"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cd89ac53-6e40-44ad-b6ad-e315c54a4b93","","folder-normal","work-in-progress","","step","TRUE","FALSE","Barriers"
"7aa448e8-c9a1-4e44-a1b5-76fea4417149","","folder-normal","pass","","step","TRUE","FALSE","Barriers","TL5"
"40d569c6-c4c3-44af-adab-f4ad96bad8e8","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL5","TL5-01 09/10"
"3bc473ff-3c8e-5ebd-9efc-a6c54f49be93","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL5","TL5-01 09/10","Info"
"4208b83c-2061-55a0-a74f-ed7e35e53907","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Prepour","Lifters"
"dc7715d4-3db6-5d2a-969d-e64cd0eec849","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Prepour","Mould Cleaned & Oiled"
"02abeecb-0923-5f20-b776-40c9c1389c4e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Prepour","Tie wire Trimmed"
"79624385-5b5d-5cdf-a144-4cfeea2cbf8b","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Prepour","Rugasol"
"9e92e980-5162-5427-a190-42b5f67d64ef","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Prepour","Drawings & General Photos"
"26afa6d4-f4b3-5bd2-968d-b187ae3ddaac","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Concrete"
"79c3545d-e91b-52cf-ad38-ba98266a59fc","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Concrete","Concrete results obtained"
"2e116d10-43ad-5cbd-97c1-4b9d3e634a98","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Concrete","Concrete Docket Attached (photo)"
"3f8423f3-be04-5883-8ccb-56c4e12c626e","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Post Pour"
"41d9aac7-3fbd-58e1-a3a5-5cfcc1621f37","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Post Pour","Post pour Complete"
"5129a445-3816-52a0-b613-94879537f963","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Post Pour","Remedial Required"
"9ae896da-56de-5073-a6f0-c2dc00f92af6","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Post Pour","Mould Face Finish"
"c59c70e7-4131-5649-b1b9-e871b69d962f","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Post Pour","Near Face Finish"
"603084ae-9dd0-5b19-bbb8-fb24d2522bb8","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Post Pour","Cast -In/Inserts/Penetrations"
"ff2dcc7e-4ca9-5b57-97b8-613ecc79abc1","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Post Pour","Starter lengths/Positions"
"5de6508f-3df1-5684-ad88-36bf92961bb6","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Post Pour","Approved"
"1ab99030-eef9-588e-82b3-3f6ec5128e42","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-06  20/11","Post Pour","Mill certificate attached"
"f2482b52-8fd8-4837-9483-68791d284a13","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11"
"43a20068-42b9-5276-b4eb-0a1b53266b73","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Info"
"398763c2-1129-5ddb-8399-4b2f05a3d282","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Info","Information Complete"
"c44c1e58-8912-5005-bd1c-1e356284d1f3","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour"
"abc70592-3fda-52bf-bc2e-62053b62aa26","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Length/Width/Thickness/Cutouts"
"5de7eafb-f465-5018-ad20-f9bdb3085e32","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Square"
"ec602c5c-bc7f-5389-8dd2-54ba93b163dc","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Edge Details & Rebates"
"8f07513f-7127-52b3-acda-ed700e6bb59f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Cast in items (Inserts, Weldplates)"
"491d5985-6b63-5818-90cd-735400b267ed","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Main Reinforcing"
"30efa14b-276d-5916-8858-9e76d8fc8d96","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Starters"
"af41eb35-3f9e-5a16-ae27-0a1242fd73ba","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Stirrups"
"679225bd-5d80-5106-ad2c-55eaa473060b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Lifters"
"a7340ce1-5077-5d82-8e55-657c57ef3588","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Mould Cleaned & Oiled"
"5276419c-e804-5543-986d-0233a23e0ee0","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Tie wire Trimmed"
"9b8d353b-a628-5c53-bcd2-2a95cab1a783","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Rugasol"
"18681ec8-fc20-50a1-87e6-11e684cff67a","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Prepour","Drawings & General Photos"
"aa394ac1-ab06-5b2a-a9b8-d68d9bbdd2d5","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Concrete"
"baa70d22-0ac9-598e-bf26-74cdc9dc6d8a","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Concrete","Concrete results obtained"
"eaf974f9-15cb-5fab-88fe-629d6e50993b","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Concrete","Concrete Docket Attached (photo)"
"d2029a22-8915-5c2b-8a8e-346d5e7531f1","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Post Pour"
"fd35ecd8-9972-524e-9098-7c976ef54ba4","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Post Pour","Post pour Complete"
"0354297f-2965-511a-a04c-b45e4a7ed053","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Post Pour","Remedial Required"
"e03d0c43-f79e-5e36-9a22-49772ad0f719","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Post Pour","Mould Face Finish"
"ca18610c-fe30-545f-99f4-fbb8c25f63b8","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Post Pour","Near Face Finish"
"885419ab-727c-54de-985e-121bfde8e5d9","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Post Pour","Cast -In/Inserts/Penetrations"
"eaa17abe-0585-58a5-8c9e-42c747b35982","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Post Pour","Starter lengths/Positions"
"0586942d-435a-50c5-b72f-1632b095fdc7","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Post Pour","Approved"
"c045d981-4fdb-5623-a343-edf41aadd0e3","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-07 21/11","Post Pour","Mill certificate attached"
"4e89b89e-c1d1-48c2-b1a9-b5817d574416","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11"
"6d40169c-3e24-5b5c-9ce3-f26f3fd113d5","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Info"
"cdf52d5a-d848-5e80-888c-6cd71066feda","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Info","Information Complete"
"73cda486-58ea-5cd6-ada1-2d16c071b35a","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour"
"02b68ddb-c0e7-5607-9c72-b7f72abbc17c","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Length/Width/Thickness/Cutouts"
"293b71ed-f834-5472-8236-d7e160814a11","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Square"
"a57e29f2-e704-5d10-804a-528e81348588","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Edge Details & Rebates"
"a2bb8700-9042-5bcd-9702-209447ef4d8b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Cast in items (Inserts, Weldplates)"
"8b3fd264-dcc4-568b-bebd-a0147132185c","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Main Reinforcing"
"84a7d2c6-e8d7-574d-943b-cf53bba70488","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Starters"
"ed292287-490d-5b44-96bc-93705253c77b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Stirrups"
"40279a36-7624-549f-9601-9e83e8541f52","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Lifters"
"31155b9f-6a58-5cf4-90f4-ea7b8c812607","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Mould Cleaned & Oiled"
"576c5e72-0c9b-5e30-b7bc-a47d91924605","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Tie wire Trimmed"
"ed851193-4b6b-59be-b5cf-2773b502a8fa","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Rugasol"
"30705ae9-3f83-5c61-8442-82c8e46efb58","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Prepour","Drawings & General Photos"
"2334d14a-19d6-5bb5-8f5a-01c6765919f9","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Concrete"
"cc7e2af1-daee-5156-aab6-3af5717f205c","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Concrete","Concrete results obtained"
"56601c6f-a771-594a-8d84-7159107cb261","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Concrete","Concrete Docket Attached (photo)"
"7df06514-4f20-5f3e-9abf-ce494d10aa4e","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Post Pour"
"d77166a6-9a61-524d-bf5a-6d9455482f8d","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Post Pour","Post pour Complete"
"0372827b-d611-53ce-8d79-45e6b219aa80","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Post Pour","Remedial Required"
"57bd6f70-72b3-5b8f-b20f-53061267bb97","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Post Pour","Mould Face Finish"
"ebd1a95c-73a2-5d3c-a186-69d9dde9b5fd","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Post Pour","Near Face Finish"
"88959ff7-1684-501b-95dc-b53c0413ea45","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Post Pour","Cast -In/Inserts/Penetrations"
"3593ae94-5fa4-5504-b15c-121630b2deea","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Post Pour","Starter lengths/Positions"
"3890bbb1-4ceb-5526-a932-b674385943ff","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Post Pour","Approved"
"91372012-5c65-5381-bd02-77807dcfef08","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-08 21/11","Post Pour","Mill certificate attached"
"b24579dd-be53-4875-aed1-f9813468d1e0","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11"
"400a3641-e6d4-5b96-a8b5-f48399ba888f","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Info"
"53a37b7f-45d7-51dc-8375-232a9ccacb8f","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Info","Information Complete"
"a52fc234-46ee-5275-9574-60ac1acafe2b","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Prepour"
"7f784e0d-b96b-5e78-acfb-d652cc9c4967","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Prepour","Length/Width/Thickness/Cutouts"
"d819d78a-e1f4-5924-a05b-e71ff36f38ba","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Prepour","Square"
"ef14a5c7-b933-5a45-a306-0f92e694e64e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Prepour","Edge Details & Rebates"
"621e00a3-30e9-579c-81fd-052826509f1e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Prepour","Cast in items (Inserts, Weldplates)"
"071e03dc-f03c-517a-a021-1173c2977e8b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Prepour","Main Reinforcing"
"b679110c-ff41-5970-b6c4-20a2f87f8972","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Prepour","Starters"
"5c441eb0-2243-5068-969f-2c9f3451b9bb","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL4","TL4 (Median 6m w/ duct)","TL4-6MD-09 22/11","Prepour","Stirrups"
