"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"dcf05f67-0322-41e8-ad70-998e607aa7e5","","folder-normal","","","step","TRUE","FALSE","H&S"
"3bc61d22-173a-4488-a2a7-5d82eea6736c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 27/9/22"
"59986f29-8ec6-4e04-b64e-f4cb3be5f6f2","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 4/10/22"
"d6b46f39-ccd8-43bc-a509-3053b6019130","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/10/22"
"91efe5f5-6111-43eb-93d6-5f238fafa5a7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/10/22"
"15694d13-bab4-4012-aaac-581317f89331","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 26/10/22"
"c4dbc3e8-dca6-46ec-a8c8-8d383f51085c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 2/11/22"
"60c46f42-f6e5-49d0-a798-534d699e38f7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 9/11/22"
"e5917a63-4be1-44c3-81e1-00406b50259b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/11/22"
"925e638a-fdd8-4522-85ef-b1f2f185626c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 23/11/22"
"a7142677-6524-4b56-9e01-83ae1c57bd96","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 28/11/22"
"de0754d9-2013-46c1-adc1-54670d9b207a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 06/12/22"
"32f99f14-a134-4a8e-a2c1-082aaabf2e17","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 13/12/22"
"d5cc2175-5795-46c5-b2d7-b173b8f271a5","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 10/1/23"
"153284d4-204a-4170-8c93-352b77bc4ce8","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 17/1/23"
"3290394a-d09f-4958-a698-04c4c49953f1","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 24/01/23"
"e9714857-219b-4b23-a101-bb0eb725b58d","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 01/02/23"
"fa57f98a-e54b-46f6-b038-6998d834010f","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 07/02/23"
"ce96c8dc-f326-47aa-a912-695b0b232125","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 16/02/23"
"c4d5d340-0d88-4f6c-8210-b23704c6b4b3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/02/23"
"07e5462c-5d3e-4cac-9897-a3b167437d02","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 1/03/23"
"94b008d0-1177-4b16-9b58-be31624ad636","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 07/03/23"
"c441bb90-fa2c-4bb5-b2cc-8cbe575cd5dc","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 17/03/24"
"7a792699-4149-4186-a1ac-4afe4e85c0b2","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 22/03/23"
"10b2cbd5-1efe-4a84-b84b-3b85fdb856bb","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 30/03/23"
"4f154efa-a434-4f42-acc3-ebf4674a9361","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/04/23"
"36c5e612-cf49-4e64-a22f-893577373719","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/04/23"
"c88c539e-2885-4043-8140-b40ef80e9ad9","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 19/04/23"
"3d36467f-952e-4cc8-a650-df9d4bae36ed","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 26/04/23"
"6e14ae83-1d7b-4ab1-b456-ecefa5824977","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/05/23"
"fe7a0f7f-f9f6-40ff-ae44-84c613a7ff50","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/05/23"
"fac53a27-ab07-4217-9f3a-a3408de3651f","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/05/23"
"ac2ecfec-6f1d-4c0e-b4a9-49639429cf6b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 25/5/23"
"8216fcee-bcec-433f-9889-9d7ab1fa17b7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 02/06/23"
"773f73ed-fba1-4856-92a3-2c61aa63b83a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 09/06/23"
"22a40283-4da3-4791-893b-2efe5b084ec1","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/06/2023"
"d287bdb1-2994-4222-b014-776c87484640","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/6/23"
"c8389fd7-ae6e-461a-a76c-90d06e2a7b6c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 30/6/23"
"beeb3103-da03-433c-a0ab-eb3b984f6076","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 7/7/23"
"c7418191-aac8-4766-b3a0-82d20e254bb5","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 13/7/23"
"c5a3f7f9-db3e-45ee-9792-73c48ba203e3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/7/23"
"5d7f62f1-e437-4f42-a10b-722e4d2e389c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 28/07/23"
"d4a4587d-e186-4150-ac87-6cb1430bd031","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/08/23"
"95f6b95f-bf24-493f-bef8-e14544ced2c3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 11/08/23"
"65b21287-e1dd-40c7-90ea-7481acf62d5d","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/8/23"
"8849ddb2-3d5f-4575-8eb0-a44717bf5af6","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 24/8/23"
"f62ca1ee-07ec-4e08-a032-dd5c44cc9f9a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 1/09/23"
"f192c6b8-f221-4feb-9e8b-dd83edac137b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 8/09/23"
"99cd4939-bfb3-4a9d-b7ba-bcde2aa0988c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/09/23"
"aeb4eac8-13bc-4a0a-a14e-f218c3dccda8","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 22/09/2023"
"7c40504a-f396-4298-8a66-1d09b39f442a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 29/09/2023"
"3089fc62-e0e9-44d7-a5e4-4689beee8fc0","","folder-normal","","","step","TRUE","FALSE","Site Instruction/Variations"
"3044b6ac-5b0f-4974-95a1-e23caa0099f9","","folder-normal","","","step","TRUE","FALSE","Site Instruction/Variations","Douw's Dayworks "
"a2d30ae2-163f-4cd5-9089-941e227d3f4d","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 306","Doors"
"2ef5850d-2688-4f92-a6ab-d6297fec27ec","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 306","Trims"
"f33fafd0-d4d9-43f8-9b6c-659c39c5e62e","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 307"
"3cf4c010-60bb-4fce-b2f1-8749699768f2","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 307","Steel Stud"
"35e878c8-0227-4e1c-b929-24d3a2424503","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 307","Doors"
"805b19fa-0b3f-4522-bbef-a50036e3349f","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 307","Trims"
"4b62a6e7-7dde-4237-a79e-d3b01d4bf9d5","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 308"
"c2156592-3c44-4a22-925a-799e962169be","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 308","Steel Stud"
"72c5ecb9-4c11-4786-9721-441b0744dd02","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 308","Doors"
"7e5134c7-1abb-4b8e-b64c-d1f1e377b6e4","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Apt 308","Trims"
"53ad67bf-f931-473c-9863-3e9eaf81d619","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Common"
"3d448326-f329-409e-bda8-63831ac26efb","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Common","Steel Stud"
"61affffb-98e8-4c08-8803-89eb5b2ea538","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Common","Doors"
"c0ff8cb4-5e24-495b-8cad-18e3ff30ac09","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 1","Common","Trims"
"d14c90d3-595f-48c4-8aa7-2a747b46b660","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2"
"3ce7f8e8-72f8-4bc3-a127-c7eeb1ce0c85","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Timber Framing"
"6598a52d-fdae-44b2-86e1-4fc11679fad2","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Sheet Lining"
"3a59defe-8ceb-40e7-852f-e3b22d4cde86","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Wraps/Tape Install"
"a6b2d3e8-ef35-4fc1-b7d8-68f9f51dc0d5","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Korok"
"4831ba04-6e65-4afb-8e62-fd8caa6635d7","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 301"
"aa1b0578-2169-49d0-a086-e5932d7df4e3","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 301","Steel Stud"
"2d44b6ac-edaf-44af-a016-755f9971b717","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 301","Doors"
"4eff5e68-54ac-4249-94c6-b7b9a6c17d92","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 301","Trims"
"e9752861-a870-4ea3-86ee-7a4189e5b115","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 302"
"40ed21ab-0b2d-44fc-9874-eb6853366e92","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 302","Steel Stud"
"b539bf94-a50b-4906-afda-7b83b8e23bda","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 302","Doors"
"a18da176-136c-4d07-bb01-e66b30ee868c","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 302","Trims"
"8859560e-fe7c-45a0-aded-b04ad32520b0","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 303"
"7ec2298c-5760-4bcd-acf6-466d0aaa383e","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 303","Steel Stud"
"06eb0759-424d-40a3-affd-f2d69948aa0b","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 303","Doors"
"e662aecf-f70e-49a1-9f40-e2cb816da2eb","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 303","Trims"
"6e075b4f-938d-4403-bade-5154a03a2b80","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 304"
"f98d410d-2bad-4553-87d6-b199072fe379","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 304","Steel Stud"
"d2f94d2c-55b3-4be2-b0ee-c5f832e0d654","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 304","Doors"
"1ac25cac-8ee9-4eb3-abe5-da612f8ad34b","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Apt 304","Trims"
"c6a91b23-8c20-4cc2-b29a-f558bed769c4","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Common"
"e1974b2a-b6a9-4c71-aa09-f75ce36272af","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Common","Steel Stud"
"49f5d57e-8a28-49d9-aea6-13bb4358d33a","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Common","Doors"
"bb2381e2-c38f-45cd-b1b9-9710814e938f","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 3 Zone 2","Common","Trims"
"ce84c1b2-5b99-4dcd-a944-fa5e50dc91cb","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1"
"8640f2e0-face-4db9-9ddf-47b1df9f0869","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Timber Framing"
"c48f382f-4f65-4c44-bbe7-920c4ed5c83f","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Steel IT"
"54ba3f2a-f0d3-4e8e-b054-3671a4f6e51b","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Sheet Lining"
"32a7306c-7885-41ef-abb0-418425c5cf56","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Wraps/Tape Install"
"7ba3bfe6-f4f3-4b93-aa0f-54706e962759","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Korok"
"2bf0825e-156f-47a4-81b2-7411ce47b44b","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 405"
"403d0d32-d77b-43db-ab72-d8a7c4e2e3ae","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 405","Steel IT"
"60ed567e-52e9-4566-98c4-4cffa83fcf8a","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 405","Doors"
"5bbee473-f463-4232-93b5-5c20ece027b1","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 405","Trims"
"ee482ab0-4d38-48c5-a863-7be76adfea64","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 406"
"61a81f09-0fbb-438c-a48c-5bfa287fec3d","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 406","Steel IT"
"471847f2-900b-4445-9a07-63a628e0115f","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 406","Doors"
"b284c6d4-cdf7-479f-832a-959ab73fda7b","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 406","Trims"
"2c3f1d2c-6319-49c5-a51e-7ed4c61f0401","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 407"
"e13603b0-1e6d-45b3-a06f-ccb1269da078","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 407","Steel Stud"
"1d6654a6-5b24-49f6-9fb7-1de2fe16e25b","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 407","Doors"
"0798c2b6-7c84-483f-ae97-3597cadc82b7","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 407","Trims"
"9d62fbe2-243c-4627-a325-334642109d2e","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 408"
"739a2218-b78e-457d-aa58-cd7723d178a5","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 408","Steel Stud"
"b767adb8-303d-4abd-92c8-2203d04d37ab","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 408","Doors"
"264f5c42-d0a4-47dd-a74d-4e7da44f51e3","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Apt 408","Trims"
"fcb87868-3c80-49e1-b86f-f48e7c0a958c","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Common"
"0b817682-73f2-4fd8-afcf-8ef6ffc543b9","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Common","Steel IT"
"5eb48d4d-bd87-42d1-81ed-9027262469d5","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Common","Doors"
"a4f1b646-2e2e-4ff1-8958-8b058ef15f2b","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Common","Trims"
"fc9b597c-4ef6-4a43-a861-c4459c6a5ec3","","checklist-flat","","QA - Soffits Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 1","Soffits"
"5756a473-b244-4a44-b88d-467e353b98fb","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2"
"9072423d-d02a-4de8-91e1-bf3ad9a61e7a","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Timber Framing"
"2678bcf1-977f-4c4a-a1e4-127b966057f9","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Steel IT"
"e8b0a650-9148-4f29-935b-e3ccd6e7525f","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Sheet Lining"
"4eae63db-a057-4b42-9462-29480a1de4bf","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Wraps/Tape Install"
"3b0f3200-1b36-4b2c-a955-fa3db4f29b98","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Korok"
"68b028dd-31e6-42b4-9d39-d887bdce2003","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt  401"
"a12677bc-f5dc-4958-ab53-c38620ccb780","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt  401","Steel Stud"
"13394999-f68d-45f1-bd24-d3d866b230f2","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt  401","Doors"
"69848c70-d50e-405e-aaec-ac7c388d9452","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt  401","Trims"
"6be79545-3c1a-4e70-83a2-20fea82283e1","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 402"
"7389fd13-78e0-4113-9b92-fc8a5a1dcd77","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 402","Steel Stud"
"cba8af9e-e0e6-4f72-a44a-6b6cedece18f","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 402","Doors"
"24a0725d-57a5-421f-ad04-3615d66fb596","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 402","Trims"
"c5393e5e-c84e-4f2d-ad6b-1c751c062a26","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 403"
"b5d49c1a-89f6-4c51-9040-d79189807ce8","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 403","Steel IT"
"ddb4a3fb-a023-48a2-8331-a108181d8e64","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 403","Doors"
"13f5f371-3dfa-4244-8cb5-476b3d1122eb","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 403","Trims"
"3a3a11f5-cfbf-4f81-a00f-cbc8f01a28fd","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 404"
"c6f1a6e2-296a-4a3a-973a-25553c753e6b","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 404","Steel IT"
"3663a968-38d2-4685-b201-8bef49cd9de3","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 404","Doors"
"8adad32f-0bc0-4278-8f06-34a675257943","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Apt 404","Trims"
"fd67d680-482c-4a31-beb8-c45ee9cb24ed","","checklist-flat","","QA - Soffits Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 4 Zone 2","Soffits"
"b3983e17-5b9e-459a-a03b-ae1ba3b83889","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1"
"35420207-c647-477c-8323-2dc9c1785ef3","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Steel IT"
"14e61f62-33d2-4801-a818-300546476370","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Sheet Lining"
"ab147993-b3b9-4999-95ab-8ee370c85a2d","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Wraps/Tape Install"
"b83c8f51-1277-4f43-9c52-6ac96c4cd87c","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Korok"
"e028be9d-5c81-4e01-a5f0-77d79e0e20a8","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Apt 501"
"572a8623-5d54-4b15-b376-48809ac01229","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Apt 501","Steel IT"
