"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f81eaaf6-bb8e-4d69-a9cb-6857a4f0cd1c","","folder-normal","work-in-progress","","step","FALSE","FALSE","Colo 1 Cell 1"
"8dc15395-7890-4b51-b368-8d835d7904be","","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1"
"ebb45fcc-08d8-42ac-a5c1-a113999a4d02","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1"
"6cdaf53b-3196-4ddb-b52a-001762668c39","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1","First Fix Checks"
"b3088f55-c2eb-483f-adc5-e7781c682d4f","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1","Second Fix Checks"
"e03f3159-7b90-4625-8f94-db3f3f1359a5","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1"
"68538c82-8962-40fa-9080-bd31758448b2","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1","First Fix Checks"
"32c3f4a3-6d6f-4e26-ac6b-33bfa793c159","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1","Second Fix Checks"
"9ffa301e-c986-4471-8e1b-e48ea59a5df1","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL"
"cf572a96-0a7e-4721-a383-765921d94f58","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL","First Fix Checks"
"23943f4c-41b2-42d4-87f4-0da60a2b6cec","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL","Second Fix Checks"
"5f0f9c8b-9430-4093-8042-74114f686477","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY"
"60dde24d-835e-4fff-a95a-2ebee1ccf4de","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY","First Fix Checks"
"9ded0e38-2df6-4aad-8c70-c2bf79e68826","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY","Second Fix Checks"
"8d44e741-fb39-4a9e-a585-5ff88a55d462","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1"
"98722dbf-5226-4142-bf68-6ad6efd4df85","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1","First Fix Checks"
"88abcf0b-bf32-4a46-a8f1-52a6381a4e69","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1","Second Fix Checks"
"16441ccc-470b-4cb7-b675-301fbc6a3c65","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1"
"72bf29e8-d4e1-4421-9a60-fe87b3be5f75","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1"
"78157f58-cb94-4f86-91e2-b3646b9c2fa5","","checklist-flat","not-started","Main Earth Check Sheet","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1","Main Earth System Colo 1 Cell 1"
"6e6831dd-44ee-46bd-988b-0ee227bca7c4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1","Earth Connections Colo 1 Cell 1"
"ac53c285-674e-49bb-bd04-9662e9d19ee2","","checklist-flat","not-started","EM Lighting Commissioning","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-ELP01","Emergency Lighting Test"
"3612c87f-4323-48d1-8575-d454ebeb9a86","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS01"
"7106ec80-ceda-4db3-ad5b-75a4f8f1008c","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS01","MEP Test"
"34d0b4f7-ffe7-4e43-a0c6-fd154fa98085","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS01","MEP Test","Subcircuit Pre Livening"
"5f86bcdc-1ebe-4fc2-a953-259a0e64cfe8","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS01","MEP Test","C3-7"
"4c0e5101-18bf-4220-9862-b1b21604303d","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS01","Pre Startup Installer"
"fb932b3a-f66d-4cce-8a01-f8de33ed1913","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS01","Equipment Energized"
"87baa1ac-e243-4aff-864e-99fd07352a0a","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS01","Equipment Energized","Subcircuits Post Livening"
"26b7a859-34cc-4e10-9257-ac73f7c69117","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS01","Equipment Energized","C3-7"
"ce8ff482-484c-4c0b-aa40-4645b0d754c1","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS02"
"3091694b-3471-44de-afd2-057b9e2bb3d6","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS02","MEP Test"
"48381abf-613b-4e2e-bc58-f9770b2b4f5b","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS02","MEP Test","Subcircuit Pre Livening"
"ea4d2618-3dc3-4a2c-a5a1-eb86a737612e","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS02","MEP Test","C3-6"
"b195c19a-3fea-4573-829d-b7d7b237b56a","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS02","Pre Startup Installer"
"c10e3629-4c08-4d50-97c7-0fbd8f9d63d2","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS02","Equipment Energized"
"c1c6ca29-b5da-4214-b436-0cf6be43558e","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS02","Equipment Energized","Subcircuits Post Livening"
"37e214f2-c6bc-461e-ab2b-d3d3c8be7fb8","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-UPS02","Equipment Energized","C3-6"
"6ce10c22-2b85-4ff2-af5f-6180dd661fc9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-TCP01"
"ecba0b21-dee2-4696-84c9-2d1cd4ef0cbf","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-CAB01"
"f807595c-6403-46ec-86c5-1456968c5a7d","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400"
"b3b33c81-bffa-45f4-b120-b4d8edeab08b","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE3-UPS01-PNL01"
"9f84aa9d-64ab-46c0-b254-31239c106508","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE3-UPS01-PNL01","MEP Test"
"21b44843-6219-432a-9995-fd573f72186d","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE3-UPS01-PNL01","MEP Test","Subcircuit Pre Livening"
"9f636bcf-f7a1-40b7-ba2b-bb2be3d46770","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE3-UPS01-PNL01","Pre Startup Installer"
"0122f6f6-cb2a-41cf-804f-905ad3a49b82","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE3-UPS01-PNL01","Equipment Energized"
"73e839e2-d5d2-406f-afc6-4209d28b9e3d","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE3-UPS01-PNL01","Equipment Energized","Subcircuits Post Livening"
"99e50b6e-cf3c-4b19-9d26-d98230cf9551","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400"
"f0f69846-8565-4464-a7c3-9669225fe6d7","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COL01-CE3-UPS01-PNL01-XFM01 – 75kva 400/400","Pre Startup Installer"
"3a0a3866-47b6-4c0c-806b-de5f1fc4bb8b","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02"
"ceace423-5fa7-4b35-a756-0b3a26954fd9","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02","MEP Test"
"d8548ec0-614b-4f91-8562-e25d91e0db99","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02","MEP Test","Subcircuit Pre Livening"
"2b4860f1-432f-4df0-bdb1-b76b048a0b8b","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02","MEP Test","C3-42"
"32efc466-8466-4824-ac75-6d3d98211a66","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02","MEP Test","C3-43"
"32521d38-8a59-4013-a3b4-6eaeb45a6f22","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02","Pre Startup Installer"
"adcdf6a1-a149-4b73-a584-e0f9128e5792","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02","Equipment Energized"
"b281c52f-3d12-4790-bac9-a437092576f0","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02","Equipment Energized","Subcircuits Post Livening"
"06b6c4d2-9de8-40a9-b4fd-5680c190bec2","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02","Equipment Energized","C3-42"
"376e702b-ca54-407b-8373-82fcbe358c91","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-PNL02","Equipment Energized","C3-43"
"fb081d90-2d26-4642-82a2-7353b117a1f8","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-LBP02"
"307b024e-431e-4374-94a4-53a5e9aac1b4","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE3-LBP02","Pre Startup Installer"
"cafb1335-3cf8-4de8-b9c2-6268a143a6df","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO2-CE3-LBP02"
"ebbe272f-9fde-41f3-9696-de3c9ac75074","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3 MSB Room, Battery Room, Load Banks","AKL02-COLO2-CE3-LBP02","Pre Startup Installer"
"f68a6bea-b612-4439-9ddd-8312b87035d1","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3"
"931e508b-4c6a-4d37-8749-a81c4fc81f71","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01"
"b2c7461c-4409-445c-8535-33be3f2239c5","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","MEP Test"
"fe7cffcb-6ef0-4e31-80f8-bc078bd2caea","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","MEP Test","Subcircuit Pre Livening"
"45dcb8a0-a479-46a0-b1ac-febfcaa4ac8e","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","MEP Test","C3-44"
"82b0da53-94ef-4673-a62c-0ee89856c92d","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","MEP Test","C3-45"
"da44828c-78a4-4b2a-b6d0-963315030a35","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","MEP Test","C3-46"
"327dc47f-ace3-4660-8018-c2af4a3fe64b","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","MEP Test","C3-47"
"9693ef1b-427f-4602-9781-79d8c8eb6562","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","Pre Startup Installer"
"51a51dc1-93cf-4ba7-8c87-9f685fff8e3a","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","Equipment Energized"
"54c87b0b-707c-43a9-bd61-3cd971a1f605","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","Equipment Energized","Subcircuits Post Livening"
"846060c9-62bc-4e68-b9cd-45bb700484f5","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","Equipment Energized","C3-44"
"1fab9ea3-6d45-44e5-9b77-e2383b31849f","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","Equipment Energized","C3-45"
"3f1a3441-4ff8-4233-987d-d6696f3dbba1","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","Equipment Energized","C3-46"
"c5264277-0e5b-48f2-8941-b92abead7b32","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01","Equipment Energized","C3-47"
"41f099e9-90ec-473d-9597-9f8749b60551","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW01"
"dbde4410-91b1-4097-8cab-465e62c9207d","","checklist-flat","not-started","Bus Duct Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW01","Pre Startup Installer"
"974283d8-5e3a-414b-815f-5e4d63a86840","","checklist-flat","not-started","Bus Duct Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW01","Equipment Energized"
"41e2414f-8636-4355-8cec-ca31f106586e","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW02"
"e5e309ba-ce9f-4011-beb7-53cfd4f75949","","checklist-flat","not-started","Bus Duct Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW02","Pre Startup Installer"
"d172ebb8-eaf8-474e-b2dd-73eed7da5436","","checklist-flat","not-started","Bus Duct Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW02","Equipment Energized"
"0a839c51-529f-4736-b2b7-0af7587246b0","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW03"
"74d464a9-09d0-4de1-b3be-2a55bfa9ca49","","checklist-flat","not-started","Bus Duct Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW03","Pre Startup Installer"
"f6074dd9-3b51-476a-8aa9-2cf872e8b60a","","checklist-flat","not-started","Bus Duct Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW03","Equipment Energized"
"387c20c3-f559-4ac7-b3db-2502158bb13d","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW04"
"1a211b86-48c2-44c7-a6ca-380d8b751ba0","","checklist-flat","not-started","Bus Duct Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW04","Pre Startup Installer"
"162598b8-c8d1-4dc1-9273-ec372fe20b0e","","checklist-flat","not-started","Bus Duct Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU01-BSW04","Equipment Energized"
"41ea8254-e54d-44f5-9973-29f32fad8fec","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02"
"942a617d-1411-41e3-a4a7-b461ff5acb4d","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","MEP Test"
"7cc05a9c-49fc-42b0-b81d-08477fe7285c","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","MEP Test","Subcircuit Pre Livening"
"689e22f1-f7c3-41f6-8f45-c64c53466ffc","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","MEP Test","C3-48"
"93aa545a-0761-433a-bc2d-b17e9cec3f04","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","MEP Test","C3-49"
"f800cfbd-56d8-40d3-ac14-3ebadf17c658","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","MEP Test","C3-50"
"6bde1126-903e-4c52-a718-cd2bb303364d","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","MEP Test","C3-51"
"e9fff44f-39c6-4fa1-a01c-544b7e527057","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","Pre Startup Installer"
"7a148047-afd0-4a9e-835e-ddda5f4f8dfb","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","Equipment Energized"
"b64e9b12-e4d9-4680-8d09-86b73c42479e","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","Equipment Energized","Subcircuits Post Livening"
"c90d042e-080d-44fe-8d52-50347774ba90","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","Equipment Energized","C3-48"
"f76c783e-09af-40f4-9b4e-366025af4329","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","Equipment Energized","C3-49"
"c9a85529-1f2f-45cd-8db5-79b35b88351e","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","Equipment Energized","C3-50"
"4bca12a6-6715-43e9-9caa-b549d950413b","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02","Equipment Energized","C3-51"
"0c0c6540-2c6f-4556-b7fb-02282099480c","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02-BSW01"
"21d7ae5b-570d-4034-a4cc-6db46a177106","","checklist-flat","not-started","Bus Duct Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02-BSW01","Pre Startup Installer"
"fe55394d-8734-4565-be70-e401e84eb5ee","","checklist-flat","not-started","Bus Duct Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02-BSW01","Equipment Energized"
"d02eb865-855b-4339-98b8-13c0e2d9b2d6","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02-BSW02"
"13f1f66a-fd56-4a90-a13d-d25aad83cb6a","","checklist-flat","not-started","Bus Duct Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02-BSW02","Pre Startup Installer"
"13a0d30a-1dfa-410e-a361-12e5387b64fa","","checklist-flat","not-started","Bus Duct Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02-BSW02","Equipment Energized"
"65211ceb-7766-499f-bf08-9416bee989ab","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 3","Cell 3","AKL02-COLO1-CE3-PDU02-BSW03"
