"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a85c26e5-7bcb-4d59-aa76-98d3fb5cc693","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA"
"c4f9bb57-3db5-449d-b4e5-cb90f978d7d5","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0"
"0aed9ebf-0c04-44c7-982b-33326047ad4d","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room"
"976cfd55-ccb9-4fa5-a8b4-0e1b716d35b0","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104"
"8317cf69-f642-4691-88f3-5adabe7711da","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA"
"4b7e6f9b-7f0a-4ba6-9a90-e026c9045347","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA","DX 1.3"
"1c2f23f1-9f1c-4d8e-a9a1-2332dbe01b26","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-22  CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"4475247e-4e99-4b8c-a11e-69323226154b","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-22  CHW F & R Piping","CHW & HHW Insulation"
"d50859cc-dc9c-48e0-9383-08006b40ed84","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-22  CHW F & R Piping","Labelling of Equipment "
"6ab16309-370d-46d8-b431-50bb11d2ceb7","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 HHW F & R Piping"
"b5c325bf-01b5-431a-8ec7-37ff83fb875b","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"4a1c9379-4c95-43da-a670-2cba2dbf9c65","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"3e7950fc-cf96-4043-b7d2-40aabd90508e","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 HHW F & R Piping","CHW & HHW Insulation"
"acdde1ef-8266-48f5-9f90-becd7a5b9d4f","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 HHW F & R Piping","Labelling of Equipment "
"b0197793-31c7-4853-b744-2c5d91cfcf8f","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 CHW F & R Piping"
"03ce88a3-195c-4d3b-85f0-7a45b3841bd2","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"afe15c13-d852-437a-bcc7-08e913d4dec5","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"d0b08c47-e4d5-45d8-9c59-515cc242e15e","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 CHW F & R Piping","CHW & HHW Insulation"
"d0d9714e-fd96-481d-a32a-4e0cd6ddda9d","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-23 CHW F & R Piping","Labelling of Equipment "
"4b446114-c87a-4706-8d6e-d9acc14b2ad2","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24 HHW F & R Piping"
"fdab7760-72cc-4151-a4bb-47b4f068c981","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"5936e09c-bbd9-4d97-b3a6-87042f57e30f","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"bc47499e-9274-4db3-af58-3429c1a3c965","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24 HHW F & R Piping","CHW & HHW Insulation"
"e6d10b2c-f65c-431e-9011-b2871fcfb198","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24 HHW F & R Piping","Labelling of Equipment "
"ce8bc93e-a407-42f4-8c4d-f1a1b5bb52c2","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24  CHW F & R Piping"
"b48e61e2-0653-49ba-ab1a-2379db0acccb","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24  CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"91d70fef-1592-4ed8-b69f-0adcb02b43d9","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24  CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"64e7f154-aae8-4300-a4fb-fedc1bbd878f","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24  CHW F & R Piping","CHW & HHW Insulation"
"75acb288-f1e5-4b6c-a310-efa06c5608fb","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-24  CHW F & R Piping","Labelling of Equipment "
"197343f9-055e-4c3b-8a71-07181853bb06","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 HHW F & R Piping"
"923a4516-2940-47f5-a71e-7ee5f865ad93","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"6c40b04b-8dc4-4936-b8ec-130f3f1b9f29","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"6758d89a-618a-451e-bd25-9f759e4e4820","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 HHW F & R Piping","CHW & HHW Insulation"
"b09fa823-43f8-432f-a686-a403c49f6550","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 HHW F & R Piping","Labelling of Equipment "
"de1abac1-1771-4c8d-a8cd-738c03e63cae","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 CHW F & R Piping"
"116e8827-4843-4fbf-a12a-13e480c1a535","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"49864f31-71b5-48c1-8f24-d2a931a356d0","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"edbbbe2e-9d18-4400-8b09-55547abeec63","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 CHW F & R Piping","CHW & HHW Insulation"
"0e07bbe6-9fe5-4650-9fdb-8259c8166f84","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01101","HHW Piping & CHW Piping","FCU-1-25 CHW F & R Piping","Labelling of Equipment "
"0b4f5560-cd08-4a48-abec-4ba6f610ac3a","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103"
"6a0f0b56-5494-4f90-b263-853073287ad0","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping"
"9e2f8ce2-b1f2-4ee0-b25b-0cc6a358864e","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","HHW F & R Piping"
"f5235e5b-de1f-452f-8a27-39cfed4ddbd6","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"0d1e9ca3-c1dc-481b-8738-41454ba8acf0","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"abaf8196-bf34-4f58-8d31-2bd93bbfa7ba","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","HHW F & R Piping","CHW & HHW Insulation"
"1c182035-d5c4-447b-aa21-60c4ed2d9493","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","HHW F & R Piping","Labelling of Equipment "
"d870f906-da67-4536-85ec-73f4f8a3c98c","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","CHW F & R Piping"
"49947023-6ec8-491c-9783-2011b1b030ec","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"72c11f91-2c3c-4a23-b44b-3734d3bed913","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"1f1eb436-35ba-48e5-b5a6-e57098441613","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","CHW F & R Piping","CHW & HHW Insulation"
"ecb18a63-f3b0-478d-ac93-d5e62db1448d","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","CHW F & R Piping","Labelling of Equipment "
"85d0204f-29d1-4fc2-a17b-140f58801234","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 HHW F & R Piping"
"b8ebc6a7-2636-4a48-bab6-171f097eee11","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"24f7cf7f-36d4-484d-b688-17e8b80f8d59","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"4c4a8054-1dc0-4c20-a331-47e86003cc7d","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 HHW F & R Piping","CHW & HHW Insulation"
"41aea002-cbd2-4d66-a79b-fcec21216104","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 HHW F & R Piping","Labelling of Equipment "
"875af8f7-eddb-4488-ab44-a9155fd0b48d","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 CHW F & R Piping"
"e98899dd-e101-4aca-85a6-0f9f49dcdfb4","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"8057e1a9-1e8d-493b-a8b9-737f5353b0a2","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"d5aeaad3-33ab-4abb-862e-d8d498842287","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 CHW F & R Piping","CHW & HHW Insulation"
"7dc2f243-9897-40bf-8871-2bc65eb20b19","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-17 CHW F & R Piping","Labelling of Equipment "
"c207b41f-2c52-42c0-8a19-b203faa332f0","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 HHW F & R Piping"
"03208d85-ba89-44dc-8301-6620f0ef0b33","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"894d05b8-83e9-4a80-bef8-4bea19d06993","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"e0d2a2bf-447c-437b-80a2-1c3c73d2087b","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 HHW F & R Piping","CHW & HHW Insulation"
"4b03e029-5965-45b0-b996-9187fc83fbe1","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 HHW F & R Piping","Labelling of Equipment "
"b34944ad-a65f-4ca4-888a-2256aed3ce1f","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 CHW F & R Piping"
"de80691e-d97a-4940-9d06-132acdd00bd8","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"b6bd349e-ff86-4cb2-94cf-17ea15984c43","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"44889433-f8b5-46f6-9410-975daae6c07b","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 CHW F & R Piping","CHW & HHW Insulation"
"93abefd8-4321-4532-b49c-1a240773be9b","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-18 CHW F & R Piping","Labelling of Equipment "
"e06acda7-afda-4dbf-964d-53eb022f1b21","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 HHW F & R Piping"
"122b5238-f193-4d09-b2be-85ce6f5536ba","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"d49732b6-46cf-47c2-a5cd-58b6d1af8c0f","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"81899359-9e64-4fcd-8e72-59283f845fbe","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 HHW F & R Piping","CHW & HHW Insulation"
"9c5cfb35-0757-4378-889a-4275983ebe3c","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 HHW F & R Piping","Labelling of Equipment "
"edbb5f4e-a74e-4780-a4ad-6f0b19e468dc","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 CHW F & R Piping"
"293cb1f4-0453-430c-9520-789b470f670d","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"632d9ab2-282c-434a-8644-46ba1225b0a7","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"b056a952-389e-45c7-b402-b625f7ed9b74","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 CHW F & R Piping","CHW & HHW Insulation"
"e769e082-2781-47f7-b3b4-970fe8b6667f","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-19 CHW F & R Piping","Labelling of Equipment "
"2acd50ef-60fe-4e6d-a3cf-0b85ead57e49","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 HHW F & R Piping"
"1805c1ae-c0ed-4ef3-bb12-d37404673544","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 HHW F & R Piping","CHW & HHW Piping ( WELDING )"
"8aa9dd40-43cd-48ae-80c9-ebc83a91eaee","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 HHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"bf032a36-88d1-473b-8d45-d04715db0153","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 HHW F & R Piping","CHW & HHW Insulation"
"8f06fc5a-b431-49e1-aef7-343f0e3249e0","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 HHW F & R Piping","Labelling of Equipment "
"6916f24e-1b8b-4674-aad7-6f33f05f4f95","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 CHW F & R Piping"
"70e15474-5d14-42a8-98b5-5584e656823a","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"7fed807b-e1af-4374-bfe5-2de34b1546db","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"189569d7-d065-45bf-aead-a457b0885400","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 CHW F & R Piping","CHW & HHW Insulation"
"6643b1ac-5e08-4b5a-84f5-03dffa291e36","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 19 - Office Area","Drawing No - MP01103","HHW Piping & CHW Piping","FCU-1-29 CHW F & R Piping","Labelling of Equipment "
