Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,Tower 6 - Level 10 - Apartment 1007,,Site QA,Commissioning,Tower 6,Level 10,Apartment 1007,A/C Checklist Commissioning [F],
,,Tower 6 - Level 10 - Apartment 1008,,Site QA,Commissioning,Tower 6,Level 10,Apartment 1008,A/C Checklist Commissioning [F],
,,Tower 6 - Level 10 - Apartment 1009,,Site QA,Commissioning,Tower 6,Level 10,Apartment 1009,A/C Checklist Commissioning [F],
,,Tower 6 - Level 10 - Apartment 1010,,Site QA,Commissioning,Tower 6,Level 10,Apartment 1010,A/C Checklist Commissioning [F],
,Columns,,,,,,,,,
,,Refrigeration lines pressurised,,Refrigeration lines have been pressurised and have maintained pressure for more than 24hrs?,,,,,,
,,Refrigerant lines vacuumed to 500 microns,,Refrigerant lines have been vacuumed to 500 microns and maintained the vacuum?,,,,,,
,,Indoor unit drains terminated to tundish point,,Indoor unit drains have been terminated to the tundish point?,,,,,,
,,Outdoor unit drains terminated to tundish point,,Outdoor unit drains have been terminated to the tundish point?,,,,,,
,,Indoor unit flare connection properly insulated,,Indoor unit flare connection has been properly insulated with specified insulation?,,,,,,
,,Indoor unit drain connection point securely fastened,,Indoor unit drain connection point has been securely fastened and sealed?,,,,,,
,,A/C System Flows checked as per mechanical drawings,,A/C System Flows checked as per mechanical drawings,,,,,,
,,,,,,,,,,
Apartment Fit-Off,,,,,,,,,,
,Scope,,,Site QA,,,,,,
,Rows,,,,,,,,,
,,BLK-A,grouping,BLK-A,,,,,,
,,BLK-A - Level 3 - A311,,Site QA,Fit-Off,BLK-A,Level 3,A311,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 3 - A312,,Site QA,Fit-Off,BLK-A,Level 3,A312,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 3 - A313,,Site QA,Fit-Off,BLK-A,Level 3,A313,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 3 - A314,,Site QA,Fit-Off,BLK-A,Level 3,A314,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 3 - A315,,Site QA,Fit-Off,BLK-A,Level 3,A315,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 3 - A316,,Site QA,Fit-Off,BLK-A,Level 3,A316,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 3 - A317,,Site QA,Fit-Off,BLK-A,Level 3,A317,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 3 - A318,,Site QA,Fit-Off,BLK-A,Level 3,A318,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 3 - A319,,Site QA,Fit-Off,BLK-A,Level 3,A319,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 3 - A320,,Site QA,Fit-Off,BLK-A,Level 3,A320,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A411,,Site QA,Fit-Off,BLK-A,Level 4,A411,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A412,,Site QA,Fit-Off,BLK-A,Level 4,A412,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A413,,Site QA,Fit-Off,BLK-A,Level 4,A413,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A414,,Site QA,Fit-Off,BLK-A,Level 4,A414,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A415,,Site QA,Fit-Off,BLK-A,Level 4,A415,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A416,,Site QA,Fit-Off,BLK-A,Level 4,A416,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A417,,Site QA,Fit-Off,BLK-A,Level 4,A417,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A418,,Site QA,Fit-Off,BLK-A,Level 4,A418,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A419,,Site QA,Fit-Off,BLK-A,Level 4,A419,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 4 - A420,,Site QA,Fit-Off,BLK-A,Level 4,A420,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A511,,Site QA,Fit-Off,BLK-A,Level 5,A511,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A512,,Site QA,Fit-Off,BLK-A,Level 5,A512,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A513,,Site QA,Fit-Off,BLK-A,Level 5,A513,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A514,,Site QA,Fit-Off,BLK-A,Level 5,A514,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A515,,Site QA,Fit-Off,BLK-A,Level 5,A515,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A516,,Site QA,Fit-Off,BLK-A,Level 5,A516,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A517,,Site QA,Fit-Off,BLK-A,Level 5,A517,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A518,,Site QA,Fit-Off,BLK-A,Level 5,A518,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A519,,Site QA,Fit-Off,BLK-A,Level 5,A519,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 5 - A520,,Site QA,Fit-Off,BLK-A,Level 5,A520,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A611,,Site QA,Fit-Off,BLK-A,Level 6,A611,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A612,,Site QA,Fit-Off,BLK-A,Level 6,A612,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A613,,Site QA,Fit-Off,BLK-A,Level 6,A613,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A614,,Site QA,Fit-Off,BLK-A,Level 6,A614,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A615,,Site QA,Fit-Off,BLK-A,Level 6,A615,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A616,,Site QA,Fit-Off,BLK-A,Level 6,A616,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A617,,Site QA,Fit-Off,BLK-A,Level 6,A617,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A618,,Site QA,Fit-Off,BLK-A,Level 6,A618,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A619,,Site QA,Fit-Off,BLK-A,Level 6,A619,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 6 - A620,,Site QA,Fit-Off,BLK-A,Level 6,A620,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 7 - A710,,Site QA,Fit-Off,BLK-A,Level 7,A710,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 7 - A711,,Site QA,Fit-Off,BLK-A,Level 7,A711,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 7 - A712,,Site QA,Fit-Off,BLK-A,Level 7,A712,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 7 - A713,,Site QA,Fit-Off,BLK-A,Level 7,A713,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 7 - A714,,Site QA,Fit-Off,BLK-A,Level 7,A714,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 7 - A715,,Site QA,Fit-Off,BLK-A,Level 7,A715,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 7 - A716,,Site QA,Fit-Off,BLK-A,Level 7,A716,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 7 - A717,,Site QA,Fit-Off,BLK-A,Level 7,A717,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 8 - A809,,Site QA,Fit-Off,BLK-A,Level 8,A809,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 8 - A810,,Site QA,Fit-Off,BLK-A,Level 8,A810,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 8 - A811,,Site QA,Fit-Off,BLK-A,Level 8,A811,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 8 - A812,,Site QA,Fit-Off,BLK-A,Level 8,A812,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 8 - A813,,Site QA,Fit-Off,BLK-A,Level 8,A813,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 8 - A814,,Site QA,Fit-Off,BLK-A,Level 8,A814,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 8 - A815,,Site QA,Fit-Off,BLK-A,Level 8,A815,Apartment Fit-Off Checklist [E],
,,BLK-A - Level 8 - A816,,Site QA,Fit-Off,BLK-A,Level 8,A816,Apartment Fit-Off Checklist [E],
,,BLK-B,grouping,BLK-B,,,,,,
,,BLK-B - Level 3 - B301,,Site QA,Fit-Off,BLK-B,Level 3,B301,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 3 - B302,,Site QA,Fit-Off,BLK-B,Level 3,B302,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 3 - B303,,Site QA,Fit-Off,BLK-B,Level 3,B303,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 3 - B304,,Site QA,Fit-Off,BLK-B,Level 3,B304,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 3 - B305,,Site QA,Fit-Off,BLK-B,Level 3,B305,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 3 - B306,,Site QA,Fit-Off,BLK-B,Level 3,B306,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 3 - B307,,Site QA,Fit-Off,BLK-B,Level 3,B307,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 3 - B308,,Site QA,Fit-Off,BLK-B,Level 3,B308,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 3 - B309,,Site QA,Fit-Off,BLK-B,Level 3,B309,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 3 - B310,,Site QA,Fit-Off,BLK-B,Level 3,B310,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B401,,Site QA,Fit-Off,BLK-B,Level 4,B401,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B402,,Site QA,Fit-Off,BLK-B,Level 4,B402,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B403,,Site QA,Fit-Off,BLK-B,Level 4,B403,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B404,,Site QA,Fit-Off,BLK-B,Level 4,B404,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B405,,Site QA,Fit-Off,BLK-B,Level 4,B405,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B406,,Site QA,Fit-Off,BLK-B,Level 4,B406,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B407,,Site QA,Fit-Off,BLK-B,Level 4,B407,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B408,,Site QA,Fit-Off,BLK-B,Level 4,B408,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B409,,Site QA,Fit-Off,BLK-B,Level 4,B409,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 4 - B410,,Site QA,Fit-Off,BLK-B,Level 4,B410,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B501,,Site QA,Fit-Off,BLK-B,Level 5,B501,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B502,,Site QA,Fit-Off,BLK-B,Level 5,B502,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B503,,Site QA,Fit-Off,BLK-B,Level 5,B503,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B504,,Site QA,Fit-Off,BLK-B,Level 5,B504,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B505,,Site QA,Fit-Off,BLK-B,Level 5,B505,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B506,,Site QA,Fit-Off,BLK-B,Level 5,B506,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B507,,Site QA,Fit-Off,BLK-B,Level 5,B507,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B508,,Site QA,Fit-Off,BLK-B,Level 5,B508,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B509,,Site QA,Fit-Off,BLK-B,Level 5,B509,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 5 - B510,,Site QA,Fit-Off,BLK-B,Level 5,B510,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B601,,Site QA,Fit-Off,BLK-B,Level 6,B601,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B602,,Site QA,Fit-Off,BLK-B,Level 6,B602,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B603,,Site QA,Fit-Off,BLK-B,Level 6,B603,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B604,,Site QA,Fit-Off,BLK-B,Level 6,B604,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B605,,Site QA,Fit-Off,BLK-B,Level 6,B605,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B606,,Site QA,Fit-Off,BLK-B,Level 6,B606,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B607,,Site QA,Fit-Off,BLK-B,Level 6,B607,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B608,,Site QA,Fit-Off,BLK-B,Level 6,B608,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B609,,Site QA,Fit-Off,BLK-B,Level 6,B609,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 6 - B610,,Site QA,Fit-Off,BLK-B,Level 6,B610,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 7 - B701,,Site QA,Fit-Off,BLK-B,Level 7,B701,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 7 - B702,,Site QA,Fit-Off,BLK-B,Level 7,B702,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 7 - B703,,Site QA,Fit-Off,BLK-B,Level 7,B703,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 7 - B704,,Site QA,Fit-Off,BLK-B,Level 7,B704,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 7 - B705,,Site QA,Fit-Off,BLK-B,Level 7,B705,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 7 - B706,,Site QA,Fit-Off,BLK-B,Level 7,B706,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 7 - B707,,Site QA,Fit-Off,BLK-B,Level 7,B707,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 7 - B708,,Site QA,Fit-Off,BLK-B,Level 7,B708,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 7 - B709,,Site QA,Fit-Off,BLK-B,Level 7,B709,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 8 - B801,,Site QA,Fit-Off,BLK-B,Level 8,B801,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 8 - B802,,Site QA,Fit-Off,BLK-B,Level 8,B802,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 8 - B803,,Site QA,Fit-Off,BLK-B,Level 8,B803,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 8 - B804,,Site QA,Fit-Off,BLK-B,Level 8,B804,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 8 - B805,,Site QA,Fit-Off,BLK-B,Level 8,B805,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 8 - B806,,Site QA,Fit-Off,BLK-B,Level 8,B806,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 8 - B807,,Site QA,Fit-Off,BLK-B,Level 8,B807,Apartment Fit-Off Checklist [E],
,,BLK-B - Level 8 - B808,,Site QA,Fit-Off,BLK-B,Level 8,B808,Apartment Fit-Off Checklist [E],
,,BLK-C,grouping,BLK-C,,,,,,
,,BLK-C - Level 2 - C232,,Site QA,Fit-Off,BLK-C,Level 2,C232,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 2 - C233,,Site QA,Fit-Off,BLK-C,Level 2,C233,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 2 - C234,,Site QA,Fit-Off,BLK-C,Level 2,C234,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 2 - C235,,Site QA,Fit-Off,BLK-C,Level 2,C235,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 2 - C236,,Site QA,Fit-Off,BLK-C,Level 2,C236,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 2 - C237,,Site QA,Fit-Off,BLK-C,Level 2,C237,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 2 - C238,,Site QA,Fit-Off,BLK-C,Level 2,C238,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 2 - C239,,Site QA,Fit-Off,BLK-C,Level 2,C239,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 3 - C332,,Site QA,Fit-Off,BLK-C,Level 3,C332,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 3 - C333,,Site QA,Fit-Off,BLK-C,Level 3,C333,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 3 - C334,,Site QA,Fit-Off,BLK-C,Level 3,C334,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 3 - C335,,Site QA,Fit-Off,BLK-C,Level 3,C335,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 3 - C336,,Site QA,Fit-Off,BLK-C,Level 3,C336,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 3 - C337,,Site QA,Fit-Off,BLK-C,Level 3,C337,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 3 - C338,,Site QA,Fit-Off,BLK-C,Level 3,C338,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 3 - C339,,Site QA,Fit-Off,BLK-C,Level 3,C339,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 4 - C431,,Site QA,Fit-Off,BLK-C,Level 4,C431,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 4 - C432,,Site QA,Fit-Off,BLK-C,Level 4,C432,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 4 - C433,,Site QA,Fit-Off,BLK-C,Level 4,C433,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 4 - C434,,Site QA,Fit-Off,BLK-C,Level 4,C434,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 4 - C435,,Site QA,Fit-Off,BLK-C,Level 4,C435,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 4 - C436,,Site QA,Fit-Off,BLK-C,Level 4,C436,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 4 - C437,,Site QA,Fit-Off,BLK-C,Level 4,C437,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 4 - C438,,Site QA,Fit-Off,BLK-C,Level 4,C438,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 5 - C525,,Site QA,Fit-Off,BLK-C,Level 5,C525,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 5 - C526,,Site QA,Fit-Off,BLK-C,Level 5,C526,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 5 - C527,,Site QA,Fit-Off,BLK-C,Level 5,C527,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 5 - C528,,Site QA,Fit-Off,BLK-C,Level 5,C528,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 5 - C529,,Site QA,Fit-Off,BLK-C,Level 5,C529,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 5 - C530,,Site QA,Fit-Off,BLK-C,Level 5,C530,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 5 - C531,,Site QA,Fit-Off,BLK-C,Level 5,C531,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 6 - C625,,Site QA,Fit-Off,BLK-C,Level 6,C625,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 6 - C626,,Site QA,Fit-Off,BLK-C,Level 6,C626,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 6 - C627,,Site QA,Fit-Off,BLK-C,Level 6,C627,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 6 - C628,,Site QA,Fit-Off,BLK-C,Level 6,C628,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 6 - C629,,Site QA,Fit-Off,BLK-C,Level 6,C629,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 6 - C630,,Site QA,Fit-Off,BLK-C,Level 6,C630,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 6 - C631,,Site QA,Fit-Off,BLK-C,Level 6,C631,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 7 - C722,,Site QA,Fit-Off,BLK-C,Level 7,C722,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 7 - C723,,Site QA,Fit-Off,BLK-C,Level 7,C723,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 7 - C724,,Site QA,Fit-Off,BLK-C,Level 7,C724,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 7 - C725,,Site QA,Fit-Off,BLK-C,Level 7,C725,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 7 - C726,,Site QA,Fit-Off,BLK-C,Level 7,C726,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 7 - C727,,Site QA,Fit-Off,BLK-C,Level 7,C727,Apartment Fit-Off Checklist [E],
,,BLK-C - Level 7 - C728,,Site QA,Fit-Off,BLK-C,Level 7,C728,Apartment Fit-Off Checklist [E],
,,BLK-D,grouping,BLK-D,,,,,,
,,BLK-D - Level 2 - D222,,Site QA,Fit-Off,BLK-D,Level 2,D222,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 2 - D223,,Site QA,Fit-Off,BLK-D,Level 2,D223,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 2 - D224,,Site QA,Fit-Off,BLK-D,Level 2,D224,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 2 - D225,,Site QA,Fit-Off,BLK-D,Level 2,D225,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 2 - D226,,Site QA,Fit-Off,BLK-D,Level 2,D226,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 2 - D227,,Site QA,Fit-Off,BLK-D,Level 2,D227,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 2 - D228,,Site QA,Fit-Off,BLK-D,Level 2,D228,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 2 - D229,,Site QA,Fit-Off,BLK-D,Level 2,D229,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 2 - D230,,Site QA,Fit-Off,BLK-D,Level 2,D230,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 2 - D231,,Site QA,Fit-Off,BLK-D,Level 2,D231,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D322,,Site QA,Fit-Off,BLK-D,Level 3,D322,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D323,,Site QA,Fit-Off,BLK-D,Level 3,D323,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D324,,Site QA,Fit-Off,BLK-D,Level 3,D324,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D325,,Site QA,Fit-Off,BLK-D,Level 3,D325,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D326,,Site QA,Fit-Off,BLK-D,Level 3,D326,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D327,,Site QA,Fit-Off,BLK-D,Level 3,D327,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D328,,Site QA,Fit-Off,BLK-D,Level 3,D328,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D329,,Site QA,Fit-Off,BLK-D,Level 3,D329,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D330,,Site QA,Fit-Off,BLK-D,Level 3,D330,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 3 - D331,,Site QA,Fit-Off,BLK-D,Level 3,D331,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D421,,Site QA,Fit-Off,BLK-D,Level 4,D421,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D422,,Site QA,Fit-Off,BLK-D,Level 4,D422,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D423,,Site QA,Fit-Off,BLK-D,Level 4,D423,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D424,,Site QA,Fit-Off,BLK-D,Level 4,D424,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D425,,Site QA,Fit-Off,BLK-D,Level 4,D425,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D426,,Site QA,Fit-Off,BLK-D,Level 4,D426,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D427,,Site QA,Fit-Off,BLK-D,Level 4,D427,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D428,,Site QA,Fit-Off,BLK-D,Level 4,D428,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D429,,Site QA,Fit-Off,BLK-D,Level 4,D429,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 4 - D430,,Site QA,Fit-Off,BLK-D,Level 4,D430,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D515,,Site QA,Fit-Off,BLK-D,Level 5,D515,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D516,,Site QA,Fit-Off,BLK-D,Level 5,D516,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D517,,Site QA,Fit-Off,BLK-D,Level 5,D517,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D518,,Site QA,Fit-Off,BLK-D,Level 5,D518,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D519,,Site QA,Fit-Off,BLK-D,Level 5,D519,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D520,,Site QA,Fit-Off,BLK-D,Level 5,D520,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D521,,Site QA,Fit-Off,BLK-D,Level 5,D521,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D522,,Site QA,Fit-Off,BLK-D,Level 5,D522,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D523,,Site QA,Fit-Off,BLK-D,Level 5,D523,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 5 - D524,,Site QA,Fit-Off,BLK-D,Level 5,D524,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D615,,Site QA,Fit-Off,BLK-D,Level 6,D615,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D616,,Site QA,Fit-Off,BLK-D,Level 6,D616,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D617,,Site QA,Fit-Off,BLK-D,Level 6,D617,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D618,,Site QA,Fit-Off,BLK-D,Level 6,D618,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D619,,Site QA,Fit-Off,BLK-D,Level 6,D619,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D620,,Site QA,Fit-Off,BLK-D,Level 6,D620,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D621,,Site QA,Fit-Off,BLK-D,Level 6,D621,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D622,,Site QA,Fit-Off,BLK-D,Level 6,D622,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D623,,Site QA,Fit-Off,BLK-D,Level 6,D623,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 6 - D624,,Site QA,Fit-Off,BLK-D,Level 6,D624,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 7 - D714,,Site QA,Fit-Off,BLK-D,Level 7,D714,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 7 - D715,,Site QA,Fit-Off,BLK-D,Level 7,D715,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 7 - D716,,Site QA,Fit-Off,BLK-D,Level 7,D716,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 7 - D717,,Site QA,Fit-Off,BLK-D,Level 7,D717,Apartment Fit-Off Checklist [E],
