resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,265A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,264A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,262A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,261A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,Center,,,,,,,,,
,step,,,,,,,,286A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,285A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,284A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,281A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,282A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,286A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,280A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,278A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,279A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,276A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,277A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,274A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,273A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,270A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,271A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,Level 3,,,,,,,,,,,
,step,,,,,,Common Areas,,,,,,,,,,
,step,,,,,,,Stair,,,,,,,,,
,step,,,,,,,,Stair 1,,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,Tiling,,,,,,,
,step,,,,,,,,Stair 2,,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,Tiling,,,,,,,
,step,,,,,,,,Stair 3,,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,Tiling,,,,,,,
,step,,,,,,,Lift,,,,,,,,,
,step,,,,,,,,Lift 1 & 2,,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,Tiling,,,,,,,
,step,,,,,,,,Lift 3,,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,Tiling,,,,,,,
,step,,,,,,,,Lift 4,,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,Tiling,,,,,,,
,step,,,,,,,Laundry,,,,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,Cork/ Soundproofing,,,,,,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing,,,,,,,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,,,,,,
,step,,,,,,,Care Center,,,,,,,,,
,step,,,,,,,,ACC WC,,,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,Cork/ Soundproofing,,,,,,,
,step,,,,,,,Dining/Lounge,,,,,,,,,
,step,,,,,,,,Dining  - Sluice ,,,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,Cork/ Soundproofing,,,,,,,
POST - S - Waterproofing,checklist,,,,,,,,,Waterproofing,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,Tiling,,,,,,,
,step,,,,,,,,Lounge - Fireplace ,,,,,,,,
,step,,,,,,,,,Fireplace Hearth,,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Waterproofing,checklist,,,,,,,,,,Waterproofing,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Fireplace Front,,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Waterproofing,checklist,,,,,,,,,,Waterproofing,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,Service Area,,,,,,,,,,
,step,,,,,,,Cleaner Room,,,,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,Cork/ Soundproofing,,,,,,,,
POST - S - Waterproofing,checklist,,,,,,,,Waterproofing,,,,,,,,
POST - S - Tiling,checklist,,,,,,,,Tiling,,,,,,,,
,step,,,,,,Appartments,,,,,,,,,,
,step,,,,,,,Center,,,,,,,,,
,step,,,,,,,,377A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,378A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,375A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,376A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,374A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,373A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,372A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,371A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,370A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,369A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,367A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,366A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,364A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,365A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,358A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,357A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,359A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,360A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,361A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,362A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
,step,,,,,,,,363A,,,,,,,,
,step,,,,,,,,,Kitchen,,,,,,,
POST - S - Tiling,checklist,,,,,,,,,,Tiling,,,,,,
,step,,,,,,,,,Bathroom,,,,,,,
Post - S - Screeding ,checklist,,,,,,,,,,Screeding,,,,,,
POST - S - Cork/ Soundproofing,checklist,,,,,,,,,,Cork/ Soundproofing,,,,,,
POST - S - Internal Waterproofing & Tiling - Bathrooms & WC,checklist,,,,,,,,,,Internal Waterproofing & Tiling - Bathrooms & WC,,,,,,
