resource,resource,resource,resource,resource,resource,resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,,,,,,,,,step,,,Site QA,,,,,,,,
,,,,,,,,,,step,,,,Level 0,,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HDU - ICU - 3.134,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HDU - ICU - 3.135,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ANTE - ICU - 3.136,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,1 Bed IC N - ICU - 3.137,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS B - ICU - 3.138,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ANTE - ICU - 3.139,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,1 Bed IC N - ICU - 3.140,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS - ICU - 3.141,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC PT - ICU - 3.142,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HDU Special - ICU - 3.143,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS - ICU - 3.144,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Patient Bay- Procedure- Enclosed - ICU - 3.145,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Whanau Room Special - ICU - 3.146,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Telemedicine - ICU - 3.148,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Office- 2P - ICU - 3.149,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Clean-Up - ICU - 3.151,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Office- Workroom - ICU - 3.152,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Workshop- Respiratory/Biomedical - ICU - 3.153,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,BFW - ICU - 3.154,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store- Equipment - ICU - 3.155,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,BFW - ICU - 3.156,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store- Sterile - ICU - 3.157,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Clean Medication - ICU - 3.159,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CLNR - ICU - 3.162,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Pantry - ICU - 3.167,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Dirty - ICU - 3.168,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Linen - ICU - 3.170,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ST - ICU - 3.171,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ST - ICU - 3.172,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Resus - ICU - 3.173,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,PATH - ICU - 3.174,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Staff Station - ICU - 3.176,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Staff Station - ICU - 3.177,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Clinical Workroom - ICU - 3.178,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD PTS - ICU - 3.179,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store- Equipment - ICU - 3.181,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equip - ICU - 3.183,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,BEV - ICU - 3.184,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lobby - ICU - 3.185,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equip - ICU - 3.200,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD 1 Bed Room - IPU - 3.117,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Ensuite - IPU - 3.118,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CLNR - IPU - 3.145,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Panetry - IPU - 3.146,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Staff Station - IPU - 3.149,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Clinical Workroom - IPU - 3.153,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bay- Mobile Equipment - IPU - 3.158,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Toilet- Patient- Accessible - IPU - 3.159,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Clean Utility/Medication - IPU - 3.160,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bay- Linen - IPU - 3.162,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ACC - SPA - 3.001,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC PB - SPA - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC PB - SPA - 3.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lobby - SPA - 3.004,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Parent - SPA - 3.005,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Disposal - SSA - 3.006,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Meeting - SSA - 3.007,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Change- Male - SSA - 3.008,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ST - SSA - 3.009,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,SHR ST - SSA - 3.010,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC/SH Staff ACC - SSA - 3.011,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Change- Female - SSA - 3.012,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,SHR ST - SSA - 3.013,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ST - SSA - 3.014,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Staff Room - SSA - 3.015,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Circulation - TRA - 3.001,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift Lobby - TRA - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lobby - TRA - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Circulation - TRA - 3.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 3.001,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 3.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 3.004,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 3.005,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 3.006,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Services Lift - TRV - 3.007,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Stair - TRV - 3.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Stair - TRV - 3.102,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Stair - TRV - 3.103,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 2 - ENG - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 3 - ENG - 3.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 4 - ENG - 3.004,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 5 - ENG - 3.005,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 6 - ENG - 3.006,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 7 - ENG - 3.007,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 8 - ENG - 3.008,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Elect 1 - ENG - 3.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Elect 2 - ENG - 3.102,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Elect 3 - ENG - 3.103,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Comms - ENG - 3.201,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Comms - ENG - 3.202,,,,,,
,,,,,,,,,,step,,,,Level 4,,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Circulation - LAB - 4.001,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Circulation - LAB - 4.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Meeting - LAB - 4.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Waiting - LAB - 4.102,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store/Prep- PHLEB - LAB - 4.103,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Courier Drop - LAB - 4.104,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Data Entry/ Receipt - LAB - 4.108,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,POCT - LAB - 4.111,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Grown - LAB - 4.112,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Core Lab - LAB - 4.114,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Blood Bank - LAB - 4.115,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Write-Up - LAB - 4.116,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,SS - LAB - 4.117,,,,,,
