type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label, — Subgrade shall be scarified to 200mm and re-compacted to 100% (Standard Compaction Test),,,,,,,,,,,,,,
label,○ One test per 1000m³,,,,,,,,,,,,,,
label,○ Volume < 1000m³ atleast one set of tests shall be carried out,,,,,,,,,,,,,,
label,METHOD: Standard Compaction Test,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.3 Subgrade Preparation and Installation - For track constructed on embankment (3 of 3),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.4.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: If min CBR > 8%,,,,,,,,,,,,,,
label, — Excavation can be stopped to suit capping layer or at top of section with CBR > 8%,,,,,,,,,,,,,,
label, — Subgrade shall be scarified to 200mm and re-compacted to 100% (Standard Compaction Test),,,,,,,,,,,,,,
label,○ One test per 1000m³,,,,,,,,,,,,,,
label,○ Volume < 1000m³ atleast one set of tests shall be carried out,,,,,,,,,,,,,,
label,METHOD: Standard Compaction Test,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.4 Proof rolling,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 4.6. and 5.4.1.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Proof roll as per L1-CHE-SPE-178 - Clause 4.6.,,,,,,,,,,,,,,
label,METHOD: Proof roll,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP Signed Off, MTM representative Signoff",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Subgrade Finishing and Tolerances,,,,,,,,,,,,,,
checkpoint,6.1 Subgrade Finishing and Tolerances - For track constructed on embankment / Survey Conformance,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.7.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Subgrade on embankments shall be installed within +/- 40mm of approved design surface level,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Surveyor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Survey Conformance Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,6.2 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
