"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3966c556-b915-4f12-9318-04dc48c0a5bc","","folder-normal","pass","","step","TRUE","FALSE","OH&S"
"184da180-799e-4130-9a4e-d256a5a9d063","","checklist-flat","pass","a115f2b353910b847b41ad6b30652fba7ddaa41c2a70f56c07270eab7c2ed62a","checklist-flat","FALSE","FALSE","OH&S","27/8/22 Transurban"
"e1f2913d-300e-538d-98d6-8c7ce5c19932","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Task details entered below"
"a5a2b8af-cae7-5c39-83f1-4aea832e3f3b","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If any of the below are 'Fail' (no) - make yourself aquainted with site requirements before starting work"
"55d848ab-23c4-5744-aa94-f8dc7f36d6f5","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you completed a site induction?"
"ca7b4522-f0e4-5691-89eb-8c08ce3e6792","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you know the site’s health and safety rules?"
"53ba3d4f-aa87-5bc7-9a21-9cd322b5257a","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"159ab7f1-b746-54e5-ba65-a46e7b9b107b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"18b9ce3e-1c42-596d-9466-7f163154efe5","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you have access to appropriate emergency and first aid equipment?"
"43c591ec-5af1-5111-ad1d-b29b42c8852f","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you asked the person in charge about all relevant hazards?"
"4924741d-33b8-5357-96ff-f05f4ece2370","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"0d895440-f047-5026-9d7a-5ce9cb16d8b7","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If the work involves a high risk task (such as work at heights, hot-work, confined spaces), has a safe work method statement or job safety analysis been completed?"
"01066906-5f1c-578a-85ed-d740c4981a87","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you have the correct procedures, equipment and PPE to do the work safely?"
"6b71d5bd-74ed-5b12-98a6-ce08045f567b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"0f090819-186d-528d-8106-626086e13054","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Is there appropriate separation of vehicles and people during the proposed work?"
"ac7fe57f-47c9-5be0-9340-0049139a7bb7","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Is all required electrical/mechanical equipment in a safe condition?"
"3e113f82-ad02-5e44-9432-5166c47a6664","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"6d3958e6-0a62-52e0-a5d2-52851180e8cf","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"c38ee08a-d0da-5d3a-87be-4863b039ed95","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you got a safe way of getting in and out of your work area?"
"ce0bf310-ced2-59fa-99f7-4603da07f8c2","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have any manual handling risks been identified and assessed?"
"32ec33bb-3531-56da-b97e-809cd1255e5b","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Any additional site specifc hazards or requirements commented below"
"d852bd42-6d0c-4787-b3af-8d037b711f9b","","folder-normal","fail","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2"
"f188dba5-7419-401a-8c11-63e22f51263a","","folder-normal","pass","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 "
"b53ef24b-eb46-4eea-a0a9-f39f970e8c04","","folder-normal","pass","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jackson Pollock"
"90a45d1d-6046-4d1d-a26a-c59aa699bba9","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jackson Pollock","Take 5 Checklist 18/6/2023"
"88dd428c-c9ee-575c-81b6-89588c4068f2","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01066 CL DAMAGED HT08 WATER METER","HT08 WATER METER REPLACEMENT ","All requested works completed"
"ed93abcb-3d45-53a1-9c8c-e59e4663ab55","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01066 CL DAMAGED HT08 WATER METER","HT08 WATER METER REPLACEMENT ","Area clean & works signed off below"
"fc8f0e16-0619-4c88-9fe9-0c4079c583e6","","folder-normal","pass","","step","TRUE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY"
"fc9c8695-fe31-43c5-9c69-a39187c9617f","","folder-normal","pass","","step","TRUE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S"
"fa65a604-e537-454a-938c-27b7cbc1e3b4","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - WORKING AT HEIGHTS "
"9153999c-ff82-59e3-a5ef-a3492b560b13","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - WORKING AT HEIGHTS ","Has a swms doc been uploaded"
"7c96dece-28be-5910-97fa-be96e908cc84","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - WORKING AT HEIGHTS ","Do you agree to follow all procedures outlined within the attached swms"
"fa30d563-fc92-508b-bb1c-027404979d30","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - WORKING AT HEIGHTS ","Are there any site specific additions or omissions to add to this swms"
"5da8005d-b88e-5a79-8ce9-fc814c0f1fd9","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - WORKING AT HEIGHTS ","Have you signed into the attached swms"
"48cc0d0e-054c-49b3-ab57-a86265a1159d","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - Plumbing Works Above Ground "
"0892617f-3361-5620-a6b8-16ce6a7cd5ea","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - Plumbing Works Above Ground ","Has a swms doc been uploaded"
"9c86c3ab-af96-57ed-9250-ccbf1e6b40c7","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - Plumbing Works Above Ground ","Do you agree to follow all procedures outlined within the attached swms"
"5d8aaab2-4b70-5d39-adb3-f60adedce1da","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - Plumbing Works Above Ground ","Are there any site specific additions or omissions to add to this swms"
"e0101394-e1b4-5f20-b861-99c2dcf320b2","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","OH&S","SWMS - Plumbing Works Above Ground ","Have you signed into the attached swms"
"f84d921b-15cd-4423-967e-22eaf209fa2c","","checklist-flat","pass","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","SITE VISIT"
"dc706120-79de-52a2-9fdb-c7c115f9fe35","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","SITE VISIT","Add Comments, Files or Signatures here"
"c7076bfb-a831-4f2d-aa3e-46babd8371ce","","checklist-flat","pass","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","DRIP TRAY WORKS "
"2ce668f3-95fa-50c7-ab36-071acdf8e870","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01088 CL BT DRIP TRAY","DRIP TRAY WORKS ","Add Comments, Files or Signatures here"
"8d02b92b-17e5-41c8-9fdd-bc00d432c92e","","folder-normal","pass","","step","TRUE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE01129 MORELL ST - 50mm METER CHANGE OVER"
"1d44a149-0448-4084-a385-5b4aef11416a","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE01129 MORELL ST - 50mm METER CHANGE OVER","MORELL ST - 50mm METER CHANGE OVER"
"fba33dfb-3bed-530a-92b9-db028913037e","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01129 MORELL ST - 50mm METER CHANGE OVER","MORELL ST - 50mm METER CHANGE OVER","Take 5/SWMS/Inductions been completed before works start"
"7368d64d-539c-5e5c-bb19-e1096fe26844","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01129 MORELL ST - 50mm METER CHANGE OVER","MORELL ST - 50mm METER CHANGE OVER","Client notified of works to be carried out - description of works in comments below"
"bcb78f43-d596-515a-9feb-4dc140a2c5fc","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01129 MORELL ST - 50mm METER CHANGE OVER","MORELL ST - 50mm METER CHANGE OVER","All requested works completed"
"bd387829-36b7-5639-af63-f40aab4aca3a","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE01129 MORELL ST - 50mm METER CHANGE OVER","MORELL ST - 50mm METER CHANGE OVER","Area clean & works signed off below"
"6fe66b39-6cb4-48ed-ac2b-238399923972","","folder-normal","pass","","step","TRUE","FALSE","TE01099 PIT 11 WATER METER"
"79eaed39-cdb2-4ea8-9e32-e2714df95c83","","checklist-flat","pass","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","TE01099 PIT 11 WATER METER","SITE WALK "
"3c4db95d-9238-5956-8131-47600743822e","","checkpoint-status","pass","","","TRUE","TRUE","TE01099 PIT 11 WATER METER","SITE WALK ","Add Comments, Files or Signatures here"
"11b88b30-d6c1-490d-ad82-673fbaa0178e","","folder-normal","pass","","step","TRUE","FALSE","TE01121 80MM BURST PIPE SWAN ST"
"61b5c64c-8269-41fe-8980-fdff5291d270","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE01121 80MM BURST PIPE SWAN ST","SWMS - PLUMBING WORKS ABOVE GROUND"
"081b0f18-b518-5fbe-ac93-2ff19d51907b","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","SWMS - PLUMBING WORKS ABOVE GROUND","Has a swms doc been uploaded"
"30e9d613-8d59-5b06-983a-2cf41aed8bc0","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","SWMS - PLUMBING WORKS ABOVE GROUND","Do you agree to follow all procedures outlined within the attached swms"
"e59353d0-b9b4-552c-a033-afa858416d48","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","SWMS - PLUMBING WORKS ABOVE GROUND","Are there any site specific additions or omissions to add to this swms"
"7a5f4989-7557-5cb1-b6c3-1593b89f7792","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","SWMS - PLUMBING WORKS ABOVE GROUND","Have you signed into the attached swms"
"610998e2-65a1-408c-865d-38cf19152c9e","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE01121 80MM BURST PIPE SWAN ST","80MM BURST PIPE QA"
"27afaa22-8f9e-58bb-b421-a886afd4e31e","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","80MM BURST PIPE QA","Take 5/SWMS/Inductions been completed before works start"
"580d1b52-fe1b-51f8-8383-000bbef66882","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","80MM BURST PIPE QA","Client notified of works to be carried out - description of works in comments below"
"a393c0c6-e4a5-5781-a4da-e5f33ed10321","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","80MM BURST PIPE QA","All requested works completed"
"50ded70a-6a25-5dce-88c3-63692c332f00","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","80MM BURST PIPE QA","Area clean & works signed off below"
"87c1812b-f10f-4f3b-8c4d-b33ff816e5a3","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist"
"33bf4ed6-9197-5f35-bc72-eecb2e482929","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Task details entered below"
"e4f4c74d-4313-50bd-b2b2-c899b54d2d06","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"653362ce-434c-5f87-8f76-a40e5df5b847","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Have you completed a site induction?"
"850d507a-8184-5073-bab5-cd28903b498a","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Do you know the site’s health and safety rules?"
"695d71c0-1a2b-51f0-8200-c0f17f4de6dd","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"af0a5ca7-2b3a-5ca5-b2d9-f8429e8a2b5b","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"f1b33824-c7b1-5b12-b7ed-0c4f09dfab2d","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Do you have access to appropriate emergency and first aid equipment?"
"7f32c84a-aa89-5700-81bc-3718d8ea3656","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Have you asked the person in charge about all relevant hazards?"
"e4370069-9f95-591b-819d-f7b679be087a","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"e2b53e08-b529-5f63-9fba-1f447ac84a5b","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Has a safe work method statement or job safety analysis been completed?"
"495e74f9-2889-5c73-837a-87ce999e323b","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Do you have the correct procedures, equipment and PPE to do the work safely?"
"7f21f846-d956-59bd-99c5-e04e8910569b","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"c3885016-e6bc-57a7-9dfd-7f1926ff784b","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Is there appropriate separation of vehicles and people during the proposed work?"
"03428687-c591-5b25-96e2-991f4398687f","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Is all required electrical/mechanical equipment in a safe condition?"
"d21ee60c-37e5-58de-8d19-4477f802d462","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"742ba8d6-89e9-56fe-b9a5-c14e4eb610d2","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"328fc20a-062e-521b-aa49-b7f984e9c1ce","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Have you got a safe way of getting in and out of your work area?"
"a168b367-e4b5-587c-a1a0-70214c3bbe0f","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Have any manual handling risks been identified and assessed?"
"00d091bb-f353-5064-91c5-178ce3cb1861","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Any additional site specific hazards or requirements commented below"
"7e71d096-2cb7-5a54-b042-97bbd61d0cf7","","checkpoint-status","pass","","","TRUE","TRUE","TE01121 80MM BURST PIPE SWAN ST","Take 5 Checklist","Sign off attached below"
"ff240e46-027c-45ab-978e-c6024dabedb9","","folder-normal","pass","","step","TRUE","FALSE","TE01098 CL CHECK VALVE REPLACEMENT "
"f125d06c-e6e6-48f4-a493-58a7dba2e97e","","folder-normal","pass","","step","TRUE","FALSE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S"
"6869bab7-edb3-4614-9c24-06ca086ee5db","","folder-normal","pass","","step","TRUE","FALSE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5"
"1cb4a53e-efd9-40b2-b7ee-8a0a7cb64ed1","","folder-normal","pass","","step","TRUE","FALSE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis"
"cb58057c-d8df-449e-b159-76f12bce8e8d","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23"
"9adae8a9-6779-50ac-8755-266bcbe7b1a4","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Task details entered below"
"8b4c9e24-87a9-5aac-87c9-edc5eaaa22c0","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"4e2e4849-fa48-569b-bb84-91dad0691fb6","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Have you completed a site induction?"
"d772d3fd-16fd-5c0d-a4f1-ecb6efdca855","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Do you know the site’s health and safety rules?"
"6bc030d0-9ce4-5d80-bba1-dcffce96727c","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"0a864df1-0c47-5463-ab47-20c784a53806","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"4d661ad4-3580-5199-8c70-1ae210800309","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Do you have access to appropriate emergency and first aid equipment?"
"35bf86cf-9177-5964-993f-4a74ca508b09","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Have you asked the person in charge about all relevant hazards?"
"22be2909-f4bc-5a8b-abdd-ff8c1a3ed872","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"08d6d820-8160-5a8c-89a2-c510a8ec6e37","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Has a safe work method statement or job safety analysis been completed?"
"cf19e5c3-6adc-5e44-91a8-df032b701cd2","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"14b467e9-1c19-5a05-bc2e-3ac08a46ab8f","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"437cb02c-712a-5a2e-b220-46fa945836f2","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Is there appropriate separation of vehicles and people during the proposed work?"
"580a63d0-0e93-50fd-9024-a0e138c8c3b3","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Is all required electrical/mechanical equipment in a safe condition?"
"fec9eed9-275a-55be-823d-bab5659302bc","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"cb2485be-8db9-5e33-964a-d0ed95e8a3f7","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"1537c49d-b0af-53a2-ac84-c544bb5fd5ee","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Have you got a safe way of getting in and out of your work area?"
"21fb2792-c452-53e2-9696-5d76b9ec92a8","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Have any manual handling risks been identified and assessed?"
"598f854a-39b3-51b6-8d24-e809f217a53e","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Any additional site specific hazards or requirements commented below"
"988d888c-071f-5a79-a972-058f2c809ae4","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","Travis","Take 5 Checklist 1/12/23","Sign off attached below"
"4ede701c-6d5b-43fe-a2cf-bfb769b19316","","folder-normal","pass","","step","TRUE","FALSE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER"
"249fde34-615b-4c66-8d96-25ace9d5f7e7","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23"
"d5ae1cb5-14a9-5a92-a430-d5698a2df7cc","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","Task details entered below"
"028544a5-165a-592f-ab9c-6caa6f1dc309","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"b0026c13-4d8e-5792-8b78-e2ac555b6420","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","Have you completed a site induction?"
"3d8b6ad1-842b-525e-b1bf-d0249d6e2e6c","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","Do you know the site’s health and safety rules?"
"49de6069-dd0e-57cc-97d3-4b52d425411e","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"9f83074e-595c-555f-acd0-8bdf9b0c8bca","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"c8f514be-38f1-51f0-b9ec-53f955f21907","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","Do you have access to appropriate emergency and first aid equipment?"
"92e04f68-4d2f-58bf-8344-b91a94a67795","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","Have you asked the person in charge about all relevant hazards?"
"e5cfc724-1f9d-58a3-9d70-d9bb7dc1c1bb","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"5ffd73f1-df0a-59dc-89b6-6f39eb2286fc","","checkpoint-status","pass","","","TRUE","TRUE","TE01098 CL CHECK VALVE REPLACEMENT ","OH&S","Take 5","LACHLAN KOGER","1/12/23","Has a safe work method statement or job safety analysis been completed?"
