"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"362ab3b7-2706-4a09-a8ea-e5dec31bf6e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland"
"6913abf7-f364-4200-b6f0-2947d290cecc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Arvida - Refurbs"
"86a6a9af-8e09-4b9c-9054-21be2607f3af","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens"
"cb50841b-5802-44f3-b935-83403db8c8dc","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs"
"8856474f-b433-4489-816c-6fca445ae17d","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495"
"a369e193-5e0c-4e3a-9109-ee560145ed1b","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495","Aria Gardens - Kowhai Room 50 - Refurb Checklist"
"338f84ce-afc4-5ef3-b51e-c3a86dfdf31e","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495","Aria Gardens - Kowhai Room 50 - Refurb Checklist","Disconnection/Isolation"
"e5e4ad46-cc14-5901-9f8d-e15e5fb6bf6b","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 41 - Job #59396","Grace Joel - TH 41 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"5e602e0c-c08d-5b1a-9801-a28435fbf00b","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 41 - Job #59396","Grace Joel - TH 41 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"cc52e9b5-11ab-5760-96f0-7c13e8af3593","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 41 - Job #59396","Grace Joel - TH 41 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"3e6d7c2a-419c-454c-83d2-35e3e16fdc69","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041"
"ebd51fc4-938a-43c7-9744-ffe5e766bd6c","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist"
"091edc8b-8aff-538f-a864-3cd0104ead16","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Disconnection/Isolation"
"e41c5fc3-3b22-517c-8879-9b922e2f3bd4","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"6c951ccf-b126-5073-b3fe-8fb38ec90811","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"b7d6547f-6a34-5412-9a20-80039870e399","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"1ffc503b-5044-5a05-a7a1-8e793ae7963e","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","First Fix"
"1b4b1cc1-1b9e-56ff-801d-16917bce4022","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","First Fix","Approval to start work is obtained"
"32378fd8-a303-5849-aee8-8749d373ec8c","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"004bb0e4-b1d5-58fb-a1bf-99215dd6c8bc","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"cadfe0b3-c289-5dd3-858e-574cdd3ed70e","","checkpoint-group","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Second Fix"
"8dbc939a-9fe4-5996-ac1f-f534d50b4b2b","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"a8809f10-bb65-5ad4-923d-2c0a5a173e2b","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"983b71b9-d5b7-5a42-bc4e-a19ffe89ad89","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"337e6058-6d1e-5b17-b4f6-3c989d25bbf7","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"71c9f302-0cb9-55c5-826b-0b95437fb063","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"c1ca6b4b-198e-5544-9096-c57daf770b1e","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 50 - Job #58041","Grace Joel - TH 50 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"0ccf1e99-6195-41d0-9486-18aee62886d8","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432"
"0b678afd-f5ed-40ef-8630-42c24d381112","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist"
"fd8d413b-56e2-530a-b251-7b2c96be23ea","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Disconnection/Isolation"
"efdacf5e-c25e-5b46-b56a-1cf5dd6c35f8","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"f55befe5-7e65-5743-9f4f-a5a83bbe118a","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"8bdc3562-d11f-54a8-8ac7-a690080fa9ff","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"f3b4a795-eac0-5bee-993c-c50f4901d6f2","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","First Fix"
"0a05ae63-975c-5d91-b131-bc031f036a8f","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","First Fix","Approval to start work is obtained"
"df9a100d-7ac9-5642-8476-e50a6fc7074c","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"89d4dd9b-c2bd-5994-8303-cd332a744537","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"50f62ab7-166a-5d74-ad36-234c19fc3af0","","checkpoint-group","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Second Fix"
"07b73ced-80e7-56f4-bf0c-792c7d4124be","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"d1536bba-137f-5dd3-a085-eb61fdb16201","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"5922ef4f-429f-590c-8eab-3d6d7de84619","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"fc9bf2ad-bad1-51eb-8045-a656589d716f","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"20456d1a-b251-560c-b00a-3bb92b7528e4","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"b167a187-0998-5fce-bb85-2cbd846b938b","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","1. Completed Refurbs","TH 55 - Job #58432","Grace Joel - TH 55 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"72c29c83-52e7-44b4-9d93-557d38e3570d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027"
"fe4fb4cb-7354-4c3f-a774-c46f25e8709d","","checklist-sectioned","work-in-progress","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist"
"08deeeee-2181-51f5-bdf3-031de31f78e0","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Disconnection/Isolation"
"94e3027a-82e0-5421-a474-5632380a4cf8","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"6ce60c8a-d256-5fe1-9cee-09adbf1db1f7","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"edf4500f-dfb9-592d-b0c6-54b89e42ef1f","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"abe4a7bd-169a-5990-930a-7f3f92c694a1","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","First Fix"
"dee84c1e-971a-5966-9394-63482424f58d","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","First Fix","Approval to start work is obtained"
"93a6304a-2348-5018-b13e-55e17a151638","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"3ddb6b31-d444-5cbe-a193-492864934d44","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"69f7274e-fa36-5ea4-b740-276f48c24483","","checkpoint-group","work-in-progress","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Second Fix"
"4d0b9cbc-9701-5d7a-b3b1-568f79d235d2","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"07c8ca8f-d63f-518d-9cf6-a558d53aa9e4","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"ceb49851-0bbf-505d-a94a-7cd5e7e0b11a","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"c81fe05e-e372-5f2e-a822-8b7c65faf71d","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"62b6fcfb-5b37-54d0-89a8-66dda65a6537","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"34f7b36a-88b7-5839-b87a-aee7da566210","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 4 - Job #61027","Grace Joel - IA 4 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"cdd28948-61cf-488b-8638-6656224b447a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742"
"79627d9d-c209-4ba1-a240-7c8519b46582","","checklist-sectioned","work-in-progress","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist"
"cec8d567-778f-5560-8b87-7898ca4747e7","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","Disconnection/Isolation"
"c77acbe2-38f2-5782-a8f3-0d85a27c8267","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"ead66bab-b39d-5467-bcd7-6505da2c7ee9","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"cfb8f30e-2c05-5e32-9f85-aa125f8a5c80","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"39fb9509-0fe8-59ee-9f68-bd630ff45aa8","","checkpoint-group","not-started","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","First Fix"
"1a4f22ce-2cdd-5ab6-ac3e-57a91217c916","","checkpoint-status","not-started","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","First Fix","Approval to start work is obtained"
"f7accf05-0b39-5c2c-a565-c4dc6c4b090c","","checkpoint-status","not-started","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"21dc45a9-ba58-5e92-9240-2a58ba5091b0","","checkpoint-status","not-started","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"f620e545-2675-526f-9e2b-4eac0747869d","","checkpoint-group","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","Second Fix"
"4e02d846-77ba-5c57-a64c-26510905295c","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"78cf3f8f-742c-5509-9a63-bf46c85988e7","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"f9b76646-dae9-54ae-a67e-4fbb6b4ebfcd","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"60f7e9f4-4ad1-532d-b4ac-a4b6d5c90d05","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Grace Joel","IA 23 - Job #63742","Grace Joel - IA 23 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
