"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"46640e4b-7c06-47fd-899a-d5fd53d9a582","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f9bd2934-4554-4d61-99a8-41dce02f57e8","","checklist-sectioned","not-started","Preliminary Activities and Materials Approval Checklist","checklist","FALSE","FALSE","Site QA","Prelim Activities"
"c5302932-ac01-5029-a069-567f62872ad5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)"
"ad98d6aa-e4a6-56a9-94b9-36c84fe808b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Compliance to AS/NZ ISO 9001:2015"
"5de7c072-6132-5d7c-8dda-907cc8572771","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Permacast Project Quality Management Plan"
"128e5c84-2333-5c3e-b9b5-cb5ef092000b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Inspection & Test Plan"
"0ae78849-eee6-57a0-8b71-bbabaf63b7e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","MDR Index"
"2e677fed-6e9a-5d80-a3db-d13a9ae89558","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Prestress"
"bb7eba22-6158-5311-ae65-a48f446df2fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Curing"
"11bd8f05-f60e-5a08-bab7-b2ee408dbbd5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Concrete Repair Methodology"
"95a75d31-888d-5447-b534-fa5f7c6fb1ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Shop Drawings"
"b1bb6f33-d6a7-5129-a2ea-9d3f687f988b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Test Panel Prepared and Inspected by Client"
"30dc05fa-cedc-5690-9f65-0cad66e91d73","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","All Technical Query Forms (TQs) Reviewed and Approved for Works"
"380b1763-c15b-5774-b9cd-45da346d316f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Concrete"
"9a8d7fc6-45ab-5478-b7ff-cf131310b3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Concrete","S65 Concrete Mix Design Approved by Client"
"3153ac07-d54d-5afb-841f-4c4edcc9dafd","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Steel Reinforcement"
"df56df7e-fc13-521f-9783-0468aead1147","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"e490c381-694e-5f46-82db-c4617454f5ad","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Cut Bar Length Tolerance +0mm -10mm, Bends in Plane, Correct Cog Lengths etc."
"135f8123-2d93-5207-87aa-7d37837e4f9a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Prestressing Tendons"
"405d3387-3cae-5448-a15b-1178b5c71936","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"6021d487-9137-5541-810f-768379d1bfc6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Ensure that all Coil Numbers are recorded"
"54e081ee-e9c5-56ab-b9a7-a7763c0a6585","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Calculations Submitted and Approved by Client for Works"
"83d392e4-56a5-575d-9b8c-65471effc1f4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Jack Calibration Certificates"
"a12e94d7-4f34-5b2e-a45c-d98766cb5d57","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Lifting Anchors"
"b4aa6b48-9edf-5a12-b3f9-208b7d242e37","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Design Approved by Client"
"8b28fa75-f12f-52a6-8c8d-a860de90c1df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Devices Approved by Client"
"8f5d588a-22be-5c7c-844d-4e500cce3c82","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Inspection of Delivery for Completeness and Quality"
"f585a980-968d-594b-9a34-5d698f16d456","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Cast-in Items and Ferrules"
"ad6a6f8d-c018-5ef9-ac32-32ab5fbae3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","All Cast in Materials Approved"
"e5126b07-90c3-541f-8439-cbddfff0c5cf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","Inspection of Delivery for Completeness and Quality"
"ae73c350-c09c-4fde-9040-93d2cc136b0c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Beam 46-E&W"
"cb71466e-9982-4d38-b28a-51b6bc3a7202","","checklist-sectioned","work-in-progress","Byford U-Beam Stage-1 Casting Checklist","checklist","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E"
"c16beb81-3a62-5327-889e-7c102b46466d","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Pre-Pour Checklist"
"1a5cbe78-fa37-5e28-83b2-60fdb56b11c2","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist"
"3c5ef250-7a08-5ba7-a7da-df732966667a","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Details"
"72c1b0c6-9a1e-5871-af6d-99aa4760ea27","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Shop Drawings approved for Works"
"a54a8413-4dc1-53dc-91d3-49218a6abe42","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Mould Dimensions are within Shop Drawings Tolerance"
"e5ed1af0-7124-5d6f-9b89-80d097346d8f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Mould Surface Checked"
"c71355ce-e3df-538c-aa50-d8b026fd3407","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Reinforcement in Accordance with Drawings"
"fbcdb382-b0b3-5b45-9a15-6f6bd5b9863d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Detailed inspection of Mould and cage"
"46b66dda-ae23-5813-ab26-355fccbd595d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Cover maintained and within tolerance"
"73e92bd2-fb88-58a9-902f-c2315ddfd838","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","All Stainless Steel Ferrules are installed in accordance with Drawings"
"e5e29ee0-ae4d-5073-adc1-a0a13c99c18a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","All Stainless Items are installed in accordance with Drawings"
"1a3f7ac8-0927-5096-a00d-42a02b6162b1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","All Blockout Conduits are installed in accordance with Drawings"
"22dff999-e1c3-5a7f-9d4a-55815c0141fa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","All Lifting Inserts are installed in accordance with Drawings"
"5ee911f0-d9c4-5d54-a7e3-a7f772fbc7f7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","All Bartek Couplers are installed in accordance with Drawings"
"e34f57b7-1122-511d-adbf-13ff6a7f35bb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","All LENTON Couplers are installed in accordance with Drawings and staggered aith KSN16M in web"
"03bd6489-41f5-5ed4-918f-11cf54c3417f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","All Bearing plates in Diaphragms are installed as per drawings"
"140bd7b9-709d-5c3d-8527-80930a407ba5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Earthing and Bonding is installed in accordance with Drawings"
"a8c21b46-8fd4-52c1-b565-7f043b5ab3e8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Prestressing Strands"
"65363521-04e0-5bce-b25e-d060e433f5ee","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Stressing Records subject to Client Review"
"6546a01a-9e76-51eb-8bb0-1c8dd5890ebb","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","HOLD POINT FOR CLIENT TO SIGN OFF"
"8c979e86-a0c2-5b36-a735-bb721be1372a","","checkpoint-status","","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","All Temperature Loggers are installed as per Approved WMS"
"0901e22d-5aaa-5868-9994-a06efe574c7d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","All Cooling tubes installed as per drawings"
"de000a62-2626-581b-8626-27cd9bb47a81","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Installation of tubs"
"b3d7100e-5497-5875-a200-b6612316b7b4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","QA Engineer Check Completed by"
"1ebcf5b8-456b-5257-93e7-97795c3f0fb6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Pre-Pour Checklist","Client Inspector (if present)"
"b5fedf3f-2b05-54c8-bf94-572c3321c3db","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Supervisor Release"
"60ee1474-f0ef-59e2-bfe9-7e16e899bd68","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Supervisor Release","Supervisor Release to Engineering Team"
"8cd13fe1-c4d6-5da6-b402-f82b4af29ab4","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist"
"f65a26c9-4627-5c4b-9ba4-aa1025bfaa7c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Casting Information"
"544065ff-34b6-5259-8152-6a1f62e95786","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Concrete Delivery Dockets"
"e84930f6-e0da-5de1-89aa-5de405a889fe","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Total Concrete Volume"
"ae61ccea-1cc2-5794-b9e6-3b9de02943c2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Mix Design Verified"
"6d1ef463-e917-5569-ab2b-4e0632b3dca4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Ambient Temperature within Limits"
"3ab29e1b-6a00-55b9-b10f-a15898d6bfb8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Concrete Temperature"
"7c792fd3-73d6-5bdb-a40c-77d868caf142","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Slump within Allowable Tolerance (180+/-40) (Tested 1st truck and subsequently for every 20m3)"
"4a490517-0104-55bc-977e-87d100fafd13","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Trucks Tested for strength"
"8c9710e5-8c13-5c96-afb7-a5eadba2bbe9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Time Lag Between Trucks not exceeded 20 minutes"
"9fb14479-b25f-516f-a8d4-c30c2f793c98","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Concrete Placed within allowable time from Batching Plant"
"e2d6ea64-ee7f-50c4-8817-c42aae4f0303","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","No Free Fall During Pour (not more than 2 metres from ground)"
"7a0dfadf-0a4e-525b-a1f9-b0452700e0f5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Required Finish Applied as per Drawings"
"502abfe6-b7ad-5e19-81c4-4bb59e80b19a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Retarders applied on Green Cut areas as shown in drawings"
"decb3d36-8407-59b1-86e0-d9a37f98f15f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Concrete Covered Overnight"
"52f294d5-a7ae-58ea-a872-eaff9e0ad342","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Casting Checklist","Cylinders Stored next to Bed"
"3ff132b2-715e-5855-9889-ab5fe5f7a660","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist"
"1bff5ad0-bfc0-50d6-919c-7159bb15d73b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Date Stripped"
"b30f4e22-277c-508d-92c7-dda3656000c2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Concrete Cylinders Crushed and Checked for stripping strength"
"53af8b2b-2d9e-5731-9c03-25c0b101bc34","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Verify Destressing/Transfer of stress required strength"
"ec40fac0-6077-5f2b-a1af-92ba0639c6a6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Lifting Strength Achieved"
"7c237b07-d7d6-556e-8062-0289fc361403","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Curing strength (Stage-1 Casting)"
"581fa5f9-46fc-58d7-be44-989887428403","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Lifted and Handled as per Drawings"
"3297fdb3-cc9c-5261-9bcb-b2c3e0a05e91","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Product Clearly Labelled"
"4d64a61c-19d9-5a76-ad9d-c9e27b4cdbe0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Storage as per Approved Temporary Works Drawings"
"603e7297-9412-513b-88a2-b0752dc067c0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Secondary Curing as per Approved Methodology if required"
"5b3e6e1a-2e3d-51cf-ae22-0cd480d1f84a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Product Dimensions Achieved and are within Specified Tolerance"
"c3eb08ba-60be-5fb1-80b7-3885c1905f70","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Specified Finish Achieved"
"2e48d9f9-66e3-5f24-92b4-63685b69d7b2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Cast-in Items are all in Place and within Specified Tolerance"
"400cf04a-31d7-5976-93a6-ab583300cce5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Post-Pour Works Completed (As Required)"
"ecd6e3de-1724-54a6-b58e-6cc5d197adc0","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Survey Hog of Beams (Dumpy)"
"446909f6-1f4f-5541-bf7c-eac9c48c8efe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Stripping Checklist","Temperature Logging Completed and Conforming. Attach Results"
"ebf15dc0-2f28-5686-bc91-426e1c2d9cc3","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Any Defect Identified"
"a8eae124-b2a8-57f0-9e29-1499a8fd2208","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Any Defect Identified","Punchlist Completed"
"7b7ce9ab-824e-5a57-86d2-89dd50b1b1fa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Any Defect Identified","Repairs Required (if applicable)"
"577c73a4-fd1e-5060-98b7-e439d863d1d8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Any Defect Identified","Repairs Completed as per approved WMS (if applicable)"
"d1edeab1-1b10-5835-a02b-40a979f4b08b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Any Defect Identified","Crack Map Completed"
"5e13648e-f849-5d75-8272-a7171740cc18","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Any Defect Identified","Any NCR Required (if applicable)"
"206fb66d-2646-5f05-b92c-f86dfe18d281","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Any Defect Identified","NCR Approved by Client and Repairs Completed (if applicable)"
"3e61b5e0-e8d3-5b0d-85ba-d390f8696052","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","As-Built Drawings"
"7ddf573f-f94f-5035-8882-dfc0fc3f4750","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","As-Built Drawings","As-Built Drawings Completed, Stamped and Attached"
"45bdb2fd-a9d0-5d85-a8f0-8ffce1db9d7a","","checkpoint-group","","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Concrete Strength Test Report"
"815bb878-8844-5c01-9f76-dbf11fe1d271","","checkpoint-status","","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Concrete Strength Test Report","Concrete Strength Test Report Received"
"0fe4c8e9-ed89-5c1a-99b2-2bd412e7d1ad","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Transportation Requirements"
"21109b5f-c17b-5f98-b657-7768a433b9a0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Transportation Requirements","Certificate of Conformance"
"ab7c41c5-00b0-5be7-8d08-0e0115e1ba55","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Transportation Requirements","Inspection Release Certificate"
"912dd356-5740-5661-828e-b09956eb1cbe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Transportation Requirements","Punchlist signed copy"
"eaf35845-909f-5d65-b15f-54e463a94bf3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Transportation Requirements","Delivery Notes"
"2134f33a-b02e-56d8-8987-0fd400cacbb5","","checkpoint-status","","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Transportation Requirements","Delivery Docket"
"1b55dca4-8ac9-5a44-ac39-76a12e7f8a5b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Final Acceptance"
"d57d168e-bff0-5dee-9b33-a68cbe568db0","","checkpoint-status","","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Final Acceptance","Completed by"
"f1d57eb0-ffee-5309-b241-26553ade8c2c","","checkpoint-status","","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Final Acceptance","Reviewed by"
"cee5f7fb-7127-5da8-9ccb-714b0f85d389","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-1 Casting 42-E","Final Acceptance","Client Representative (if applicable)"
"3aadc3c5-7aba-4bca-aa24-7d8abdb3fd28","","checklist-sectioned","work-in-progress","fd983aaf4c519e0c548c183e705570109443b8a6f69c5655e9d71ed6401979e8","checklist","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E"
"7c67fb39-703b-5cdb-af5b-b88cb9c700f6","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E","Pre-Pour Checklist"
"ac2d2956-4c8a-5200-bc77-52546f75a4c5","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E","Pre-Pour Checklist","Details"
"637252f4-51ba-59c8-813e-aca28201d190","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E","Pre-Pour Checklist","Shop Drawings approved for Works"
"270c158c-0a93-59aa-b4e9-6f757da2b4e1","","checkpoint-status","","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E","Pre-Pour Checklist","Mould and Sacrificial formwork Dimensions are within Shop Drawings Tolerance"
"12281e4e-9d05-5f27-99f6-90b37b443a59","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E","Pre-Pour Checklist","Condeck Surface Checked"
"b58e97d7-e977-51bd-bd9b-06fab4d2c9ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E","Pre-Pour Checklist","Reinforcement in Accordance with Drawings"
"9e7c80a1-2096-51cc-b98b-7cf88e3610c6","","checkpoint-status","","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E","Pre-Pour Checklist","Detailed inspection of Mould and cage"
"129d6472-2ecd-54e6-aa63-b5910289bfb5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E","Pre-Pour Checklist","Condeck (Top Slab) - Verify all brackets fixed at slab thickening"
"33ddd071-3892-534f-aa27-8cbd9541e5c9","","checkpoint-status","","","","TRUE","TRUE","Site QA","Beam 42-E and Beam 06-W","Byford U-Beam Stage-2 Casting Checklist 42-E","Pre-Pour Checklist","Cover maintained and within tolerance"
