resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-SP - 2.1.071,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.072,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-SP - 2.1.074,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.073,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-BA - 2.1.075,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS-BA - 2.1.076,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CORR - 2.T.004,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,TERRACE - 2.1.078,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 2.1.000,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.001,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 2.1.003,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.002,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 2.1.004,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.005,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 2.1.007,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.006,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 2.1.008,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.009,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,4 BR - 2.1.011,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.010,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.013,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-SP - 2.1.015,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.014,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-HWB - 2.1.047,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-LIN - 2.1.046,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ST-EQ - 2.1.044,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,DISP - 2.1.043,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CLN - 2.1.077,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,WC-AC - 2.1.039,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,DTUR - 2.1.037,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CLN-MED - 2.1.036,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,SSTN - 2.1.035,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-RES - 2.1.034,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,OFF-NUM - 2.1.032,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,OFF-CLN - 2.1.033,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-WOW - 2.1.031,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-HWB - 2.1.048,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-MEQ - 2.1.045,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,FH - 2.E.013,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CLRM - 2.1.042,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,WC-ST - 2.1.041,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,INT - 2.1.038,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,COMMS - 2.E.008,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-SP - 2.1.050,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
