"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4c7bc325-759e-4dec-a623-5598a487f836","","","","folder","TRUE","FALSE","Site QA"
"0cf95069-3cd1-470b-95c2-6f0023ad45fd","","","","folder","TRUE","FALSE","Site QA","Ground"
"567fd4c0-ba64-44a1-9216-1e8854257ab8","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","West Tower Residential Lobby"
"0fb877e4-1a3e-4e7c-b4d9-5a6fbce49294","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","East Tower Residential Lobby"
"db0cffed-e9ac-4026-a6e0-0df91a13686b","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby"
"f0181950-5ec0-4256-9cb1-3ecfb1150fd9","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Staff Locker Room"
"94852bf5-986a-4e9b-9b2b-1d0c628569d7","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby Toilets"
"86fad516-e38c-4256-b6e4-19552b0ffbf9","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","Ground","Pub Kitchen"
"cc984841-366c-4385-9b78-a2e3cb741517","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Pub Toilets"
"27e8d090-7059-44ed-aebe-9feb7e82e4c2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Pub"
"142f5b55-4cd7-4735-aabd-903f9c9b1498","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Gaming Room"
"28b592cf-5126-4e10-97ae-54ff784c642b","","","","folder","TRUE","FALSE","Site QA","Level 1"
"379598d1-840a-400f-aba5-7f920a5d768f","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","West Tower Lift Lobby"
"355380f5-a65f-421a-865a-a931eb286f2a","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","East Tower Lift Lobby"
"11bd0a9f-4826-4c5f-9f9f-48b0c68123d8","","","","folder","TRUE","FALSE","Site QA","Level 2"
"35e6100f-3a0a-4ef2-8e76-372138f26531","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","West Tower Lift Lobby"
"7a92bf92-6e6a-42fb-a749-ae584a01a229","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","East Tower Lift Lobby"
"31f949c1-361e-4422-ad24-bbc4b128295e","","","","folder","TRUE","FALSE","Site QA","Level 3"
"30db35e0-52c6-4f21-8b1e-317684266272","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","West Tower Lift Lobby"
"a2639209-5fed-4c04-ad2a-a23bfa9c3f51","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","East Tower Lift Lobby"
"f5d163a6-eb4e-4ff0-a550-a52a8dbc181d","","","","folder","TRUE","FALSE","Site QA","Level 4"
"2d13947b-20f0-4388-aafb-551f34d88d12","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","West Tower Lift Lobby"
"58f017c1-521d-458d-9468-8095826b6f76","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","East Tower Lift Lobby"
"b2a8e649-7b0d-4bbc-92ea-02e1f73ff36b","","","","folder","TRUE","FALSE","Site QA","West Tower"
"1817e8ee-343e-4266-9319-955cbb6edc7e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5"
"a125086d-ac29-4c4c-ac9b-829a5b6fe27a","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 5","Lobby"
"86677bb0-a0be-4ca4-9458-bf6843aaaa9e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5","501"
"ea056985-a14d-4a71-a13c-6ce47513f2e0","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1202","Kitchen, Lounge & Dining"
"1df0bf28-15e0-4ec9-bbda-c394daaab1cd","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1202","Bathroom & Laundry"
"c91df176-c04f-4ff3-bbb8-649b765612cd","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1202","External Wet Areas"
"ca65631c-6dd9-4744-93f3-667c21c4051e","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 12","1203"
"305e14ea-226d-4cb1-a1b7-d48990d2d9cf","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1203","Kitchen, Lounge & Dining"
"920b4fd6-ec69-43e5-a59e-324b25b77065","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1203","Bathroom & Laundry"
"ef42f7a6-c062-4de7-bc01-9ed8ca4fe5b2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1203","External Wet Areas"
"6a1123a5-f061-449f-9bfb-6a3d91c62c44","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 12","1204"
"c08417bf-a411-43cb-baf2-d28365449924","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1204","Kitchen, Lounge & Dining"
"1445cb4c-442c-4639-80be-00c9c656edbf","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1204","Bathroom & Laundry"
"9a475d7a-c0c1-4ff5-a687-55fe2a43b6fc","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1204","External Wet Areas"
"03f05716-f757-4420-a082-d73ef8776b83","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 12","1205"
"870d955a-5b2b-4d9f-990e-1410c1f25a24","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1205","Kitchen, Lounge & Dining"
"bbe364f1-a3b2-4f6e-8305-c100e863e278","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1205","Bathroom & Laundry"
"f4a1f4b2-9edd-4d81-b98d-12676f721155","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1205","External Wet Areas"
"0087bce4-1c38-4e9b-b9fd-70002041a356","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 12","1206"
"d6696a6c-0172-425d-949b-60e68e88ea15","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1206","Kitchen, Lounge & Dining"
"cd70f5b5-b559-4a0e-98ed-6130cff41871","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1206","Bathroom & Laundry"
"ae5eb121-962e-483d-b7e6-0c771bc6707c","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1206","External Wet Areas"
"197650e5-c698-48c4-b711-76a1b4c39d1b","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 12","1207"
"7c563c2b-9827-40ec-80dd-3c494ba3786b","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1207","Kitchen, Lounge & Dining"
"f70c9d85-5e39-4098-8eac-82f59ea3baf4","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1207","Bathroom & Laundry"
"15f47626-6170-4c70-96e8-05a18ba75b0f","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 12","1207","External Wet Areas"
"78539266-8e32-4d44-a140-e55822425c7a","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13"
"0afaac57-7b39-4df4-9770-62db51d9c4e2","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","Lobby"
"5bf6a7fc-ffef-4f2c-a44e-5fe1fafd112c","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13","1301"
"62328bb9-6975-4e73-9226-a3860765f1d1","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1301","Kitchen, Lounge & Dining"
"4f06c7a5-2ef7-4858-8a63-3b47c25acd31","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1301","Bathroom & Laundry"
"0eeb48ca-9d23-44d9-8f35-fb37a9980104","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1301","External Wet Areas"
"fdbd7a2c-ce68-48cb-a79f-3dbd23a06923","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13","1302"
"d685fb99-c8bc-4efa-a755-0b193152c8e7","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1302","Kitchen, Lounge & Dining"
"b785e1b1-7f86-42b3-8b33-c22558fe1863","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1302","Bathroom & Laundry"
"25229a7d-aa91-4b3c-9a09-4613147950ca","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1302","External Wet Areas"
"740580d5-a236-4d6b-8286-12320d9c0175","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13","1303"
"f58f051d-258c-4952-93bb-d242777552e1","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1303","Kitchen, Lounge & Dining"
"3f79fdb6-303f-4386-a898-bf98cf4f2bc0","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1303","Bathroom & Laundry"
"6c723ee0-4b6d-44ba-81f3-9cc38fbb126e","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1303","External Wet Areas"
"9a7591d1-a7cf-4fd5-a66a-35647f541f32","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13","1304"
"048e8bc2-8ad5-466b-a2a8-72a09e769ed1","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1304","Kitchen, Lounge & Dining"
"f08b95eb-8bbb-43cd-b473-41ff1cfa796b","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1304","Bathroom & Laundry"
"a97e09dc-af62-4f0d-a291-9d9b0ac0b396","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1304","External Wet Areas"
"05015dad-9b4f-4497-a0de-3699ad4fe354","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13","1305"
"34dfcff0-3ca9-4248-a4ae-1625d1e01773","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1305","Kitchen, Lounge & Dining"
"815a862e-02ae-4825-a6e4-ae9640993564","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1305","Bathroom & Laundry"
"3f5162db-3ec6-4578-99e7-2a724a7c7cbf","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1305","External Wet Areas"
"8834cd37-ac93-493a-be8f-c0c6733e65a7","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13","1306"
"2c0f9c75-b8e3-4512-80ab-aae3a8626d57","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1306","Kitchen, Lounge & Dining"
"97833454-6fd2-48a5-8516-67de8e50efee","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1306","Bathroom & Laundry"
"ea96997a-5a14-47de-8c77-0215011af72e","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1306","External Wet Areas"
"d17f317c-2b12-42ab-acb5-83393c1f395a","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13","1307"
"e4a01c9d-278c-4c23-a510-9f6f64109f1c","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1307","Kitchen, Lounge & Dining"
"acd1ac27-761f-4fda-9d87-050b9eb171ae","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1307","Bathroom & Laundry"
"ac064392-dc12-4474-bf19-2a1d93750c0b","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1307","External Wet Areas"
"30d8e6cf-e10e-4b52-a14f-701ce8a5dd99","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13","1308"
"c0a1d3fb-1df5-46db-b6c7-c4df26f90d5d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1308","Kitchen, Lounge & Dining"
"b122c579-cc4f-4585-ac3d-d84b376ee918","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1308","Bathroom & Laundry"
"43ba5694-1058-4c8f-90d7-7c330cc45224","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1308","External Wet Areas"
"a5660bb1-df5e-4b8d-85ae-0640b98ce563","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 13","1309"
"55bb00bd-1ccf-421f-9273-6df4d9d7e0d5","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1309","Kitchen, Lounge & Dining"
"38a6afef-20bb-446a-b928-b58bd8eeaa8f","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1309","Bathroom & Laundry"
"717b4492-c6a9-45f1-8241-020ea71995be","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 13","1309","External Wet Areas"
"b38148d7-7c7c-4196-9b79-08cf5294287a","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14"
"5a88691e-99f6-4fc0-b21e-00c1b6140a93","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","Lobby"
"a5156e1d-6728-4001-ba3d-23125c48d906","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14","1401"
"c1862a0f-6b2b-44ab-a19a-dc3066bdfec4","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1401","Kitchen, Lounge & Dining"
"c839c050-8991-4f85-9cde-a96673187216","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1401","Bathroom & Laundry"
"bdcecef2-9a10-4599-9233-6a13f424dddb","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1401","External Wet Areas"
"10dcfb37-6137-4a0a-b373-d4cccd7c88cf","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14","1402"
"850f4830-b1b6-4af7-b092-06712e19412f","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1402","Kitchen, Lounge & Dining"
"165370b1-c28c-41d0-8fea-9df84e18c6c7","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1402","Bathroom & Laundry"
"a7b8f1e6-62b1-48e7-a86a-d50b0bd65f33","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1402","External Wet Areas"
"e6e3f742-189a-4ad8-bc32-80278b1f0513","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14","1403"
"7c6a1e35-97a7-4737-9e4c-b510f01c5868","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1403","Kitchen, Lounge & Dining"
"e1a63607-b647-46ae-ba72-efbec208ee0c","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1403","Bathroom & Laundry"
"d8d014d1-1e7b-41c8-a71e-a5c663c92a2a","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1403","External Wet Areas"
"47b2f5ec-0c37-4ecf-91ee-07b05c90495c","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14","1404"
"b0a093b3-f013-4e95-bbf8-891f72d729ea","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1404","Kitchen, Lounge & Dining"
"744af331-0284-41a3-a70a-2fadb32feb3b","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1404","Bathroom & Laundry"
"04bea8ed-1aad-4728-8285-007fb077b6a2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1404","External Wet Areas"
"3e4df94a-e6b2-48ab-a798-d6993a2fab30","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14","1405"
"3bd9f44d-9f8a-44ea-a791-f4ac829a4f4d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1405","Kitchen, Lounge & Dining"
"34f34f22-6ad3-4ad4-bc80-23ecb74a6a12","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1405","Bathroom & Laundry"
"f0e26d6b-c84c-4d61-9c38-17e4cf502f63","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1405","External Wet Areas"
"25ea17a1-7824-4a28-a15b-d7cb6ba195de","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14","1406"
"163e59d7-a102-4d2f-a3f2-78d1b7b07002","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1406","Kitchen, Lounge & Dining"
"428928ef-7ca3-4fa1-aa94-02ea2a7204db","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1406","Bathroom & Laundry"
"bc4fdd5d-d503-448f-b1ea-a5d50098e141","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1406","External Wet Areas"
"76cef667-b6fa-4aa0-b998-497c52663a32","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14","1407"
"592d45dc-05da-4930-8e78-184a5253ef66","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1407","Kitchen, Lounge & Dining"
"d3abf255-8984-49ce-a991-cbbc9c55d064","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1407","Bathroom & Laundry"
"0285dd41-88e6-4860-9d1f-96b8984e5fff","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1407","External Wet Areas"
"61b8102d-a494-4d8a-90c6-43a224e4f6cc","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14","1408"
"180f3c6b-54e7-4e5c-8848-997712e573fc","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1408","Kitchen, Lounge & Dining"
"8bcc1632-2f0c-460a-b927-61b1d8b8e35f","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1408","Bathroom & Laundry"
"5255cc11-2d81-4c3d-91bf-0de9d0fca5e4","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1408","External Wet Areas"
"d1614e9e-0f46-4806-a949-9b70e3817fec","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 14","1409"
"0fee2def-ab18-4213-ad20-087153669931","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1409","Kitchen, Lounge & Dining"
"76f97ea9-2751-47f3-9347-e38fbaa06847","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1409","Bathroom & Laundry"
"38a05b7c-4cab-426e-8e6d-ce0e9aef4472","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 14","1409","External Wet Areas"
"44197690-7cf2-4651-a3be-8f7b7658763c","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15"
"c50d11ee-82e4-405c-a8a3-4309b5c7328f","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","Lobby"
"cf5cbe49-4b3b-4f6f-b418-5b289f4428b6","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15","1501"
"2c651ef7-9a22-4e0c-96d2-559142eb0f5e","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1501","Kitchen, Lounge & Dining"
"4d219955-caf0-41cc-a362-132f20ea5cb3","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1501","Bathroom & Laundry"
"52ce7fb0-0f28-42de-b663-26bcdbd8512d","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1501","External Wet Areas"
"573d871b-dc8c-414e-b046-0d329fcd3dd5","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15","1502"
"21674280-a905-4427-8444-9d6386bb9339","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1502","Kitchen, Lounge & Dining"
"8a103795-8562-45ba-9c6b-a358adbdd22f","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1502","Bathroom & Laundry"
"c43547e8-7f88-43af-b1a0-b1d36da094b2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1502","External Wet Areas"
"b1cf2b37-8be2-4394-a4b3-ad11ef2bdc87","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15","1503"
"34ddb85f-8c0d-4a8d-9fac-8e41b1fe443d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1503","Kitchen, Lounge & Dining"
"7b92b053-021e-451e-b935-3dc86d29d822","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1503","Bathroom & Laundry"
"8e3ae1c1-14f4-44ea-8835-8c6e552ac880","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1503","External Wet Areas"
"fdbcc420-ba3c-4afb-9d2b-3f87ffc591d8","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15","1504"
"d19563cc-27ff-4a06-a9e5-179f05d5efae","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1504","Kitchen, Lounge & Dining"
"bbbb2855-afc0-44f9-a0c9-8a8d43b5fbf2","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1504","Bathroom & Laundry"
"f4602fcf-3235-4df2-85ca-690b0ae6ed24","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1504","External Wet Areas"
"040f88a3-29d6-4282-81a8-6fda3c3faa34","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15","1505"
"133e1288-721a-4cb6-9ae3-5e940b7263a5","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1505","Kitchen, Lounge & Dining"
"c955723e-0b91-4a7e-a96b-a410a25fa1b3","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1505","Bathroom & Laundry"
"a1286394-0f53-4a12-a1d3-a26d9373aa4a","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1505","External Wet Areas"
"5f246f3e-6e50-466b-b1a5-9868b758fe22","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15","1506"
"65da7491-b578-4d71-8745-b6b4f7e2ea06","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1506","Kitchen, Lounge & Dining"
"fe7154ab-a8bf-42b2-ba05-d223f2e29b9c","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1506","Bathroom & Laundry"
"5ac0469b-22bb-44d2-b3f5-6c2b7c738211","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1506","External Wet Areas"
"18ba63c6-b457-4865-ab25-ff495f9fc400","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15","1507"
"a62f0c36-c1e3-44f7-84b3-9c39af431824","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1507","Kitchen, Lounge & Dining"
"fa1fcd8c-92b2-45a8-b966-7ae61c77daa9","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1507","Bathroom & Laundry"
"e262a6d3-5bfb-4ad1-be04-be267d3c8005","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1507","External Wet Areas"
"bf430165-1946-488c-8ce4-26a842d5d40f","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15","1508"
"1a6fabcc-d54a-41ce-9875-87c70b4c30b0","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1508","Kitchen, Lounge & Dining"
"7d00abdf-fc72-43d2-bb44-74d37e5f673f","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1508","Bathroom & Laundry"
"cce7d33b-4580-4b2f-95f1-ea604ebbf9a1","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1508","External Wet Areas"
"0db6e684-3be8-4d3a-87c8-983404fa27f3","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 15","1509"
"d090b8ce-418c-4092-b8e1-b440110e10b2","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1509","Kitchen, Lounge & Dining"
"516c2e74-3669-43a8-9195-802834eb5068","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1509","Bathroom & Laundry"
"c236e498-6b7d-45f3-b523-dcd4f5349a73","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 15","1509","External Wet Areas"
"b6441a1b-a9a9-4d91-8a51-66763de6e5bf","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 16"
"0d04ca8b-cddc-4578-9efd-93f0cd5250bb","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","Lobby"
"383f7f1a-8ba4-4acc-9c02-7fa1f0c21640","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 16","1601"
"56d43900-000b-429b-9ee8-6a921cdf7a8b","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1601","Kitchen, Lounge & Dining"
"9bdb2289-8f34-4f49-9536-78230c72424b","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1601","Bathroom & Laundry"
"cc3b2f85-7a22-44f2-8822-ded7e0ddfc24","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1601","External Wet Areas"
"bcb37c91-453e-4e8d-ae76-cfa78901d76e","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 16","1602"
"a3a1192e-a300-4c86-8969-199475c18357","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1602","Kitchen, Lounge & Dining"
"92e0f807-d207-4277-a23f-78e51d675947","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1602","Bathroom & Laundry"
"3a89a564-4a73-4a44-b0e2-dd101464f106","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1602","External Wet Areas"
"2c18cd99-b72e-4bbe-81c1-32330b06150e","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 16","1603"
"cdf513b2-0365-4047-81cd-8797b98478b1","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1603","Kitchen, Lounge & Dining"
"30040c17-a383-4c33-8082-24582c6f240d","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1603","Bathroom & Laundry"
"f740be5d-58bf-4bb9-8275-de2806853d94","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 16","1603","External Wet Areas"
"447dc959-629f-4657-9d72-d1cb13cf64f8","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 16","1604"
