resource,resource,resource,resource,resource,resource,resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,,,,,,,,,step,,,Site QA,,,,,,,,
,,,,,,,,,,step,,,,Level 0,,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CCU - 3.113,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS - 3.114,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CCU - 3.116,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS - 3.117,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CCU - 3.118,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS - 3.119,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC/SHR ACC - 3.120,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equip - 3.121,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC PT - 3.122,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,PAE - 3.123,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS - 3.124,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HDU - 3.125,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HDU - 3.126,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HDU - 3.127,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ICU - 3.128,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ICU - 3.129,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ICU - 3.130,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ICU - 3.131,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS B - 3.132,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC/SHR PT - 3.133,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HDU - 3.134,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HDU - 3.135,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ANTE - 3.136,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,1 Bed IC N - 3.137,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS B - 3.138,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ANTE - 3.139,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,1 Bed IC N - 3.140,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS - 3.141,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC PT - 3.142,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HDU Special - 3.143,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,ENS - 3.144,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Patient Bay- Procedure- Enclosed - 3.145,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Whanau Room Special - 3.146,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Telemedicine - 3.148,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Office- 2P - 3.149,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Clean-Up - 3.151,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Office- Workroom - 3.152,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Workshop- Respiratory/Biomedical - 3.153,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,BFW - 3.154,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store- Equipment - 3.155,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,BFW - 3.156,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store- Sterile - 3.157,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Clean Medication - 3.159,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CLNR - 3.162,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Pantry - 3.167,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Dirty - 3.168,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Linen - 3.170,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ST - 3.171,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ST - 3.172,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Resus - 3.173,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,PATH - 3.174,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Staff Station - 3.176,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Staff Station - 3.177,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Clinical Workroom - 3.178,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD PTS - 3.179,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store- Equipment - 3.181,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equip - 3.183,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,BEV - 3.184,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lobby - 3.185,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equip - 3.200,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD 1 Bed Room - 3.117,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Ensuite - 3.118,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CLNR - 3.145,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Panetry - 3.146,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Staff Station - 3.149,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Clinical Workroom - 3.153,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bay- Mobile Equipment - 3.158,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Toilet- Patient- Accessible - 3.159,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Clean Utility/Medication - 3.160,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bay- Linen - 3.162,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ACC - 3.001,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC PB - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC PB - 3.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lobby - 3.004,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Parent - 3.005,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Disposal - 3.006,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Meeting - 3.007,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Change- Male - 3.008,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ST - 3.009,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,SHR ST - 3.010,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC/SH Staff ACC - 3.011,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Change- Female - 3.012,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,SHR ST - 3.013,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ST - 3.014,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Staff Room - 3.015,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Circulation - 3.001,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift Lobby - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lobby - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Circulation - 3.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - 3.001,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - 3.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - 3.004,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - 3.005,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - 3.006,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Services Lift - 3.007,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Stair - 3.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Stair - 3.102,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Stair - 3.103,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 2 - 3.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 3 - 3.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 4 - 3.004,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 5 - 3.005,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 6 - 3.006,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 7 - 3.007,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Riser 8 - 3.008,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Elect 1 - 3.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Elect 2 - 3.102,,,,,,
