"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0c79cdc8-1eca-4725-b2ab-7cb0e4e6722c","","fail","","folder","TRUE","FALSE","H&S"
"7bb268e8-bb82-4d34-87e5-d9e14d99e155","","not-started","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist"
"a20a9e5d-7a28-5893-a436-91cefc10446a","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist","Details"
"dcc0beb1-0bfc-5472-a696-5a0620adae2b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Attendees documented"
"b9710cd0-d3f1-5c08-bef5-9df5f4d274e6","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Where is each person working and what are they doing?"
"2c29ddea-0276-5cc3-921a-f1f3702ea066","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are any permits required?"
"b324a086-7b1a-51ab-a6bc-ae352472caf8","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any work Hazards?"
"31f66536-b6e2-521d-8cae-96ae552a6c9b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","A JSEA been completed & Approved?"
"f54b7e49-cbec-595e-adf2-8d31a4a3338f","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any concerns; Safety or Production?"
"090bad05-f18f-5f27-a8e8-d16399d73cd5","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Everyone has got their minimum PPE for site and task related PPE"
"7564b949-4300-588c-b914-02248cfde4cf","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All plant tagged and in good condition"
"f0976d07-97c9-53c3-9a5a-f120af95645b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"fde1227b-329f-47cc-a243-efbf63dde5eb","","not-started","H&S - Site Toolbox Checklist","checklist","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist"
"42baa361-eaa7-5ffd-bb69-a567ca6e7663","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist","Details"
"a6599987-779b-5f60-bf47-c3615b39bbb2","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:d4fd86ea-a6f4-4811-a0e3-f7680da06c2a","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employees Attending"
"29b0f444-c27c-50c6-9ada-0e94b720def8","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:4fccfa7b-23fe-41c6-9ebf-c4488154e2a5","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Site Activity / Safe Work Practices / Accident-Incident Investigations Discussed"
"ff500dbf-5855-5756-af8f-4e61bced23da","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2dff9346-05f2-40ab-bace-b2d32c310362","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employee issue raised"
"b404dbcb-29d4-5cdb-8108-decaeb78ed2f","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1a34917a-ecc3-4f61-a772-ef65285087ef","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Safe Observations"
"ed5716db-967d-5e58-b030-706ac2202339","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:849e1728-cd3c-44a9-95cf-af36229afdf2","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","JSEA completed"
"d8aaebac-8764-45a9-b039-9e500a87b9bc","","not-started","H&S - Accident & Incident Investigation Report","checklist","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report"
"36894fb9-0df8-59d3-af41-2b47b921f22c","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report","Details"
"003272eb-841f-5204-a40f-90acb5fbd6eb","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e30f9ba3-2e32-4e5f-b4d2-73df74c2c201","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Particulars of Incident details completed"
"705d7d21-202e-5ca7-a1b1-212114bdee87","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:375ad370-6625-4d6f-b87b-7e1f8e42f6b8","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Injured Person details completed"
"a2295f99-0bd3-5abe-90b8-02e1201b5fa0","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:75245d20-8505-4aa9-9bf0-90d38c9cc885","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Type Of Injury:"
"8569f78c-0746-5c8c-9a42-ea30fbce845b","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:04be056e-6356-4951-8d4f-45b20e2ae31c","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Damaged Property details"
"8c1c7475-2dae-5751-8dff-eca4a82b99bf","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:dab24842-14cd-42ca-a450-b1a1d5b6d03e","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Incident Details Complete"
"9305ef7b-2f2e-5409-8cd2-7a4a4afbfb49","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b847453b-9789-4ed6-ac89-d9d2b709bc14","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Analysis Details Completed"
"8596ded8-4564-5847-92dc-4b1ee614996d","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e9f98c33-3673-4f2f-8b82-5f5978e9f176","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Prevention Details Completed"
"8579fffe-7d0f-583b-8f82-c333ae9743ba","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b05f113c-9ff5-4b27-a366-0b66edf03f92","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Treatment and Investigation of Incident Details Completed"
"59989943-68bc-4e1f-97e0-07e9af794cb6","","work-in-progress","","folder","TRUE","FALSE","H&S","Daily Pre Start"
"3f6933fb-8cab-4e4d-bae5-b11723e53171","","pass","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24"
"03240222-7271-5d8a-9e73-df3c20db7f28","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24","Details"
"60283c24-1e5f-5c14-90f0-03ab5c8ea69f","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 27.09.24","Details","Are there any concerns; Safety or Production?"
"56ce7f49-5344-55dd-9066-0bf031ed9284","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 27.09.24","Details","Everyone has got their minimum PPE for site and task related PPE"
"7e8022f5-e76b-5d3b-a696-eb9c577b4076","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 27.09.24","Details","All plant tagged and in good condition"
"ea247e43-01c0-58a6-96ee-b1819957e70d","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 27.09.24","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"0f5c5412-c8f5-4a08-b6d1-4e3b268bd8f6","","pass","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24"
"7af5d7cb-a387-5f23-a084-ceaaeff7b5ce","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details"
"e9253db5-c4d1-5ea5-80f7-b09c997b376d","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details","Attendees documented"
"8212bb37-e08c-51f4-8eed-683a2f3c7572","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details","Where is each person working and what are they doing?"
"8eaf4ef8-a3d2-5ac0-830f-0fccb002acc3","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details","Are any permits required?"
"7858f523-f21d-5353-b9ce-f731fd55e1a0","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details","Are there any work Hazards?"
"2f9eda76-d905-53f1-b494-7ae5bfac88bb","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details","A JSEA been completed & Approved?"
"6e092d17-744e-5a86-89c4-60f78effa2bd","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details","Are there any concerns; Safety or Production?"
"def571df-00bb-5651-a6f6-7c007ff7ccfd","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details","Everyone has got their minimum PPE for site and task related PPE"
"d8071348-8980-5282-95f6-62ffbc219f1c","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details","All plant tagged and in good condition"
"94cabed9-a973-5b05-9a03-396c770cc8b2","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 30.09.24","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"2e31f4e1-dff2-4b95-a897-2a84d4181c52","","pass","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24"
"f32a2db1-3226-5bc1-9f1d-a4b09fa21204","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details"
"31967914-eb50-5f55-929e-5d77057bb863","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details","Attendees documented"
"63e17ef8-3246-5f78-a84c-d80e1a64a7c8","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details","Where is each person working and what are they doing?"
"cdf70d66-07ae-5604-9844-ffe02cf6008e","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details","Are any permits required?"
"3b8279aa-e8e7-5c10-b926-0db916a01e39","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details","Are there any work Hazards?"
"40413910-bb56-5dcb-a5f3-0136a6ece5ad","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details","A JSEA been completed & Approved?"
"003afa7a-f987-5069-9db3-1b6704cebdf7","","not-applicable","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details","Are there any concerns; Safety or Production?"
"ef62bb5d-0f5e-5dab-aebd-725b28d6e990","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details","Everyone has got their minimum PPE for site and task related PPE"
"307add0a-7d57-54bd-93e8-fff2a5ab542d","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details","All plant tagged and in good condition"
"2ed12a67-5387-5d79-861c-8a63f2945537","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 01.10.24","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"eda09661-a88e-494e-ba51-72f8d696bb13","","work-in-progress","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24"
"a4813d25-663e-5c1c-90a1-c52302cdfab1","","work-in-progress","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details"
"a085160b-1f6e-5935-b5a7-e64cdc56a67e","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details","Attendees documented"
"3e8871e1-f9da-50b2-b3e4-13c075dae08d","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details","Where is each person working and what are they doing?"
"ec68224c-95e2-50d6-a5d1-4dfc93e05af8","","work-in-progress","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details","Are any permits required?"
"9ad15931-c709-5b0c-9c90-a2ca696ceccd","","work-in-progress","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details","Are there any work Hazards?"
"0634a1fe-07e1-5f71-88a2-2d7969cc81cd","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details","A JSEA been completed & Approved?"
"f9a24cf7-c1d6-5567-8109-2c6e2384bdcf","","work-in-progress","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details","Are there any concerns; Safety or Production?"
"805a194f-212c-5ab3-ac7b-1884d593f8cf","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details","Everyone has got their minimum PPE for site and task related PPE"
"07100551-bfbc-54d3-8c83-b24697e58439","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details","All plant tagged and in good condition"
"c8245437-218d-5144-99d4-c3ca394e6ab5","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 02.10.24","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"9481e037-61fe-4fd8-8fa0-6369261f6a67","","work-in-progress","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24"
"3d8923a7-c12f-5706-bf6e-060eea2f41c3","","work-in-progress","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details"
"da7dec17-c33e-5618-992e-f69d9c5769d2","","work-in-progress","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details","Attendees documented"
"e7aa5795-5395-5d54-add8-f59f66c07cd7","","work-in-progress","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details","Where is each person working and what are they doing?"
"a8096b70-5688-586a-8f22-de7b869a9967","","work-in-progress","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details","Are any permits required?"
"e31b0f72-d92b-5c80-adb2-7cfac4d9e325","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details","Are there any work Hazards?"
"668ae0cd-3d6a-5961-b5f5-578969146249","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details","A JSEA been completed & Approved?"
"8f8170e9-ae61-57c2-b952-4e818672b655","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details","Are there any concerns; Safety or Production?"
"f6817037-5224-598a-b3b2-b9f3fb9d9347","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details","Everyone has got their minimum PPE for site and task related PPE"
"50ce55ae-3890-5ff4-8117-18d982e85e7a","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details","All plant tagged and in good condition"
"ec0c229a-752a-552f-b5b6-cac70bcfcd6e","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 03.10.24","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"62ce1904-4848-4de8-b918-bfa55e23b4fa","","pass","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24"
"fc4b8dd9-d367-5810-870f-a0845bfc6666","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24","Details"
"c0d4ebbb-9e81-5622-b938-2125039643bc","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24","Details","Attendees documented"
"1cc7cf95-eb8f-50e2-8829-e97728decbd1","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24","Details","Where is each person working and what are they doing?"
"436242b1-cfc9-553d-8dbd-b1f7f1502a1b","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24","Details","Are any permits required?"
"cec271a1-dec8-59e4-90c9-1917466a3d51","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24","Details","Are there any work Hazards?"
"2db661a7-cf9d-595d-a191-fef44261d89d","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24","Details","A JSEA been completed & Approved?"
"266dcd8e-e533-55d0-b8af-41c60d75cf58","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24","Details","Are there any concerns; Safety or Production?"
"ebb96cb1-b2c7-5a19-9a27-270f3127ff74","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24","Details","Everyone has got their minimum PPE for site and task related PPE"
"945d2d70-5dcb-50f7-967b-2e968724420a","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 04.10.24","Details","All plant tagged and in good condition"
