type,name,values,prefix,postfix,usage count,user addable,template name,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,7,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,8,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,9,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,10,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,11,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,12,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,13,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,14,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,15,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,16,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,"Installation Test Sheet (Cold Water, Hot Water & Flusher Line)",,,,,,"QA 5 - Installation Test Sheet (Cold Water, Hot Water & Flusher Line)",a382310a-5b1f-4709-95fa-8eefffbefab6,,,
checkpoint,Installation Test Sheet:,,,,,,,,,,
textbox,Drawing No.:,,,,,,,,,,
textbox,Rev.:,,,,,,,,,,
checkpoint,PIPE CLIP HANGERS,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,MATERIAL AND SIZE,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,ALIGNMENT,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,noteLING AND IDENTIFICATION,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,JOINTING,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,PENETRATION SEALING,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,FIRE STOP COLLARS,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,PRESSURE TESTING COMPLTED (QA6),,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,AUTHORITY INSPECTION (if applicable),,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,AS BUILT INFORMATION UPDATED ONTO DRAWINGS,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,TMV 12 Month Service Log,,,,,,Safety Showers - TMV 12 Month Service Log V.040221,a512a8bc-3021-4a67-a72e-23a6cebb67c7,,,
checkpoint,TMV 12 Month Service Log,,,,,,,,,,
textbox,Building name:,,,,,,,,,,
textbox,Contact person:,,,,,,,,,,
textbox,Address:,,,,,,,,,,
textbox,Phone number:,,,,,,,,,,
textbox,Make of valve:,,,,,,,,,,
textbox,Model number:,,,,,,,,,,
textbox,Valve location:,,,,,,,,,,
textbox,Room name:,,,,,,,,,,
textbox,Date of service:,,,,,,,,,,
button,Element:,"Ok, Faulty",,,,,,,,,
button,O' rings:,"Ok, U, S",,,,,,,,,
button,Strainers:,"Ok, Dirty",,,,,,,,,
button,Non-return Valves,"Ok, Faulty",,,,,,,,,
button,Fail-safe test,"Ok, Faulty",,,,,,,,,
textbox,Serviced by:,,,,,,,,,,
note,Note: It is recommended that a new thermostatic element should be fitted at least every 5 years,,,,,,,,,,
textbox,Temperature,,,°C,,,,,,,
checkpoint,Completion,,,,,,,,,,
textbox,Plumber Name:,,,,,,,,,,
signoff,Add Signature,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Backflow Prevention Device Test Report,,,,,,Backflow Prevention Device Test Report,aff3105b-a6b7-4046-8ebc-9fa8b0b2fd13,,,
checkpoint,Backflow Prevention Device Test Report Details:,,,,,,,,,,
note,Owner/Occupier: Victorian Heart Hospital,,,,,,,,,,
note,"Address: 631 Blackburn Road, CLAYTON",,,,,,,,,,
textbox,Licence: 50043,,,,,,,,,,
dropdown,Type of Test:,"Annual Test,Installation Test",,,,,,,,,
textbox,Location of Device:,,,,,,,,,,
dropdown,Authorized Tester Name:,"Tom,Glenn,Other (specify below)",,,,,,,,,
textbox,Other (specify),,,,,,,,,,
dropdown,Test Kit Serial No.,"E4396-3-1,27946-1121,other (specify below)",,,,,,,,,
textbox,Other (specify),,,,,,,,,,
dropdown,Tester Licence No.,"106121,32503,other (specify below)",,,,,,,,,
textbox,Other (specify),,,,,,,,,,
textbox,Test Kit Calibration Date:,,,,,,,,,,
textbox,Date of Test:,,,,,,,,,,
checkpoint,Device Details and Test Results,,,,,,,,,,
button,Permission to Isolate Water Supply,"No,Yes",,,,,,,,,
textbox,Device:,,,,,,,,,,
note,Make (Watts):,,,,,,,,,,
textbox,Size:,,,mm,,,,,,,
note,Model No.: 009M2QT,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
button,Is the device installed high enough to prevent ingress of any possible contaminated water?,"No,Yes",,,,,,,,,
tickbox,Containment Protection,,,,,,,,,,
tickbox,Individual Protection,,,,,,,,,,
tickbox,Zone Protection,,,,,,,,,,
button,Strainer Installed,"No,Yes",,,,,,,,,
button,Strainer Cleaned,"No,Yes",,,,,,,,,
dropdown,Device Type,"Double Check Valve,RPZD (Reduced Pressure Zone Device)",,,,,,,,,
textbox,Valve,,,,,,,,,,
textbox,Check Valve 1,,,,,,,,,,
textbox,Check Valve 2,,,,,,,,,,
textbox,Relief Valve,,,,,,,,,,
textbox,Testing Results,,,,,,,,,,
textbox,Close tight at:,,,kpa (min 35kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
textbox,Close tight at:,,,kpa (min 7kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
textbox,Opened at:,,,kpa (min 14kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
textbox,Reason for the device failure,,,,,,,,,,
tickbox,Incorrect position,,,,,,,,,,
tickbox,Incorrect installation,,,,,,,,,,
tickbox,Foreign material in the device,,,,,,,,,,
tickbox,Spring wear damage,,,,,,,,,,
tickbox,Seal or Rubber Damage,,,,,,,,,,
tickbox,Other,,,,,,,,,,
textbox,Other:,,,,,,,,,,
textbox,Test after maintenance,,,,,,,,,,
textbox,Close tight at:,,,kpa (min 35kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
textbox,Close tight at:,,,kpa (min 7kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
textbox,Opened at:,,,kpa (min 14kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
button,Water turned back on,"No,Yes",,,,,,,,,
textbox,Describe the maintenance:,,,,,,,,,,
textbox,Parts used in repair:,,,,,,,,,,
button,Is the device installed correctly,"No,Yes",,,,,,,,,
checkpoint,Test Result,,,,,,,,,,
textbox,Tester Name:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
signoff,Add Signature,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,VHH - Wall Rough-In Setout ITP (V.260321),,,,,,VHH - Wall Rough-In Setout ITP (V.260321),c5837ee4-5cce-43a0-b52f-fad16f3ab7cf,,,
checkpoint,Approved Drawing Number (FFE & RLS),,,,,,,,,,
textbox,Drawing & Revision Number,,,,,,,,,,
checkpoint,Has setout been marked out on the floor,,,,,,,,,,
signoff,Click to add Builders Signature(s),,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Rough-In ITP - VHH (V.070521),,,,,,Rough-In ITP - VHH (V.070521),ced49076-74d5-4046-9f35-14ee2a15d0c2,,,
checkpoint,Level of Rough In Installation,,,,,,,,,,
checkpoint,Room of Rough In Installation,,,,,,,,,,
checkpoint,Setout as per the following documentation,,,,,,,,,,
button,RLS Drawings,"Yes, No, N/A",,,,,,,,,
button,FFE Drawings,"Yes, No, N/A",,,,,,,,,
button,KOP Drawings,"Yes, No, N/A",,,,,,,,,
checkpoint,TMV Type Installed - Pass once confirmed,,,,,,,,,,
button,Type,"Clinical, Non-Clinical",,,,,,,,,
checkpoint,Waste Installed,,,,,,,,,,
checkpoint,Vent Installed,,,,,,,,,,
checkpoint,Penetration sealed,,,,,,,,,,
checkpoint,Pipe work Clipped,,,,,,,,,,
checkpoint,Setout as per RLS and FFE,,,,,,,,,,
checkpoint,Cross connection check / jointing,,,,,,,,,,
button,Hot Water Pipes,"Yes, No, N/A",,,,,,,,,
button,Cold Water Pipes,"Yes, No, N/A",,,,,,,,,
button,Temporary Water,"Yes, No, N/A",,,,,,,,,
checkpoint,Nogging installed as per set out,,,,,,,,,,
button,Extra nogging installed for basin,"Yes, No, N/A",,,,,,,,,
checkpoint,L / E Installed,,,,,,,,,,
checkpoint,Shower installed,,,,,,,,,,
checkpoint,Water Pressure Test completed,,,,,,,,,,
note,Attached below for reference - If Applicable,,,,,,,,,,
checkpoint,Rough-In works completed to specification/drawings - Area left clean & tidy,,,,,,,,,,
note,FINAL - Pass when happy to proceed with work(s) (Any issues please comment below),,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 8D ITP Fire Inground Inspection Report V.090421,,,,,,QA 8D - ITP Fire Inground Inspection Report V.090421,d264a846-0041-4e44-a4d6-031709ed8475,,,
checkpoint,Approved Drawing Number/Area of Works,,,,,,,,,,
textbox,Drawing & Revision Number,,,,,,,,,,
textbox,Area of Work,,,,,,,,,,
checkpoint,Check set out of pits depths & trench runs,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Checked Prior to Commencement,,,,,,,,,,
note,Acceptance - Set-out marked with pegs & alignment matches approved drawings,,,,,,,,,,
tickbox,Visual inspection undertaken by GPL Representative & Documented - Attached below,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Pipes & fittings comply with relevant Authority & Specification,,,,,,,,,,
note,Records - Specification/Approvals,,,,,,,,,,
button,Approved by GPL Site Representative,"Yes, No, N/A",,,,,,,,,
checkpoint,Bedding Placement & Backfill,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Haunching holding pipe straight & true,"Yes, No, N/A",,,,,,,,,
button,Ensure fire service pipe is laid out in accordance with the construction drawings & quality of work is up to standard,"Yes, No, N/A",,,,,,,,,
button,"Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates","Yes, No, N/A",,,,,,,,,
tickbox,Inspection by GPL Representative prior to backfill - Look up pipe to ensure installation completed to a satisfactory standard,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Check below ground pipework - pipe joints,,,,,,,,,,
note,Test - Fill in QA sheets for butt welds or electrofusion welds,,,,,,,,,,
note,Fill in sheet for PE welds. Visual inspection on all welds,,,,,,,,,,
note,Records - Butt welding Record QA 25,,,,,,,,,,
note,Australian Standards,,,,,,,,,,
note,Acceptance Criteria - Weld to have been completed via GPL QA Document,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Connections to pits & existing services as per spec & Australian Standards,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Installation Photographs (Attached below),,,,,,,,,,
tickbox,GPL Site Representative to undertake Visual Inspection,,,,,,,,,,
checkpoint,Check below ground pipework - Hydrostatic pressure testing,,,,,,,,,,
note,Test - Standard Hydrostatic Pressure Test,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Standard Pressure Test Certificate QA.6,,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,"Pipeline & joints are watertight up to 1,500KPA for 2hrs","Yes, No, N/A",,,,,,,,,
button,Pipeline is flushed free of debris,"Yes, No, N/A",,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
checkpoint,Placement & compaction of backfill & material meets specification,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Records - Compaction to meet specification requirements,,,,,,,,,,
note,"Acceptance Criteria - Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates",,,,,,,,,,
tickbox,GPL Site Representative to Document & Review (Attach below if Applicable),,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,As-Built information updated onto drawings,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Stage - Upon Completion & then Ongoing,,,,,,,,,,
note,Records - ASBUILTS,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
checkpoint,Overall ITP Sign-Off,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Below Ground Pipework Checklist - Gas,,,,,,QA 8 - Below Ground Pipework Checklist - Gas (July 2020),de0174f1-d2a9-415a-aedf-17a9a13c07cb,,,
checkpoint,Approved Drawing Number/Area of Works,,,,,,,,,,
textbox,Drawing & Revision Number,,,,,,,,,,
textbox,Area of Work,,,,,,,,,,
checkpoint,Check set out of depths & trench runs,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Checked Prior to Commencement,,,,,,,,,,
note,Acceptance - Set-out marked with pegs & alignment matches approved drawings,,,,,,,,,,
tickbox,Visual inspection undertaken by GPL Representative & Documented/attached below,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Pipes & fittings comply with relevant Authority & Specification,,,,,,,,,,
note,Records - Specification/Approvals,,,,,,,,,,
button,Approved by GPL Site Representative,"Yes, No, N/A",,,,,,,,,
checkpoint,Bedding Placement & Backfill,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Records - Copper trace wire with tape,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Haunching holding pipe straight & true,"Yes, No, N/A",,,,,,,,,
button,Ensure GAS pipe is laid out in accordance with the construction drawings & quality of work is up to standard,"Yes, No, N/A",,,,,,,,,
button,"Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates","Yes, No, N/A",,,,,,,,,
tickbox,Inspection by GPL Representative prior to backfill - Look up pipe to ensure installation completed to a satisfactory standard,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Check below ground pipework - pipe joints,,,,,,,,,,
note,Test - Fill in QA sheets for butt welds or electrofusion welds,,,,,,,,,,
note,Visual Inspection for copper brazed jointing,,,,,,,,,,
note,Fill in sheet for PE welds. Visual inspection on all welds,,,,,,,,,,
note,Records - Electro Fusion Welding Record QA16,,,,,,,,,,
note,Records - Butt welding Record QA 25,,,,,,,,,,
note,Australian Standards,,,,,,,,,,
note,Acceptance Criteria - Weld to have been completed via GPL QA Document & Bolt tightening to be completed using the correct sequence,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Connections to pits & existing services as per spec & Australian Standards,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Installation Photographs (Attached below),,,,,,,,,,
tickbox,GPL Site Representative to undertake Visual Inspection,,,,,,,,,,
checkpoint,Check below ground pipework - Hydrostatic pressure testing,,,,,,,,,,
note,Test - Standard Hydrostatic Pressure Test,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Standard Pressure Test Certificate QA.6,,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Pipeline & joints are air tight with the tested system tested with 1.5times the working pressure,"Yes, No, N/A",,,,,,,,,
button,Pipeline is flushed free of debris,"Yes, No, N/A",,,,,,,,,
button,Air Pressure test completed (Attached below if Applicable),"Yes, No, N/A",,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
checkpoint,Placement & compaction of backfill & material meets specification,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
