"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1b567945-cc4d-4c95-9e02-0c0f77016470","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"899f270a-ab42-55a3-8bfc-65a3fd27c24b","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"2bc6cf37-d992-4c11-b722-a9ca50618c8a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"c3bd9002-5cfb-4196-9e04-d053884f1d64","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Weld plate detail"
"55ca1397-76ca-51cb-bd00-90dbf1e5616a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check"
"2d091dfe-de12-507e-9931-dfe1c9f333f6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Dimensions"
"52f58593-19cd-5f0b-b5f5-a8c6c8ce5add","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould Clean"
"c4aa49fa-a4b7-51e1-a5c0-82ee2d6f435f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould Oiled"
"80ea9a10-1ba9-5eea-ae84-26cf73993118","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould - Workmanship"
"2647aa46-b501-5a5e-aefa-1637339f7711","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Reinforcing"
"5df8921c-6481-5630-b4bb-020619a83912","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Cast In Items"
"9762f098-edc2-5e3e-9ba7-97fa19c3ea3f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Marker Position and No."
"a20d9f80-559d-5fe1-abab-b7196219f4ed","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Make mould to Green Status"
"3fbb45d0-d797-5387-8e64-ecddbad6ca6a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works"
"71df578b-acff-5fa7-99ea-a0366a9bebaa","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Concrete Works Details"
"611e2ee8-eada-5c91-8639-cd76ec891cad","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Wilco Sample Taken"
"63cc683a-8ca5-5b86-8c3a-dce72742166c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Bridgeman Sample Taken"
"54e0763a-14c6-5d56-a07a-9759264a73da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Supervisor Approval"
"4bcef869-49d0-5d5e-a7c3-17f750cc4faa","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check"
"c8d04e77-f593-59d9-b05c-402945e1dc4a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Edge Detail"
"b6a197e3-8b1e-543b-b5fe-1b6c5c752a5d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Bar Projections"
"0428ff38-4f77-58bd-b19e-c3ba9a506825","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Cast in items"
"fbe05c86-0eac-5c95-869e-944b4b6f3f24","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Stripping and Stacking"
"5071f3f5-fb27-5e62-9be4-07ac3860af85","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Stripping and Stacking","Stripping & Stacking"
"d90c67c8-38c9-4f0f-9d71-b2540d61d716","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 30 "
"40a2c4d5-dd4c-4026-a990-56478b55e297","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -1"
"4f1b1026-c479-5957-8ecd-78316d815723","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -1","Pre-Pour Check"
"971f0bad-8643-59a0-9e77-99d3e89916b8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -49","Stripping and Stacking"
"f38b0ad7-c822-517d-a6ca-e367ac74b26c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -49","Stripping and Stacking","Stripping & Stacking"
"dda7f7b2-da61-42b8-92af-6de14d236321","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -50"
"a05f1f19-aa3f-569f-8dff-25060ea7d773","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Pre-Pour Check"
"925a3d2e-84df-5841-ba04-7912144a2952","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Pre-Pour Check","Dimensions"
"5c2a0d41-d66f-5990-91ab-af36aaae84d0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Pre-Pour Check","Mould Clean"
"48df6a28-8ff8-5668-8a8f-07c4ca5f2c04","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Pre-Pour Check","Mould Oiled"
"faa1d129-9000-53fa-b880-2c26fd1ae992","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Pre-Pour Check","Mould - Workmanship"
"a67ee620-d2ca-5525-9d20-273761444bb1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Pre-Pour Check","Reinforcing"
"6bd23524-cba7-5079-88cb-3648502bf34e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Pre-Pour Check","Cast In Items"
"b4aa6352-8003-5740-ac19-69e645fe1ae4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Pre-Pour Check","Marker Position and No."
"e792debb-f309-52cf-9d7c-43aa04ab320c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Pre-Pour Check","Make mould to Green Status"
"247880e6-771e-5bd6-90be-5cf5a927ebdd","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Concrete Works"
"76b1febc-7e55-5a6e-879f-9fc1a2f4858a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Concrete Works","Concrete Works Details"
"cf1dc92c-9d34-5274-935c-d91be9321f08","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Concrete Works","Wilco Sample Taken"
"0603f78d-3ad5-5f30-9d33-9545ce7b5418","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Concrete Works","Bridgeman Sample Taken"
"9917592f-af84-5fb0-96f0-65dea9bb046f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Concrete Works","Supervisor Approval"
"7dedf083-8f3d-5fa6-99a9-e1a363f327d1","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Post Pour Check"
"bfb092aa-9e17-5185-b5ef-0f81c6c827f4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Post Pour Check","Edge Detail"
"50043dc9-7010-50f1-b811-95d08902f42b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Post Pour Check","Bar Projections"
"a5e7fbbd-6360-511e-afb9-9bbf3f46cf13","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Post Pour Check","Cast in items"
"e2b81388-77d7-59de-8a05-1ddff3f03ff7","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Stripping and Stacking"
"c9d63e19-3332-5cb6-b9db-eeefe8b298d7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -50","Stripping and Stacking","Stripping & Stacking"
"5a3c73f0-58b7-4d42-b21e-432e0729bdc3","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -51"
"53264a04-59d1-5dcd-9569-70a5ac60978c","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Pre-Pour Check"
"1952964e-5ced-5e5c-b330-ea7700feadf0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Pre-Pour Check","Dimensions"
"ea7c78f1-b12e-55a7-8f43-eeb449837c51","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Pre-Pour Check","Mould Clean"
"930fd2fb-c85f-53be-bd65-6f7d424750d0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Pre-Pour Check","Mould Oiled"
"e6f95ccc-84d3-5d2e-baf3-e10fe7486084","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Pre-Pour Check","Mould - Workmanship"
"16009ff7-6b7e-5bdf-8c48-1f83161f8cf7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Pre-Pour Check","Reinforcing"
"f400a7c8-f099-541f-bcd3-195f9328eda0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Pre-Pour Check","Cast In Items"
"b174052f-ba25-5608-8c5c-4599e86b3ada","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Pre-Pour Check","Marker Position and No."
"b7eda6f2-8da6-53d3-90b0-61eff35a2276","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Pre-Pour Check","Make mould to Green Status"
"c3645e25-231a-5de3-bc09-dbce17ff6468","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Concrete Works"
"8495f93b-63f6-5043-b181-ed326ff48f2a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Concrete Works","Concrete Works Details"
"554aeab9-1810-50fa-8ff5-d93c3f7c14a5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Concrete Works","Wilco Sample Taken"
"c4a725b0-603a-56b9-a7e2-cea1697033d4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Concrete Works","Bridgeman Sample Taken"
"9c984ee8-ea5a-57e7-aeca-e124fdd16512","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Concrete Works","Supervisor Approval"
"a91c1404-8d7a-52a4-922a-0efd15295360","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Post Pour Check"
"bdd25a16-b465-5751-a018-b6e8631832a6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Post Pour Check","Edge Detail"
"e2ffc69d-d995-5786-804e-bf60d3941739","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Post Pour Check","Bar Projections"
"5711afe0-a04e-5485-a38f-477e7a45c34a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Post Pour Check","Cast in items"
"60f15e0c-5b54-547b-ae28-c5bd7c1cc531","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Stripping and Stacking"
"e9dd327a-11d9-5839-bbb8-5aafd8872dc4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -51","Stripping and Stacking","Stripping & Stacking"
"261630e0-a46f-4637-87b9-3429b9c7ab15","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -52"
"0f7d1f67-643e-5bc4-a317-71e994933566","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Pre-Pour Check"
"272a85cc-c9f5-5ca2-a77d-49088ab4c397","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Pre-Pour Check","Dimensions"
"ee67d592-627a-516c-9fd8-105ebee3a9d0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Pre-Pour Check","Mould Clean"
"2a91c51b-f903-53d5-b80f-2f886456dbe3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Pre-Pour Check","Mould Oiled"
"6a5eb40c-2791-5ec5-af59-98bf0608e4da","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Pre-Pour Check","Mould - Workmanship"
"aa6ebd05-9925-5c29-a7a1-be623e715622","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Pre-Pour Check","Reinforcing"
"f809292b-57ca-5315-bf87-37994fdb8389","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Pre-Pour Check","Cast In Items"
"bed985c8-45b2-5cd9-b6a8-b78086f2f536","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Pre-Pour Check","Marker Position and No."
"b25c38c3-6f66-5584-a9c0-7adf9615943b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Pre-Pour Check","Make mould to Green Status"
"67ee9d4e-f0b7-5726-af73-806c98d657ce","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Concrete Works"
"6a83c4b4-999f-552c-be4d-76f63fb3fe03","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Concrete Works","Concrete Works Details"
"b92a2a92-704e-548a-985d-32f1209fd288","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Concrete Works","Wilco Sample Taken"
"d142a20c-cfa0-55ed-a5e8-6ca4291b8065","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Concrete Works","Bridgeman Sample Taken"
"8393c640-6424-5298-a375-995317219bb4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Concrete Works","Supervisor Approval"
"3a33e477-088f-593f-a427-3c2da5b41a53","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Post Pour Check"
"ac58e01b-2b34-5ffe-a968-04d4c0c4b2fd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Post Pour Check","Edge Detail"
"32ab3a62-0d22-51ca-8bb7-66858eb14f31","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Post Pour Check","Bar Projections"
"bc4663b9-7c7c-56dc-b758-b3fa2b7049a3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Post Pour Check","Cast in items"
"47571c6b-da6f-5210-a92f-5c9141508987","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Stripping and Stacking"
"0171de2a-524f-56df-b168-3cad66a4c5b2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -52","Stripping and Stacking","Stripping & Stacking"
"db42ccb6-f311-45b7-aec6-11953e83bfd9","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -53"
"7de0acec-9e2d-58d2-bf26-d627df0635c1","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Pre-Pour Check"
"2d6d0596-549d-5606-a734-48f5aa36b3dd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Pre-Pour Check","Dimensions"
"ee5e2efb-20df-5884-9ef2-d5d77769a32b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Pre-Pour Check","Mould Clean"
"49ecf514-c3ca-50d4-bc8d-c111b197851e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Pre-Pour Check","Mould Oiled"
"38375933-7541-5bf6-b351-fb04c7200d74","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Pre-Pour Check","Mould - Workmanship"
"92210ba4-5589-5c8d-adec-f3c392c8b898","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Pre-Pour Check","Reinforcing"
"f1ebd470-9899-5126-974b-5768b4a41446","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Pre-Pour Check","Cast In Items"
"07febd65-0513-5358-aea8-219058f77501","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Pre-Pour Check","Marker Position and No."
"aead901f-a8e8-5c23-b051-3034e9a1336a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Pre-Pour Check","Make mould to Green Status"
"c6c12e82-59e9-5be5-b9a2-24abde0a074f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Concrete Works"
"5d910107-91dc-5185-af45-2719dba84e68","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Concrete Works","Concrete Works Details"
"0cdd4d52-4f89-515d-9eda-a14c87349a0f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Concrete Works","Wilco Sample Taken"
"386da5d4-2089-566c-9617-1a69e4919c6d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Concrete Works","Bridgeman Sample Taken"
"5647ca01-75be-54d9-9bf7-dd1b79c4291e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Concrete Works","Supervisor Approval"
"55deb418-3672-57f0-ab5e-85b46a9f1101","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Post Pour Check"
"562f9796-b14f-5c46-ae71-c2cda93b3394","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Post Pour Check","Edge Detail"
"ce7315b4-900b-5351-ac28-987833e1ea83","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Post Pour Check","Bar Projections"
"8bafedc3-bac8-5c95-89b6-1dc4e947ae74","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Post Pour Check","Cast in items"
"0f9e0011-da46-5878-a648-60bf5d67b310","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Stripping and Stacking"
"11f87810-e533-59ee-b52c-a69a3382d8c6","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -53","Stripping and Stacking","Stripping & Stacking"
"dc1df3c5-6fd0-439d-8e7e-324f41c1594a","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -54"
"58fe398f-6bb7-52a4-b330-f5caefeae323","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Pre-Pour Check"
"308ce515-59c4-5b68-a890-505c5cb3449d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Pre-Pour Check","Dimensions"
"a5ece226-ea43-5418-a395-e0fb3cfa9044","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Pre-Pour Check","Mould Clean"
"c2fc554c-e3ec-5273-8ea2-684f177303c0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Pre-Pour Check","Mould Oiled"
"835280be-34a8-5e19-a05a-f73861e27468","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Pre-Pour Check","Mould - Workmanship"
"39102407-9cb8-5926-b06a-b9266123119f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Pre-Pour Check","Reinforcing"
"c0dfde0a-818e-5796-9fa9-895c4cbf2b92","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Pre-Pour Check","Cast In Items"
"502b1208-1509-5497-aed0-bc31a74f1168","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Pre-Pour Check","Marker Position and No."
"4a81d34b-131e-5b00-ba45-c5d7423ee5d9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Pre-Pour Check","Make mould to Green Status"
"bb960701-0939-56c4-b31a-ced8e7096395","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Concrete Works"
"fb27cd48-5680-5270-86a9-c283be17f6fe","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Concrete Works","Concrete Works Details"
"bfe33564-3936-56dd-8ac9-40802354bf50","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Concrete Works","Wilco Sample Taken"
"698c6089-298b-5963-908f-badfa63e61e5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Concrete Works","Bridgeman Sample Taken"
"e646878e-9828-582a-9980-9fe5898a1491","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Concrete Works","Supervisor Approval"
"0e525ff1-9068-5036-89fd-9744b5ad33bd","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Post Pour Check"
"ceb631fb-c7bd-5edf-b9cb-3fcfbcf55c5b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Post Pour Check","Edge Detail"
"fa63c81a-7fa8-553e-ad16-3994d59e09e0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Post Pour Check","Bar Projections"
"8ba575ad-4361-59dd-97f8-b80349823190","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Post Pour Check","Cast in items"
"2d6c9907-b2d1-5a4f-bf06-c52eb5a72c5f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Stripping and Stacking"
"0669ba37-da2e-5f48-a20c-603a44b3d2b0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -54","Stripping and Stacking","Stripping & Stacking"
"3525738a-d5a2-4645-816e-8572bab42049","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -55"
"27ff9924-f263-504b-ab5d-45d149e47466","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Pre-Pour Check"
"554ed691-e723-5e9e-b608-8880a2d761b6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Pre-Pour Check","Dimensions"
"03dd2d64-5012-560f-b943-e613a0144bf2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Pre-Pour Check","Mould Clean"
"db973c21-296d-51e5-93a0-be2aba82db0c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Pre-Pour Check","Mould Oiled"
"d5ef52d4-9764-51aa-a200-4b5a38dbe505","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Pre-Pour Check","Mould - Workmanship"
"05b2f613-231e-5a2f-b3f3-99b5830be5cf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Pre-Pour Check","Reinforcing"
"fdca545a-4934-5a15-904a-b2ca3d95a849","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Pre-Pour Check","Cast In Items"
"f8d82336-4e7d-515c-a8e5-f75c011b679c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Pre-Pour Check","Marker Position and No."
"ab12fa76-cb8b-53a6-9030-e9e15abd30b4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Pre-Pour Check","Make mould to Green Status"
"7d129d59-9ffc-58c2-a17d-b5c9643220c8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Concrete Works"
"575da9a6-bc40-58a1-a1ca-018a7ac68468","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Concrete Works","Concrete Works Details"
"4b58f0b8-540c-5ca1-9c96-ba0b0d0ff01e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Concrete Works","Wilco Sample Taken"
"68dacc89-d7dd-5a2e-b05f-fa05f737d602","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -55","Concrete Works","Bridgeman Sample Taken"
