"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8b3eacfa-211f-4d04-a2d3-b9ce808b8291","","fail","","folder","TRUE","FALSE","Material Inspection "
"796d398c-caac-48fb-8b35-084daa4d2d50","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix"
"3e60608c-3c47-4ca9-b829-1c5b4030ab00","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-001 - Stage 1 Shoulders"
"a36de673-b34a-4e75-b6fd-de6f67d4bcec","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-002 - AC14 (Pavement Type 5) Layer 1 - Stage 4"
"db4436e4-9c01-4599-ab92-66aa8262f6b2","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-003 - AC14 (Pavement Type 5) Layer 2 - Stage 4"
"53660c93-4df8-4faa-97b8-119355e22492","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-004 - AC14 (Pavement Type 2 & 3) - Stage 3 East - Shift 1"
"4f7f96ff-fa35-46d8-b3db-e318a6f2c6f2","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-005 - AC14 (Pavement Type 2 & 3) - Stage 3 East - Shift 2"
"8d9c4e95-9fc7-469e-96fe-b23115bb0334","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-006 - AC14 (Pavement Type 2 & 3) - Stage 3 East - Shift 3"
"a66ba4bf-16bd-414c-b7a6-fd63edd6f881","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-007 - AC14 (Pavement Type 2 & 3) - Stage 3 East - Shift 4"
"72c439c7-3bfa-4452-8c8b-26d0fa3851f1","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-008 - AC14 (Pavement Type 2 & 3) - Stage 2 - Shift 1"
"74f477ca-df00-4eb2-b412-649eca1ee57f","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-009 - AC14 (Pavement Type 2 & 3) - Stage 2 - Shift 2"
"ea830d9e-6008-461a-aa5d-dc410ef44eca","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-010 - AC14 (Pavement Type 2 & 3) - Stage 2 - Shift 3"
"084744bd-8fad-4dfc-8c9b-b040df164815","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-011 - AC14 (Pavement Type 2 & 3) - Stage 2 & 3 - Shift 4"
"2f581a45-af82-4ca5-aecd-a84079b4ee72","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-012 - AC14 (Pavement Type 2 & 3) - Stage 3 - Shift 5"
"96367f0b-378b-4c7f-8ae9-165947c2ccaf","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement"
"f49bfefe-174a-4cf6-8c84-c2a82928a947","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-001"
"2d28f97f-f6de-4d72-8224-34e2ab4e9091","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-002 - RWY 09/27 Patch"
"4eef747d-7221-4fe0-9c95-00997ecb9067","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-003 - TWY Tango Patch"
"6f4d07c9-2bc1-49c5-b48a-304de8c16247","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-004 - 36 Hr Closure - Shoulder Pavement (Layer 1 & 2)"
"789a1566-3a24-4f0f-9e7e-1643b1232948","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-005 - 36 Hr Closure - Transition Pavement (Layers 1, 2 & 3)"
"5f6ca823-4979-495c-8699-d4fd00bcd0db","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-006 - 36 Hr Closure - AGL Patch Works (Layers 1 & 2)"
"067f8b82-e8b4-42bc-a967-a617ea621d58","","not-started","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-007 - 36 Hr Closure - Taxiway Echo Patch Works"
"44a4f994-796d-40c3-a4b5-97b043410b6e","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-008 - Stage 3 East"
"9e181397-175e-4d12-b1e1-f49f83f3383b","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-009 - AC14 (Pavement Type 2 & 3) - Shift 1 - Stage 2"
"fb18d2eb-86ea-49a1-a055-685deb55f4e2","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-010 - AC14 (Pavement Type 2 & 3) - Shift 2 - Stage 2"
"5c7b9398-6c5d-4f27-8d07-c6f7b92b93ce","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-011 - AC14 (Pavement Type 2 & 3) - Shift 3 - Stage 2"
"9dff2d17-a1f4-4fde-b530-a921fc347079","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-012 - AC14 (Pavement Type 2 & 3) - Shift 4 - Stage 2 & 3"
"9dad37e8-ca88-410a-95b1-2d67e314a898","","pass","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-013 - AC14 (Pavement Type 2 & 3) - Shift 5 - Stage 3"
"cdd20f2f-94ee-44ef-bb23-77fcca06f374","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement"
"2fa255a9-7aa0-4520-8281-20ad4f4106e6","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0019 - Spray Seal Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-001 - Spray Seal - Stage 1"
"38f170f7-54ff-4255-8ddb-ccb3d5f0cc7a","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0019 - Spray Seal Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-002 - Stage 3 East"
"5cdd0c43-21d0-487e-a5e7-950477086f6f","","pass","FH-ZU2-QU-ITP019 - Spray Seal Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-003 - Spray Seal - Stage 3 West"
"348a21ed-a8c3-4527-b350-b3a85b6de1e5","","pass","FH-ZU2-QU-ITP019 - Spray Seal Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-004 - Spray Seal - Stage 2 & 3"
"9e3703c1-6997-4f0e-9b8e-a3019c294e48","","pass","FH-ZU2-QU-ITP019 - Spray Seal Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-005 - Spray Seal - Stage 2"
"b010133c-52e0-4131-a9c5-a3c3c98da079","","pass","FH-ZU2-QU-ITP019 - Spray Seal Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-006 - Spray Seal - Stage 2"
"d4bcc6e6-fed3-4047-a1d4-1dc07a7dced3","","work-in-progress","FH-ZU2-QU-ITP019 - Spray Seal Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-007"
"ef32aa90-ef28-4816-b060-3408d05a393c","","work-in-progress","FH-ZU2-QU-ITP019 - Spray Seal Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-008"
"24d83149-1d8f-44e8-8e96-bede15a7edde","","not-started","FH-ZU2-QU-ITP019 - Spray Seal Placement - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-009"
"e18664b2-075e-4564-bf72-cfefcc528e6d","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP020 - Prime Coat"
"89510bde-6504-4912-bf67-6aff6e63449f","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0020 - Prime Coat - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP020 - Prime Coat","FH-ZU2-QU-ITP020-LOT-001 - Prime Coat - Stage 1"
"e873ba36-348d-47b7-b50e-f93e5a7f79d7","","pass","FH-ZU2-QU-ITP020 - Prime Coat - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP020 - Prime Coat","FH-ZU2-QU-ITP020-LOT-002 - Prime Coat - Stage 3 East"
"5a394bad-170c-4ee9-99cd-b80530c3e9f8","","pass","FH-ZU2-QU-ITP020 - Prime Coat - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP020 - Prime Coat","FH-ZU2-QU-ITP020-LOT-003 - Prime Coat - Stage 2 & 3"
"0485ab31-fa84-4549-a5e8-90165e9e99a2","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP021 - Tack Coat"
"378a7fe2-7357-4180-bcf2-10caf8a09beb","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP022 - Hatelit Install"
"335dce12-821d-40f8-9d0f-738417eec040","","pass","FH-ZU2-QU-ITP022 - Hatelit Install - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP022 - Hatelit Install","FH-ZU2-QU-ITP022-LOT-001"
"a542bed2-0b2f-4370-8bc8-824c5481e763","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP023 - RBB"
"b1a7181f-f7c1-4f6c-9801-feb39c32d27b","","pass","FH-ZU2-QU-ITP023 - RBB Install - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP023 - RBB","FH-ZU2-QU-ITP023-LOT-001 - Stage 1 RBB & Stage 4 Runway Patch RBB"
"84fa9982-a42d-444e-bcde-1d8b2ca1a62d","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0023 - RBB Install - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP023 - RBB","FH-ZU2-QU-ITP023-LOT-002 - Taxiway Tango Patch"
"d65ec908-cde6-4944-9886-43d81f1561f6","","pass","FH-ZU2-QU-ITP023 - RBB Install - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP023 - RBB","FH-ZU2-QU-ITP023-LOT-003 - Stage 3 and 4 - RBB"
"25948f7c-f79c-4088-9aef-9791bca673c4","","pass","FH-ZU2-QU-ITP023 - RBB Install - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP023 - RBB","FH-ZU2-QU-ITP023-LOT-004 - Stage 2"
"12161356-09ee-4476-8430-d17894ebbc88","","pass","FH-ZU2-QU-ITP023 - RBB Install - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP023 - RBB","FH-ZU2-QU-ITP023-LOT-005 - RBB - Runway 09/27 AGL Patch Phase 1"
"fc14e223-acde-41f5-9f02-5ebd8f24b4c5","","pass","FH-ZU2-QU-ITP023 - RBB Install - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP023 - RBB","FH-ZU2-QU-ITP023-LOT-006 - RBB - Runway 09/27 AGL Patch Phase 2"
"fa909319-1d3a-4870-a5e6-8203a4919a74","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP024 - Line Marking"
"f0fabedf-eaf3-4eaf-944f-32c843ce4b6b","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0024 - Line Marking - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP024 - Line Marking","FH-ZU2-QU-ITP024-LOT-001 - RWY 09/27 Lead-in Line"
"ffc52b63-592b-4e69-b1fe-3d0d6898235d","","work-in-progress","FH-ZU2-QU-ITP024 - Line Marking - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP024 - Line Marking","FH-ZU2-QU-ITP024-LOT-002 - Stage 3 - Twy Delta"
"1b4ac26d-1cb4-410b-a44e-f097ef3f5935","","work-in-progress","FH-ZU2-QU-ITP024 - Line Marking - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP024 - Line Marking","FH-ZU2-QU-ITP024-LOT-003 - Stage 1 - Twy Papa"
"6bfa4643-60ba-4448-aaf2-8765f98e0fff","","work-in-progress","FH-ZU2-QU-ITP024 - Line Marking - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP024 - Line Marking","FH-ZU2-QU-ITP024-LOT-004 - Stage 5 - Twy Victor"
"3cdd81c9-0a07-44f2-b626-4fc84e3a37bb","","work-in-progress","FH-ZU2-QU-ITP024 - Line Marking - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP024 - Line Marking","FH-ZU2-QU-ITP024-LOT-005 - Stage 4 - Twy Alpha"
"172a1185-bb32-4b71-b3c5-b4b74824ddc8","","work-in-progress","FH-ZU2-QU-ITP024 - Line Marking - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP024 - Line Marking","FH-ZU2-QU-ITP024-LOT-006 - Stage 2 & 3 - Twy Delta"
"85b55f02-b2bd-4362-a156-f87c5530d423","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation"
"734181cb-077a-48be-bc37-df4eab49abbb","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-001 - Stage 5"
"9ec2f75d-d77e-4311-ac13-f64424504e48","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-002 - Stage 3 East (4 x 100mm Conduits)"
"99e0eaed-0de5-4d03-9afc-fbcc935cb360","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-003 - ALER 3 - AGL Conduit Trench (8 x 100mm)"
"9a1d819a-5184-4672-b266-c0010709a718","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-004 - IWDI Trench Line - (2 x 100 mm)"
"d1729ba8-0ba4-40ca-a434-818d84378f45","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-005 - Stage 1"
"ec464080-aec1-4057-8a72-bd2b6ab7e9b8","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-006 - Stage 3 East"
"c308d4e9-4166-4f82-a5de-9e1b77c216e4","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-007 - Stage 3 West (4 x 100mm Conduits)"
"a6a98ea6-012e-4bf2-9a3c-9323c3c1415b","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-008 - ALER 3 AGL Conduits (Western Corridor)"
"d9318114-31f6-464e-aa3a-641ca44eeb7e","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-009 - Stage 3 Middle"
"d94a27ec-13bf-4e9c-80aa-836933ddc92d","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-010 - Stage 2 (4 x 100mm Conduits)"
"ef180005-6eed-4051-9244-00336739eb24","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-011 - Stage 3 South"
"86c1ea9d-195e-4314-9683-a67d06d6750d","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-012 - Stage 3 West"
"0735ce88-e9b1-4cd3-a261-66a5adad53ff","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-013 - Runway 09-27 Secondary Conduits"
"e1a0b6ee-5917-4cdd-9ae1-0b217171db2a","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-014 - Stage 2 East"
"7233d02a-4ba5-4588-af32-72db3bfe7f7e","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-015 - Stage 2 West"
"64decc9e-4edd-4ce2-9ee9-8254828df043","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-016 - Stage 7 West"
"e8a171b3-b172-453d-9121-98536b48473a","","not-started","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-017 - Stage 7 East"
"bbf627ef-4e37-4a48-ab63-fd3d776ef2d9","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-018 - ALER 3 - AGL Road Crossing"
"0c668235-ebb3-49b3-8189-1505f328fa73","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning"
"06060f91-281f-44a4-b3a4-d657d6a8f88d","","pass","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-001 - Stage 1"
"d7ed2ca0-cdb4-4e79-9744-d8888ac83282","","pass","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-002 - Stage 2"
"d035841f-5f06-468e-acb2-bb8a727f0fa7","","pass","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-003 - Stage 3"
"2d1866c8-32a1-42ef-baec-13d4327e2b5a","","pass","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-004 - Stage 4/6"
"f4b4af29-40f1-46ba-babc-49f7744feada","","pass","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-005 - Stage 5"
"2f4f0a4f-150a-4adc-9be5-b0913ae183d1","","not-started","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-006 - Stage 7"
"2d9e4b99-fe68-4772-b0f9-bfb273552542","","not-started","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-007 - Stage 8"
"ed83e90c-88ca-4f01-a444-9df3ded2f33d","","not-started","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-008 - Stage 9"
"d29ffdd7-16ef-4924-a981-5d441865c281","","not-started","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-009 - Stage 10"
"293ab67a-d0f5-442b-b6c2-0324ddb0e260","","not-started","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-010 - Stage 11"
"030f242a-cd6d-4ed1-9292-a59183dba12c","","not-started","FH-ZU2-QU-ITP026 - AGL General Works, Testing & Commissioning - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning","FH-ZU2-QU-ITP026-LOT-011 - Stage 12"
"e29bff28-f6f7-42b9-80b5-e6ffb8a5e1d0","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling"
"7c642715-0fdd-40e4-9836-363575b4c7d8","","pass","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-001 - Stage 5"
"bd5dd08f-a878-4249-b2f7-419c36cfc0bf","","pass","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-002 - Stage 1"
"a1e7eadb-fb3e-4fae-99f1-482e8aaa4ee7","","pass","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-003 - Stage 3"
"ff867b9c-676f-4dab-bf94-ec11e9a8d139","","pass","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-004 - Stage 2"
"bb02b9ca-43b1-4a17-8ce6-f44fdeee9313","","pass","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-005 - Stage 4/6"
"c7b934e9-802c-43cd-8a06-3605677f310f","","not-started","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-006 - Stage 7"
"59cc34b4-3d80-489b-8e18-128cc9156398","","not-started","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-007 - Stage 8"
"f00ba568-7f4c-401f-a1d6-68b1f1f3dcfb","","not-started","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-008 - Stage 9"
