"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Reference Drawing"
"8753136d-4a51-4c61-b4b8-6ed3db6a1ed6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"c155ff40-ede8-4cef-9221-353145c7a1d6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CONS (LG.B.001)"
"469b2af9-5027-49b1-8dad-cbe57899601f","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","EDB (LG.B.607)","Pre Ceiling Sign off"
"714c038c-c614-4d9f-909d-b3e75a3b0a48","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","NAT GAS (LG.B.612)"
"c309af96-3cf4-46fc-b5c2-190bf8e359da","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","NAT GAS (LG.B.612)","Pre Sheet Sign off"
"72fe4e1f-3dfd-461b-a955-40c48b6a4d4b","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","NAT GAS (LG.B.612)","Pre Grid Sign off"
"a71a45c6-b682-44e8-8be8-6fbaf8ff7495","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","NAT GAS (LG.B.612)","Pre Ceiling Sign off"
"1640651a-1d5d-4ab8-8418-39a0d61937cb","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","MECH (LG.B.613)"
"61174c61-77da-48b1-ab1d-903428704199","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","MECH (LG.B.613)","Pre Sheet Sign off"
"79da45fe-775f-496f-ae12-55255d7a42ae","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","MECH (LG.B.613)","Pre Grid Sign off"
"5b6dd57d-2a33-4ca7-a9c8-920712e30b36","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","MECH (LG.B.613)","Pre Ceiling Sign off"
"7a9a1500-3c00-4423-9612-ea655d18342b","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","STAIR B1 (LG.B.651)"
"7aed875c-c2aa-4407-8de1-63ceb891d6a0","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","STAIR B1 (LG.B.651)","Pre Sheet Sign off"
"88ba4c8f-062a-4800-a384-0a83c6fb9ccd","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","STAIR B1 (LG.B.651)","Pre Grid Sign off"
"47defa99-c37a-4a36-8d30-d6eeb9d5d2d4","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","STAIR B1 (LG.B.651)","Pre Ceiling Sign off"
"cff3f58a-c549-4340-8a84-37f66f700fe1","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B5 (LG.B.652)"
"2090a5e1-a1a8-4bd9-bcd2-30735ca0da62","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B5 (LG.B.652)","Pre Sheet Sign off"
"f255c8de-9e69-424c-9fde-e194971a9d57","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B5 (LG.B.652)","Pre Grid Sign off"
"5fed4723-c5ad-40bf-bb67-bedc7fad3740","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B5 (LG.B.652)","Pre Ceiling Sign off"
"76a5d986-7937-474e-a73f-3dda23359d4c","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B9 (LG.B.653)"
"1daa1da0-f32a-4c5f-a794-bc8c2e607a59","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B9 (LG.B.653)","Pre Sheet Sign off"
"737ac809-e4ab-48d1-87fd-371cd8b8643f","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B9 (LG.B.653)","Pre Grid Sign off"
"3902aafe-1633-4633-8a15-04225a30cc73","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B9 (LG.B.653)","Pre Ceiling Sign off"
"ac7f7554-a1f1-46bb-8f72-37779172da24","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B6 (LG.B.654)"
"a225473d-e7cc-4175-b782-5029bebadee5","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B6 (LG.B.654)","Pre Sheet Sign off"
"056240d3-85d7-44e1-987e-a458484e34cb","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B6 (LG.B.654)","Pre Grid Sign off"
"6bc506f4-c2a5-4615-b2b2-7a0316d38cef","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B6 (LG.B.654)","Pre Ceiling Sign off"
"8e33f185-d2fe-495b-9a52-1d1187243413","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B10 (LG.B.659)"
"bfb3a9bb-ebd1-4adf-9bca-7ecd60fe2ac1","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B10 (LG.B.659)","Pre Sheet Sign off"
"27bb612d-6582-4e80-aedd-8c71f569b8b4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B10 (LG.B.659)","Pre Grid Sign off"
"3dd6ff19-e110-4576-aae4-c6c011568d21","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B10 (LG.B.659)","Pre Ceiling Sign off"
"af4d7012-4093-4512-a565-1ba98f246544","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B2 (LG.B.669)"
"16a87ff7-f5cf-4e34-b54b-133923d9ed4e","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B2 (LG.B.669)","Pre Sheet Sign off"
"8149cc9c-7515-423a-a951-9aebd788a634","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B2 (LG.B.669)","Pre Grid Sign off"
"cd5e415f-6020-44d8-b4c1-6553aed68993","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B2 (LG.B.669)","Pre Ceiling Sign off"
"8dc430f0-e36f-400d-9384-b10568ecec77","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B1 (LG.B.670)"
"8cb25397-2fe2-41ef-aa4d-8cd75cc06dc7","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B1 (LG.B.670)","Pre Sheet Sign off"
"a05f1d6d-e3e1-4927-b603-998e525fd854","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B1 (LG.B.670)","Pre Grid Sign off"
"02be196a-3645-48df-951c-41fc4f6b1a52","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B1 (LG.B.670)","Pre Ceiling Sign off"
"a6bae540-d8dc-47d1-8821-09377c4b226e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B7 (LG.B.671)"
"4196b11f-0e49-4d1e-bd3a-e062d9a0c064","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B7 (LG.B.671)","Pre Sheet Sign off"
"9cf03555-e489-41ad-b4bb-0418c6dc2f9d","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B7 (LG.B.671)","Pre Grid Sign off"
"4148f75d-e444-4c3a-adfa-c18888594da4","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B7 (LG.B.671)","Pre Ceiling Sign off"
"25f52494-4ace-41d3-adf5-2574d2b71c29","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B8 (LG.B.674)"
"4bdd7b10-6711-4972-801b-221f9f38f6aa","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B8 (LG.B.674)","Pre Sheet Sign off"
"b7d55610-6935-4ed1-a958-a0901586b7e9","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B8 (LG.B.674)","Pre Grid Sign off"
"67257075-3fcf-4697-b7c2-fa21f72d55b8","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B8 (LG.B.674)","Pre Ceiling Sign off"
"1358c97e-5124-4051-99d5-553283085c03","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B4 (LG.B.675)"
"d4650f9f-7a14-4a87-9c67-90a56f6582fe","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B4 (LG.B.675)","Pre Sheet Sign off"
"6570c030-4bc4-4e38-ac7b-2ef36c6cfdb1","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B4 (LG.B.675)","Pre Grid Sign off"
"9e876363-847a-4df8-b680-29d06546d1ce","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B4 (LG.B.675)","Pre Ceiling Sign off"
"13038379-d772-4a84-8ac4-9fb08ea2086a","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B3 (LG.B.676)"
"f6cf1af1-5923-47a4-ae9a-146a94c04e9a","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B3 (LG.B.676)","Pre Sheet Sign off"
"61f32fba-6215-4ac3-ad75-bc2980d8c4a8","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B3 (LG.B.676)","Pre Grid Sign off"
"f5d3624f-9593-4368-8d52-633ba94f9d7f","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B3 (LG.B.676)","Pre Ceiling Sign off"
"5186025f-2f15-42e2-954a-f2a04b1a8c19","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B11 (LG.B.677)"
"134c7df1-eec5-46fe-a403-b1d1c93bdd9d","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B11 (LG.B.677)","Pre Sheet Sign off"
"71823657-c7a2-43c6-91af-e42820b7d4cc","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B11 (LG.B.677)","Pre Grid Sign off"
"93464885-890a-48a9-83f8-aaaed2285ef1","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area F","LIFT B11 (LG.B.677)","Pre Ceiling Sign off"
"674b0723-f385-4b53-a408-ba153ff441a6","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)"
"866fc2ea-b821-4848-8eba-c36fafc3550d","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground"
"9f7b3410-4be3-4999-95a5-787840f773f8","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone B (Building A)","Lower Ground","Reference Drawing"
"e727da0d-4f36-4784-b234-82992de054fd","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area A"
"16e12799-59a7-4797-844f-8b2cecbf8948","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area A","GAS BOOSTER (LG.A.215)"
"ff7ef5d3-f1c9-43c2-9256-a03eb6660e0f","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","GAS BOOSTER (LG.A.215)","Pre Sheet Sign off"
"a7dbdf32-4c93-440c-b4d4-d6289a762f3a","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","GAS BOOSTER (LG.A.215)","Pre Grid Sign off"
"3d2f4b2e-d66a-4780-af2a-a10ccd4d6c43","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","GAS BOOSTER (LG.A.215)","Pre Ceiling Sign off"
"482746b9-62e0-475c-8f27-f93991860266","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area A","FIRE PUMP ROOM (LG.A.216)"
"78409031-6f6f-43b2-846b-767637c2ed6a","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","FIRE PUMP ROOM (LG.A.216)","Pre Sheet Sign off"
"ba7d7102-c13d-4d1a-a485-a9b0fc664b7e","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","FIRE PUMP ROOM (LG.A.216)","Pre Grid Sign off"
"5790b009-4971-4399-912b-32a65758735a","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","FIRE PUMP ROOM (LG.A.216)","Pre Ceiling Sign off"
"011bfa4a-e587-4f08-9106-683f7d809a62","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area A","FIRE TANK ROOM (LG.A.218)"
"be1155d8-4186-4416-b02a-6f6e62be88ef","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","FIRE TANK ROOM (LG.A.218)","Pre Sheet Sign off"
"ced16be1-1d96-490b-9da1-5c85e3adbe5e","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","FIRE TANK ROOM (LG.A.218)","Pre Grid Sign off"
"178c4a72-cd3c-451f-a678-4e6509995e60","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","FIRE TANK ROOM (LG.A.218)","Pre Ceiling Sign off"
"ddaccaf0-be45-4127-9b92-bf8cc3123c91","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area A","ELEC HV (LG.A.220)"
"c120559d-8f0c-42d3-8613-d92590fa0806","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","ELEC HV (LG.A.220)","Pre Sheet Sign off"
"0853ec70-9f40-46c8-b4e7-60ef3a5d0aeb","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","ELEC HV (LG.A.220)","Pre Grid Sign off"
"1bf664f9-45aa-4e42-8117-d03a737dc94b","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","ELEC HV (LG.A.220)","Pre Ceiling Sign off"
"c2d1418b-7e94-4602-ba68-b9f20f6a64bf","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area A","GAS METRE ENCLOSURE (LG.B.5599)"
"278fa7ef-a1c2-4363-bca5-e8aa4feeeca3","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","GAS METRE ENCLOSURE (LG.B.5599)","Pre Sheet Sign off"
"bb1139fc-f203-4b52-8a96-065f86d3f71f","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","GAS METRE ENCLOSURE (LG.B.5599)","Pre Grid Sign off"
"46980861-810f-45b1-8f22-dae9e8b44994","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area A","GAS METRE ENCLOSURE (LG.B.5599)","Pre Ceiling Sign off"
"2ea5cee1-8444-45d7-9ef9-3d6cc48fabc8","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1"
"af28004c-27b9-4a98-9608-53dc418935aa","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","FIRE CONTROL (LG.A.014)"
"29ac8f3f-3d59-48f9-9069-eaba71ed9fe0","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","FIRE CONTROL (LG.A.014)","Pre Sheet Sign off"
"924d318b-36df-4d3b-985b-84d297fa94be","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","FIRE CONTROL (LG.A.014)","Pre Grid Sign off"
"9613b8aa-1b8e-4ac4-9c12-14200f31fc5a","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","FIRE CONTROL (LG.A.014)","Pre Ceiling Sign off"
"2b94e2a9-2960-482b-9604-4ff1b3e49508","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","CIRC (LG.A.015)"
"fb860358-c7a9-487a-9fc2-8fc9c579de9d","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","CIRC (LG.A.015)","Pre Sheet Sign off"
"06941e36-3ee2-47f6-9c57-911424a09924","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","CIRC (LG.A.015)","Pre Grid Sign off"
"64e011b4-11a1-48fd-8f4f-8c7bfb3936ed","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","CIRC (LG.A.015)","Pre Ceiling Sign off"
"34fd71c3-c866-4927-895b-f041ec143b1c","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","STAFF RM (LG.A.016)"
"23fb1e0c-760f-4fcf-bd71-515f078463b7","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","STAFF RM (LG.A.016)","Pre Sheet Sign off"
"8cf3838a-22bc-471a-b7c1-a39cdba0ee1e","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","STAFF RM (LG.A.016)","Pre Grid Sign off"
"3369d325-d24e-4f1c-a4a9-23bc65a6fd5f","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","STAFF RM (LG.A.016)","Pre Ceiling Sign off"
"31ea39b8-8e4c-47cb-932e-b363204e188a","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","ST PROP (LG.A.017)"
"2eaec92d-2af6-4d55-b3d4-c8138e5b7e66","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","ST PROP (LG.A.017)","Pre Sheet Sign off"
"67903e40-9424-438b-93dd-f75109ffb11d","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","ST PROP (LG.A.017)","Pre Grid Sign off"
"0f23bcd6-8b3a-47d4-b4d8-4aafca24269d","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","ST PROP (LG.A.017)","Pre Ceiling Sign off"
"ae949f60-038e-413f-b398-b5f65fa37e8d","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","WORKSTATION (10P) (LG.A.018)"
"dcc6bc8e-e39b-4256-abf7-d122ebe867a4","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","WORKSTATION (10P) (LG.A.018)","Pre Sheet Sign off"
"669fcba4-15ee-4682-a289-4e7512d8c141","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","WORKSTATION (10P) (LG.A.018)","Pre Grid Sign off"
"f65b86f7-1244-4d8a-994c-f3923cf20250","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","WORKSTATION (10P) (LG.A.018)","Pre Ceiling Sign off"
"632da816-a32d-4011-b802-59f3c74726b8","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.029)"
"32c493f7-3d44-4409-b327-dfbd510e3f21","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.029)","Pre Sheet Sign off"
"ca96dce7-f02e-4544-8adc-d3887609d0c3","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.029)","Pre Grid Sign off"
"4ad4e08d-e4e3-4bce-a079-efe6bd57bf0b","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.029)","Pre Ceiling Sign off"
"c75b87b6-6c27-4187-a109-307079671f49","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.030)"
"4944a085-2579-4a0a-b4b5-5b9872e9fa41","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.030)","Pre Sheet Sign off"
"f016702c-3d61-4695-8c55-7f3c15b3ecaa","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.030)","Pre Grid Sign off"
"10680b84-36c6-4ea7-b0a2-0a43aa6921b0","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.030)","Pre Ceiling Sign off"
"7f89815d-c45c-47f6-ba76-7451cbad8f1c","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.033)"
"0634b0df-b03e-4982-a1f9-078c04a2527b","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.033)","Pre Sheet Sign off"
"984183e4-fbb5-4b40-b739-c34ced151561","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.033)","Pre Grid Sign off"
"4247494f-f168-42f4-920a-6821eb612823","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","OFF 1P (LG.A.033)","Pre Ceiling Sign off"
"d34784a5-b918-44e2-97fb-2976f105678c","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","INT (LG.A.035)"
"017eca92-6829-4be0-b2da-c4ca953f812d","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","INT (LG.A.035)","Pre Sheet Sign off"
"53c9d77a-2348-4bcf-9590-ab61373f431c","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","INT (LG.A.035)","Pre Grid Sign off"
"1b1ef725-c1c7-43d8-b7eb-a0dbe5cd5abe","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Lower Ground","Area B.1","INT (LG.A.035)","Pre Ceiling Sign off"
