resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
,step,,,,,,721,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,722,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,723,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,724,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,725,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 8,,,,,,,
,step,,,,,,811,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,812,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,813,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,814,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,815,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,816,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,817,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,818,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,819,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,820,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,821,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,822,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,823,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,824,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,825,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 9,,,,,,,
,step,,,,,,911,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,912,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,913,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,914,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,915,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,916,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,917,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,918,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,919,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,920,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,921,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,922,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,923,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,924,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,925,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 10,,,,,,,
,step,,,,,,1011,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1012,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1013,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1014,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1015,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1016,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1017,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 11,,,,,,,
,step,,,,,,1111,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1112,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1113,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1114,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1115,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1116,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1117,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 12,,,,,,,
,step,,,,,,1211,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1212,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1213,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1214,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1215,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1216,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1217,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 13,,,,,,,
,step,,,,,,1311,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1312,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1313,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1314,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1315,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1316,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,1317,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 14 / Stacks,,,,,,,
,step,,,,Building C,,,,,,,,
,step,,,,,Ground Floor,,,,,,,
Internal Drainage,checklist,,,,,,Internal Drainage,,,,,,
Internal Stormwater,checklist,,,,,,Internal Stormwater,,,,,,
Sewer Stacks / Storm water stacks,checklist,,,,,,Sewer Stacks / Storm water stacks,,,,,,
Meter Cupboard / Copper Riser,checklist,,,,,,Lobby,,,,,,
,step,,,,,,Commercial Space,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,Male Toilet,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,Female Toilet,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,Accessibility Female Toilet,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,Accessibility Male Toilet,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,G10,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,G11,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,G12,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,G13,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,G14,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 1,,,,,,,
,step,,,,,,117,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,118,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,119,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,120,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,121,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,122,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 2,,,,,,,
,step,,,,,,226,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,227,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,228,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,229,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,230,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,231,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 3,,,,,,,
,step,,,,,,326,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,327,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,328,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,329,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,330,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,,331,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,,Plumbing Rough-In,,,,,
Fit Off Checklist,checklist,,,,,,,Fit Off,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,,Commissioning,,,,,
,step,,,,,Level 4,,,,,,,
Plumbing Rough-In Water/Gas/Sewer Checklist,checklist,,,,,,Plumbing Rough-In,,,,,,
Fit Off Checklist,checklist,,,,,,Fit Off,,,,,,
Commissioning/Handover & Testing Checklist,checklist,,,,,,Commissioning,,,,,,
,step,,,,,Level 5 / Stacks,,,,,,,
