"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c2f94543-f509-47ac-8743-87d69682c255","","folder-normal","work-in-progress","","step","TRUE","FALSE","Consent Packages"
"2db5e0c0-0dd4-4096-80d3-26360dce5920","","folder-normal","work-in-progress","","step","TRUE","FALSE","Consent Packages","N17"
"385a1c1a-7f4c-4926-b846-0a3a54046ca5","","folder-normal","work-in-progress","","step","FALSE","FALSE","Consent Packages","N17","Stage 1"
"82f1b01b-43e5-4fab-84f8-9c4f662a97aa","","checklist-sectioned","work-in-progress","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 1","Building Consent Lodgement Checklist"
"7937701d-c421-4c48-af56-f5c333704859","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 1","Latest Building Consent - BC Number"
"894879f0-edec-457b-aec9-3af330d07fab","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 1","Building Consent Amendments - BC Number"
"4dbe1e36-91cf-4c2c-af42-c8024fd908cc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 1","Minor Variations - BC Number"
"5cb36431-5058-5aa6-81fd-f84dc5ffd291","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N17","Stage 2"
"3666d5e3-dbc7-5045-a4cd-1309d960ba01","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 2","Building Consent Lodgement Checklist"
"6f96070f-c9f4-5e5d-8619-dcac6e16ab99","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 2","Latest Building Consent - BC Number"
"00d412a4-0030-5acd-9a7b-bb470232e12b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 2","Building Consent Amendments - BC Number"
"c4e9d2f1-a67d-526a-b1a7-ff86f4184a28","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 2","Minor Variations - BC Number"
"6df01095-df9a-5d23-95fb-9ab7a7941b75","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N17","Stage 3"
"b53762e9-0f70-533e-a731-a4b2d0cc3385","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 3","Building Consent Lodgement Checklist"
"ed8a182b-9e6e-5235-bfba-502ff49f492e","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 3","Latest Building Consent - BC Number"
"c75777a9-3ca3-51b4-9d35-4fc8466db691","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 3","Building Consent Amendments - BC Number"
"e77aaef6-fb78-5aa1-a21a-5580b152bdd3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 3","Minor Variations - BC Number"
"96221d37-c834-479b-a3fd-4de6a4e1cdb3","","folder-normal","not-started","","step","TRUE","FALSE","Consent Packages","N18"
"1e5d8e32-37c3-5f57-bf32-d0e3a1589714","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 1"
"646d9a46-8144-5d4a-b635-2c461f793803","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 1","Building Consent Lodgement Checklist"
"07f27535-d429-557d-abd5-0f1526dc02fa","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 1","Latest Building Consent - BC Number"
"1e6f6c92-366d-5a10-b231-203e6f13ca01","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 1","Building Consent Amendments - BC Number"
"07ad53e2-63ca-599f-809e-541312baad32","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 1","Minor Variations - BC Number"
"2e1cf26b-9dea-501f-8fa7-cf6c965b3a09","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 2"
"bf70cba6-aeda-543b-bba9-afb89ec3f49a","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 2","Building Consent Lodgement Checklist"
"51d90c95-03fb-5552-9cf8-59bcafa209d8","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 2","Latest Building Consent - BC Number"
"3dfd4dae-1b5a-5308-896d-4d871808fc9a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Building Consent Amendments - BC Number"
"cb0d6728-bc8f-5af4-9e91-282ef54370ca","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Minor Variations - BC Number"
"dbb03692-99f0-5c53-a163-fe8f6bb588df","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 2"
"317fb69c-5be7-5d3a-9dec-4e2b3e374e3d","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 2","Building Consent Lodgement Checklist"
"bb184290-a49a-54ad-a6fe-4f39cb782840","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 2","Latest Building Consent - BC Number"
"4a40f258-a0d0-569c-958c-f6eca4c4201f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Building Consent Amendments - BC Number"
"7b508d34-99e2-5f96-9835-cf5a9424450f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Minor Variations - BC Number"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"b190248f-2206-46d3-8146-5d09c420638d","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","1st Floor","L1-11-A-TC-L(N17-L1-11-L-M1C, M2C, M3C)"
"9360101b-d4c0-4690-a153-ad1448629129","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","1st Floor","L1-12-A-TC-L(N17-L1-12-L-M1C, M2C, M3C)"
"0e78d217-b7c4-46c1-a549-699fc6575687","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","1st Floor","L1-13-A-TC-L(N17-L1-13-L-M1C, M2C, M3C)"
"82c849a9-bd21-4d00-83f7-8426252c6a59","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","1st Floor","L1-14-A-TK-R(N17-L1-14-R-M1K, M2K)"
"7dec670b-c706-4fac-a025-959bba6701c4","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","1st Floor","L1-15-A-TB-L(N17-L1-15-L-M1B)"
"513de015-cee1-4955-9654-6e74da97583f","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","1st Floor","L1-01-A-TB-R & L1-15-A-TB-L (N17-L1-01&15-R-M2B)"
"8d9dcccd-34b5-454d-9bac-7233aa09d864","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","1st Floor","N17-L1-L-S2ST & N17-L1-R-S1ST"
"6df333f1-e6b0-4efa-9ce9-00db6dc9582d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor"
"537841b8-d901-426c-87e7-888ff0b56267","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-01-A-TB-R(N17-L2-01-R-M1B)"
"65165210-8b84-42ca-b737-e903cdf8fc26","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-02-A-TC-L(N17-L2-02-L-M1C, M2C, M3C)"
"eed4edcb-ebe2-4683-a8ae-5cd7a95f224f","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-03-A-TC-L(N17-L2-03-L-M1C, M2C, M3C)"
"60fcbf0d-22cd-454a-97a4-3c90d6c14cdb","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-04-M-TE2-L(N17-L2-04-L-M1E2, M2E2, M3E2)"
"60afb0df-2313-426a-9bb9-63926e50cda6","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-05-M-TE1-R(N17-L2-05-R-M1E1, M2E1, M3E1)"
"78c45893-99c1-45fa-b372-f6fb454d25f6","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-06-M-TE1-R(N17-L2-06-R-M1E1, M2E1, M3E1)"
"79bd9ebd-862c-4e85-9948-f495b176e999","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-07-M-TF-R(N17-L2-07-R-M1F, M2F, M3F)"
"89126a9b-7b2a-49f2-a362-dbb2bc517f12","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-08-M-TG-R(N17-L2-08-R-M1G, M2G, M3G)"
"f6d27ff7-cd50-479c-bb1d-5dd9ee0e7b9b","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-09-M-TE1-L(N17-L2-09-L-M1E1, M2E1, M3E1)"
"7935c53d-66b1-49d0-91da-d157b537417d","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-10-M-TG-L(N17-L2-10-L-M1G, M2G, M3G)"
"2a640829-0da4-4419-aa3d-a907fe833beb","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-11-A-TC-L(N17-L2-11-L-M1C, M2C, M3C)"
"dc8b9eca-a4a7-490d-8775-94773b10b8be","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-12-A-TC-L(N17-L2-12-L-M1C, M2C, M3C)"
"12296405-c929-42f4-b1cc-4e76f2428d23","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-13-A-TC-L(N17-L2-13-L-M1C, M2C, M3C)"
"1e36ee78-dc8c-4b35-8cd6-15819535ba40","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-14-A-TK-R(N17-L2-14-R-M1K, M2K)"
"84176bc7-00f3-4128-90e7-1f8f2d2ce2cd","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-15-A-TB-L(N17-L2-15-L-M1B)"
"992668df-add6-4923-b880-9f4aa9371a1a","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","L2-01-A-TB-R & L2-15-A-TB-L (N17-L2-01&15-R-M2B)"
"ddd1054c-b495-46e1-9628-6eeaaca662f2","","checklist-sectioned","work-in-progress","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","2nd Floor","N17-L2-L-S2ST & N17-L2-R-S1ST"
"fdf9dbb6-b83b-4ab7-82cd-089a3084d85c","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor"
"ecb2a623-b879-4e68-9de7-f19b22e181f3","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-01-A-TB-R(N17-L3-01-R-M1B)"
"bea7b9e7-8889-4a1d-aa98-438b0126683d","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-02-A-TC-L(N17-L3-02-L-M1C, M2C, M3C)"
"e41770fa-03e9-4241-b091-d684383267b8","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-03-A-TC-L(N17-L3-03-L-M1C, M2C, M3C)"
"41bdb61b-5365-4ff4-bd65-68ad2560d9ca","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-04-M-TE2-R(N17-L3-04-L-M1E2, M2E2, M3E2)"
"f0929e80-d038-4d46-9fe6-7fe47334ff10","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-05-M-TE1-R(N17-L3-05-R-M1E1, M2E1, M3E1)"
"33f7d0ed-0127-4fc9-861f-e71dcea56b4f","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-06-M-TE1-R(N17-L3-06-R-M1E1, M2E1, M3E1)"
"c722c0f0-682a-4685-badc-bed436a67f5f","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-07-M-TF-R(N17-L3-07-R-M1F, M2F, M3F)"
"2cc84509-c546-4836-ae38-ceed139d1405","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-08-M-TG-R(N17-L3-08-R-M1G, M2G, M3G)"
"f695c095-9dfe-4259-a604-649b56705cb9","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-09-M-TE1-L(N17-L3-09-L-M1E1, M2E1, M3E1)"
"e940101c-157f-4934-9e0c-c84d01c5b1fc","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-10-M-TG-L(N17-L3-10-L-M1G, M2G, M3G)"
"2507d44e-bd4e-4a39-b8e9-54cc823010c2","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-11-A-TC-L(N17-L3-11-L-M1C, M2C, M3C)"
"cd2b326b-d8ae-44ae-a5c7-e679caf7f073","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-12-A-TC-L(N17-L3-12-L-M1C, M2C, M3C)"
"3a7775b0-e6b8-4a93-912d-e67a6ae171d3","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-13-A-TC-L(N17-L3-13-L-M1C, M2C, M3C)"
"25f821a2-acf7-4dd7-8507-770db2737445","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-14-A-TK-R(N17-L3-14-R-M1K, M2K)"
"24edc7da-1949-46da-8728-96ca37f9a6b6","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-15-A-TB-L(N17-L3-15-L-M1B)"
"adaba2c4-709b-479c-869f-cc088dc94640","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","N17-L3-R-S1ST & N17-L3-R-S2ST)"
"09a881c1-10f5-40d2-a93d-3ebbe31d2bf4","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","3rd Floor","L3-15-A-TB-L & L3-01-A-TB-R (N17-L3-01&15-R-M2B)"
"0886a152-f214-4a16-8c3c-1a78d28e4b8a","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor"
"6a0614ff-825b-4236-bb29-54b2475f1307","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-01-A-TC-L(N17-L4-01-L-M1C, M2C, M3C)"
"a97e7df1-04bc-4bbc-a50c-408d72ba5dbf","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-02-A-TC-L(N17-L4-02-L-M1C, M2C, M3C)"
"cbfd31fa-ca22-43f9-a180-9daab32ce3aa","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-03-M-TE2-L(N17-L4-03-L-M1E2, M2E2, M3E2)"
"b68a6603-3705-4bb2-8bea-af3f4697feab","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-04-M-TE1-R(N17-L4-04-R-M1E1, M2E1, M3E1)"
"283b714c-57ea-487f-a101-c605a6f6f334","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-05-M-TE1-R(N17-L4-05-R-M1E1, M2E1, M3E1)"
"9b079a62-e421-44b7-8c51-4199e2a738c5","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-06-M-TF-R(N17-L4-06-R-M1F, M2F, M3F)"
"a8b7c56f-07f9-43a1-a002-894a6f87b35a","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-07-M-TG-R(N17-L4-07-R-M1G, M2G, M3G)"
"dbbc576e-9dde-494f-832f-6d2a597d0721","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-08-M-TE1-L(N17-L4-08-L-M1E1, M2E1, M3E1)"
"9ae4c91e-7ec1-4cf3-8089-e7d317c10e8a","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-09-A-TC-L(N17-L4-09-L-M1C, M2C, M3C)"
"4bfd46e3-ca0c-420c-9b5f-8cd02769673a","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-10-A-TC-L(N17-L4-10-L-M1C, M2C, M3C)"
"0b588f18-a133-49b1-bf8b-66ef1d919c1b","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-11-A-TC-L(N17-L4-11-L-M1C, M2C, M3C)"
"582e6379-a534-4e1f-bfb9-4d03c15a06f1","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","L4-12-A-TK-R(N17-L4-12-R-M1K, M2K)"
"10eb248c-93b5-4396-ba8c-5abbdfbba118","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","4th Floor","N17-L4-R-S1ST & N17-L4-R-S2ST"
"acf7c198-61c9-46d4-84b3-c484a7d8f176","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor"
"6eaff28b-c547-4633-9a4a-569ad3f991b3","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-01-A-TC-L(N17-L5-01-L-M1C, M2C, M3C)"
"f532bbdc-0ec8-4a4a-acae-1727445eb6b5","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-02-M-TE2-L(N17-L5-02-L-M1E2, M2E2, M3E2)"
"b88537a8-0d1d-465c-9b5b-0cfd22f1af1d","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-03-M-TE1-R(N17-L5-03-R-M1E1, M2E1, M3E1)"
"b2256176-484b-4e29-abd9-c8db7137dacd","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-04-M-TE1-R(N17-L5-04-R-M1E1, M2E1, M3E1)"
"6cfbe23f-2430-488e-8c9b-32c67a6dcc66","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-05-M-TF-R(N17-L5-05-R-M1F, M2F, M3F)"
"ecb9aa20-7ee3-403c-a03a-f17281d0644d","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-06-M-TG-R(N17-L5-06-R-M1G, M2G, M3G)"
"dbd82b54-7dcb-46d1-a9d4-05ed5d2e8825","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-07-M-TE1-L(N17-L5-07-L-M1E1, M2E1, M3E1)"
"aef5a77d-bceb-438a-bfbf-185dcb4afe53","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-08-A-TC-L(N17-L5-08-L-M1C, M2C, M3C)"
"7fa34051-5549-4613-97a3-713d65333a0f","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-09-A-TC-L(N17-L5-09-L-M1C, M2C, M3C)"
"4faf3251-657a-4a19-9fb5-5781161ba4f8","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-10-A-TC-L(N17-L5-10-L-M1C, M2C, M3C)"
"25c57d52-0719-462c-86e8-845fc0afaa7b","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","5th Floor","L5-L-S2ST(N17-L5-L-S1ST, S2ST)"
"6dff198f-846e-48b0-a08e-88803bb90432","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","TOP"
"917e05e3-9882-4e31-b1a3-51c666557511","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Apartments","TOP","TOP-L-S2ST(N17-TOP-L-S1ST, S2ST)"
"2bfb517f-2dd8-4078-8bda-b1fab0fc390e","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Podium Structures"
"363ee23d-3ced-411b-a18f-d703cfedd8bb","","checklist-flat","not-started","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N17","Podium Structures","Add Document Upload Checklist"
"c2f51f82-ddf6-47fa-974f-f05681157e54","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Sub Structure"
"8d61a35e-4bd2-4adf-a6f7-f06c28dfd97e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Sub Structure","Roof Truss"
"9218784f-1360-4ffa-9903-c89ca4f986a0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Sub Structure","Decks(Balcony)"
"c18374ef-989f-4be9-ab0f-cfc2ef006402","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Sub Structure","Corridor"
"4b7ac599-6a93-4618-8a65-4e0b0d45603b","","folder-normal","pass","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Sub Structure","Base Plate"
"cdeac072-6726-487d-a737-d4544ff5c530","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N17","Sub Structure","Base Plate","MD-SL1"
