"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b7fb5dcb-864d-4df6-97e3-0c36e86f272d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"bba66228-5cbf-4ed0-a025-fd7efd218ffd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1"
"891fcc24-1c60-4bdc-8e4a-1d7735c0c195","","checklist-sectioned","work-in-progress","External Elements Installation Checklist","checklist","FALSE","FALSE","Site QA","Level 1","External"
"44fe3c77-7bbf-5177-9727-c154ba557a49","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Level 1","External","Westside"
"9bc1b34f-e295-51f6-baab-c769ac16b836","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W14","Installation of sub-head and caulked"
"85a58b87-6087-5ca6-be8f-221b4f814c91","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W14","Install frames including trims to doors"
"5a25a217-7afb-53bb-a4ec-368a14cb93cb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W14","Install windows and trimming"
"22603fc5-cd75-5396-a036-28a9fa117170","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W14","Install door panels"
"fe60b64e-9e83-561e-bb00-9fa2456a936c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W14","Installation of all hardware"
"cf78967a-e5df-5a1d-af16-e301137f8b2f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W14","Ensure all external and internal angles are sealed"
"29ac5fd4-08fb-59fb-8989-d6731797ced2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W14","Handover"
"9c40c09a-62ae-4c91-85a5-6847edfd1cd0","","checklist-flat","work-in-progress","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 8","807","W31"
"20ab1430-4f54-50af-9c56-61c80842b837","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Level 8","807","W31","Waterproofing angle completed"
"bc4054c4-fa13-532c-bd65-c1cac2dd9bb0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","(Attach photo)"
"75dd35b9-083c-5bfb-bbf2-f8c108345bbf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","Installation of sub-sill and caulked"
"ab519035-9202-593f-a376-071a93297e1f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","(Attach photo)"
"22d5b4f2-10dd-5ffd-9621-41756d0c9901","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","Water test sub-sill"
"6c15d7a0-f2ff-58fe-8e84-bb1e2bf3f4f0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","(Attach photo)"
"9a3cf158-3651-5806-b853-ee15c0df04dc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","Installation of sub-head and caulked"
"60e15a60-e0a4-509c-8cbb-3366d7493a74","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","Install frames including trims to doors"
"286895f9-2b47-528a-b2de-e7893e909091","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","Install windows and trimming"
"4308e5b1-6032-5636-9098-dd3e1b3fcad2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","Install door panels"
"52123623-225d-5ee2-818f-99f7194d97d2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","Installation of all hardware"
"35f1b982-2d20-5abb-835b-3e63a44e06e9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","Ensure all external and internal angles are sealed"
"17a7132d-c6f2-5b01-8099-d0a7c681eadb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","807","W31","Handover"
"069ce017-c920-4ba7-bc52-af6755d9ea56","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 8","808"
"4a9d452f-249f-4f4c-a28e-82b25de529f8","","checklist-flat","work-in-progress","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 8","808","W19"
"f51d7f62-af4f-516b-8f5c-1ebc1f55cd27","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Level 8","808","W19","Waterproofing angle completed"
"67c56d7e-0fd7-508e-9981-4a624779c8f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","(Attach photo)"
"4fb62a44-6c15-58bd-a283-bf7d3717b910","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","Installation of sub-sill and caulked"
"d9da0ad9-4a6f-567d-a48e-a65daa7e35da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","(Attach photo)"
"284230f3-409b-56dd-a779-d44cdba06521","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","Water test sub-sill"
"ea1cbf85-7574-5c6e-ab45-6caa318c94b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","(Attach photo)"
"208c1b0e-3590-55dd-98b5-6d5fdca2607b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","Installation of sub-head and caulked"
"1d5569fa-ba37-5170-9d65-7e541f3fd0fd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","Install frames including trims to doors"
"61b57573-e26b-562b-931b-4d1b74f81fbb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","Install windows and trimming"
"b7e93f1e-267d-5277-a5e9-01de086bde36","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","Install door panels"
"0fa0536b-17e2-51da-8ab1-69b9937c7265","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","Installation of all hardware"
"940d4717-f27b-59fe-89c9-8c549656f501","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","Ensure all external and internal angles are sealed"
"404672c2-87ab-538a-9b0b-48b4d2a79678","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W19","Handover"
"e011cd54-2a81-4a2b-bd85-0a8ce4b0055c","","checklist-flat","work-in-progress","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 8","808","W18"
"dfd7ac6d-6453-5daf-9f64-b4a56a2779cf","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Level 8","808","W18","Waterproofing angle completed"
"a3b715d1-e1e8-5d82-a72c-48c0fa7af2da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","(Attach photo)"
"fd6e9d0c-56cf-57ba-8ad1-b3dde078480e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","Installation of sub-sill and caulked"
"ed24c5a9-cf17-54f0-8cdf-2229784e42e9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","(Attach photo)"
"1294878f-cf81-593c-ba78-adcdfe729640","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","Water test sub-sill"
"eb147a78-cdae-5604-b1d9-4c74a256d935","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","(Attach photo)"
"6fcc838e-661e-52b9-ae3f-fa54174aea62","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","Installation of sub-head and caulked"
"f849a08e-590b-5643-8338-47b08e605aba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","Install frames including trims to doors"
"b6122ff5-7c3b-5581-9947-7c9e659f1641","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","Install windows and trimming"
"3773670b-7d65-5a29-9163-554997aa8a69","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","Install door panels"
"4ab47e4a-1cc7-54cf-90a5-987c74730361","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","Installation of all hardware"
"b6a1428b-b4e7-51f6-a6d0-d1c5a0da3469","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","Ensure all external and internal angles are sealed"
"d36fddae-b39d-5c3e-86e6-de3f84771c3b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W18","Handover"
"27037c33-db40-4a8f-addd-24b12366d47c","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 8","808","W01"
"8b7c75d1-eb0c-51fd-9f84-1d0b1c7f2bc3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Waterproofing angle completed"
"3b975b20-be72-50a1-b5ae-9771ddf0f0d7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","(Attach photo)"
"ffba614d-99e3-5234-8d5e-74c5de5453f2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Installation of sub-sill and caulked"
"663606f4-c95c-5284-9f25-ff25a8a25783","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","(Attach photo)"
"1b8470a8-5df4-5fd1-b174-3ae28a186e3a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Water test sub-sill"
"4ca95be7-52a4-5940-b1eb-460096c7e03b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","(Attach photo)"
"c829b880-0a3b-5ad2-9600-a1e61b7cee2f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Installation of sub-head and caulked"
"3149efa1-b273-549f-8e7a-c12b2ef4299a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Install frames including trims to doors"
"091a20d0-87da-59d0-9e37-0deee46ab3ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Install windows and trimming"
"7dafba18-696a-5f17-bd63-b3de2460d6cc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Install door panels"
"719da3f9-eb47-5f1d-98aa-fbede977f8c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Installation of all hardware"
"34efac26-5679-553a-ae1c-224f9ca149eb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Ensure all external and internal angles are sealed"
"8f52dc54-6627-5322-b85b-e35ce8c475e1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W01","Handover"
"7aaa499f-1c91-42c4-8c0b-8c1bbc22cb34","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 8","808","W04"
"ad0e1d8f-d179-5898-81dd-c0d0aed48075","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Waterproofing angle completed"
"5c61a083-b4f0-5861-be38-7a9630bc0440","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","(Attach photo)"
"000b8ccb-33a4-59e9-820d-8b0f6a5bab4b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Installation of sub-sill and caulked"
"92da7d43-94f7-513a-adfd-a12b83035db7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","(Attach photo)"
"1ed33ac9-023f-57eb-815c-854412662a66","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Water test sub-sill"
"ca04f8fd-3eeb-56aa-8deb-9ceb68a0f0c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","(Attach photo)"
"bc575fe6-f382-5b44-af32-45aff1801140","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Installation of sub-head and caulked"
"48fdc0c3-96eb-57be-ada0-b1d82186ed58","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Install frames including trims to doors"
"77c8372b-c6f8-5dd3-a4cd-8f4a2fa77dcc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Install windows and trimming"
"ffc7ab25-49e8-530a-98eb-692858f0773d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Install door panels"
"7eb63f56-f8c8-56ba-bcd9-15ac425a7e12","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Installation of all hardware"
"696e3d52-9a59-582b-95a3-9b912266feb3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Ensure all external and internal angles are sealed"
"176cef9c-9d56-5487-a791-76862d212ccb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","808","W04","Handover"
"eb418200-b2d8-41b1-9548-78122fc1bba4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 8","Unit 9"
"eed4aba1-e833-4143-853c-430cddd14dba","","checklist-flat","work-in-progress","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 8","Unit 9","W17-B"
"87e90894-083b-521a-9276-e66a2ab2032a","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Waterproofing angle completed"
"258e0c20-7f18-567b-9a58-01b3af46624e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","(Attach photo)"
"c80fc62d-10fc-5c4b-b69b-c3b311f32162","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Installation of sub-sill and caulked"
"92e0438a-07cc-58e0-b5ed-48e5278cc338","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","(Attach photo)"
"16b17c16-448e-5536-9008-fa9cbd879fdf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Water test sub-sill"
"8a1a4b3c-84f0-5b8a-b8df-6afb60926c17","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","(Attach photo)"
"6d348ba1-b10d-561b-bd36-f4e11b03181b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Installation of sub-head and caulked"
"1183440d-e659-5248-8334-3587110d200f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Install frames including trims to doors"
"1603515c-e85d-5ba0-a0f4-bfff869f51c6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Install windows and trimming"
"2b08a911-ee64-59c8-b2a7-14f047dece8e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Install door panels"
"3bddfeec-153b-5b26-a87a-a39516654383","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Installation of all hardware"
"1c15f376-f998-5c0c-92a1-ce50a278e684","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Ensure all external and internal angles are sealed"
"ff2e734a-535a-5355-bf79-fc383575a1b9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W17-B","Handover"
"049bc7f1-9c7d-4673-8095-5672a7ed18f3","","checklist-flat","work-in-progress","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 8","Unit 9","W16"
"33956b62-61f7-5613-8a0b-b4b8ab5cf027","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Waterproofing angle completed"
"144a3dfd-2980-5c4b-9932-2a63e945d2b8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","(Attach photo)"
"ac0cf594-235d-5bce-81dd-107f05b36c02","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Installation of sub-sill and caulked"
"4fc60daa-719c-561e-a5da-1bfa93c592cd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","(Attach photo)"
"a1723caa-1b88-58e9-ada2-38fc77e5b918","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Water test sub-sill"
"b6747b19-c3ae-5fe8-9353-db604f14c8f2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","(Attach photo)"
"cef5189f-8a69-5517-bc15-a16b3bf6aea1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Installation of sub-head and caulked"
"0e5aa9c3-3a7f-5fe4-9bdd-91b36266db81","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Install frames including trims to doors"
"b26ddc15-6f39-560c-a3a8-e50a052fd239","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Install windows and trimming"
"923553c2-e788-5fab-8124-61de07ade116","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Install door panels"
"97310674-6a9f-5594-afe9-335c40a356a3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Installation of all hardware"
"54e5c498-5f14-5662-93d4-aafc7bfb176d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Ensure all external and internal angles are sealed"
"48b13656-aa43-5fc1-8fe9-38d73de49319","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W16","Handover"
"78485cf8-903a-4cc3-9b8b-39255beeee2b","","checklist-flat","work-in-progress","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 8","Unit 9","W15"
"454adf6f-8306-50c7-a4eb-2319bf3f06b6","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W15","Waterproofing angle completed"
"58cf6101-745f-5cc6-9fe1-72fc611d2add","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W15","(Attach photo)"
"fe7c7340-ce0f-5a10-968f-aa29c6bdc58b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W15","Installation of sub-sill and caulked"
"0cccf7ea-7912-55f7-b212-abb5e306004b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W15","(Attach photo)"
"57c75668-3f56-54fa-8be8-27ef3d303d7d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 8","Unit 9","W15","Water test sub-sill"
