"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6be96b54-1395-415a-8809-5cdb06c3df62","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024"
"dba39b4d-6c9e-4b7c-99e7-5a2df490d257","","checklist-flat","pass","Approved Design Report","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Approved Design Report"
"453b5c0d-7690-5677-801c-6d78bf6987e4","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Approved Design Report","Approved Design Report"
"3bdc86aa-c525-4600-b61f-9b165c7aa866","","checklist-flat","pass","QMP","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Quality Management Plan"
"190ea7b0-72df-5762-80c9-28dcdeb6a194","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Quality Management Plan","QMP"
"a3240db8-d6b0-457b-a263-526c0df79034","","checklist-flat","pass","Verified Program","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Verified Program"
"3eefe3ed-de89-50aa-bcdf-f3d2142164ec","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Verified Program","Verified Program"
"99d72dcc-e3e4-4cc5-85a7-15ed6cc0339e","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","Testing Results"
"f82751f9-57eb-45e8-a181-13724a43a536","","checklist-flat","work-in-progress","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results"
"14631d68-685c-5838-9706-3e48b11c12bb","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results","Production and Testing ITPs"
"f3031e18-502f-4bed-bb06-26d6e29d70da","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing"
"707d9d4f-dfcc-5a7c-905d-2724c3aea68b","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing","Production and Testing ITPs"
"e97ed169-cf64-4e0d-beba-801d1718b7d3","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing"
"0b700f40-b486-5c64-8302-4a9946767fd9","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing","Production and Testing ITPs"
"fc7ac62e-5057-4e47-af52-ad264d9a3698","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV"
"c2e3d980-3de1-5a0a-bd09-fce672ff1aea","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV","Production and Testing ITPs"
"aa59c016-4ea0-43c2-949f-1af62a8c137f","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV"
"e473ce35-bf56-5f4d-bcb2-4655bd149d29","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV","Production and Testing ITPs"
"ea006cb8-3868-4a0c-83ee-474e292decee","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV "
"e27c5d15-afd4-52cb-9aa1-47b57e72ce3a","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV ","Production and Testing ITPs"
"d3117f66-da83-4762-a536-45f2bbcdf123","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","SH2"
"7cd8e206-ec38-494f-812b-6805231c1ce1","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.1 WDC Bdy	 SH2 RS 209 RP 0 - 539"
"49fc2817-5523-54cc-935b-ff982be64929","","checkpoint-status","not-applicable","","","TRUE","TRUE","AC","Rotoma Retaining Wall","ITP - Resurfacing","8.0 Post-Construction","Compaction as per sample test results"
"32a328bc-dd17-5928-b3d1-40fd8178b60a","","checkpoint-group","not-applicable","","","FALSE","FALSE","AC","Rotoma Retaining Wall","ITP - Resurfacing","9.0 Out Of Season Paving"
"5a9f14a0-ccbf-5096-b7d3-5976a4e4093d","","checkpoint-status","not-applicable","","","TRUE","TRUE","AC","Rotoma Retaining Wall","ITP - Resurfacing","9.0 Out Of Season Paving","Out of Season Paving"
"82f20601-e50a-5c76-a620-b060f4323680","","checkpoint-status","not-applicable","","","TRUE","TRUE","AC","Rotoma Retaining Wall","ITP - Resurfacing","9.0 Out Of Season Paving","Dispatching Temperature compliance"
"15740694-39ac-5761-95cd-92b3bc62066f","","checkpoint-status","not-applicable","","","TRUE","TRUE","AC","Rotoma Retaining Wall","ITP - Resurfacing","9.0 Out Of Season Paving","Arrival and Compaction Temperature: 110-170°C - To be recorded when mix is tipped into the paver."
"023f047c-387f-48f9-9570-d61875251ef0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Rehabs"
"b23d33c1-2fe4-4707-972b-42ae993fa4c8","","checklist-flat","not-started","QMP","checklist-flat","FALSE","FALSE","Rehabs","QMP"
"108780d1-1498-51c5-b5d1-6a00705cba34","","checkpoint-status","not-started","","","TRUE","TRUE","Rehabs","QMP","QMP"
"107e155a-f64d-46d8-9d3b-0368ef2ad722","","folder-normal","work-in-progress","","step","TRUE","FALSE","Rehabs","Rotorua Airport"
"876890ce-1e1a-42a3-a669-8813bfd0d89b","","checklist-flat","pass","Approved Design Report","checklist-flat","FALSE","FALSE","Rehabs","Rotorua Airport","Approved Design Report"
"e08fd693-02fa-50fa-bbc9-c3dfe4c269d9","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","Approved Design Report","Approved Design Report"
"57a0ab4c-5f0a-43e8-a98f-345034ab2ed6","","checklist-sectioned","work-in-progress","ITP - Pavement Rehab - Rotorua Airport","checklist","FALSE","FALSE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport"
"82ae7030-2ffb-532c-b4fd-d9107bdd720d","","checkpoint-group","pass","","","FALSE","FALSE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement"
"c497b085-ca64-5904-8d51-ea2df6b18bf0","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Geometric Design"
"7fa63639-7805-5366-89c6-a76447375dde","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","HOLD POINT"
"1007346a-86a0-565b-b3c6-cc2ba8961a4b","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Pavement Treatment Design"
"913ccf93-32fd-522f-98fe-21950aaf30e3","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","HOLD POINT"
"e58399ad-05b6-533e-9287-101abf55286d","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Material Geo Fabric: on the Sub grade (Digout Floor) - Geofabric for drainage improvement on Sub Grade"
"9bd39850-6ff6-5ca4-9470-faddf73b6c0f","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","HOLD POINT"
"53d96df5-b367-58df-8585-4fab10f67260","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: GAP 65 Pre‐treatment Material (for Type 1, 2‐SB & 3‐SB Only ) - Aggregate Sampling"
"6ef7fb2f-fc96-5382-8952-3b02f309deb0","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: GAP 65 Pre‐treatment Material (for Type 1, 2‐SB & 3‐SB Only ) - Source Property Test"
"18b3a657-77ee-591a-aa13-49e634ed5e8d","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: GAP 65 Pre‐treatment Material (for Type 1, 2‐SB & 3‐SB Only ) - Production Property Test"
"b392ef79-49b0-5782-b3d9-0281e77b3452","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: M/4 AP40 Basecourse Material - Aggregate Sampling"
"88a9e41e-082b-5171-a3ac-07190919a262","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: M/4 AP40 Basecourse Material - Source Property Test (1)"
"9d68de5d-3d1d-569f-a01e-93728e2a357e","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: M/4 AP40 Basecourse Material - Source Property Test (2)"
"9d38f452-59ee-522b-af75-b1ee79a65334","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: M/4 AP40 Basecourse Material - Source Property Test (3)"
"ea7c99bc-97b6-5384-abca-dfe47c3550d4","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: M/4 AP40 Basecourse Material - Production Property Test (1)"
"740a599a-c2ff-528f-808d-cbed1cfcdce2","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: M/4 AP40 Basecourse Material - Production Property Test (2)"
"05e00309-ea6b-5e0c-a7ff-fecab754941f","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: M/4 AP40 Basecourse Material - Production Property Test (3)"
"815bf035-6909-5d8d-89e5-656a8778d3e1","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: Cement - Stabilising Agent Selection"
"f30bf32f-c5fd-5709-b45a-84095680986f","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","HOLD POINT"
"3d38c77a-0d7b-555e-b0ad-6f9877983090","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Materials: Water - Water draw for stabilising"
"5853e349-e3da-56ab-9e36-e52019f8c1c5","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","HOLD POINT"
"3d2c417c-94b0-5a67-b748-6ae19f06cb89","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Sub Soil Drain Materal - Sub Soil Drain Pipe"
"0ccb683b-0489-53a6-aa25-a22b5e4f1dd9","","holdpoint","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","HOLD POINT"
"d9199af3-2c93-5b6c-8068-75ad3c016e86","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","Sub Soil Drain Materal - Drainage geo fabric"
"c863393d-9ec2-5b8d-8f55-98b1fc68010e","","holdpoint","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","1. Procurement","HOLD POINT"
"14cab322-76a1-5cf4-924a-bb56aff7559e","","checkpoint-group","pass","","","FALSE","FALSE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation"
"d5fa1107-1dc7-5941-ab92-6ce72a5aac05","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","Work Pack complete and held on site"
"fb912521-647c-5e1c-8aff-2ec47797f0d4","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","Communication Plan implemented"
"85fac308-73fe-5e23-9d69-e52fdedf51f8","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","Are any consents /approvals required, including for taking water."
"be29f027-91dd-5efe-9627-d78166bb217e","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","Quality Control forms on site"
"496ece85-6125-51af-90e9-a1585527fa28","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","Person(s) on site with authority to stop work if quality of final outcome is compromised for any reason"
"0d90e72c-093d-504a-92b4-0606c51779bf","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","On site Prestart Meeting"
"feb8992c-19ee-55e4-bd9f-000a38586afc","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","HOLD POINT"
"d5764fe0-1c4d-5795-8f72-86db7f9a6342","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","Highlight the extent for different pavement types"
"b8ea381f-6c66-5497-a9e3-cd37bb532575","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","Records Management (i.e. it is known what documented records are to be kept)"
"a3edfd32-6f31-59af-b939-e1894383f23a","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Pre-Implementation","HOLD POINT"
"984e7354-690a-5a99-83c1-b93ecea45681","","checkpoint-group","pass","","","FALSE","FALSE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Temporary Works (including Traffic Management, Environmental and Health and Safety Controls)"
"e7cbd229-8665-5966-b702-3031e88c435d","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Temporary Works (including Traffic Management, Environmental and Health and Safety Controls)","Traffic Management Approved / Implemented (copy in Job Pack on-site)"
"64539a00-451f-509c-abd9-119555a61f69","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Temporary Works (including Traffic Management, Environmental and Health and Safety Controls)","Environmental controls in place (Seal of Existing Catchpits or storm water line)"
"9b5062e4-2140-526b-b95c-bbcbc901a666","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Temporary Works (including Traffic Management, Environmental and Health and Safety Controls)","Health and Safety controls in place (e.g. Isolate work area)"
"0d7e75e6-fe3c-5d4e-8668-e5dfefbc1837","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Temporary Works (including Traffic Management, Environmental and Health and Safety Controls)","Standard Operating Procedures / JSEAs available on site"
"1e62f7f8-de68-5af1-8a0a-bcd548a15ad5","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","2. Temporary Works (including Traffic Management, Environmental and Health and Safety Controls)","Any service covers or utilities identified and protected to Service Authorities expectations"
"c2c4f530-65a0-5759-9433-5a2da3c65381","","checkpoint-group","not-applicable","","","FALSE","FALSE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","3. Construction - Pre-treatment Digouts (for Type 1, 2 SB & 3 SB)"
"064f9fa1-d973-5c3b-a419-deb2cfb65b7b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","3. Construction - Pre-treatment Digouts (for Type 1, 2 SB & 3 SB)","Open Digout Depth as per the Attachment 1"
"464a5250-90ad-5f97-96d8-7c7cdab89df7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","3. Construction - Pre-treatment Digouts (for Type 1, 2 SB & 3 SB)","Excavation floor drainage"
"8632b6aa-0f19-5c44-9740-7bf7f4aedab8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","3. Construction - Pre-treatment Digouts (for Type 1, 2 SB & 3 SB)","Sub Grade material hardness (In case of undercut req. on Soft Patch)"
"2bfc690a-9c77-59f0-bc3f-d6a9b45300b1","","checkpoint-group","not-applicable","","","FALSE","FALSE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","4. Construction - Sub Soil Drainage"
"18c7b2ff-2ca8-5e5b-8fb6-700a9df16838","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","4. Construction - Sub Soil Drainage","Subsoil depth and discharge point into SW system around As per the Cross section Attached with this ITP"
"d79cf3f9-461f-5ff3-9abd-6dcf9caa6f8b","","holdpoint","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","4. Construction - Sub Soil Drainage","HOLD POINT"
"d0e5fca5-97e0-57bb-a643-27e88d536694","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","4. Construction - Sub Soil Drainage","Bedding/ Surrounding material 20/40 drainage 5 round pebbles"
"33d6c39d-7cf5-53c9-9c32-4ada0f478ea8","","holdpoint","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","4. Construction - Sub Soil Drainage","HOLD POINT"
"ff084664-b6e2-5f97-8c3d-0f2e5bb053b0","","checkpoint-group","pass","","","FALSE","FALSE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)"
"87b4b4c1-b27b-56b0-9852-95308d5203ab","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Plant and Machinery Seletion"
"03b74450-8830-57ea-91a6-e6b22fcdade7","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"c7d55ae6-e76c-5185-baa9-0b6e2d83a808","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Weather including temperature"
"73c529c5-b566-586a-b457-60652651427e","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"b78699d8-cba7-599d-b34a-c835dc82f1f5","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Spreading of Cement"
"df924e58-fcb5-5c7e-8256-5e47ade9b787","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"fdfd5bb6-f623-5a9e-ba40-e66b4a71f6cb","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Addition of Water"
"2bb2af9b-33f1-5933-9599-49ade0d85ec2","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"04f6577f-cfb7-5052-b777-e902e25f6867","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Cut Depth"
"5e8144c5-3f1f-5ad5-b9c2-10f8f3a6ffc3","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"5d3c0104-de47-5be1-ad98-f283ec48d265","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Tie in points"
"e039d70b-0a44-58cb-8e11-3307a71a0b7f","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"013abda6-8ed2-5471-9889-9392e7afe428","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Longitudinal Joints"
"188fc35d-db94-5af3-9b5a-9500eb282f1a","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Continuity of Layer"
"9adba204-89b4-5852-803f-7c305b7633d4","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Stabilised Material Particle Size Dsictribution (On Base Course only)"
"bce13175-44fa-5169-8594-284bd01831ab","","holdpoint","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"2eeabb67-fbcc-5c9b-8092-ff11422175cd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Strength Test Conducted -ITS (On Base Course only)"
"71bf1000-c7d0-5ff5-a54a-d4fe0c2f174f","","holdpoint","not-applicable","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","HOLD POINT"
"edc3331e-07d5-5d64-bf1d-50ade37155a7","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Establish Compaction Target"
"bd9444bb-e2ce-5ad5-9669-442c75bdf6f5","","checkpoint-status","pass","","","TRUE","TRUE","Rehabs","Rotorua Airport","ITP - Pavement Rehab - Rotorua Airport","5. Construction - Granular make up and In-situ Modification (GAP 65 5% cement - 250 mm depth for Sub Base @ Pavement Type 1,2 SB & 3 SB) and (TNZ M/4 AP 40 2 % Cement 200 mm depth for Base Couse throughout)","Compaction Acceptance"
