"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"175233bd-89e7-4ae4-a461-f40b148d9775","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"8de7fbab-8428-4352-a0e0-ebc9575036c9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs"
"db312f5a-1666-48f4-9499-fc53ddb0baaa","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A"
"10d56fa3-6812-4e1b-809d-539c430f7737","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A","A1"
"533f0263-487a-4390-b1f8-bd63771f2a6a","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C113 G-01 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) 10 0","AE-ITCX-010 - Torque Settings for Bolts"
"bdfa4445-f420-4df8-9ad1-d73c906b5c88","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C113 G-01 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) 10 0","AE-ITCX-015 - Mandatory Test Results

"
"bcf88a99-8442-46ad-b94f-4b14c5b67c35","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C113 G-01 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) 10 0"
"de0d27e2-85ad-4e6d-b9d7-77bf82d0a4c0","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C113 G-01 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) 10 0","AE-ITCX-010 - Torque Settings for Bolts"
"4a287c65-a816-496f-a6c3-74ee514568a1","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C113 G-01 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) 10 0","AE-ITCX-015 - Mandatory Test Results

"
"9207749b-ab47-415f-a467-95f940377b5c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C113 G-01 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) 10 0"
"b29593bb-e3ee-49cf-b19e-0d86783a5b0c","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C113 G-01 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) 10 0","AE-ITCX-010 - Torque Settings for Bolts"
"418ed3fd-c4fd-491d-b76e-b94e385d3f57","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C113 G-01 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) 10 0","AE-ITCX-015 - Mandatory Test Results

"
"627de0b5-c315-45f0-a518-90c4d828f29d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C114 MSB-3 (STAGE 3) (Bus A) PORTABLE GENERATOR CONNECTION BOX 10 2850"
"04422a50-9d5c-4ddb-ba21-ff9239d6dda8","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C114 MSB-3 (STAGE 3) (Bus A) PORTABLE GENERATOR CONNECTION BOX 10 2850","AE-ITCX-010 - Torque Settings for Bolts"
"d4fdad69-93d0-4b8b-a37c-80317cbf6a00","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C114 MSB-3 (STAGE 3) (Bus A) PORTABLE GENERATOR CONNECTION BOX 10 2850","AE-ITCX-015 - Mandatory Test Results

"
"6ef32f48-15a8-4b11-9f08-24bd932bab8a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C115 MSB-3 (STAGE 3) (Bus A) LINK TO STAGE 2 GENERATOR SWITCHBOARD 10 2000"
"046fe7bf-3613-4702-afa9-15e23b6b4b53","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C115 MSB-3 (STAGE 3) (Bus A) LINK TO STAGE 2 GENERATOR SWITCHBOARD 10 2000","AE-ITCX-010 - Torque Settings for Bolts"
"64b60a78-a931-48ae-a183-0d2ebf55bffe","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C115 MSB-3 (STAGE 3) (Bus A) LINK TO STAGE 2 GENERATOR SWITCHBOARD 10 2000","AE-ITCX-015 - Mandatory Test Results

"
"4c75aded-66a3-463a-814a-930753165ca1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C116 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) GENERATOR AUX 10 160"
"e809d3fa-12c3-4c0b-be8a-abbf8957b4e8","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C116 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) GENERATOR AUX 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"496432e1-6766-4c46-8b04-da897bc0ef2c","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C116 MSB-3 (STAGE 3) (Bus SAFETY SERVICES) GENERATOR AUX 10 160","AE-ITCX-015 - Mandatory Test Results

"
"bd8a1472-30ad-4b55-9297-b901c6eb0980","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C201 MDB-3-A HYD-L3-DHW.01 10 157"
"f6d5a7d5-1af4-4391-a4ba-e94f9b5078c7","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C201 MDB-3-A HYD-L3-DHW.01 10 157","AE-ITCX-010 - Torque Settings for Bolts"
"aebac480-ab94-44cf-94c1-3878d595e1ec","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C201 MDB-3-A HYD-L3-DHW.01 10 157","AE-ITCX-015 - Mandatory Test Results

"
"81ed8c45-ba1c-4105-93cc-4e7aa63dd370","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C202 MDB-3-A MSSB-3AW.01 10 225"
"486d0c3d-9636-4f43-b2a0-f229f89ed5f4","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C202 MDB-3-A MSSB-3AW.01 10 225","AE-ITCX-010 - Torque Settings for Bolts"
"e6011860-f5d0-490b-8756-11fd5208e00a","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C202 MDB-3-A MSSB-3AW.01 10 225","AE-ITCX-015 - Mandatory Test Results

"
"374ba68a-da87-4988-a94f-53af80d889ec","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C203 MDB-3-A MSSB-3AN.01 10 250"
"029e857a-973e-4c67-ae4a-67bf21f6a2c5","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C203 MDB-3-A MSSB-3AN.01 10 250","AE-ITCX-010 - Torque Settings for Bolts"
"65a358ed-d70c-4b05-943e-dd44c8cb25f2","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C203 MDB-3-A MSSB-3AN.01 10 250","AE-ITCX-015 - Mandatory Test Results

"
"ff6f50ec-990c-40cb-b231-c51ed5443e59","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C204 MDB-3-A DB-L1-OT-A.01 10 250"
"6854edee-cf67-4b94-8b18-528bcf072cb2","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C204 MDB-3-A DB-L1-OT-A.01 10 250","AE-ITCX-010 - Torque Settings for Bolts"
"0d56195c-a456-480f-b893-667d452448f2","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C204 MDB-3-A DB-L1-OT-A.01 10 250","AE-ITCX-015 - Mandatory Test Results

"
"57f20db0-d080-446d-bb48-8e1aaf8cf0bc","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C205 MDB-3-A DB-L1-OT-A.02 10 200"
"41f47586-db9c-46e9-9bec-7674ee3c7289","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C205 MDB-3-A DB-L1-OT-A.02 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"e10a94a1-ad03-4f49-bb01-523da5c69c64","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C205 MDB-3-A DB-L1-OT-A.02 10 200","AE-ITCX-015 - Mandatory Test Results

"
"f8e80176-e5a6-4470-b4cf-48feb2dd96ca","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C206 MDB-3-A DB-L1-OT-A.03 10 200"
"8cdbaba4-7853-44b5-a664-42875e2dca03","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C206 MDB-3-A DB-L1-OT-A.03 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"344de849-6a4c-4d49-952e-bd630d94ae46","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C206 MDB-3-A DB-L1-OT-A.03 10 200","AE-ITCX-015 - Mandatory Test Results

"
"44fbf748-39be-4a45-afdb-047d5188ccb2","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C207 MDB-3-A DB-L1-SCN-A.01 10 157"
"9567b582-c399-41d6-a823-1126f4743a6a","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C207 MDB-3-A DB-L1-SCN-A.01 10 157","AE-ITCX-010 - Torque Settings for Bolts"
"8e9c6455-4e95-4a1b-944b-7af76f51e79d","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C207 MDB-3-A DB-L1-SCN-A.01 10 157","AE-ITCX-015 - Mandatory Test Results

"
"9c21047b-661e-4b70-87a2-338be4f2db4c","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C208 MDB-3-A DB-L1-BIPU-A.01 10 157"
"7b5914f7-6a5a-46fb-9937-a379c43844b9","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C208 MDB-3-A DB-L1-BIPU-A.01 10 157","AE-ITCX-010 - Torque Settings for Bolts"
"93aaeb38-8774-4c32-95b1-f34951f0fd4d","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C208 MDB-3-A DB-L1-BIPU-A.01 10 157","AE-ITCX-015 - Mandatory Test Results

"
"e7f55745-bd44-40bd-9990-5d4093550cbe","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C209 MDB-3-A DB-L1-BIPU-A.02 10 157"
"002febd5-f135-43ba-a014-fe4da8868340","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C209 MDB-3-A DB-L1-BIPU-A.02 10 157","AE-ITCX-010 - Torque Settings for Bolts"
"16cb4363-24ff-4624-b244-fd740e65a659","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C209 MDB-3-A DB-L1-BIPU-A.02 10 157","AE-ITCX-015 - Mandatory Test Results

"
"c80c100a-c583-42e5-9190-4896bee64ee8","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C210 MDB-3-A DB-L1-PAEDS-A.01 10 157"
"5923c788-1bcc-4972-8a47-93521cbf4ce5","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C210 MDB-3-A DB-L1-PAEDS-A.01 10 157","AE-ITCX-010 - Torque Settings for Bolts"
"5a17fb53-42e9-4645-b0ec-2843e4968f74","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C210 MDB-3-A DB-L1-PAEDS-A.01 10 157","AE-ITCX-015 - Mandatory Test Results

"
"8dacbffe-7e85-419d-b09d-edbb007c50ca","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C211 MDB-3-A DB-L2-IPU1-A.01 10 157"
"9d5cd292-d2a4-49d1-b83d-e2bbfbb81c82","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C211 MDB-3-A DB-L2-IPU1-A.01 10 157","AE-ITCX-010 - Torque Settings for Bolts"
"1c44e4bc-380e-41d8-ab2c-2a03626a243b","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C211 MDB-3-A DB-L2-IPU1-A.01 10 157","AE-ITCX-015 - Mandatory Test Results

"
"9018ed2e-ad38-4a29-8419-f4bb060d1da6","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C212 MDB-3-A DB-L2-IPU2-A.01 10 157"
"748e5170-f80c-4913-b0b0-98ad09bff51b","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C212 MDB-3-A DB-L2-IPU2-A.01 10 157","AE-ITCX-010 - Torque Settings for Bolts"
"6abdd9fb-4d96-42a6-94f0-2f4e205823b5","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C212 MDB-3-A DB-L2-IPU2-A.01 10 157","AE-ITCX-015 - Mandatory Test Results

"
"92068930-b747-4dbd-bb74-c5e6100ec7ed","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C213 MDB-3-A DB-L1-CSSD-A.01 10 500"
"6267552b-591b-462b-9eb9-34030f354af3","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C213 MDB-3-A DB-L1-CSSD-A.01 10 500","AE-ITCX-010 - Torque Settings for Bolts"
"4e219d19-22e0-45a7-b50a-571d82632981","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C213 MDB-3-A DB-L1-CSSD-A.01 10 500","AE-ITCX-015 - Mandatory Test Results

"
"6faf62ac-ef91-4329-a041-c46a4ca9d61d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C214 MDB-3-A DB-DC-UPS-INPUT-A 10 250"
"321886b5-7f31-4594-b5af-8fa949b31f30","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C214 MDB-3-A DB-DC-UPS-INPUT-A 10 250","AE-ITCX-010 - Torque Settings for Bolts"
"c186f39a-c7ee-404e-b13b-d4c31007b865","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C214 MDB-3-A DB-DC-UPS-INPUT-A 10 250","AE-ITCX-015 - Mandatory Test Results

"
"d08c73b4-17ba-4380-a0cd-d945ab2ef9a0","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C215 MDB-3-A DB UPS-A-2 10 200"
"bb59088c-9391-4f8e-9291-64a8eaa4474f","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C215 MDB-3-A DB UPS-A-2 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"d3f09fdd-55dd-4b17-8173-56b4fbc404b9","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C215 MDB-3-A DB UPS-A-2 10 200","AE-ITCX-015 - Mandatory Test Results

"
"c51355ea-291a-4c16-a978-f83b567c5954","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C216 MDB-3-A DB-G-ICU1-A.01 10 200"
"cb5ab7c4-7893-438d-ae00-71cc47ada41e","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C216 MDB-3-A DB-G-ICU1-A.01 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"cc596831-f8dc-4943-baf7-a37ac82727b3","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C216 MDB-3-A DB-G-ICU1-A.01 10 200","AE-ITCX-015 - Mandatory Test Results

"
"1c67e98a-1a44-4104-9d96-d33dff95a4fe","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C217 MDB-3-A DB-G-ICU2-A.01 10 200"
"cb1d61ee-9b93-45df-b9cf-d398d0310738","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C217 MDB-3-A DB-G-ICU2-A.01 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"a013dfba-82df-4768-b911-b3b74025a55d","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C217 MDB-3-A DB-G-ICU2-A.01 10 200","AE-ITCX-015 - Mandatory Test Results

"
"7d82e2e9-5d5a-4710-9fb3-bb5b2747b805","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C218 MDB-3-A MSSB-3ACV.01 10 100"
"a4217cea-a785-4cfd-ae85-8b83bd905b88","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C218 MDB-3-A MSSB-3ACV.01 10 100","AE-ITCX-010 - Torque Settings for Bolts"
"fbdda61f-6309-427f-9aa2-e44f5a479abb","","checklist-flat","work-in-progress","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C218 MDB-3-A MSSB-3ACV.01 10 100","AE-ITCX-015 - Mandatory Test Results

"
"9a4513f3-66d3-43a7-ae82-cd9cb40e244e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C219 MDB-3-A DB-PUMP ROOM 10 160"
"10e5e99d-7d12-4b92-a808-42397dc0e0bd","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C219 MDB-3-A DB-PUMP ROOM 10 160","AE-ITCX-010 - Torque Settings for Bolts"
"bcd3334b-96ec-45c8-9f64-a2954a75c119","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C219 MDB-3-A DB-PUMP ROOM 10 160","AE-ITCX-015 - Mandatory Test Results

"
"6b805ed9-8599-4f06-bb28-f0375f3e306f","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C301 MDB-3-B DB-DC-UPS-INPUT-B 10 250"
"2ad5d25c-0b30-458b-bf4e-8ffc023203cc","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C301 MDB-3-B DB-DC-UPS-INPUT-B 10 250","AE-ITCX-010 - Torque Settings for Bolts"
"4b7c3232-0535-419d-8529-04508753a689","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C301 MDB-3-B DB-DC-UPS-INPUT-B 10 250","AE-ITCX-015 - Mandatory Test Results

"
"5895f00e-c43d-45b8-ad3f-0f9f170a6817","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C302 MDB-3-B DB UPS-B-2 10 200"
"616412e6-5d27-49e4-996a-95895c954696","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C302 MDB-3-B DB UPS-B-2 10 200","AE-ITCX-010 - Torque Settings for Bolts"
"bd7a008f-734e-451f-9772-0896aad14852","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C302 MDB-3-B DB UPS-B-2 10 200","AE-ITCX-015 - Mandatory Test Results

"
"9f7e23ea-52cd-416c-8520-500ce8a87550","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C303 MDB-3-B MSSB-3AS-PTS.01 10 50"
"f828c4a9-1f42-4d3f-a8cc-244a068ce4c5","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C303 MDB-3-B MSSB-3AS-PTS.01 10 50","AE-ITCX-010 - Torque Settings for Bolts"
"f0ce1035-2827-449e-b57e-bc2a274fe8bc","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C303 MDB-3-B MSSB-3AS-PTS.01 10 50","AE-ITCX-015 - Mandatory Test Results

"
"14a3995b-3e16-450e-98d3-7dfb72fa455b","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C304 MDB-3-B MSSB-3AL.01 10 50"
"ef7da987-e6e9-4353-a9b0-db333bc1b3a9","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C304 MDB-3-B MSSB-3AL.01 10 50","AE-ITCX-010 - Torque Settings for Bolts"
"91694f6d-78e5-449c-a61e-f41c54100132","","checklist-flat","pass","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C304 MDB-3-B MSSB-3AL.01 10 50","AE-ITCX-015 - Mandatory Test Results

"
"4bcefc41-1192-4ec9-a558-1c3d28fc8aed","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C305 MDB-3-B HYD-L2-DHW.01 10 220"
"352e0f4a-d052-45dc-9fc5-d27a8e61c5e5","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C305 MDB-3-B HYD-L2-DHW.01 10 220","AE-ITCX-010 - Torque Settings for Bolts"
"f4c1e9c2-9f28-45e9-8735-2925f6cc7a01","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C305 MDB-3-B HYD-L2-DHW.01 10 220","AE-ITCX-015 - Mandatory Test Results

"
"1d4e3acc-5622-4d95-819d-ea0322275ff8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C306 MDB-3-B DB-L1-OT-B.01 10 250"
"1be0aef3-92d2-48de-93f3-c8a45d86fb97","","checklist-sectioned","pass","AE-ITCX-010 - Torque Settings for Bolts (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C306 MDB-3-B DB-L1-OT-B.01 10 250","AE-ITCX-010 - Torque Settings for Bolts"
"c5e83d7d-7abe-4b72-84a8-efbcd5c0e1ca","","checklist-flat","work-in-progress","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Site QA","Mains Reticulation","Mains Cables","C306 MDB-3-B DB-L1-OT-B.01 10 250","AE-ITCX-015 - Mandatory Test Results

"
"6bd2d038-087a-410d-a2a1-12c92556f8c0","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Mains Reticulation","Mains Cables","C307 MDB-3-B DB-L1-OT-B.02 10 200"
