"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"05b6b7d1-bd37-4557-9677-3c01b3f63e59","","folder-normal","not-started","","step","TRUE","FALSE","Basement"
"3f910a05-31a3-4bee-b656-ef72e84d7de4","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1"
"e837b3d9-858c-43d6-9d4b-917846159191","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01"
"1e96ab6a-686f-482c-9f42-2574a030fb18","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA"
"fdffae52-cfbe-4fbc-8389-390ae54fc6af","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct"
"daa41a1b-b463-5ee2-a1ff-31734d4b9c03","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct","First Fix QA"
"bc70fb95-f7a6-5269-99fa-79db6e97f0d7","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"bb632d89-8ffb-56de-a806-fd9b05b1f681","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"b4d035f7-928a-54aa-9b65-384ebbedddc2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","First Fix QA","Access Panels to be installed as per drawing"
"dcf67016-df0b-5b2c-85f8-2fb97b79cfff","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","First Fix QA","Filter Box installed"
"93d3a107-5be7-50de-a2d4-c78bc2b6d1dc","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","Second Fix QA"
"245bed85-0433-57ef-997c-ce593e54cc5c","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","Second Fix QA","All volume control dampers set fully open."
"81ef828b-30d7-59ba-8166-720465dc679e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"a676899a-5e7c-59cd-9bb9-53a25b3eb411","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","Second Fix QA","Flexibles installed and supported correctly"
"07b102d7-4e6d-5f66-b448-9e7291907d6c","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","Fit Off QA"
"6e5e9ba5-d1b3-597a-b7b2-5450c65463e4","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"86f152cc-a3d9-58c9-b27e-355687739498","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","Fit Off QA","Restrained correctly"
"54f16f6c-a4f8-5b79-8a15-bfd0e162dfc3","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","Kitchen Hood Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"c6294118-3a38-4943-81ea-2f4417e75ecc","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01"
"ffb79006-d6cc-493a-9605-f8cd84ea8830","","checklist-sectioned","not-started","a1ba252b4f3eb2a481bd82929c21d46c353f76ab9bb5e461f0cbf93c6139a037","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units"
"21523e7a-4c1c-56a5-bb4a-8172ef2ed9de","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","DX Units"
"c458f94b-b188-59e6-b5e6-b18e105ea11b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","DX Units","Correct Indoor Unit Installed"
"053eedbf-e6a7-54e0-bf18-0fac6953350b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","DX Units","Out door Unit Installed"
"1381489d-1730-5a06-a8dd-a8abcde4b283","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","DX Units","u/s of Unit at correct height"
"834cb2c3-30b6-5e65-9a21-e779b50dfac0","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","DX Units","Refrigeration Pipework installed as per drawings"
"62cfa951-4c8d-5456-86c6-8fc9821b4910","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","DX Units","Condensate Piping installed"
"95acd668-c0fa-5698-9e35-f27d99bf79d0","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","DX Units","Pressure Tested"
"24d2e9c4-cff4-57b5-8906-c55fc771ce22","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","Unit Second Fix QA"
"88f427eb-c7d8-5c45-91f9-da6685c793e6","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","Unit Second Fix QA","Filters Installed"
"f7909df2-aa0d-58f1-8bd4-4ff78f082c3a","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","E4M QA"
"235e7b27-dc3e-589c-9a82-9cec5d6d92d2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","E4M QA","Electrical Isolators installed in correct location"
"8532c252-dfb7-58fd-b8cf-6a2a3c6487d6","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","E4M QA","Units Terminated"
"56742ec0-373b-5edd-9393-e85ed3ca19a9","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-016 - DX Units","E4M QA","Units Tested and Running"
"d6b19e12-2429-4709-b59b-ca6c19cda9e8","","checklist-flat","not-started","CRL-ITR-018 - Condensate Insulation","checklist-flat","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-018 - Condensate Insulation"
"ce1fd100-da41-55b8-9bb0-3bb7c7cfbca2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-018 - Condensate Insulation","Approved materials have been used (e.g. Elastomeric closed cell insulation), min 9m thick"
"df7c84ee-d452-5dd8-953d-c3aef7db17c8","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-018 - Condensate Insulation","Condensate pipework insulated correctly"
"35565466-e4e3-5986-9af1-53947ab62a4d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.01","IU-B-04.01","CRL-ITR-018 - Condensate Insulation","Confirm insulation is free of damages"
"f8371323-bfd8-4ccc-bb83-85a1964737e9","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02"
"0df415e9-a483-4a04-be5d-45ddb159bc5f","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02"
"666e8578-3d44-4741-9a43-72e5b9b0ba61","","checklist-sectioned","not-started","CRL-ITR-004 - Fans","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans"
"3e6e1b31-eec8-502c-be7a-9bb53bd1708f","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","Fans"
"9c43a203-f0d1-572e-9366-3e20d4929c8b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","Fans","Correct Equipment / plant installed"
"e016f798-bc48-5be8-9566-e4dd22ab87a9","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","Fans","Correct mountings / springs installed"
"339875d8-0ed1-5ae3-bb0d-52191d004c06","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","Fans","U/S of Fan heights correct as per Workshop Drawings."
"efd8a771-c1cf-571f-bc7b-445f05d5474a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","Fans","Correct Attenuator installed"
"49e5ac27-63f9-5ea9-bfe5-38051afb26d4","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","Fans","Seismic Bracing Installed"
"50f18663-acab-54aa-af4d-8f7a2c8dddc2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","Fans","Label to be installed"
"e1dd059b-8f0f-54e4-8432-89dd3af9b212","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","E4M QA"
"7ed8326b-45b7-57f7-a0bb-582a07965b3a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","E4M QA","Electrical Isolators installed in correct location"
"4a8a3bb9-4bd6-5cdd-b613-8d057dd50d89","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","E4M QA","Units Terminated"
"e3a36e6f-af16-50ce-928f-48423aac42e4","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-004 - Fans","E4M QA","Units Tested and Running"
"aada8bb6-2072-47d4-bd60-14cea1f9b756","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct"
"3e9a81c1-4ce9-5d6e-868b-df630e21bc7d","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA"
"70aebc7f-0aa0-5e67-8b19-2069877d8335","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"c145458f-fc3b-550a-b85d-1579c0dcc24f","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"c226ef92-1b6f-5c02-9dfd-d692b814b376","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"68c0074b-aa7f-5e61-b652-7993c6eb2510","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"a472b044-03e5-5a5d-9dd0-a5513cbb9004","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"4ac53556-ea89-568c-a2ef-57542840ee42","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Access Panels to be installed as per drawing"
"b1a67d44-d6ed-5897-9eca-7e500b2c53de","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Filter Box installed"
"e2c84a26-c426-54da-9485-22fa77233707","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Second Fix QA"
"75a9d3fa-3fed-5a63-bc61-20fc571598f9","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Second Fix QA","All volume control dampers set fully open."
"dbdeaed8-f89d-5c8c-baa2-6988a65bb97a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"318a9078-ab9b-5816-8f03-85b602dca19f","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Flexibles installed and supported correctly"
"8391f58e-78be-5f6c-8eab-31350f59f769","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Fit Off QA"
"253a4039-1128-5607-a05c-5cf329b4e3fb","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"113c2767-9a6d-5a53-a1ed-e19cb3fe4615","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Restrained correctly"
"34b1c2db-04f9-5372-9cdc-263ce62a5454","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","SAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"63aa3c26-8d35-4025-bade-47f931ed372e","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02"
"340313b9-f455-442a-9c23-ddb2ee96dd6d","","checklist-sectioned","not-started","CRL-ITR-004 - Fans","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans"
"c6196c53-ffa1-5614-abbe-32e2a4b61be2","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","Fans"
"48dbbb12-fe16-5840-a850-f0dc202e15bf","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","Fans","Correct Equipment / plant installed"
"b9a3b898-2634-54b3-bd37-a526b9a62693","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","Fans","Correct mountings / springs installed"
"be7622e2-a425-5ed0-b9a9-281e62479cf7","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","Fans","U/S of Fan heights correct as per Workshop Drawings."
"f2857501-31e0-501a-9cba-1a9196fe6fa8","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","Fans","Correct Attenuator installed"
"9733ed68-1a7c-567e-acc3-fe54aaa96e8c","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","Fans","Seismic Bracing Installed"
"2a45b2ed-afd3-51f8-a885-9ff08d4385ad","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","Fans","Label to be installed"
"b6849485-a1fb-51e9-97f3-1cddcb461bda","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","E4M QA"
"92a2f924-065f-5cec-8237-48c3c0a10de0","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","E4M QA","Electrical Isolators installed in correct location"
"3f5c7781-ef4a-5f35-8260-dcfb30984c12","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","E4M QA","Units Terminated"
"33677ce0-4a5a-54f5-8794-d6cdd0fad133","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-004 - Fans","E4M QA","Units Tested and Running"
"06d2833f-3de6-4589-aaad-0dd3789d39e8","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct"
"39038a09-67b4-5500-8035-32105e1ba336","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA"
"9a0c4af2-10f2-5fee-9f95-88a4c1e64012","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"ee7acd00-3308-593c-9496-635495ee35fc","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"f87849c8-7fb8-5c4d-8a1a-39f7a866cf83","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"2aa35805-cd72-5e6f-9043-98d69a556904","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"d7b8de53-0d16-5b45-924d-a40609c64e21","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"5ee02e42-5576-596c-bc64-a5ce6d68141a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Access Panels to be installed as per drawing"
"d0954479-1af3-5d46-a81b-e06284e57170","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","First Fix QA","Filter Box installed"
"d5379043-2299-57ed-b1a3-016188110f27","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Second Fix QA"
"80537232-047a-5d12-a1fd-ae9028fd056d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Second Fix QA","All volume control dampers set fully open."
"fc9b9dd9-578b-52dd-b98d-679f51e1b842","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"eeef8c9b-7540-5eee-97ec-bd3511db89b9","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Flexibles installed and supported correctly"
"0ed8aadf-841d-5c8b-9bb3-bea579548aed","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Fit Off QA"
"3a1ff077-950e-5f43-92be-32c6fee5be26","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"d7e8acb9-3024-5fe8-8cef-8fd9193c4798","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Restrained correctly"
"f1c8f7fd-4ef5-5687-8034-b9b18efa858f","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EAF-B-04.02","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"0eb02cb2-7618-4c6f-8302-a325944d5a9d","","checklist-sectioned","not-started","Duct Heater","checklist","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402"
"29110d96-cd5c-5028-9fa9-272adb008a35","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","Duct Heater"
"e284e23b-99e2-500a-9132-1977016ed11d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","Duct Heater","Correct Equipment / plant installed"
"3963e6a6-1cad-5abd-bcfe-971a623db806","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","Duct Heater","Mountings / springs installed"
"362b52ff-b78e-5543-bfd2-65feddbf5f81","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","Duct Heater","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"7fdec8b9-4de4-5a63-b5e0-eceec1d6ab41","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","Duct Heater","U/S of Equipment heights correct as per Workshop Drawings."
"ce084044-89ef-5a83-bff9-242c91dee4f2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","Duct Heater","Fire rated insulation installed as per spec"
"bc9600f2-d9fe-595c-a7fa-52e428c77ca8","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","E4M QA"
"48e4ed5e-cbec-5435-9b68-9abac7ec46ec","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","E4M QA","Wiring First Fix Complete"
"b2ab23f0-4dd7-500d-9f08-48c4f998a1f1","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","E4M QA","Cable Tray Installed Correctly"
"a149a5de-6380-5da6-98b7-81b24840b56d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","E4M QA","Electrical Isolators installed in Correct location"
"d2f4cf25-d164-574d-bbf4-62dd04fe1a80","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","E4M QA","Units Terminated"
"13998327-6fe4-5c9f-b845-537708c3d34d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 4","MD9533-DP-B-04-01","Apartment 04.02","EDH-B-402","E4M QA","Temp Sensors and Controllers Installed"
