Type,Id,Name,Values,Prompting Name,Resource Id
note,1c33f483-2b92-5364-b919-ab5a3300a09f,Standard / Specification - PS 19.16.16,,,
note,49b84990-322a-5024-a2b6-4914a6223e4a,Verifying Document - TPI Report,,,
note,63db3569-b627-523f-bce2-646bced6f606,Frequency - 100% Visual Scanning,,,
note,b2bf14cd-6933-51c7-a13c-5787d5157472,○ 30% Visual Examination,,,
note,75b83f6c-e2a7-5ebb-88c6-b097a6e94867,○ 5% Radiography / Ultrasonic Tesing,,,
note,3c313b1c-cf49-5111-816b-93508b83c983,Verification Activity: Activity - R,,,
note,d8897d61-b29c-5514-b5f7-f81ce87a2253,Verification Activity: By - SE,,,
checkpoint,,4.22.16 - Bar Schedule,,,
note,40e00c5c-3cb9-5e62-ba32-15418e4621d0,"Acceptance / Conformance Criteria - The Contractor shall prepare reinforcing bar schedules in accordance with BS 8666 with due allowance for bending tolerance and associated drawings, two copies of which shall be supplied progressively to the Engineer for comment at least 14 days before the start of placing the corresponding reinforcing bars.",,,
note,7de681e3-d7b7-5ba9-bbe5-714ecbc05a3f,Standard / Specification - PS19.16.20,,,
note,84d78042-6bba-5fbc-9623-b5b56a2d1008,Verifying Document - Bar Schedule,,,
note,00647474-21d5-5d55-9f1d-940b4db1419b,Frequency - At least 14 days before the start of placing,,,
note,ef6d4512-2d98-5ef0-b95f-ab5d2c703182,Verification Activity: Activity - HP,,,
note,31449ce5-2071-5f5b-ac29-aa6431bb15cc,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.22.17 - Reinforcing Mill Certs,,,
note,582f89fe-3ac9-5333-86c7-189089b4dd8e,"Acceptance / Conformance Criteria - Test certificates shall be obtained from the manufacturer for all strand, cable and bar to be used in the work and copies shall be forwarded to the Engineer at least one week before the programmed commencement of ay work incorporating these materials. Test certificates shall be traceable to the batch of material supplied to the work.",,,
note,b2a97371-eadc-5ba3-b517-44d8c26cc50b,Standard / Specification - PS19.16.23,,,
note,97f67526-d692-5dc9-8293-6d0643ecfec2,Verifying Document - Mill Certs,,,
note,14b8a9a7-2b07-5753-a8b4-7a5a07c9ad7c,Frequency - At least one week before the programmed commencement of ay work incorporating these materials,,,
note,54bb79d0-7600-510e-8a5a-ea61ce8319ed,Verification Activity: Activity - HP,,,
note,54cdf5ea-1370-50bd-aa08-2e67d1397671,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.22.18 - Corrosion Protection,,,
note,e88658cc-1e1f-550a-a8db-ee7b5ff01a95,"Acceptance / Conformance Criteria - Unless otherwise shown on drawings, all steel members, bolts, nuts and washers, excluding any stainless-steel components shall be hot dip galvanized after fabrication in accordance with AS/NZS4680.",,,
note,13cd2968-d064-5243-b0c0-39155c349dc4,Standard / Specification - PS 19.17.1,,,
note,fb5c3ebd-944b-5de1-9e47-ab5ebb6094cd,Verifying Document - Datasheet,,,
note,515270ed-8429-556b-bf5e-0fd9e02f0b92,Frequency - Each Item,,,
note,615bae90-b4a5-50ae-a00d-9ee3c24ef18b,Verification Activity: Activity - R,,,
note,17e94463-6e83-555e-97f9-9e7e1d868557,Verification Activity: By - SE,,,
section,,10.01 Concrete Pours,,,
checkpoint,,10.01.1 - Construction Joint Locations,,,
note,b2225819-4841-5515-b5b0-8c24efd4cb81,Acceptance / Conformance Criteria - Proposed location of construction joints to be submitted to the engineer for review prior to concrete pour.,,,
note,73ead49a-f787-5bcd-9b66-1ed27dd9f62b,"Standard / Specification - PS 18.2, PS 19.9, PS 19",,,
note,4f101d28-ea29-5b60-a79e-1514bbbe4711,Verifying Document - Approval,,,
note,e24b9822-6c43-5391-b22e-4c88b50da725,Frequency - Prior to Pour,,,
note,ffb0b7de-5fc6-5874-88ac-a23169c4acc6,Verification Activity: Activity - HP,,,
note,05202aee-2f0f-5b50-90ee-06d7e708bdc3,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,10.01.2 - Dry Pack Mortar,,,
note,4e2d023e-df97-5274-ae42-6338c9d54ad2,Acceptance / Conformance Criteria - Dry pack mortar where specified on the drawings shall be places as per the manufactures instructions.,,,
note,28c69cf1-5c3b-5376-b7cc-bc14706517ff,"Standard / Specification - PS 18.2, PS 19.9, PS 19",,,
note,830cce76-3026-5938-b5b8-81548c21f972,Verifying Document - Pre pour,,,
note,3718fa3e-bde5-54f7-b0ef-58c637068d27,Frequency - Before Works,,,
note,0d0d2aa1-6d02-5899-bfc2-0340295de738,Verification Activity: Activity - R,,,
note,5cb8fc78-a74c-5396-8f16-0cd4be1a158d,Verification Activity: By - PE,,,
checkpoint,,10.01.3 - Blinding Concrete Subgrade Inspection,,,
note,a6e89354-7048-583f-881a-c5a8f729a377,Acceptance / Conformance Criteria - A subgrade inspection is required by the Engineer prior to the pouring of the blinding concrete layer.,,,
note,02cb5d0a-7c74-5fbc-8978-c0789f515fa0,Standard / Specification - PS 19.5.1,,,
note,c440ffa9-0779-5312-8bf0-0c9ddafe2d81,Verifying Document - Pre Pour Checksheet,,,
note,d30b91af-1e25-5d96-b0f9-17744238915a,Frequency - Prior to Pour,,,
note,d8bc78ee-e062-5251-b6e1-0bbf96cbbb48,Verification Activity: Activity - HP,,,
note,4b7f307f-830e-5ac2-8332-c105100a78f0,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,10.01.4 - Reinforcement Pre Pour Inspection,,,
note,19c5ad9e-084c-5a5b-969d-cf4824c2bb95,"Acceptance / Conformance Criteria - Handling, Fabrication, Placing and Fixing shall be inspected prior to pouring concrete.",,,
note,5fab8b27-45db-549e-8a8f-a891509ea9d4,"Standard / Specification - PS 18.2, PS 19.9, PS 19",,,
note,4de9420c-a6cb-5fc0-a316-e0bd5aa3d51e,Verifying Document - Pre pour,,,
note,a77612fb-2ee3-5e61-9f81-127619d51353,Frequency - Each Pour,,,
note,3b7b791f-78ee-5502-b3aa-6fe543024602,Verification Activity: Activity - R,,,
note,cd527bba-3d28-556c-9c50-0e74fa3bbb42,Verification Activity: By - PE,,,
checkpoint,,10.01.5 - Pre-Pour Inspection,,,
note,75d143b2-2584-5745-a1b8-53cb25b41a81,Acceptance / Conformance Criteria - Pouring of any concrete must be inspected by the Engineer prior to further work being carried out in the area.,,,
note,d6e9d056-5ebf-5bb2-a840-02716632a204,"Standard / Specification - PS 18.2, PS 19.9, PS 19",,,
note,30216ff3-540d-5692-85d2-c325446cdabf,Verifying Document - Signed Pre-Pour,,,
note,02161c7a-6dfd-5862-9c35-06c35e471e5d,Frequency - 48 Hours Notice Prior to Each Occurrence,,,
note,6c39902c-2a24-582d-afc6-7a01e8721fc4,Verification Activity: Activity - HP,,,
note,ceedf489-2146-576b-b867-091e67d447ec,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,10.01.6 - Delivery Dockets,,,
note,25fe0a4e-d671-5480-bafb-dd3f99be288e,"Acceptance / Conformance Criteria - The delivery docket of each batch delivered certifying the mix designation, cement type, specified strength, slump, date, mixing time, water added during batching and maximum aggregate size.",,,
note,c37ff86d-f8d7-550f-9d76-4c3d1d81a089,"Standard / Specification - PS 18.2, PS 19.9, PS 19",,,
note,5b0397aa-1671-5cc0-9db9-e0ffd58ed0a4,Verifying Document - Dockets,,,
note,014d92ba-75c9-5260-b160-7c274feafd7b,Frequency - Each Pour,,,
note,8d8fa6a5-af4d-5af8-9cc5-afb968b6d2f6,Verification Activity: Activity - R,,,
note,71e1d5b6-fdc7-5c98-9dde-e46beec353ab,Verification Activity: By - PE,,,
checkpoint,,10.01.7 - Slump Testing,,,
note,4be0e272-64ee-5795-9508-87cdef8ccef6,Acceptance / Conformance Criteria - Slump tests shall be taken for each delivery of concrete and the results recorded by the Contractor.,,,
note,9a02c1f5-f25d-5af9-bf0a-a60bc7d13efa,"Standard / Specification - PS 18.2.5, PS 18.2.1, PS 18.2.2",,,
note,37426970-c98b-549e-af0a-b12a032ca573,Verifying Document - Pre Pour,,,
note,12c16151-de69-5da5-a308-016f37ec5db3,Frequency - Each Pour,,,
note,07a918d6-a30a-5651-ae95-43f9dbeb2537,Verification Activity: Activity - R,,,
note,8c94e8c6-8c60-5311-ad72-096191785281,Verification Activity: By - PE,,,
checkpoint,,10.01.8 - Compression Testing Insutu Concrete,,,
note,77c65b0f-0a85-5dba-bc63-1ddb276f5b1a,"Acceptance / Conformance Criteria - The sampling of freshly mixed concrete shall be random, and the type of samples shall be representative. The frequency of compression testing shall be determined by the Engineer, but there shall be at least one set of test specimens taken daily. A set of test specimens shall consist of at least six field specimens made from one sample of concrete. Three shall be tested at 28 days after casting.",,,
note,2aba5d30-13dd-5e2e-97fb-95f5bb88bc40,"Standard / Specification - PS 18.2.5, PS 18.2.1, PS 18.2.2, PS 19.8.7",,,
note,9054545f-c754-54c7-a7c4-63863dbf53fc,Verifying Document - IANZ Test Results,,,
note,90ecd10f-6d68-5890-b31b-74dfda657ee4,Frequency - One Set Daily consist of at least six field specimens,,,
note,09401163-4c9f-5e55-ac5c-8a76d5dfd521,Verification Activity: Activity - R,,,
note,7547f48f-d292-57bd-92c2-e2b2509a76bd,Verification Activity: By - PE,,,
checkpoint,,10.01.9 - Compression Testing Precast Concrete,,,
note,08028f69-6943-53ea-86e4-9ee591272ed5,"Acceptance / Conformance Criteria - For pours under 150m³: three standard cylinders shall be made for each 50m³ of concrete placed, or part thereof, for testing of 28 days compressive strength in an approved laboratory.",,,
note,8869d7fb-7329-541e-9e9e-91b81318c360,"○ For repetitive small pours (e.g., precast concrete barrier pours) undertaken on a regular basis, three standard cylinders shall be made for each of the first five pours of any one type, and thereafter three standard cylinders shall be made for every fifth pour of that type for testing of 28 days compressive strength in an approved laboratory.",,,
note,6dec6147-31cc-5995-9660-6ba7e6de709a,"Standard / Specification - PS 19.8.7, PS 19.8.8, PS 19.8.9, PS 19.8.10, PS 19.8.11",,,
note,bb6f54c1-fcb8-5682-b271-e2a46799d161,Verifying Document - Plant Test Results,,,
note,1816b98d-289c-514d-aa77-1fe2e47ae8f4,Frequency - 1 set per 50m3 or part therefor of / First Five then every 5th,,,
note,1a804d19-4630-57cc-a064-6fd260ebe80f,Verification Activity: Activity - R,,,
note,0a70add6-acb4-54c2-9ab8-85377d5c183e,Verification Activity: By - PE,,,
section,,10.02 Post Pours,,,
checkpoint,,10.02.1 - Post Pour Inspection,,,
note,ef616bfd-ca9d-5a6d-98d4-a8c772fb6e05,"Acceptance / Conformance Criteria - Following the concrete pour, the concrete shall be inspected for Size, Shape, Features, inserts, reliefs, and Finish against the drawings.",,,
note,22cf8016-1c26-50d9-8e00-d89060bf73d2,"Standard / Specification - PS 18.2, PS 19, PS 19.15",,,
note,4a498a84-c0e8-58b9-a2bb-add3a815d9c4,Verifying Document - Post Pour,,,
note,71b83169-6721-504e-9879-6a9a37232e7b,Frequency - Each Pour,,,
note,489909c1-e1de-5852-b917-19015021ef6e,Verification Activity: Activity - R,,,
note,e7462f14-b203-5510-b1bb-0a70c0663655,Verification Activity: By - PE,,,
checkpoint,,10.02.2 - Construction joints,,,
note,45612da8-c8b1-590f-8ce3-4f2ec1bef678,Acceptance / Conformance Criteria - Construction joints shall be placed as per the drawings / agreement.,,,
note,9e445051-818f-5bcf-9e9f-56f5b20daf0b,"Standard / Specification - PS 18.2, PS 19, PS 19.15",,,
note,361daf4a-ee44-5b7e-9694-eeb7fb685716,Verifying Document - Post Pour,,,
note,8164530f-30ef-5ede-9921-23ed54a87bef,Frequency - Each Pour,,,
note,d2d35986-55f4-5f08-a422-a7a6a214bf91,Verification Activity: Activity - R,,,
note,7ecc7eb5-729f-5be3-9677-16e4c1389e87,Verification Activity: By - PE,,,
checkpoint,,10.02.3 - Concrete Curing,,,
note,7f2ae6b5-60e8-5fb2-b8ad-adc1212f1334,Acceptance / Conformance Criteria - Concrete shall be cured for at least 7 days as per the drawings / specification.,,,
note,a89b33bd-e872-5839-bdc1-cc4c6527d382,"Standard / Specification - PS 18.2, PS 19, PS 19.12",,,
note,4dc2ba2b-036e-5993-913d-9f4653f23c8d,Verifying Document - Post Pour,,,
note,183fbd73-7c91-5898-b6ce-e3c8ee8aed2f,Frequency - At least 7 days after pour,,,
note,8100b68e-5c5c-5135-96c6-ef100345ce14,Verification Activity: Activity - R,,,
note,46cb6b6d-0a8d-5430-a020-efe33572e359,Verification Activity: By - PE,,,
checkpoint,,10.02.4 - Stripping,,,
note,d604b028-ad77-5560-8a9b-056eb63c5be1,Acceptance / Conformance Criteria - No formwork shall be stripped until at least 3 days have elapsed from time of pouring concrete.,,,
note,c23c71d1-ca3a-5fff-aa2c-5c867063bccf,"Standard / Specification - PS 18.2, PS 19",,,
note,3e3ed230-058d-539c-9cc7-3af3b6a95b74,Verifying Document - Post Pour,,,
note,0e46acfa-dfeb-57e8-97e2-fff14e835f30,Frequency - At least 3 days after pour,,,
note,fb50bd4e-f794-56bb-837a-01995173a024,Verification Activity: Activity - R,,,
note,25cab698-87f6-55f9-998b-be2f0160387b,Verification Activity: By - PE,,,
checkpoint,,10.02.5 - Protection of Completed Works,,,
note,3f1cd740-99ba-5dba-83c2-e1c7789037ce,Acceptance / Conformance Criteria - Protect the completed work from damage and from dropping other materials during the remainder of the construction period. Do not use the completed work as a building platform or for material storage.,,,
note,c36a781d-ed0c-5bd0-a7b7-fb410ad4f686,"Standard / Specification - PS 18.2, PS 19",,,
note,75d9f11d-8901-5dcb-9ddb-25a9d18b395a,Verifying Document - Post Pour,,,
note,e208d638-af54-5601-98b4-4cc7c84259d4,Frequency - During the remainder of the construction period,,,
note,d9ac58cd-70da-50a7-9260-d67214476827,Verification Activity: Activity - R,,,
note,20b0923c-c870-5551-ba13-752ba14518be,Verification Activity: By - PE,,,
checkpoint,,10.02.6 - Defective Concrete Finishes,,,
note,662a6a18-e4f1-56cc-88a5-4adcecd3b56e,Acceptance / Conformance Criteria - Repair of defective concrete finish other than that due to minor porosity of the surface shall be carried out only when approved by the Engineer.,,,
note,06ed3d80-d320-54fa-925c-d71ae6aada41,"Standard / Specification - PS 18.2, PS 19, PS 19.13",,,
note,5edf30ca-0440-5c10-8226-2136dbf8e4bc,Verifying Document - NCR,,,
note,5fa2c48d-3f8b-58e9-8cd3-be43b590087a,Frequency - Prior to non Minor Repair,,,
note,d61120b3-f98f-5a5f-b700-12348ccf1e73,Verification Activity: Activity - V,,,
note,306aecf1-15b6-5ac1-9384-0dc4da90ae31,Verification Activity: By - SE,,,
section,,12.01 Undercut to Drying Site and Backfill with Compacted GAP65,,,
checkpoint,,12.01.01 - Excavations,,,
note,97bb8cba-ad47-59cb-a150-e14d8a5870de,Acceptance / Conformance Criteria - All excavations/cuts shall be carried out in fully drained conditions with no free water on the working surface.,,,
note,d042845d-1295-5eac-9921-4f3abd12f8c5,Standard / Specification - PS 19.4.1,,,
note,60dbd2cb-bb32-5f82-90da-fb1996b97701,Verifying Document - Site Records,,,
note,bf7b264f-a7c3-52dc-8eef-f9d4a7b09dd2,Frequency - During Works,,,
note,e14d8061-79f6-5ade-bf18-61099c055cc6,Verification Activity: Activity - R,,,
note,b96cbeef-c3c3-5813-9c35-10c551bf5f29,Verification Activity: By - SE,,,
checkpoint,,12.01.02 - Foundations,,,
note,9f45efa3-a5d0-5290-8534-96f5788103f6,Acceptance / Conformance Criteria - The Contractor is to confirm that the subgrade achieves the design CBR prior to pouring of concrete.,,,
note,3910bbba-ab24-5ca2-a13e-27c0080d96fe,Standard / Specification - Downer,,,
note,e4bf5677-9ddd-5aeb-b38e-df64d42c7d2d,Verifying Document - Scala Report,,,
note,c738c855-738e-5906-bb01-43af2eae8710,Frequency - 10m,,,
note,fd4eec4a-96ee-56e8-aae6-a16263047479,Verification Activity: Activity - I,,,
note,6bff1b69-3d2b-55f5-a12c-5f34f34250ca,Verification Activity: By - SE,,,
checkpoint,,12.01.03 - GAP65,,,
note,1f0fc1b4-2db1-53d9-b153-3f19e44db912,Acceptance / Conformance Criteria - The imported granular Material shall be GAP65 with the grading envelope given in Table 15-3 and have the following geotechnical parameters after placement and compaction Angle of internal friction = 35° and Cohesion = 0kPa,,,
note,15b25874-f432-57f4-adfb-7b1382d7e00f,Standard / Specification - PS 19.4.5.3,,,
note,0b83bec7-2eb3-5f0e-9067-655d0938813f,Verifying Document - IANZ Test Reprots,,,
note,b8f294b1-57bf-5cad-a88b-386128cfb153,Frequency - Prior to use,,,
note,a6cebb80-64c8-5d90-bdaa-b02a0ad6c4f0,Verification Activity: Activity - R,,,
note,a5b61f33-5f09-560e-820e-1cec1560a2c4,Verification Activity: By - SE,,,
checkpoint,,12.01.04 - GAP65 Layer Compaction,,,
note,a89a954a-48b6-57bb-a349-a9841ee047a0,Acceptance / Conformance Criteria - Mean Value ≥ 98 Minimum Value ≥ 95,,,
note,d5225379-432e-5413-af4f-d8e24a91882f,Standard / Specification - PS 19.4.5.4,,,
note,4ef67507-19d8-5229-bc5e-223a60f72375,Verifying Document - NDM Report,,,
note,c0c5199b-bdbc-5507-a2ea-f388adf6038f,Frequency - Min 5 Tests per lot 1000m2 max lot size,,,
note,9325bd4c-f2df-54a1-ba06-6407cf35f6c4,Verification Activity: Activity - HP,,,
note,487e1de1-9dec-55af-a5f1-3eb409f2c60d,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,12.01.05 - GAP65 Layer thickness.,,,
note,bd0a60d6-eb75-5b89-9be8-9a7829488262,Acceptance / Conformance Criteria - The Sub-basecourse shall be monitored for Layer thickness. The GAP65 layers shall be constructed in accordance with NZTA B/2. The maximum lift thickness shall be 200mm.,,,
note,894ba11a-c6b0-5683-965d-08bcf90e9985,Standard / Specification - PS 19.4.5.4,,,
note,4fb6fdf7-a95f-5f9f-9a8a-857ab44a7fea,Verifying Document - Survey / Level Checks,,,
note,d69114e3-7a1a-50bf-b8c7-5c713525dd71,Frequency - 1 test per 20m,,,
note,50fa3739-abbe-5bff-9c33-ade0c9ba32e4,Verification Activity: Activity - R,,,
note,ba754ba5-fced-5dba-a074-f6a43e12de9c,Verification Activity: By - SE,,,
checkpoint,,12.01.06 - Proof Rolling,,,
note,e29ddd50-0ad8-54b5-906d-0739cada8b26,"Acceptance / Conformance Criteria - The GAP65 layers shall be proof rolled with a minimum 10 Tonne static weight smooth drum roller, or a heavy pneumatic tyred roller (PTR) to identify any soft spots. The criteria for acceptance of the sub-base proof rolling shall be a settlement under the tyre not exceeding 5mm for one pass.",,,
note,1bf66a4d-30cd-5ec9-a6d1-35d85b599731,Standard / Specification - PS 19.4.5.5,,,
note,54c4bd53-e48b-512c-b42b-826001c465f3,Verifying Document - Site Records,,,
note,476d2e5e-3cf9-5dbf-a6eb-bb56ba65c7e8,Frequency - Prior to Concreting,,,
note,871e6f36-9019-5a58-bbc1-67544bd1c016,Verification Activity: Activity - W,,,
note,cfb963e2-3f0a-50a2-a9bd-219af2836e71,Verification Activity: By - SE,,,
section,,12.02 Concreting,,,
checkpoint,,12.02.02 - Insitu Concreting Methodology,,,
note,be662ab7-82b0-561c-829c-7a3f164eebb3,"Acceptance / Conformance Criteria - The Contractor shall submit the proposed handling and placing methods, sequence and timing of pours and location on construction joints for the Engineer's consent before concrete placing commences. Where a placing diagram, construction joint location diagram or equivalent is included in the drawings, the requirements thereof shall be followed unless changes are specifically agreed by the Engineer in writing.",,,
note,28f56793-5acd-5131-8c8f-a1a79badff34,Standard / Specification - PS 19.9.1,,,
note,a129302a-e12f-5b42-81b5-59750251cf68,Verifying Document - Methodology,,,
note,c3ddddc7-4c9a-570a-a4b1-1d8232eb170e,Frequency - Before concrete placing commences,,,
note,efc4b4e0-0675-5bab-af8e-2ee1fb76a30d,Verification Activity: Activity - HP,,,
note,186ae7e8-bce7-5221-9633-418607de404f,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
section,,12.03 Precast Concrete,,,
checkpoint,,12.03.01 - Precast Methodology,,,
note,afaa02af-43fe-51a2-800b-bf552f580764,"Acceptance / Conformance Criteria - Details of the proposed method of casting, curing, storing, transportation, and erection shall be submitted to the Engineer before commencing manufacture of the mould and precast units.",,,
note,97fe4a6c-51d0-587b-b73f-a614b56eafb6,"○ The Engineer shall be informed 24 hours prior to the casting of any unit, to allow the Engineer to attend the pre-casting plant to inspect before and during production of the units.",,,
note,727183a1-fdf9-5018-bad6-e68952b8fd59,Standard / Specification - PS 19.15.1,,,
note,b14f2400-82cf-510d-ad2c-130e7d028566,Verifying Document - Methodology,,,
note,6b5c28c0-dbf4-56bd-b617-68130a2c514d,Frequency - Before commencing manufacture of the mould and precast units.,,,
note,7ef73f19-3af0-5ad0-ad37-2e97ab541dd0,Verification Activity: Activity - HP,,,
note,52e6224b-e171-5d59-8c56-4a70bf78dd15,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,12.03.02 - Precast Shop Drawings,,,
note,9468f1bc-09d3-5f09-9c72-1f144544efde,"Acceptance / Conformance Criteria - The Contractor shall make available the shop drawings to the Engineer for review, at least 14 days prior to manufacture. Any variations between the Drawings and shop drawings shall be clearly identified and brought to the attention of the Engineer.",,,
note,4a859762-4464-510c-befc-fa8522c97f6f,Standard / Specification - PS 19.15.16,,,
note,d8fe157b-4adc-53a3-a251-332f3ce70939,Verifying Document - Shop Drawings,,,
note,98988191-4bff-5694-a4ff-c3e31b859018,Frequency - At least 14 days prior to manufacture,,,
note,f6aa56cf-0e4f-595a-99d7-8539f431baac,Verification Activity: Activity - HP,,,
note,ecfa6b0c-d3e0-54a7-bdfb-4e88d6f309b6,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
section,,12.04 Installation and Bolt Tightening,,,
checkpoint,,12.04.01 - Structural steelwork fixed to the concrete surfaces Dry Packing,,,
note,d290ab33-cf1b-5ffe-a83c-060713ab7ae3,"Acceptance / Conformance Criteria - All structural steelwork fixed to the concrete surfaces shall be bedded against the concrete surfaces using a layer of dry pack mortar, plastic bedding mortar or grout with a minimum compressive strength at 28 days of at least the specified compressive strength of the element being bedded against.",,,
note,7ec7b40d-11b5-57b4-a965-031789829838,Standard / Specification - PS 19.18.1,,,
note,ea9828b5-eb56-5049-8cb5-7bc2ce84ff91,Verifying Document - Pre Pour,,,
note,9b1b3976-3305-5d97-ae30-cd97249eab13,Frequency - All structural steelwork fixed to the concrete surfaces,,,
note,e48ab7bc-3982-5d23-a360-4cce15339a29,Verification Activity: Activity - I,,,
note,161ea7ad-c0d9-5f0d-b416-71506cffce84,Verification Activity: By - SE,,,
checkpoint,,"12.04.02 - Bolt, threaded rod, and stud connections",,,
note,1f7d3a76-58c0-5b74-b096-276ef7771157,"Acceptance / Conformance Criteria - All bolt, threaded rod, and stud connections shall be installed in accordance with AS/NZS 5131 Section 8.2. Tightening shall be to the snug tight condition as specified in Section 8.3 of AS/NZS 5131 after the mortar packing or grout has hardened. Where shown on the drawings, lock nuts shall be fitted, and snug tightened against the nut.",,,
note,4b8ad16c-5980-5583-a223-fdbe57ba0247,Standard / Specification - PS 19.18.2,,,
note,bc5b25ff-8cdd-594d-8f20-546ff97314fe,Verifying Document - Site Records,,,
note,4df0902c-e5b2-589b-bfba-d846ccf99000,Frequency - Each Bolt,,,
note,fddfbb36-351f-5fa0-a25d-72d1ab1e689d,Verification Activity: Activity - I,,,
note,689c2ac3-e38d-59eb-b88d-91fb4806a035,Verification Activity: By - SE,,,
section,,12.05 Underpass and Wingwall Backfill,,,
checkpoint,,12.05.01 - Polythene Sheet above Underpass,,,
note,cee2b800-fc8b-57dd-b838-80fcb26926eb,Acceptance / Conformance Criteria - Two layers of polythene sheet shall be placed across the full width and length of all underpass precast concrete units. The polythene sheet shall have a nominal thickness of 0.25mm and comply with the requirements of the New Zealand Building Code.,,,
note,14759f24-20d3-5890-8dbc-bcfa90816bab,○ Polythene sheet shall be lapped by a minimum of 150mm at all joints.,,,
note,76e6ed59-844a-5312-8d75-c002572f246d,Standard / Specification - PS 19.19.1,,,
note,a38c0994-eb2a-5a6c-ab39-4a53a8e81a9e,Verifying Document - Site Records,,,
note,bd3f1e5c-8ea4-545e-8c04-b031bf5f6775,Frequency - Each Sheet,,,
note,34fc454f-52de-58d1-894b-99d655d41cab,Verification Activity: Activity - I,,,
note,d3dae103-ddd5-5454-9437-54bb140b64ea,Verification Activity: By - SE,,,
checkpoint,,12.05.02 - Minimum cover over Underpass,,,
note,a264e1fd-1cf4-5b8f-ab23-e8a3917b2797,Acceptance / Conformance Criteria - The minimum cover to the underpass within all traffic lanes is to be 600mm to the top of the pavement.,,,
note,3390e8e9-4d33-5291-ba39-e4287b014b61,Standard / Specification - PS 19.19.1,,,
note,c1fbfe3f-fee1-5eec-95b0-c89fdf405439,Verifying Document - Survey Records,,,
note,a4ba4813-b6b1-5e0b-acd1-cb6cceffe578,Frequency - During Backfilling,,,
note,cd6268f8-87ce-5be1-9f81-6afa1041afa8,Verification Activity: Activity - I,,,
note,d2588c7f-c269-5707-b6f7-69fe494581f0,Verification Activity: By - SV,,,
checkpoint,,12.05.03 - AP40 Backfill alongside Underpass,,,
note,f2694d03-faf5-5c49-b08b-c8148fd598ef,"Acceptance / Conformance Criteria - Fill shall be spread in horizontal layers not exceeding 200mm loose depth. Backfill shall be compacted in accordance with TNZ B/2. The maximum lift thickness shall be 200mm. Backfill shall be carried out in unison on both sides of the box underpass such that the level of backfill on one side is not more than 500mm different from the other side, at all times. and testing shall be completed on each lift.",,,
note,d89dd283-6f74-5b24-a6cf-3507d4962659,Standard / Specification - PS 19.19.2,,,
note,a5b7fa1e-6556-57fe-8e4b-d92b9d239b9a,Verifying Document - Site Records,,,
note,d496f9a3-cb27-5fdd-8305-7b59db813e8b,Frequency - Each lift,,,
note,f826854a-3410-54bf-8d9c-a6d53097b936,Verification Activity: Activity - R,,,
note,0eb3fc18-bab7-5c7d-b970-05915d331b9b,Verification Activity: By - SE,,,
checkpoint,,12.05.04 - AP40 Backfill Compaction Testing,,,
note,5add8675-3696-5e50-8095-af47c2ece2cc,Acceptance / Conformance Criteria - Clegg testing shall be carried out and recorded for each lift (200mm Maximum) to be carried out once per 10m length of the 300mm wide AP40 strip. A CIV value of 40 shall be achieved for each test.,,,
note,77dad3c3-b723-5aa8-95ac-c1eca1cb44c2,Standard / Specification - PS 19.19.2,,,
note,556b299e-a559-5a72-bc99-db84fc2b4683,Verifying Document - Clegg Results,,,
note,68d1c079-bf0e-59bb-a7d6-b8c8d2083628,Frequency - Each lift to be carried out once per 10m length of the 300mm wide AP40 strip,,,
note,46eb9b5a-19e8-5b0a-9b4a-c092f3588e42,Verification Activity: Activity - I,,,
note,c8920217-b234-5595-b4de-75f2847d98cf,Verification Activity: By - SE,,,
checkpoint,,12.05.05 - Polythene sheet at Culvert,,,
note,849ebf72-6cd2-59e1-b65e-8030fcda4478,"Acceptance / Conformance Criteria - The polythene sheet between the precast culvert and the structural fill, or site concrete layer. The polyethene sheet shall be a single continuous sheet with no joins. The sheet is to be laid flat with folds or wrinkles prior to the placement of material on top.",,,
note,4f7f0bed-325b-5cbf-b4c0-75b92c352a2d,Standard / Specification - PS 19.20.2,,,
note,3b167963-c3b3-55bb-bf9a-26c2d489b6ca,Verifying Document - Site Records,,,
note,f0242803-c0fe-5c7d-b835-4f3e094b50be,Frequency - Each Culvert Entrance,,,
note,73e45ea2-2aae-5e0f-a5b0-f092625b4b5b,Verification Activity: Activity - R,,,
note,b74a0b64-c8dd-5d00-ade6-77a3835ef1c7,Verification Activity: By - SE,,,
section,,12.06 Joint Sealing and Waterproofing,,,
checkpoint,,12.06.01 - Preparation,,,
