resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.35,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.36,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.37,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.38,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.39,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.40,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.41,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.42,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.43,,,,,
,step,,,,,,,,Displays,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 10 CIRC 1.37 DF,,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,Common Area Data,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,DB CBD 1.33 - 2 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,MSB 1.49 - 6 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lift 1.52 - 1 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,MSR 1.50 - 2 Data,,,,,
,step,,,,,,,,WIFI,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE ROOM 1.35 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE ROOM 1.41 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC 1.44 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC 1.55 - WIFI,,,,,
,step,,,,,,,,Comms Room,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Services (Riser),,,,,
,step,,,,,,,ESS,,,,,,,
,step,,,,,,,,Doors,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Data Room 1.48 Double Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,MSR 1.50 Single Door Mortise,,,,,
,step,,,,,,,,Cameras,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-101,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-102,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-103,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-104,,,,,
,step,,,,,,Stage 4,,,,,,,,
,step,,,,,,,PERS,,,,,,,
,step,,,,,,,,Common areas,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Flexi 1.58,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Stair 1.74,,,,,
,step,,,,,,,,Rooms,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.62,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.63,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.66,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.67,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.68,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.69,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.71,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.72,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.73,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.78,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.79,,,,,
,step,,,,,,,,Displays,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 11 CIRC 1.70 DF,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 12 CIRC 1.60 DF,,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,Common Area Data,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,DLY CON 4 1.64 - 4 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,DB CBD 1.77 - 2 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Flex Room 1.58 - 2 Data,,,,,
,step,,,,,,,,WIFI,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE ROOM 1.73 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE ROOM 1.68 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC 1.60 - WIFI,,,,,
,step,,,,,,,ESS,,,,,,,
,step,,,,,,,,Cameras,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-103,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-104,,,,,
,step,,,,Completion Documents,,,,,,,,,,
Completion Documents (Pohutukawa Care Building),checklist,,,,,PERS,,,,,,,,,
Completion Documents (Pohutukawa Care Building),checklist,,,,,GCS,,,,,,,,,
Completion Documents (Pohutukawa Care Building),checklist,,,,,ESS,,,,,,,,,
Completion Documents (Pohutukawa Care Building),checklist,,,,,MATV,,,,,,,,,
Completion Documents (Pohutukawa Care Building),checklist,,,,,Back Bone Fibre,,,,,,,,,
