"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1671c6c2-a56e-4b36-88bc-533e760a90ea","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"0d36627b-82c3-5af4-ae89-63ef4b562e73","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"aa50bfb2-6554-4539-8279-14c920cf3146","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"ebd1a396-762d-4ea3-bfb1-6896713175f4","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","weld plate details"
"af1551e6-21e4-5f8b-a181-97172899b480","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check"
"1ae7ce08-f03b-5b95-8d78-654bf70e7117","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Dimensions"
"70eebb2f-7c5f-5456-9005-e99b74910b38","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould Clean"
"b44a3b2c-e396-546a-ac44-e05934e34c9c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould Oiled"
"5adf9f56-442e-5300-bac7-912866a27bf6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould - Workmanship"
"7a6e8347-5e31-54a0-beba-5f6765bbb801","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Reinforcing"
"6910bf30-4c35-5ce7-9b45-1f6983715c49","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Cast In Items"
"88e7a1de-988e-5362-aae9-cc03d1fe6560","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Marker Position and No."
"3cd8466e-3edc-5c56-8442-c7681091f935","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Make mould to Green Status"
"40220abf-cf83-571a-b0de-4bc76835d077","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works"
"19bd8f32-2801-5159-a0e4-8bdb9a2e62da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Concrete Works Details"
"bc48eecb-a474-5283-a981-77a6e9d4f13a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Wilco Sample Taken"
"c3e6333f-e9b0-5296-9620-aea1e4f741fd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Bridgeman Sample Taken"
"937bf7d4-3c4b-516a-9623-3c270438c3d4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Supervisor Approval"
"713e9a59-7a3b-5768-8ba6-f0395251965a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check"
"7b4d6499-a947-5487-832c-25dd86280306","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Edge Detail"
"15c94d03-c8b9-5b9a-a36a-0cef5a72ce21","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Bar Projections"
"bb870eb7-22a0-5b78-bc65-1e236ae926b6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Cast in items"
"e70e0326-7296-55c8-a9af-198bda8e0cc7","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Stripping and Stacking"
"0b57953c-a8cf-5f2a-b74b-afa6b3b913d9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Stripping and Stacking","Stripping & Stacking"
"53c8a716-83de-4eb4-9a47-ce5093d3cc7a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 35"
"b9bcc049-a618-45ba-9bc8-f5e8e619d53e","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -1"
"791fd434-632b-5759-a82a-16592aca2734","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -1","Pre-Pour Check"
"5c0801ce-062c-55bd-a92a-d6e0a03756f1","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -52","Stripping and Stacking","Stripping & Stacking"
"c8282cf0-c4e9-4ade-abf5-3c2f960a0a26","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -53"
"247294d8-4616-584e-a507-0501d6a7ece0","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Pre-Pour Check"
"c7f3852b-99d4-5cf9-814d-8186d3c3571a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Pre-Pour Check","Dimensions"
"b9427531-5907-5c85-bffe-4137df915472","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Pre-Pour Check","Mould Clean"
"141e1416-587e-56ad-8d53-5702a3376841","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Pre-Pour Check","Mould Oiled"
"28e97ab6-7f20-59e0-9e98-d01a0976e2b3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Pre-Pour Check","Mould - Workmanship"
"1b5b23f5-0cdc-56fe-807c-34373550450a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Pre-Pour Check","Reinforcing"
"4bbdced7-ffa4-565b-8b8e-7602511ff817","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Pre-Pour Check","Cast In Items"
"7992dbc9-5891-549a-9841-4f0aa3ceba48","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Pre-Pour Check","Marker Position and No."
"e8910696-2b7c-5eed-8a5d-fb8a44910d6c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Pre-Pour Check","Make mould to Green Status"
"cde3df4b-23c0-5f6a-a30a-ab018a4d952a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Concrete Works"
"4c6f8d26-18c4-53cb-9f31-8996b1e40a46","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Concrete Works","Concrete Works Details"
"f6f98cb0-6807-5c28-ad36-a6cdc69bc4ff","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Concrete Works","Wilco Sample Taken"
"d3f1c03c-8067-5462-b38e-e2342adaa12f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Concrete Works","Bridgeman Sample Taken"
"d4901c95-5ab1-5e09-97aa-02a313b99648","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Concrete Works","Supervisor Approval"
"f27f2c67-f39d-5a64-b721-a3c18333838c","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Post Pour Check"
"1b108300-7416-53e3-a659-3b82553f5fe7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Post Pour Check","Edge Detail"
"0c8b8c0f-edb2-53be-8539-becd2c9b5368","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Post Pour Check","Bar Projections"
"92a70960-df8e-5f05-ac3c-2be752775455","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Post Pour Check","Cast in items"
"3822a5e8-0613-5b38-a986-c2d34efef5e8","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Stripping and Stacking"
"a65d353d-88b0-5f41-9b71-333cdace34a5","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -53","Stripping and Stacking","Stripping & Stacking"
"31a31580-5b40-4f11-8e8a-831274591b5e","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -54"
"803c25ed-4f4d-535b-899b-0edae68139d6","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Pre-Pour Check"
"cd0d9e63-c716-51ab-afd4-509dcde02a37","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Pre-Pour Check","Dimensions"
"edc2c6f6-a421-5d09-a42d-4baddde0f19a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Pre-Pour Check","Mould Clean"
"1e265144-d553-5c5e-beb3-ef6c785bb82f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Pre-Pour Check","Mould Oiled"
"a7cefd23-348a-56d0-bf33-cdd27b3fa0b9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Pre-Pour Check","Mould - Workmanship"
"300ce178-da58-5db2-9130-88beb02a7f56","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Pre-Pour Check","Reinforcing"
"d57b8f3f-912f-5672-a6c9-0735d0ee8809","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Pre-Pour Check","Cast In Items"
"e2c77a87-f8b2-50af-b66c-9776bb525e15","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Pre-Pour Check","Marker Position and No."
"47b40308-0427-551d-9c14-cc2ee0a85e3f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Pre-Pour Check","Make mould to Green Status"
"90210472-6e4e-5396-b401-07ebab784d37","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Concrete Works"
"4a82e747-2b1c-53cb-b924-cd4037de8de0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Concrete Works","Concrete Works Details"
"d4ba3d4f-7032-5de8-a741-64daf8b2794a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Concrete Works","Wilco Sample Taken"
"2abb0f4d-1bac-5d87-8d74-68578879bd31","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Concrete Works","Bridgeman Sample Taken"
"483fbefa-d062-51d1-a44d-8a456333859a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Concrete Works","Supervisor Approval"
"0acb2e56-0c2e-595d-b2da-130304c3837c","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Post Pour Check"
"24cdd8ab-1b2e-53a1-bf22-d6538072e94d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Post Pour Check","Edge Detail"
"7e34b00d-bc21-5a5e-b52d-0b897e25cab5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Post Pour Check","Bar Projections"
"dbb84e43-8bfb-535a-bc8b-96cac99a3c76","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Post Pour Check","Cast in items"
"9929d537-f4ca-5b4d-8658-0e82a12c49a5","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Stripping and Stacking"
"53b2adf9-4383-56c7-9ea0-07c0adad6064","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -54","Stripping and Stacking","Stripping & Stacking"
"95fc6b19-b079-4133-b858-b2c0df04beff","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -55"
"6c730ecb-d8c5-52c5-bba4-196864750713","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Pre-Pour Check"
"a448572e-7620-5301-9231-d6787ccae179","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Pre-Pour Check","Dimensions"
"3b7ea611-87f5-599c-9bba-0c3b49739506","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Pre-Pour Check","Mould Clean"
"8ebc53c2-9f30-5bfe-84ad-c148fb328840","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Pre-Pour Check","Mould Oiled"
"055c3165-df9d-52b4-ad7f-c4fa4b12c429","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Pre-Pour Check","Mould - Workmanship"
"1b9e0954-e5c3-5498-b70a-9bddd0b0874b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Pre-Pour Check","Reinforcing"
"153838e8-a3aa-5d50-b328-a7f2e2eb1689","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Pre-Pour Check","Cast In Items"
"4d773c47-352f-5278-8373-a2d292432614","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Pre-Pour Check","Marker Position and No."
"f82225c9-73b4-575d-90c8-17cc717f1458","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Pre-Pour Check","Make mould to Green Status"
"e6f4834a-ea90-50bc-b335-fb1772c47d80","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Concrete Works"
"c6316cc6-6b5f-50db-95d1-854ab89fa33f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Concrete Works","Concrete Works Details"
"42cd8a74-44ce-5e69-93d3-db5fd827386a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Concrete Works","Wilco Sample Taken"
"6e74eaf5-08b9-5fed-b4c5-5a1d84ea23d3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Concrete Works","Bridgeman Sample Taken"
"467deee1-1f2f-5a1f-84f8-171639f5162a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Concrete Works","Supervisor Approval"
"95306fcf-478d-509c-9067-f556484f63ed","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Post Pour Check"
"9c177c83-84a1-5e2e-b88c-392e892c1f4d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Post Pour Check","Edge Detail"
"008bc5e1-23fb-59ec-a44c-4318e1761de6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Post Pour Check","Bar Projections"
"f9f8ae59-02a5-5931-a472-85f3a872ad8e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Post Pour Check","Cast in items"
"3cd1131c-0ea4-5619-b3a9-6f91d172239f","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Stripping and Stacking"
"1aaefcf0-1be4-5654-b39d-509d80e5c00b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -55","Stripping and Stacking","Stripping & Stacking"
"a8c69ea7-db09-45b1-95e5-727b260ee2e1","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -56"
"cd027c26-e3ce-5cb4-ad11-a6fc99c31f75","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Pre-Pour Check"
"89b02f1f-f1e5-537b-8636-d0c23e92091a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Pre-Pour Check","Dimensions"
"8ee63a58-f2fd-5b38-bd05-598d6c815ab9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Pre-Pour Check","Mould Clean"
"ebe39dde-f835-5bb7-a4fb-30c70ae1ceb3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Pre-Pour Check","Mould Oiled"
"aab79b9e-4ecd-5031-9575-a9cd3088b19d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Pre-Pour Check","Mould - Workmanship"
"0bea88e8-6c70-5a66-8aaa-5bc7d78dcd3e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Pre-Pour Check","Reinforcing"
"2028a0d5-63ad-57e9-bf48-8fc0cbed8079","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Pre-Pour Check","Cast In Items"
"4d6a34a3-c006-5bcc-9265-cdfd52699919","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Pre-Pour Check","Marker Position and No."
"e3f5d7c2-75e1-5542-84ac-3ca672808deb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Pre-Pour Check","Make mould to Green Status"
"da2e347b-26f3-5884-825b-aa4d53fac582","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Concrete Works"
"e0017ded-04b1-5bc5-8554-e6f7289394e1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Concrete Works","Concrete Works Details"
"d76ae4c7-6716-5eb1-878a-157bf614cdd1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Concrete Works","Wilco Sample Taken"
"c3e1d74a-3909-5001-aced-a8b06545fc93","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Concrete Works","Bridgeman Sample Taken"
"4343c7dc-5135-5bf5-b27f-638c73ec0ea0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Concrete Works","Supervisor Approval"
"fbc5f5ec-2be0-5457-a109-1397593db80d","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Post Pour Check"
"ec8a36e6-469a-5b41-b901-bec3220bd92d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Post Pour Check","Edge Detail"
"70b1ed0a-98fa-54c5-8604-44ec3cfe3e2b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Post Pour Check","Bar Projections"
"ac02a52a-fc22-5e20-8010-3eddf8d8617e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Post Pour Check","Cast in items"
"b9d89190-e896-5e24-ad81-6f1e7687a8c0","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Stripping and Stacking"
"847d28df-02a7-5568-bb25-30e75a8835b9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -56","Stripping and Stacking","Stripping & Stacking"
"a479458b-1e72-476b-be25-7c92ed32e85d","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -57"
"ff832716-4588-57cf-945b-693bd282e3a2","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Pre-Pour Check"
"476d5bad-819e-5a38-9c4e-197b44d66364","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Pre-Pour Check","Dimensions"
"c0112141-9984-5084-8687-d08d0a264fb2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Pre-Pour Check","Mould Clean"
"4d8eb2e6-7b8e-5da6-9564-90067ee2a090","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Pre-Pour Check","Mould Oiled"
"193b5812-6813-583b-8170-e2bc56dd9a93","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Pre-Pour Check","Mould - Workmanship"
"f03be6ee-4c03-5ffe-8472-0272f66a001e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Pre-Pour Check","Reinforcing"
"4ce738b8-ed71-5fd0-9743-9e15135d4968","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Pre-Pour Check","Cast In Items"
"cad8b1d8-7fe9-5a9b-8a57-4e6f53d11d50","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Pre-Pour Check","Marker Position and No."
"784d1aae-1f9d-5368-a3ec-efff89aa827d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Pre-Pour Check","Make mould to Green Status"
"5bb729ba-cb72-565a-9840-b50e27ed7ae4","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Concrete Works"
"46d2cefb-4237-5d2a-b083-a3619c9da644","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Concrete Works","Concrete Works Details"
"0cb99fc5-5914-5521-8d51-159f2b799bb9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Concrete Works","Wilco Sample Taken"
"05bf42ba-2580-5990-a4e2-254ce69b58ec","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Concrete Works","Bridgeman Sample Taken"
"77845333-4831-51a4-849f-9effc19adb8f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Concrete Works","Supervisor Approval"
"31004441-83c2-5d2c-be70-3486741e9963","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Post Pour Check"
"225f6c16-c272-5eea-96a8-0191b1646690","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Post Pour Check","Edge Detail"
"181cca55-3ae5-5a5a-ab98-e33466cbc884","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Post Pour Check","Bar Projections"
"2748cda3-14d0-5e51-babc-e6ceab7fb4b9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Post Pour Check","Cast in items"
"f620254d-b730-5318-83ad-8e87bbd2cbf9","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Stripping and Stacking"
"a2f5e869-607f-5955-b100-d0d3b52727c2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -57","Stripping and Stacking","Stripping & Stacking"
"538d0675-3647-47da-a963-2ee2910508fd","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -58"
"5ddab06e-ab0e-55c1-bea0-66a643fe3cf7","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Pre-Pour Check"
"d8bfc0ef-2e80-51ad-b219-81fc8a2e578f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Pre-Pour Check","Dimensions"
"2815b76e-2f29-5f4b-b238-2e71fc4621c2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Pre-Pour Check","Mould Clean"
"2736d574-352a-584d-89d4-a2fc9467dad1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Pre-Pour Check","Mould Oiled"
"e107b6c8-2dc3-594c-9253-8f093f66ad71","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Pre-Pour Check","Mould - Workmanship"
"4d8fd629-c7ac-5fac-ab79-8a94ab6253b1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Pre-Pour Check","Reinforcing"
"61fbe6ea-fa78-5289-b192-4154f1e5de73","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Pre-Pour Check","Cast In Items"
"99f235b9-cb5e-5dfa-8204-32ee2f09949f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Pre-Pour Check","Marker Position and No."
"9c173167-cc72-5aac-8914-69fb9f00bfcc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Pre-Pour Check","Make mould to Green Status"
"74d84c98-ac56-53a5-8bef-d275c3dd32f6","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Concrete Works"
"85b7642d-adab-54f4-b066-1fd79dee46da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Concrete Works","Concrete Works Details"
"dc9a6bf7-bdaf-515c-a44f-b880a66fb38b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Concrete Works","Wilco Sample Taken"
"8ce7eab6-3b36-5ff2-8966-a36509ff7c7f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -58","Concrete Works","Bridgeman Sample Taken"
