resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-030,,,,,
,step,,,,,,,CABLE ROUGH IN - BASEMENT 1 B1.SMG.127 - RETREAT 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-031,,,,,
,step,,,,,,,CABLE ROUGH IN - BASEMENT 1 B1.SMG.C.24a - HANDWASH / UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-032,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.121 - EXERSIZE 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-033,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.120 - THERAPY 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-034,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.116 - QUIET LOUNGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-035,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.039 - INTERVIEW 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-036,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.038 - INTERVIEW 3,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-037,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.037 - PHOTOCOPY 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-038,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.036 - FOOD SERVICES PANTRY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-039,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.114 - ACC WC,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-040,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.21a - HANDWASH,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-041,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.113b - LOUNGE / DINING 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-042,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.113C - LOUNGE 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-043,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.24B - HANDWASH / UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-044,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.25A - HANDWASH / UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-045,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.110 - CENTRAL COURTYARD,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-046,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.21A - HANDWASH ,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-047,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.067 - TREATEMENT,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-048,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.045 - NURSE STATION 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-049,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.048 - DIRTY UT.& DISPOSAL,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-050,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.049 - WOW BAY 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-051,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMP.044 - COMMS,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-052,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.051 - CLEANER,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-053,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.053 - OFFICE 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-054,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.054 - OFFICE 3,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-055,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.055 - OFFICE 4,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-056,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.056 - OFFICE 5,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-057,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.057 - OFFICE 6,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-058,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.058 - STORE 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-059,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.030 - SECURE LOUNGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-060,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.031 - DE-ESCALATION,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-061,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.021 - FAMILY VISITING COURTYARD,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-062,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.004 - B1 UNDERCROFT,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-063,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMP.040 - EDB,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-064,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.115 - SOUTH COURTYARD,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-065,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.022 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-066,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.03 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-067,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.23 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-068,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.24 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-069,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.25 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-070,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.19 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-071,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.21 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-072,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.04 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-073,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.08 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-074,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.06 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-075,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.11 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-076,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.13 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-077,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.28 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-078,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.27 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-079,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.060 - OFFICE 7,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-080,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.061 - OFFICE 8,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-081,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.062 - OFFICE 9,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-082,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.089 - STAFF COURTYARD,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-083,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.063 - CLINICAL WORK,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-084,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.069 - STORE 3,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-085,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.064 - CLEAN UT.,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-086,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.049A - PNEUMATIC TUBE,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-087,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.06A - HANDWASH,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-088,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.49B - WOW BAY 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-089,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.066 - MEDICATION,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-090,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.065 - NURSE STATION 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-091,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.26A - HANDWASH / UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-092,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.071 - OFFICE-3P,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-093,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.076 - SHARED OFFICE,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-094,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.072 - STORE 4,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-095,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.075 - PHOTOCOPY 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-096,,,,,
,step,,,,,,,FIT OFFFIT OFF - BASEMENT 1 B1.SMG.086 - MEETING 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-097,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.085 - MEETING 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-098,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.091 - STAFF ROOM,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-099,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.092 - OFFICE-3P,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-100,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.093 - OFFICE-3P,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-101,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMP-078 - EDB,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-102,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.074 - ADL KITCHEN,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-103,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.083 - ADL PANTRY,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-104,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.082 - STAFF ACCESSIBLE WC,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-105,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.079 - INTERVIEW 4,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-106,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.096 - LAUNDRY 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-107,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.077 - INTERVIEW 5,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-108,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.094 - FAMILY LOUNGE 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-109,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.15A - HANDWASH,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-110,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.094C - D.LINEN,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-111,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.106 - LOUNGE / DINNING 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-112,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.106D - LOUNGE 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-113,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.108 - MULTI FAITH,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-114,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.105 - THERAPY 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-115,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.104 - EXERSISE 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-116,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.198 - SENSORY 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-117,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.103 - NORTH COURTYARD,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-118,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.27B - HANDWASH / UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-119,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.27A - HANDWASH / UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-120,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.28B - HANDWASH / UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-121,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.161 - RETREAT 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-122,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.28A - HANDWASH / UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-123,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.124 - BED 1 SPECIAL,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-124,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.122 - BED 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-125,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.134 - BED 3 LARGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-126,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.132 - BED 4,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-127,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.130 - BED 5,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-128,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.128 - BED 6,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-129,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.140 - BED 7,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-130,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.138 - BED 8,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-131,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.145 - BED 9,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-132,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.143 - BED 10,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-133,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.150 - BED 11,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-134,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.148 - BED 12,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-135,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.159 - BED 13,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-136,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.157 - BED 14,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-137,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.155 - BED 15,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-138,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.153 - BED 16,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-139,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.165 - BED 17,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-140,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.163 - BED 18 LARGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-141,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.101 - BED 19,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-142,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.099 - BED 20,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-143,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.001 - AIR LOCK,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-144,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.002 - LOBBY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-145,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.003 - HEARING WAITING,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-146,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.015 - SECURE LOBBY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-147,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.010 - RECEPTION,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-148,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.005 - ACC WC,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-149,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.009 - WAITING,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-150,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.022 - PAT BELONG,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-151,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.025 - SECURE LOUNGE & QUIET,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-152,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.036A - PHOTOCOPY 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-153,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.036 - CLINICAL WORK,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-154,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.045 - CLEANER,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-155,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.043 - DIRTY UT & DISPOSAL,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-156,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.011 - FAMILY LOUNGE 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-157,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.101 - SENSORY 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-158,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.034 - INTERVIEW 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-159,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMP.033 - EDB,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-160,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.092 - LAUNDRY 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-161,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.032 - INTERVIEW 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-162,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.031 - INTERVIEW 3,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-163,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.030 - STORE 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-164,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.029 - FOOD SERVICES PANTRY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-165,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.087 - ACC WC,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-166,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMP.037 - COMMS,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-167,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.038 - NURSE STATION 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-168,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.052 - TREATMENT,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-169,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.15A - HANDWASH,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-170,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.091 - C.LINEN,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-171,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.095 - EXERCISE 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-172,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.094 - THERAPY 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-173,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.089 - QUIET LOUNGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-174,,,,,
