resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU111,1 Bed Holding,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU145,Corridor,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU109,Toilet - Patient ,E01 - Holyoake  EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU110,Toilet - Patient ,E01 - Holyoake  EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03MDU011,Cleaner,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,E02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU014,Toilet - Patient ,E01 - Holyoake  EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T01 - Holyoake  EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU013,Toilet - Patient ,E01 - Holyoake  EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T01 - Holyoake  EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU010,Change - Acessible ,E01 - Holyoake  EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU009,Change - Acessible ,E01 - Holyoake  EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU011,Toilet - Accessible,E02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU036,Interview/Prep,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU019,Waiting - 20m2,E02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S07 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU020,Staff Base ,S02 - Holyoake CFPP 450/24 450x450 - Supply Grille  ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU029,Patient Hold 6m2,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU028,Patient Hold 6m2,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
,step,,,,,,Ceiling ,,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,O2 - Oxygen Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,VAC - Medical Vacuum Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,DCA - Dental Compressed Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,MA - Medical Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,AGS - Anesthetic Gas Scavenging Copper,,,,,,
,step,,,,Zone 4,,,,,,,,,
,step,,,,,BCA-DWD-112-MG-20301 / BCA-DWD-112-ME-30353 / BCA-DWD-112-ME-20353,,,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03TRA007,Corridor - Public Areas ,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
FCU Template ,checklist,,,,,,,,112-3B-MEP5-AHU004-FCU-003 - Temperzone IMDL90Y - FCU 60 L/S OA,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
FCU Template ,checklist,,,,,,,,112-3B-MEP5-AHU004-FCU-002 - Temperzone IMDL40Y - FCU 40 L/S OA ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,112-3A-MDU-AVSU-01 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
,step,,,,,,03PBO001,Toilet - Accessible Public ,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,E02 - Holyoake EC-125 300x300 - Extract/Transfer Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille ,,,,,
FCU Template ,checklist,,,,,,03PBO003 ,Toilet - Public ,112-3B-MEP5-AHU004-FCU-001 - Temperzone IMD280Y - 30 L/S OA,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,E01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03PBO002,Toilet - Public,E01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU005,Waiting 20m2,E04 - Holyoake EC-125 600x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
FCU Template ,checklist,,,,,,,,112-3B-MEP5-AHU004-FCU-004 - Temperzone IMD135Y - FCU 265 L/S OA,,,,,
DX AC Unit Install ,checklist,,,,,,03ENG932,Communications,112-3A-MEP5-ACU-007 - PKFY-P100VKM-E 1840x1858x740 - Mitsubishi Electric Wall mounted Indoor unit . ,,,,,
,step,,,,,,Ceiling ,,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,DCA - Dental Compressed Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,CO2 - Carbon Dioxide Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,VAC - Medical Vacuum Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,O2 - Oxygen Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,AGS - Anesthetic Gas Scavenging Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,MA - Medical Air Copper 400 kPA,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,SA - Surgical Air Copper 700 kPA,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,CANon Patient Compressed Air Copper ,,,,,,
,step,,,,Zone 5 ,,,,,,,,,
,step,,,,,BCA-DWD-112-ME-20354 / BCA-DWD-112-ME-30354 / BCA-DWD-112-MG-20302,,,,,,,,
,step,,,,,,03DPU145,Corridor ,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S06 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T03 - Holyoake EC-125 600x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T03 - Holyoake EC-125 600x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T03 - Holyoake EC-125 600x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,112-3A-DPU-AVSU-04 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,112-3A-DPU-AVSU-05 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,112-3A-DPU-AVSU-02 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,112-3A-DPU-AVSU-03 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
,step,,,,,,03DPU022,Workstation,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU024,Meeting 9m2,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU032,Store - Consumables,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU035,Inerview/Preparation,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU033,Write-Up,S02 - Holyoake CFPP 450/24 450x450 - Supply Grille  ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU115,Procedure ,T03 - Holyoake EC-125 600x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R03 - Holyoake EC-125 600x300 - Return Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT691 - Dental Compressed Air Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT698 - Dental Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT402 - Anesthetic Gas Scavenging Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU114,Procedure ,T03 - Holyoake EC-125 600x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R03 - Holyoake EC-125 600x300 - Return Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT402 - Anesthetic Gas Scavenging Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU113,Procedure,T03 - Holyoake EC-125 600x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R03 - Holyoake EC-125 600x300 - Return Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT402 - Anesthetic Gas Scavenging Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU025,Office - 1 Person,T02 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S04 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU108,Toilet - Staff ,E01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU107,Toilet - Staff,E01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU168,Mobile Equipment ,T02 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S03 - Holyoake CFPP 600C/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU030,Cleaner ,E02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU106,Workstation ,T06 - Holyoake EC-125 600x600 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU126,Operating - General (Interim State) ,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT402 - Anesthetic Gas Scavenging Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT698 - Dental Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,Anesthetic Pendant ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,Surgical Air Pendant ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU125,Set-Up,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R05 - Holyoake EC-125 450x450 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU124,Operating - General (Interim State) ,R09 - Holyoake CSD-13 1200x300 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R10 - Holyoake RL23 400x400 - Return Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S08 - Camfil MG H14 HEPA Terminal 1200x600 - Supply Grille ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT402 - Anesthetic Gas Scavenging Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT698 - Dental Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,Anesthetic Pendant ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,Surgical Air Pendant ,,,,,
,step,,,,,,Ceiling ,,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,O2 - Oxygen Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,CO2 - Carbon Dioxide Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,MA - Medical Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,SA - Surgical Air Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,VAC - Medical Vacuum Copper,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,CANon Patient Compressed Air Copper ,,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,AGS - Anesthetic Gas Scavenging Copper,,,,,,
,step,,,,Zone 6,,,,,,,,,
,step,,,,,BCA-DWD-112-MG-20302 / BCA-DWD-112-MG-20301 / BCA-DWD-112-ME-30355 / BCA-DWD-112-ME-20355,,,,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU037,Interview/Preparation ,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU038,Interview/Preparation ,S04 - Holyoake CFPP 600/30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU116,Procedure ,T03 - Holyoake EC-125 600x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S09 - Camfil MG H14 HEPA Terminal 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R03 - Holyoake EC-125 600x300 - Return Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT698 - Dental Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT691 - Dental Compressed Air Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT402 - Anesthetic Gas Scavenging Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU117,Clean-Up,T01 - Holyoake EC-125 200x200 - Extract/Transfer Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,E03 - Holyoake EC-125 600x300 - Extract/Transfer Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU118,Store - Equipment ,S06 - Holyoake CFPP 450/24 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU146,Corridor ,T03 - Holyoake EC-125 600x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T01 - Holyoake EC-125 200x200 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,T02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,FD - Fire Damper 900x400 - Fire Damper ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,112-3A-DPU-AVSU-08 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,112-3A-DPU-AVSU-07 - Beacon Meades or Equal and Approved  - Area Valve Service Unit ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU060,Staff Base,S25 - Holyoake CFPP-R 615-30 600x600 - Supply Grille ,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU061,Patient Holding Bay 9m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU062,Patient Holding Bay 9m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT503 - Medical Vacuum Outlet,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT102 - Medical Air Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU070,Patient Holding Bay 9m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU069 ,Patient Holding Bay 9m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU068,Patient Holding Bay 6m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU066,Patient Holding Bay 6m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU064,Patient Holding Bay 9m2,S05 - Holyoake CFPP 600/30 600x600 - Supply Grille,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,03DPU065,Patient Holding Bay 6m2,OUT202 - Oxygen Outlet ,,,,,
HTM02-01 B3_4 Leakage Test ,checklist,,,,,,,,OUT502 - Medical Vacuum Outlet,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,03DPU053,Recovery (Stage 3)/Discharge Lounge ,E02 - Holyoake EC-125 300x300 - Extract/Transfer Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
Grilles & Diffusers QA Checklist,checklist,,,,,,,,R06 - Holyoake EC-125 600x600 - Return Grille,,,,,
