"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"00afe5cb-830f-4993-9f4b-4854e2986ac5","","folder-normal","","","step","TRUE","FALSE","Underslab"
"9d210ee2-7ba5-45fb-870a-bfc43278efbd","","folder-normal","","","step","TRUE","FALSE","Underslab","Building A"
"3de3059e-1866-4715-aa08-33565ba7883b","","folder-normal","","","step","TRUE","FALSE","Underslab","Building A","Level 2"
"76ef1343-0584-4c50-8051-04f34ed680b0","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 2","Zone 1"
"b73ec8b7-40e7-44f3-8376-86b082900ec1","","folder-normal","","","step","TRUE","FALSE","Underslab","Building A","Level 3"
"9ded4e51-17b7-4408-9e00-657b556ee5d0","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 1"
"d1f937f5-9669-402c-b9e6-b534c532879f","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 2"
"45feea80-ebcc-4efb-85bc-b9241dd5ce88","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 3"
"332bf045-7ad2-4aa1-84d8-22cdcf7f9d26","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 4"
"02e78c12-88e6-47e7-b611-53540e748d0c","","folder-normal","","","step","TRUE","FALSE","Underslab","Building D"
"ebee71ae-f79b-43a9-93ce-3f0556635522","","folder-normal","","","step","TRUE","FALSE","Underslab","Building D","Level 3"
"f4f20681-4b9f-45d2-b08e-f12438c7d551","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 1"
"a966ad41-59be-426c-bd51-61e35aae604d","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 2"
"cb961389-5dcf-4e2e-ace4-f63cce1becd4","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 3"
"c62dcaeb-ee10-40b5-a3bf-95b40e6344f9","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 4"
"0f79d3dd-c6cb-4e94-b0dc-b8e00e265b0d","","folder-normal","","","step","TRUE","FALSE","First Fix"
"ab5f2a9c-ade7-46fa-a761-36f4261e647e","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement"
"bf92d4fc-4a95-4805-be5b-31aa22073b11","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement","LB1 (Ground)"
"17119767-ece0-4a5c-8c93-f8113a0c6df0","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB1 (Ground)","Cold Water"
"4dfb6698-0931-44e1-b2cf-de3e95cd072c","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB1 (Ground)","Waste"
"d2c46a1d-fb01-4510-8565-066f246626c3","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB1 (Ground)","Stormwater"
"ad291e93-af8e-46e7-b199-08ce9d14c9bc","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement","LB2 (Level 1)"
"8fd341cc-31a5-453c-8777-042a90b5f254","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Cold Water"
"877ca8da-588e-463b-954a-6b61c3a86396","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Hot Water"
"350797ec-c7f8-48e3-9012-e67be94e9d61","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Waste"
"281ddfb7-56b0-4dd4-b78a-47da0de1d1d8","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Stormwater"
"3fa1376d-b662-4544-8e93-6ebc67530bd1","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement","LB3 (podium)"
"0b301b03-16b9-45da-9ebe-2d0f8c932537","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB3 (podium)","Stormwater"
"f336212c-95ad-4ca7-ac34-4c78f13b35d5","","folder-normal","","","step","TRUE","FALSE","First Fix","Building A"
"3dcf5499-bca3-436c-90ec-3df84f3a834e","","folder-normal","","","step","TRUE","FALSE","First Fix","Building A","Level 2"
"c5e5fb5f-d939-469d-88b4-246524349b38","","folder-normal","","","step","TRUE","FALSE","First Fix","Building A","Level 2","Corridor incl. stacks"
"445a44f0-9cc8-40a7-b9ce-7089a725a139","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.2"
"eec1e83d-a061-4a77-a1ab-cbd4178ceb8f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.3"
"01b45040-2ca3-4869-a7e3-ed6ca6fd7f3a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.4"
"6624026a-d8ee-4747-9394-391aec90be72","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.5"
"31325eaf-d554-459e-9fd3-4101a580bf9f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.6"
"9fd312fc-5399-4b77-9762-89c8a16063e0","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.7"
"07465e11-883b-4a68-a1cd-a830a64ad231","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.8"
"a9231cd5-2f08-4f0a-8ba1-fad08f6d26c8","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.9"
"da56882f-c9f6-40fa-a9fe-1ba2e65981b3","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.10"
"44ad0df3-aee2-43c3-8899-1c891fff920d","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.11"
"9ea8a4d7-2e27-4852-8a64-f4bcb8a8eab7","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.12"
"9ce917ce-d9b9-40af-8bca-71a33b388533","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.13"
"040529c4-78da-4436-9c19-a4de653d5e97","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.14"
"c0cce2b6-a91f-4115-8416-4931255ecc21","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.15"
"55f1d590-63f2-4884-9731-adae7945bc0f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.16"
"d17ca145-282d-4185-971c-73ecb81abb54","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.17"
"0152dbb9-e669-4714-9ec8-1fdd67498ed2","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.18"
"ca96fb3a-7ad0-4d1d-8a9f-7e359311c23a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.19"
"d9e9d431-44a5-4cb0-9b4e-0cbdda8d24e3","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.20"
"8752c700-02b8-4ce6-aac6-c9af87fda983","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.21"
"548abdb3-ae8e-4278-aa07-3094ec8b8a81","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.22"
"d3de0902-5321-4888-9a79-339980209b7a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.23"
"584ab2f7-943e-4925-8efb-0c2ce0c8a6b1","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.24"
"2f088dc7-c11a-4b4b-bf97-9d09c97727e0","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.25"
"fee4215f-ca6e-4cf9-af4f-217af893a977","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.26"
"e6dec2c3-e913-4d0d-8d6b-7b9fbfa251a6","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.27"
"4fe5035c-11c0-48bf-8693-2364f7ac7911","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.28"
"3e95f920-99bf-4fde-aac4-7e8769a8ab18","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.29"
"f6dffe5e-5708-4a21-a5e6-f8fa710f8bf2","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.30"
"2f1a113e-08bd-4dae-828a-fa3a39939346","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building D","Level 5"
"a98aee2d-e2f4-4260-860c-602e2ef62b5b","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Corridor incl. stacks"
"80fa2438-c0f8-43d7-95a8-86031650c032","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Cleaners room"
"9b81bc9d-180a-4e00-bddf-89d1c925f3cd","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Sluice room"
"dc0c4ae1-7e52-4419-bccd-cfc6943eefec","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Laundry"
"4a179948-e55e-42a5-bd6f-aacb1014a812","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.1"
"40c0aeb8-6f18-43c1-8527-68039f4f326a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.2"
"e17eb15b-28ee-447d-b10c-6a5de89abd88","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.3"
"4f4eb0ac-7f90-47ee-b2c6-237dc195ec3c","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.4"
"a44b9bd0-ce96-4797-b0f4-2e68ecef5668","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.5"
"d1dacb77-59f2-41ff-8f01-21ee9453a7de","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.6"
"8d1acdc5-b65f-4527-8d98-ed47081da016","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.7"
"f84011c0-5aa4-480a-a153-ed406d986c5c","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.8"
"4a8b6c3d-f204-4a58-881c-e91abc3dc858","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.9"
"1715a187-a269-4ba5-9954-3c4cf7df8666","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.10"
"b1f20ed2-2489-4264-a7bb-6255461afc1f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.11"
"0a30d9eb-550c-4d26-a188-7a3405569b5f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.12"
"28839068-a843-4dcc-a198-d02d07414a75","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.13"
"83e6c7a1-c24c-4424-aa8e-357ac95fa962","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.14"
"07fad935-4bf8-4bf2-8cd5-25442e2e9b2a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.15"
"09825607-3101-435a-8a90-b2aa9e9c6827","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.16"
"4608ba29-3c12-4041-a478-47bbd11781a4","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.17"
"99d92965-1fab-42b7-a3bf-0c9ac6f2539c","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.18"
"95d46a57-e33b-4cd1-b0f7-f726b4ea107e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 5","Unit 5.19"
"c32a71e1-c795-4b4c-8064-aa8ba45e5a93","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building D","Level 6"
"12576068-ac43-49a8-9ce7-7b1d583a4095","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Corridor incl. stacks"
"8f8b6c47-19f3-4757-ad86-70c5ca0f186c","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Cleaners room"
"fe394b25-6679-49aa-b39f-09846a90e25d","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Sluice room"
"f0effac4-a686-486f-a780-3ca887fe43c3","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Laundry"
"cf6389ab-d553-4e7a-8aff-41571ccb0422","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.1"
"263dd581-e737-4eb1-a591-b0bb4188e9b1","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.2"
"652a9b4d-187c-400f-9dc8-48d17ffff040","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.3"
"2ff82667-1ff5-4e19-b598-6ed64bef5c43","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.4"
"cc2e3af9-cd0c-4232-bb2b-0a3e3d6ce7c7","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.5"
"6ca0cee7-467e-491d-826c-599853831cb2","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.6"
"cf3b4cdd-0203-4331-8466-8aad4b26e568","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.7"
"fda2dfc3-5579-4629-ba51-343db872c889","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.8"
"c3b5fecd-c8c5-4168-a757-68da3da23564","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.9"
"e520df9d-8791-488e-8c5f-10daad4399bc","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.10"
"d4c3ad93-f772-4602-9182-b21767d6f076","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.11"
"2dfee546-a597-499c-a6de-f7b95138fef1","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.12"
"cc82e3b0-5b53-4451-bca7-8148e7827cc9","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.13"
"5d1c82e4-27e2-43c4-9a1c-08ebd4e43107","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.14"
"dc30011e-ce41-461a-8ee6-427aa6641c20","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.15"
"53dd7901-8c78-49bd-838e-ef37136c2d0a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.16"
"5fec73e7-72c4-4ffd-922e-45e060a50b7a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.17"
"09670970-c28d-45d6-8fa5-f66dbcc215a8","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.18"
"b5443ca4-9ed7-4eac-bd48-274b4c82be52","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 6","Unit 6.19"
"a2d288bd-5165-4e89-9cc6-f1ecd04d715f","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building D","Level 7"
"c70c6255-f772-4630-83c9-cba7f3818a83","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Corridor incl. stacks"
"a3943276-77b0-423a-939c-16991be296ce","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Cleaners room"
"bc96cae0-2536-410c-98df-9753fbffd96e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Sluice room"
"6b37d2f1-f6cf-44d2-b82c-dff0ae4a562e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Laundry"
"547cdb1e-3439-4dc5-8cec-ed1bb3dae304","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.1"
"73e2b49c-4def-4d27-8e5b-f8c210040681","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.2"
"e18aaa08-2711-4f84-9733-31bad17091e5","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.3"
"93f9f58e-756f-4a42-bbc0-60c60a5e5394","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.4"
"0959d242-d90e-489e-b8a3-a14ae5fd908e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.5"
"308e4f7e-8018-4180-a8ac-adb24d82e555","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.6"
"3771d74c-8a97-4a8e-973d-732158edc330","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.7"
"218ae5b4-fd90-4539-95b7-0be0e09f9b6b","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.8"
"dba114c0-4f33-43b2-9305-e388f2524855","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.9"
"28adf7eb-f2da-46bf-8d3b-404142aabe99","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.10"
"f89212bf-874b-46fb-824d-b28a71162ae2","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.11"
"4db556bb-7339-4478-8193-6e5be335c8dd","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.12"
"b39f49e9-3d31-4190-8c86-65026d808c5e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.13"
"92b24a33-1aae-4214-bed9-a9645fa98d8f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.14"
"1095d75f-9f58-4911-8691-1b2a3bda1f98","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.15"
"b1d8445f-b4c5-45f8-995d-844f2c429be8","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.16"
"af95797e-cd06-42dc-b9f7-83ac2d163e02","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 7","Unit 7.17"
"79a9e596-b494-4230-921d-83f6e7e28d59","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building E"
"359d31a5-8723-46e6-914b-23e256d1399f","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building E","Level 3"
"c83ee063-1fc1-4d3a-8f5f-e1379cd72a83","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","Corridor incl. stacks"
"6105c8ee-c0aa-4cb6-af14-21ff5cb86699","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","Female WC"
"901e5242-8f37-4307-8adf-5d59b617c882","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","Male WC"
"98380a9a-1f54-4b95-a3e0-61b41d7eea67","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","Laundry"
"9c6e8919-82f0-4e1b-ac20-738e3741c906","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","ACC WC"
"a9285baf-bc23-4cbf-81f9-e48794ff1c65","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","Café Servery"
"57f9d18c-a44f-48a6-a6c5-17b05ba8518b","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","Hair & Beauty"
"8fcffe6e-e30e-4ca2-abc8-3d107bf03a98","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","Cleaners"
"7c82e137-f628-489b-8ec4-fe6847f1c199","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","Spa Therapy"
"68232889-d79f-4558-89b9-7990ca0d035a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 3","Pool Area"
"05086b0a-b850-47af-9d2e-fb673231c6fa","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building E","Level 4"
"ca0f3450-4632-4dc1-a9d1-792cd07f24a3","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 4","Corridor incl. stacks"
"f6055aa9-2d0a-4e7a-a83c-664ebd90ddb4","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 4","Female WC"
"7a653a3b-525e-4dd5-bbf1-68b546e60a02","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 4","Male WC"
"45fbe1e9-4c5b-4345-acc6-2599b1256e5b","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 4","ACC WC"
"4d3868b5-378e-453a-88c6-413c93450a35","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 4","Cleaners"
"69e7237e-6b0d-476b-972d-739cc730812f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 4","Staff Room"
"43cbd34a-345f-44e9-84db-f5361285aaf7","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 4","Staff WC"
"cbba671e-3ba6-48e1-864d-1659c15563de","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 4","Bar Area"
"90d41f30-4c2d-4a27-9555-caf63c33ed68","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building E","Level 5"
"15b328d0-2c2c-4e66-8996-8fedcd0287c6","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Corridor incl. stacks"
"8dde3c8c-bc62-4790-9c3b-19fb5eedfddc","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Serviced Apartment Dining"
"db430682-e178-411d-a06e-5c4e3a9a175b","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Cleaners"
"f4f54f68-08f6-4007-b191-7419f15a058b","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Unit 5.1"
"5438ce90-1dcd-4e42-b6e3-504785de4788","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Unit 5.2"
"1979a799-d9cd-4af4-81c1-2f363e512b9b","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Unit 5.3"
"2046fb4d-6014-49fb-a286-79d5622221c5","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Unit 5.4"
"618c0177-382f-4817-8a2b-a56337d93b94","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Unit 5.5"
"400e4ffb-6fff-4589-a413-e765d054903d","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Unit 5.6"
"31b2286b-b214-4a83-b098-7bb728188eb1","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 5","Unit 5.7"
