"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a8632a2b-bad4-4ac4-824e-4f867bdbc0fd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1"
"a58046c1-1195-40b1-9d90-fa33c0a008ba","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Ryman"
"2eb6e5aa-8642-4601-badd-aa3dc3fe1c18","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants"
"c2412fb5-7ae2-4684-bf9b-e984ab4c7ef6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes"
"e4e08e4a-a685-4889-84da-5895eb870933","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports"
"57bee4a3-a678-4edf-892a-5699e5a55f51","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports","2022"
"96ad7cf5-1b3b-43ac-a3ac-d4779716b6c1","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2023","April"
"ea64d74a-3c2e-4e24-ad99-18d01d6d1d79","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2023","May"
"a4ff53f7-6ac8-462e-bf1d-451080f1e92b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2023","June"
"d681cac8-d7ba-4385-a908-2863642112db","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2023","July"
"cc181a63-911c-432e-b995-0748f4b61ecc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2023","August"
"44091e34-a216-4750-9986-19b7158ec3f6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2023","September"
"93b814a2-d835-403e-9bb4-3d5db25f9f61","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2023","October"
"7efd4025-b28f-4afb-84b3-8f39846355a4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2023","November"
"3d37ce1a-90d6-4662-b29b-d5b7cf575a92","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2023","December"
"da86316e-5912-49a4-82fa-83d71b4d208c","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024"
"41269fe3-92bd-4832-af2a-84a0070462c9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","January"
"9be291d7-51a1-4f60-a0e5-3162cb4ac42e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","February"
"c0399008-a02b-4923-8622-29ec542dafe1","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","March"
"f9ea1631-1a9e-45f9-813c-4dcd7a78c5de","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","April"
"a95f8e1b-c33a-400a-b5c0-c318cd94b0c8","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","May"
"b85895f0-f762-4d69-a54a-810bbe0d3b0c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","June"
"afbaa43b-0911-4216-a7d7-7e692d2b9f16","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","July"
"a6ef48ae-5859-46f6-9b52-93317388a2cd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","August"
"cdad4337-1c8c-403c-9354-37fd6d3d7227","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","September"
"2d69b57c-ed0e-4fb4-a669-b72889873df5","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","October"
"1ea0eff8-f507-434b-87b3-a9082753878b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","November"
"cdced094-121a-4fa8-bdd1-b4fa5f8e4bcb","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Site Visit Reports","2024","December"
"ea7ce7b3-089b-444d-86b4-4e8ee89cf6f4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Tonkin + Taylor","Completion Documents"
"f92144ea-eab2-4596-bdf5-1235820a7be9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods"
"cdd0fa4d-4e12-455f-9f31-957f0279e330","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports"
"e965cf46-8ab4-4379-8544-a56d75781297","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2022"
"8afbbde7-f269-4338-a906-c9d5aed2cd32","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2022","June"
"345a66eb-4ddf-4344-95d4-95744ffcac32","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2022","July"
"0ff21b03-e537-450f-99a9-14ea5197cc6a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2022","August"
"7d58bd3f-8dce-41bd-85a5-fb5732090557","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2022","September"
"18931efc-44f9-4fe8-82e7-c9e11e1ec439","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2022","October"
"5b1b4314-6058-44dc-af06-342a19d6081d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2022","November"
"38ff8902-1acd-4345-ae4a-7f64de04d305","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2022","December"
"4911fcbb-e993-4bd8-9467-8c1e95add9a1","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023"
"53382538-225d-4dba-98ea-07f1b6f9dfe9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","January"
"43fb21c7-df44-45ef-aef3-665a50332434","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","February"
"c15abe2c-b9a0-4652-8e92-70eab1ad4fe9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","March"
"7bcceafa-3874-48b2-9c32-0dd1afafc3e6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","April"
"c40dba1b-c0ce-4ccf-8975-eb215da2ba0c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","May"
"40046b6d-2364-4fea-aa4b-48842efabc1f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","June"
"30b985e6-0d65-45dc-9149-49a0ee3f4850","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","July"
"acd38dd1-43b1-4ab2-b1ce-cc8de605a39b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","August"
"bc65bd72-7845-4ff8-a930-0d81957c47a4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","September"
"9ad6a080-12d2-4887-8669-becb0e7f9b07","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","October"
"f2d92704-61c8-4eef-9fc5-c4817d0871a7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","November"
"23da143c-beea-4957-9e55-2c77c51dfc70","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2023","December"
"84e41e15-03bb-4458-9c56-b995d3dce07a","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024"
"41d31d7e-eca5-4b5f-82d8-8c8c797d716d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","January"
"2ba9e058-45e9-48b6-9fac-f64e05459bfd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","February"
"9fd306d0-5123-4314-a5a1-8e6f222315e6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","March"
"2096ce07-f570-4376-a809-6cea578654ff","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","April"
"2ff2bb26-50ae-4abd-998c-21803673ded3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","May"
"9cf3856e-835d-45a2-85ed-2f4709b1a860","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","June"
"08fd80f9-3af4-4e92-b908-131e1eec657c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","July"
"43946457-7d68-4c42-9e69-a18cfbf52b01","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","August"
"ca37fa3c-5a2f-4a48-979e-ebad5df3ccd3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","September"
"b6283c4d-e71e-4038-b5f3-4a8fa172100b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","October"
"7285faa7-ecde-46fc-8d49-94f49e7236d2","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","November"
"48c9e7a7-0bb7-4fa9-9a06-1c736ea81da4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Site Visit Reports","2024","December"
"75e73b11-b565-4fac-84a6-11f50c37eb9c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 9 (TH 1-10, 81, 82)","Consultants","Woods","Completion Documents"
"62bf586a-9f7c-428c-aeed-5e67e84bc0f8","","folder-normal","fail","","step","TRUE","FALSE","Stage 02 (B02)"
"e04a167e-5c6e-42f8-9435-c540a96c16c2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman"
"8d02356d-1bcc-4d2a-a4bb-d15372e41dee","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Foundation"
"d423c66c-6dfe-4503-b7f7-84cdb3175a4b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Foundation","Area A (Car Park)"
"97d0cb9b-aadd-46a7-842a-a4621a096386","","checklist-flat","pass","207d2f99cbf2aa7338086eb7424b375c3503e6ecfe5c598304d87297447ec883","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Foundation","Area A (Car Park)","Prepour"
"9cafd4be-5b3e-4bf3-bd4f-b83c6b81298e","","checklist-sectioned","work-in-progress","ITP - R - Concrete - Planning and Pour (per area)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Foundation","Area A (Car Park)","Concrete Pour (incl. columns & insitu)"
"457ea1ac-4022-4495-b237-9636a7ff4aa4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Foundation","Grid E- F - 1 to 9"
"7aab9964-0086-4ede-bdf3-8538b5b42852","","checklist-flat","pass","207d2f99cbf2aa7338086eb7424b375c3503e6ecfe5c598304d87297447ec883","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Foundation","Grid E- F - 1 to 9","Prepour"
"64ff523f-644c-4cd9-a897-2057d70d9fbe","","checklist-sectioned","work-in-progress","ITP - R - Concrete - Planning and Pour (per area)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Foundation","Grid E- F - 1 to 9","Lift Well (Concrete Pour)"
"7f50db69-53db-4ef3-b286-b9ab253610b1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Foundation","Area B"
"3f3c462c-b7b0-434a-a0e6-f274b53f4b61","","checklist-flat","pass","207d2f99cbf2aa7338086eb7424b375c3503e6ecfe5c598304d87297447ec883","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Foundation","Area B","Prepour"
"bb5bcdcd-928a-4bed-ba1b-948d86983b86","","checklist-sectioned","not-started","ITP - R - Concrete - Planning and Pour (per area)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Foundation","Area B","Concrete Pour"
"0a3ef833-3fe2-44db-bd4f-d5cb390d1ea3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure"
"6206b235-bd2e-4acb-bfbd-152d3fc77178","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Ground Level"
"f03c374d-85b4-42f8-9eeb-44251d8b8214","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Ground Level","Walls (Area A - Garage End)"
"05b70ebe-be62-4646-bc69-80fda8d44c4f","","checklist-sectioned","work-in-progress","da89d58f52f38b2634cd38499a5888bfc2766114865a2d480a458a3f755221d0","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Ground Level","Walls (Area A - Garage End)","Structure"
"b0cd4210-ea0a-4042-a9f8-3b5b0ad19075","","checklist-sectioned","not-started","ITP - R - Apartment Structural Steel (per area/level)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Ground Level","Walls (Area A - Garage End)","Structural Steel Elements"
"3b212eca-74c9-48a6-badf-991e1ef432a1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Ground Level","Walls (Area B - Residential End)"
"63b86e36-74bc-4654-aad2-bfd7d0e64f9e","","checklist-sectioned","work-in-progress","da89d58f52f38b2634cd38499a5888bfc2766114865a2d480a458a3f755221d0","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Ground Level","Walls (Area B - Residential End)","Structure"
"25ce4ffc-8c81-4d38-af52-d1dcfdc548cf","","checklist-sectioned","not-started","ITP - R - Apartment Structural Steel (per area/level)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Ground Level","Walls (Area B - Residential End)","Structural Steel Elements"
"7f10d015-5da7-40a1-948a-673eb81db17e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1"
"e27a8b22-2c45-4506-8d56-4b56c4358d24","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Floor (Area A - Above Garage End)"
"71137928-828b-47a0-81fd-4a26b240c42d","","checklist-sectioned","work-in-progress","ITP - R - Apartment Pre Cast Floor Structure and Concrete Pour (per level/area)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Floor (Area A - Above Garage End)","ITP - R - Apartment Pre Cast Floor Structure and Concrete Pour (per level/area)"
"21de0131-c0a6-4f46-9d47-5d8c4e177220","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Floor (Area B - Residental End)"
"62f21456-7c92-47be-ad21-ff7c5b2bb05f","","checklist-sectioned","work-in-progress","ITP - R - Apartment Pre Cast Floor Structure and Concrete Pour (per level/area)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Floor (Area B - Residental End)","ITP - R - Apartment Pre Cast Floor Structure and Concrete Pour (per level/area)"
"03cf7c7e-5f59-48ed-83b7-bb6981e116f7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Walls (Area A - Above Garage End)"
"2dcd9f72-a4c1-4e07-ac31-2f42f53942e1","","checklist-sectioned","not-started","da89d58f52f38b2634cd38499a5888bfc2766114865a2d480a458a3f755221d0","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Walls (Area A - Above Garage End)","Pre Cast Element"
"851b0ce5-f584-4f25-91c4-b2b181f7c656","","checklist-sectioned","not-started","ITP - R - Apartment Structural Steel (per area/level)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Walls (Area A - Above Garage End)","Structural Steel Elements"
"ddf5f993-2c13-4339-b2e0-a687fd4efe55","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Walls (Area B - Residential End)"
"e65badcd-366c-442a-873f-30f58f66bfde","","checklist-sectioned","not-started","da89d58f52f38b2634cd38499a5888bfc2766114865a2d480a458a3f755221d0","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Walls (Area B - Residential End)","Pre Cast Element"
"9b8e03f8-3aa9-45bb-aee0-7adfa70c7d1f","","checklist-sectioned","not-started","ITP - R - Apartment Structural Steel (per area/level)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Level 1","Walls (Area B - Residential End)","Structural Steel Elements"
"6ef6bced-25cb-42c2-a95c-93e715bbbb17","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Roof"
"921032ec-b3ff-43c7-b696-404c6640228b","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Roof","Area A (Above Garage End)"
"b418db69-965e-4b15-9544-4bd1e92d6d15","","checklist-flat","not-started","ITP - R - Apartment Roofing (per area)","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Roof","Area A (Above Garage End)","ITP - R - Apartment Roofing (per area)"
"d0833563-2f6a-4ca7-8050-93a91941d9ac","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Structure","Roof","Area B (Residential End)"
"da79dba9-43f7-404a-89f6-750d33f15450","","checklist-flat","not-started","ITP - R - Apartment Roofing (per area)","checklist-flat","FALSE","FALSE","Stage 02 (B02)","Ryman","Structure","Roof","Area B (Residential End)","ITP - R - Apartment Roofing (per area)"
"96ef6f2b-5e34-4b93-affa-ac1b72643ee8","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line"
"04a993ec-3d85-4610-87ce-2c3db8fafa3e","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Apartment G25"
"407fa8c1-35f9-4751-bed4-96abedb12c19","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Apartment G26"
"91b4cc48-d957-4363-963d-884c071e18dc","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Apartment G27"
"9f4f8b58-e49f-48a5-8617-48897021d22b","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Apartment G28"
"c292a926-7f5c-4106-905a-d48a7237d4d4","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Apartment G29"
"374c714d-47fe-4629-afde-94e16c495335","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Apartment G30"
"9668b5e7-a512-48ea-b915-9a761aa07114","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Entrance/Lift Common Area"
"1f67d69f-4080-4a33-99b7-0ea3d753bc65","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Corridor Area B"
"d6529647-a8b8-48bc-bfdb-74e5cd5de313","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Stair Well Area"
"75cc4908-4e2c-4244-a9b1-91ddd6707073","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Valve Room"
"992159b9-04ae-466c-8c1a-4b5d7dbb3c51","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Comms Area Room"
"47cc09d5-2a28-4b00-8b18-79a751e02d27","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","MSB Room"
"2139aa56-30ef-4c42-9c30-ebd9d0dd14f8","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Bin Room"
"a754203f-a03a-48c6-be11-386ba4919a0d","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Mail Room"
"78463cdc-7cf4-4f98-a91b-3bbdbb58bdce","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Ground Level Pre Line, Post Line","Car Park Lobby Area"
"7f445b16-96af-466a-b6b2-a1d68da9c7b2","","folder-normal","not-started","","step","TRUE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line"
"34874c3c-4207-4ba5-936c-a5caf4a7c6a4","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Main Entrance Common Area"
"b1043dc1-e414-4e73-9c42-3c7ef843c672","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 125"
"650613c1-d91f-4537-9e80-fedc56364ffd","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 126"
"152ec02b-8427-4635-bc99-08baba30ad37","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 127"
"ffdf34d7-9a70-4016-9087-b6d187af9fad","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 128"
"4313a214-0a63-4343-af99-a6452ed623ba","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 129"
"8655d860-7c66-44cb-80bb-8f08bf1b6d6c","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 130"
"c23d54e3-47e3-4705-b559-ee6d39eb61b6","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 131"
"40985df4-234d-4252-ba95-641926d1b6d5","","checklist-sectioned","not-started","ITP - R - Apartment Pre & Post Line (per area/grid/Location)","checklist","FALSE","FALSE","Stage 02 (B02)","Ryman","Level 1 Pre Line, Post Line","Apartment 132"
