"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b590e46f-b13b-4737-b81d-3eecc117debc","","folder-normal","","","step","TRUE","FALSE","Project Build QA"
"8a65bdcd-b88a-494d-8302-3be554a93433","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure"
"24129d55-064f-4402-8be0-5ffadeca82f7","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure"
"0e417027-11f9-4cfc-804c-1210bc1ac0b2","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Demolition"
"90a318e2-89e8-4406-8254-aa896b1fbbe3","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2022","Oct 22"
"02edb334-7aba-42be-a58a-a0a5c1d5166e","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2022","Oct 22","Date: 07 Oct 2022"
"c59a34e0-2aa6-43a3-b4cb-669128081aff","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2022","Oct 22","Date: 14 Oct 2022"
"ffc15883-0f22-4865-963b-f49d1dab07db","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2022","Oct 22","Date: 21 Oct 2022"
"cc0cdac3-586c-4dc8-a7e2-2e2980438f1b","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2022","Oct 22","Date: 28 Oct 22"
"f53f25f6-6bb5-4ba6-af95-79f80bec3256","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2022","Nov 22"
"4a498729-489d-4cad-a1c0-966be57cd164","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2022","Nov 22","Date: 11 November 2022"
"2327beca-ba7c-4687-a3fe-c51508a28db1","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2022","Nov 22","Date: 18 November 2022"
"b055721f-bbf7-4919-8edc-5f3a991d5cc7","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2022","Nov 22","Date: 25 November 2022"
"6f27da6e-59cf-4640-a16c-12a06d0a3ddb","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2022","Dec 22"
"787685d8-104a-4a14-9744-90936f3ee2d4","","checklist-sectioned","","df1235a0575f5980092db3c4ea8ff612264ec655522787f72eb276811eefb7f0","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2022","Dec 22","Date: 09 Dec 22"
"d1d94541-87ce-46c4-859c-a5434635186c","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2022","Dec 22","Date: 16 Dec 22"
"a6a7db28-dfc6-4878-a0de-459281a2eb50","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022"
"a21863c9-4e5b-4c54-8c36-4b1343de8b7d","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Oct-21"
"ef233f19-70dc-4553-b1a4-f15771302eb4","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Nov-21"
"5a08f872-5707-4603-b960-cbb4b1d0dbe0","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Dec-21"
"8423ccd6-c2ce-4306-9738-8098b43c96c6","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Jan-22"
"8b538940-3411-401d-87d4-8a89a419b3e5","","checklist-sectioned","","H&S - Safari Safety Audit","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Jan-22","Date: 28.01.2022"
"616ba741-bea9-4b46-9bb0-356ee92083ad","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Feb-22"
"edd4246a-70aa-49b6-b410-df15fae55b7d","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Feb-22","18/02/2022"
"a17fe424-2471-40f1-af24-9ff5e816cbf7","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Mar-22"
"994d8a11-1d47-4dc8-b5e0-8ce409a9e039","","checklist-sectioned","","6b8ea0256e5d1f13d551aa805b17bcbb8f521cde764053ca47a9bc2fea266ba8","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Mar-22","Date:31.03.2022"
"9aa349d9-3f09-485c-9d54-c01def22713c","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Apr-22"
"9ae853e5-5b5f-4152-b2c1-ad9323987d55","","checklist-sectioned","","6b8ea0256e5d1f13d551aa805b17bcbb8f521cde764053ca47a9bc2fea266ba8","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Apr-22","Date:30 April 22"
"315fa15c-13e4-4fe5-bf07-8f91108d1a5a","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","May-22"
"9ac3eb9c-0fd2-498c-b83b-70c598f2a476","","checklist-sectioned","","6b8ea0256e5d1f13d551aa805b17bcbb8f521cde764053ca47a9bc2fea266ba8","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","May-22","Date: 31 May 22"
"b67a3a1b-95ba-4c26-b683-0108c5e465df","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Jun-22"
"9394fdf9-8254-47e0-8352-a0635f474528","","checklist-sectioned","","6b8ea0256e5d1f13d551aa805b17bcbb8f521cde764053ca47a9bc2fea266ba8","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Jun-22","Date: June 2022"
"dbb67d7a-0abc-47ce-81d4-7f44aaac8a38","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Jul-22"
"7a986f30-cf39-4a01-93cb-d8ba026e8658","","checklist-sectioned","","6b8ea0256e5d1f13d551aa805b17bcbb8f521cde764053ca47a9bc2fea266ba8","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Jul-22","Date:29.07.2022"
"16187b02-420b-43d8-b0e0-a3745734440f","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Aug-22"
"791cc51b-06b7-47ad-bf70-6a7e5b309fbe","","checklist-sectioned","","87546014d45cf37b0fe596bf002e8e685acb33a1d2b9b428e5f058b0a616e70f","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Aug-22","31.08.2022"
"0d3ba322-9d54-4632-a810-1cb7c2fd281d","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Monthly Safety Audits 2022","Sep-22"
"dc022086-19c4-4867-92fc-91ccb9facc17","","checklist-sectioned","","95ad7bf6d06ad10eb8e79f9c1c09146b4afd5e1157fd6fe8b1dbdf578183ffb1","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Sep-22","Date: September 2022"
"f92bedb8-2b67-41f1-970b-5c796bfdf4cc","","checklist-sectioned","","112a79e3012f9a0195ef42ced035d002008e2f79f3c6023967d3e1649a29bbac","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Oct 22"
"f65aab5a-095d-430c-a1ae-c1dc4a5e13d5","","checklist-sectioned","","71098df7babebf3e9a509346d3a7dac3c2e62d2c0820f0cd7009604ef9ce2d0d","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Nov 22"
"f0826ad0-31b5-421d-89b2-59ee31619862","","checklist-sectioned","","b5d0f595101898f4e59f45316a60420fe481e8759d7b1fe0d5963183c3e9529f","checklist","FALSE","FALSE","Health & Safety","Monthly Safety Audits 2022","Dec 22"
"da61e9c8-e4c1-4a6f-b916-6072e729815d","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023"
"70d1c21e-30dc-4dd1-91c5-f501f087b5ed","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","JAN 23"
"a3d6c562-e97e-4874-903d-429cee79af0e","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","JAN 23","Date: 13 JAN 23"
"19eaf285-7c45-40d6-a021-488a039e640c","","checklist-sectioned","","8b4796e1ad90b98a4a57c292b428a02f27fa5bb4e0b3c6a950bb573274eea35a","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","JAN 23","Date: 20 JAN 23"
"e4811ba4-5686-432d-8c8e-ebacad8beddd","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23"
"50d51ad8-e818-41b5-be4e-645f9c5167fb","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","","","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023"
"04c25f85-6c18-5ea2-becd-a79249793b41","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","7f74be9b4b9aecce417e19696a2919e5041c3b18578761823b3039f6c8ae33a3","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Documentation Checks"
"d9ad454a-de56-5455-98e0-44f958fb55fc","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","c4bd0d2f7d85ffe385691bcf983149eef5e1458a736eb40f14ec93bd53c482ff","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Site Control"
"81f1bdb2-55f7-52dd-9b97-391ac397a541","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","49e14839b7b966a5ecccee7a2c9b33df8330e03f801cfc81f9521fec9434b861","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Site Facilities"
"fe247a27-aaef-53a7-90a8-982ad5466442","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","6e7881de20a799953f40c81d179a4ded6db00b74d549260a7698f801d84a063f","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","General Site Tidiness and Accessways"
"21fd7ec7-5580-581d-b339-ef8850c1ce14","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","7edf8e3b51adb0d8fb9cb428dc1f4e0ddc959849ef6eed0564b133b237dae601","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Personal Safety Equipment"
"36916f4f-9997-5113-9ec9-3d7d55830037","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","4986c45f1780a49f36c0d968d808f4b7ccc6cd6ba7f235ae0e5024320aa9fe39","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","First Aid/Fire Prevention"
"cf542182-1120-51f4-992a-4d95f84c2d2c","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","a35e4e416dd86c5b7e8b6d797c64ff21285506b6d3aad0e0d53025d6a4222470","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Cranes/Hoist/Lifting Equipment"
"9fff185e-ea9e-5c61-9481-46c04e3127a6","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","aab9a995f096d2d22075a964fc791dc9b1066bf03e6bb616c86595e3f368db90","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Compressed Air Equipment"
"c5ece3d6-bd7a-59e0-8edc-74b5e9c3e804","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","f6e8092f9179f22b2caba5ca8a89bdb5203817261f79ac8410ebbf2156c70b6c","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Excavations"
"e7303ac0-6716-56e5-8439-c7434005bb42","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","e8af8db3a685fce0f7dcb0c3074b6d3095952b068e3efe6ea557e63ae2eb6b5c","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Welding/Gas Cutting"
"883fce36-1f41-584e-850e-01c9eb975d36","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","acea0c7e4d5bfeb7cbda1eef09089228b6c701eb95685625d874a49428fd59ea","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Electrical Equipment"
"8e81feab-c3cd-5dc9-adfb-6e01289763ac","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","8d6e3dacd37ae5e6a0cd219290b57065d5266142e63592cb7878b5945e576cd5","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Chemicals"
"060725c5-736f-5322-8c98-db1c49819b29","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","ab52c1d6370136f55799a8e8003327129235a1012068cecc69d2bd9113acf321","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Tools"
"cd60f622-8c09-52dd-af04-e5d25b71427c","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","d1aabd8afc61386a4f23a2068c21b706d3b4134d55450b6ae4476c83fb82e8fb","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Scaffolding"
"3b31ec96-0cb0-5cb0-8ae2-47af102adde3","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","02cbf94619abc633ce43f5391fde0fdf875c3fd794855bdd3d1e9b78511f1ac7","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Ladders"
"fd9c0706-b9ea-571f-8d1d-5eac267a3a69","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","8827f0664e02260366f749265b85faaf6095f597decb0e598f86f2f8675989f5","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","Fall Hazards"
"6cda1584-5904-4d2e-bf64-efec1daceedf","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","weekly Water PH","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date:10 Feb 2023","ENVIRONMENTAL ISSUES"
"4d03dcc1-60f6-4948-b069-62a4b9f41b3f","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date: 17 Feb 2023"
"cca200b2-0570-4ff3-a4f7-392c01ae5db3","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","FEB 23","Date: 24 Feb 2023"
"fe68f806-8d3c-4801-a0a9-3449e6c4763a","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","MAR 23"
"b4439bb9-5636-4659-ad03-6f56b9e6f19b","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","MAR 23","Date: 17 March 2023"
"46ea0b5e-06ea-471e-81b3-6a489d247459","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","MAR 23","Date: 24 March 2023"
"b52ed211-a0ed-4205-ac9e-7f97235ff4c4","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","MAR 23","Date: 10 March 2023"
"882944d1-d3cb-4df5-a430-d2fb84d3cec9","","folder-normal","","","step","TRUE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23"
"1c7ebe47-826f-46fe-8bcc-1bd7542fe3c8","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 06 April 2023"
"42241525-4f0d-40f9-a1f7-3dc85cec1a45","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","","","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023"
"6267ea4f-1021-5a6e-9b1e-5650e11953a3","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","7f74be9b4b9aecce417e19696a2919e5041c3b18578761823b3039f6c8ae33a3","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Documentation Checks"
"a76154e3-a3db-5971-8c6b-65e2babd9c02","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","88c29ca7f645b6b875f6a3b01cce4cbdf99c8f3571545347a973102c1e451cb1","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Site Control"
"a50031bc-bf6c-51cb-a66e-156a969a44f7","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","49e14839b7b966a5ecccee7a2c9b33df8330e03f801cfc81f9521fec9434b861","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Site Facilities"
"db85a1bd-6535-5ba7-a97e-17feeb1f2137","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","6e7881de20a799953f40c81d179a4ded6db00b74d549260a7698f801d84a063f","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","General Site Tidiness and Accessways"
"70b1ff2b-f386-58df-856e-2eb56654fbb3","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","7edf8e3b51adb0d8fb9cb428dc1f4e0ddc959849ef6eed0564b133b237dae601","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Personal Safety Equipment"
"f506e5a6-dbdd-598c-a5b4-a22e063c803b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","e6f70929cb6bf5c0dccb18b9b080f19d3e07f23efa58df7067cac5f2b55a710a","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","First Aid/Fire Prevention"
"e0b9ead8-95c6-501b-88e2-5a81eac4b2e6","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","a35e4e416dd86c5b7e8b6d797c64ff21285506b6d3aad0e0d53025d6a4222470","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Cranes/Hoist/Lifting Equipment"
"82f4483f-587e-5165-bda0-6cfdc3a2f0b2","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","e8af8db3a685fce0f7dcb0c3074b6d3095952b068e3efe6ea557e63ae2eb6b5c","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Welding/Gas Cutting"
"4bc0ee9c-bf48-52dd-883f-f918591d8212","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","acea0c7e4d5bfeb7cbda1eef09089228b6c701eb95685625d874a49428fd59ea","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Electrical Equipment"
"ebf6b78e-0b29-53c2-8a7d-b4d843046f32","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","8d6e3dacd37ae5e6a0cd219290b57065d5266142e63592cb7878b5945e576cd5","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Chemicals"
"4666bf7a-c086-58d5-91af-02ac8c0c3f16","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","ab52c1d6370136f55799a8e8003327129235a1012068cecc69d2bd9113acf321","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Tools"
"9d9c1853-0c8a-5afa-ab61-eaf21323a69a","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","d1aabd8afc61386a4f23a2068c21b706d3b4134d55450b6ae4476c83fb82e8fb","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Scaffolding"
"a1661af3-518e-5898-8613-a79a44369a07","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","02cbf94619abc633ce43f5391fde0fdf875c3fd794855bdd3d1e9b78511f1ac7","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Ladders"
"b0e8a996-46aa-5af4-aee3-b7febb86896a","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","8827f0664e02260366f749265b85faaf6095f597decb0e598f86f2f8675989f5","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","Fall Hazards"
"3e75d914-87d0-522f-a8d6-7d4460f492de","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","weekly Water PH","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 14 April 2023","ENVIRONMENTAL ISSUES"
"892d1fe7-5884-43e5-ab4c-1ad7483449b8","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","","","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023"
"7f9b4afb-ce9d-52b6-8c63-63d8f2ce35bb","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","7f74be9b4b9aecce417e19696a2919e5041c3b18578761823b3039f6c8ae33a3","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Documentation Checks"
"5c5278a8-d55b-5a71-97be-2ed1220968af","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","88c29ca7f645b6b875f6a3b01cce4cbdf99c8f3571545347a973102c1e451cb1","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Site Control"
"f2810073-bbc8-5662-a4a4-f555c02a35c4","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","49e14839b7b966a5ecccee7a2c9b33df8330e03f801cfc81f9521fec9434b861","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Site Facilities"
"7d5c7f05-44f7-5f92-877c-633954ae7c0e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","6e7881de20a799953f40c81d179a4ded6db00b74d549260a7698f801d84a063f","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","General Site Tidiness and Accessways"
"4a0a636e-9444-5436-b160-8de5e3625200","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","7edf8e3b51adb0d8fb9cb428dc1f4e0ddc959849ef6eed0564b133b237dae601","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Personal Safety Equipment"
"f3c2fa3b-de75-5ce9-bfcf-410253dedfdd","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","e6f70929cb6bf5c0dccb18b9b080f19d3e07f23efa58df7067cac5f2b55a710a","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","First Aid/Fire Prevention"
"745ba143-5baa-5f1f-9c09-3f252627c18f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","a35e4e416dd86c5b7e8b6d797c64ff21285506b6d3aad0e0d53025d6a4222470","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Cranes/Hoist/Lifting Equipment"
"4f434cc0-fba2-5987-a6be-e756cb7458af","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","e8af8db3a685fce0f7dcb0c3074b6d3095952b068e3efe6ea557e63ae2eb6b5c","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Welding/Gas Cutting"
"8a0c6bf1-1e6b-511f-9ff8-01d16cd7e2a1","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","acea0c7e4d5bfeb7cbda1eef09089228b6c701eb95685625d874a49428fd59ea","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Electrical Equipment"
"dab15e4a-7ed8-5ad3-97ff-66550209ebc4","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","8d6e3dacd37ae5e6a0cd219290b57065d5266142e63592cb7878b5945e576cd5","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Chemicals"
"1853d574-9d5d-559e-bf89-9d08a025929b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","ab52c1d6370136f55799a8e8003327129235a1012068cecc69d2bd9113acf321","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Tools"
"32e21d64-d9ef-5ffe-b3b7-f950ba6aedf9","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","d1aabd8afc61386a4f23a2068c21b706d3b4134d55450b6ae4476c83fb82e8fb","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Scaffolding"
"5d87d509-0983-501d-b878-fa5207472654","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","02cbf94619abc633ce43f5391fde0fdf875c3fd794855bdd3d1e9b78511f1ac7","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Ladders"
"69a153ad-663f-5058-82d3-f08e98b00886","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","8827f0664e02260366f749265b85faaf6095f597decb0e598f86f2f8675989f5","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","Fall Hazards"
"99e0b9d4-1392-5e82-9c22-f522cddb1e49","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","","weekly Water PH","checklist-flat","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 21 April 2023","ENVIRONMENTAL ISSUES"
"47260d2d-1122-4584-8bc8-3a0df6d82eaa","","checklist-sectioned","","H&S - Safari Weekly Safety Audit","checklist","FALSE","FALSE","Health & Safety","Weekly Safety Audits 2023","APR 23","Date: 28 April 2023"
