"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"64cdf63b-8dcd-41b2-893b-76737829f774","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's"
"65cb4231-9be6-4944-a2ff-40074be0b6ab","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's","ITP-001 - Stripping Topsoil Clearing & Grubbing"
"f6912197-b1cb-43b2-b712-7ebce6cb06d0","Child 3 - Testing Requirements(83964288-eece-5116-82c4-61e694372d72) -- Final Inspection - Work Completed On(11876eba-85b6-4131-829b-78202f1f5cc8): checkpoint-no-status has incorrect meta.stepType checkpoint-status
Child 3 - Testing Requirements(83964288-eece-5116-82c4-61e694372d72) -- Final Inspection - Work Completed On(9cfe455d-cfd0-4fc6-b03d-152108e22c0a): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","e4b8c847746288a710b8cca7dd24241890291a2202938528d9ad7b7fe8f3c5de","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-001 - Mickleham South CH30070 - CH30234"
"1a43e680-28c7-4bbc-9acb-a08ac18f98e3","Child 3 - Testing Requirements(8e668f06-5f84-5af4-b3e8-ca03aa4c64c5) -- Final Inspection - Work Completed On(bbe6d648-5546-4103-b83f-6707dbb88af7): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-002 - Mickleham South CH30000 - CH30200"
"22f02519-a451-42ae-9fd7-718eb9bb10f7","Child 3 - Testing Requirements(34d446b2-abe8-595d-9ab7-f8b47d1c3d66) -- Final Inspection - Work Completed On(fdf1481a-a09f-41bf-a655-7a752158a356): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-003 - Mickleham South CH30234 - CH30316"
"0de5757d-3a59-49da-a175-89020b53f3ae","Child 3 - Testing Requirements(19f08ac7-d198-59c1-abf6-a54728a04c69) -- Final Inspection - Work Completed On(5290ad48-acfe-41ac-8023-94a33c5373ff): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-004 - Mickleham North (Northbound) CH30520 - CH30665"
"a176bfb1-a82a-4a02-9198-34b120e5d5cb","Child 3 - Testing Requirements(a62450ab-005b-5f6f-84be-77d5f59c16fb) -- Final Inspection - Work Completed On(f82452b3-43e9-490b-911e-b7234ddadd05): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-005 - Mickleham North (Southbound) CH30520 - CH30575"
"a36cff26-e6e2-4e68-b82d-649f5cd32ea1","Child 3 - Testing Requirements(e5252fd1-df6a-591b-9743-23cd034e39bc) -- Final Inspection - Work Completed On(89f142e8-2821-4aea-86d3-ae4008dbc605): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","dac60c7c1c459af65250c1a3522d4f6ecdca414d5ec5a99594c65843155aeafe","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-006 - Mickleham North CH30665 - CH30820"
"bc23f36b-f339-4b15-a1bc-ef4e1d1e2227","Child 3 - Testing Requirements(eb9e0fe2-b14e-5314-8fb5-440104a9293d) -- Final Inspection - Work Completed On(e67273ef-4eed-4dbc-bd49-95b91d828ba9): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-007 - Mickleham North CH30575 - CH30665"
"fbbbe0d5-6785-4fbc-a084-e37e6af38c79","Child 3 - Testing Requirements(74e26afa-6c77-5222-8c03-455a118a3243) -- Final Inspection - Work Completed On(60f2df03-5bc5-4d74-bfd6-337ecbb3857f): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-008 - Mickleham South (NB) CH30316 - CH30400"
"8eefe6e2-bb9b-41a8-a012-bccac796165f","Child 3 - Testing Requirements(d7b4867b-ca86-5419-9f59-8f5a6d887ef1) -- Final Inspection - Work Completed On(8ff63efc-d597-4e94-9c35-d12afd3c5589): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-012 - Mickleham South CH30316 - CH30375"
"9b41e6ff-d2b8-4481-b06e-5185da54823a","Child 3 - Testing Requirements(96f29dc7-dd30-5fae-8b88-6221d4226483) -- Final Inspection - Work Completed On(a9ad3da8-d992-48db-abb1-3e7fc8495de3): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-013 - Mickleham North (Northbound) CH30430 - CH30470"
"e58d879d-3663-4664-b241-7502b778c520","Child 3 - Testing Requirements(a685d723-ec43-509a-8504-95d411d7be71) -- Final Inspection - Work Completed On(96c521d5-2aaf-4c3a-abc3-4eea157891f3): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-014 - Mickleham North (Southbound) CH30400 - CH30520"
"ea191adb-8ab7-449a-b9a9-60acf582271a","Child 3 - Testing Requirements(86a5c7ee-73d3-5e02-b565-b211ac1780bd) -- Final Inspection - Work Completed On(202d53e1-61c9-4b2f-a781-02819357a0d5): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-015 - Mickleham North (Northbound) CH30470  - CH30520"
"71ac7024-5110-4e32-94f7-07e5ec52eb02","Child 3 - Testing Requirements(86fac040-9d97-5f94-95ca-d578e6995f1f) -- Final Inspection - Work Completed On(2a25be73-d91d-41ab-a970-2879922b9331): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-016 - Mickleham Intersection CH30400 - CH30430"
"61a9581f-ddff-41ea-a468-66b9d98103d0","Child 3 - Testing Requirements(6b97a37d-a117-5df7-ab19-bed5f7a2458f) -- Final Inspection - Work Completed On(d867f1b7-aaaa-4eb7-be00-4b4a86e1bfe6): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-017 - Zone 7 East (WB)  CH10590 - CH10620"
"8b1001cb-4167-486a-8772-d025b7ae3ea4","Child 3 - Testing Requirements(58e061a2-8ce9-5892-9fa5-5c579ab43539) -- Final Inspection - Work Completed On(d092bfff-65e5-4641-a934-34b80c77c2be): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-018 - Mickleham Intersection (SE SLIP LANE + WB CARRIAGEWAY) CH10550 - CH10590"
"ddb3ed7a-a2dc-43d2-9ab8-eec4d712f8b8","Child 3 - Testing Requirements(be00c9e6-9bdb-5a2f-96e8-4f64023e1f81) -- Final Inspection - Work Completed On(e94bb4c0-27ce-4258-b8ed-878236dacd45): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","ddb5f79eff5bd98b88c9deb1fd1ce1b756304827d9b679ff67176ec7309fb192","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-019 - Mickleham Intersection (NE Slip Lane + East Bound Carriageway) CH20520 - CH20570"
"8b819354-1522-4d77-8117-ba68bd3deacc","Child 3 - Requirements(a6e933f5-0a34-5166-bfb6-df4f99f20c6a) -- Final Inspection - Work Completed On(f1e1a743-f6bf-45f1-b7c5-cfc671e3f8a3): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-sectioned","","177c17df581a968cc2df194630211b7907613ba6f3635e33cfa3f493b6b5c66e","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-020 - Mickleham Rd Intersection NW Slip Lane CH20470 - CH20490"
"9ab162a6-75f2-4f2f-8184-06ac330a67ff","","checklist-sectioned","","0f9b196fb823ee9afab79a2f52826568f364d3e7abb89b7d6871d617df217a1c","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-021 - Mickleham to Debonair CH10940-CH11110"
"d90babad-009b-4024-bfc8-280158665510","","checklist-sectioned","","7728b006344ac7ae18978738bbd51ad1c62f4135a96b86d14b020e53a0677643","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-022 - Mickleham to Debonair CH10830-CH10940"
"46cbe2be-34c2-44a8-8ae6-52238d20a0de","","checklist-sectioned","","39eeea93f5f5d2b9778e8e4d78b3bbacc2593d2d675944c98960361165294c20","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-023 - Zone 7 West - WB lane CH 10250 - CH 10400"
"8038e1eb-5ace-4056-be4e-724be622ee19","","checklist-sectioned","","39eeea93f5f5d2b9778e8e4d78b3bbacc2593d2d675944c98960361165294c20","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-024 - Zone 7 West - WB lane+ Slip Lane CH10400 -CH 10500"
"2da6e683-1d1d-4fbb-b583-ab1b26a90907","","checklist-sectioned","","39eeea93f5f5d2b9778e8e4d78b3bbacc2593d2d675944c98960361165294c20","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-025 - Zone 7 West CH 10170 to CH 10250"
"488912c2-dc78-4ef2-b8a7-0f0e7172bada","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-026 - East Debonair (11250-11360)"
"d2a02d7d-94f6-47bd-bde7-f86f140271da","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-027 - East Debonair (11100-11250)"
"7f66b157-184b-4668-a674-570e7e35438f","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-029 - Zone 5 Aitken North - Upper Half - CH60860 to CH60940"
"6eff4e13-2978-4b8a-a78e-2e829a4664c6","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-030 - Zone 7 East CH11360-11660"
"eefe2787-f407-491e-beb1-cec8f2b7542b","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-032 - Zone 7 Vantage CH11870-11970"
"80cebe83-cf72-4663-8901-65abc12ff2e1","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-033 - Zone 7 Vantage CH11750-11840"
"f62981a6-85a5-460f-841b-c7144263e27e","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-034 - Zone 7 Vantage CH11870-11890"
"909291af-fa4b-487b-8842-60e4413fd5c0","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-035 - Zone 7 Vantage CH11825-CH11850"
"f43f132d-11d9-4ea8-8435-cb052f0549c2","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-036 - Zone 7 Vantage CH11870-11890  Layer 2"
"31cd5a5d-5da3-49f8-b745-27456c681c15","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-037 - Zone 7 East Stage 2 (CH20545-20750)"
"124ff8aa-dc2e-45b9-ab24-4d0e29413baa","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-038 - Zone 5 Aitken South - North Section - CH60520 to CH60410 - SB"
"93c99b1c-4e02-4893-a2b9-6cde821bf2f1","","checklist-sectioned","","a58d5975c58fac9d8b974a5af2990cd5bb2e23789822a29dd6303655b380a8e3","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-039 - Zone 5 Aitken South - South Section - CH60410 to CH60360 - SB"
"2db82f5c-8b93-455f-b36e-fc5faa2758e6","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-040 - Zone 5 Aitken North - Mid Section - CH60840 to CH60620 - SB"
"478d8a03-45f9-4e09-ace8-5117345e88da","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-041 - Zone 7 West Stage 2 (CH20360-20480)"
"10754ef5-e2f1-49eb-a7d9-95229d8727d8","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-042 - Zone 7 West Stage 2 (CH20230-20360)"
"90b33d77-a79f-467e-b459-db2e50134457","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-046 - Zone 7 West Stage 2 - 750-760 Craigieburn Rd (CH20170-20230)"
"5ab068f0-d15e-4742-b72e-09c982ac5614","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-043 - Zone 5 Aitken North - Mid Section - CH60780 to CH60650 - SB"
"6e653eda-67fb-48a7-a5cf-c2a7543f5b0a","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-044 - Zone 5 Aitken North - Mid Section - CH60650 to CH60620 - SB"
"87cb7e3f-9917-4429-9bca-6f2566cf12c8","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-045 - Zone 6 Vantage to champion S1 - CH11900 to CH12180 - EB"
"f11bc950-7e03-425c-b85e-c3ade684cfee","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-056 - Zone 7 West Vantage 11660-11820"
"55cbe590-6f4a-4d2a-9fd1-bde3a80774e8","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-057 - Zone 7 West Vantage slip lane 11835-11870"
"9ce18404-8e5f-4655-a37a-195b294b84fe","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-058 - Zone 6 - CH12600-12750"
"dfe383f3-4095-433b-ae04-59a8cc54896d","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-059 - Zone 6 - CH12550-CH12600"
"6bca2799-55e5-4561-8b9d-04378013706f","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-060 - Zone 7 East Stage 2 - West of Ambulance Bay (CH20890-21000)"
"80766e86-2a98-4653-85c3-832836542868","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-061 - Zone 7 East Stage 2 - East of Ambulance Bay (CH21120-21200)"
"05a85f43-742d-45b5-8d23-cebebb0c9fd4","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-062 - Zone 7 East Stage 2 - West of Ambulance Bay (CH21000-21120)"
"4d68a41b-8d2d-4581-9d2c-1fbda8ab801e","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-063 - Zone 7 East Stage 2 - East of Ambulance Bay (CH21200-21330)"
"2e104201-e499-4e48-99ab-67d01308c47f","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-064 - Zone 7 East Stage 2 - Gate 7.14 to Site Sheds (CH20750-20890)"
"9db09ffe-9e73-434f-a033-bcfcc18b4b44","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-065 - Zone 6 - CH12440-12490"
"ba138021-871b-4202-9ed7-cc8b7bea9dbd","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-066 - Zone 6 - CH12345-12440"
"a29a0c33-8d8e-4e44-861e-5c7442424e66","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-067 - Zone 6 Champion Intersection East - CH12290 - CH12345"
"aec56601-6cc0-4111-8b21-17d980b0338e","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-068 - Zone 6 SE Vantage - CH11870-CH11880"
"4945b6ac-8d06-4c75-87ea-40c180680360","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-069 - Zone 6 Champion West - CH12235 - CH12290"
"24cf7bef-1032-435a-af1d-921c1e08ae78","","checklist-sectioned","","23fe38a9a3445ae92e9e050b752086de9be2c2c95d785880be0cf58478ed2ea2","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-070 - Zone 6 Champion West - CH12300 - CH12325 "
"54b9b5d8-47f2-4afc-b0d4-f42fbef249ea","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-071 - Zone 6 Aitken bridge - CH12490-12610"
"52ae4a5d-a546-4e77-9083-a8e688b7ca6e","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-072 - Zone 5 Aitken South East Corner - CH13280 to CH13320 - WB"
"942b08e6-fa9d-4223-afa4-f3c7e3057363","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-074 - Zone 7 East - Stage 2 (CH21280-21340)"
"9a99e849-ce35-4d73-b465-247094ba4c48","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-075 - Zone 6 Aitken bridge (North) - CH12460-12520"
"18ab2a30-df20-4db6-b383-899cd377ffa6","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-076 - Zone 5 Aitken North - KFC Intersection + Right Turning Lanes - CH60600 to CH60745 - SB"
"8ac988a2-59b0-417c-a2eb-c0402a4065f1","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-077 - Zone 6 ct se vantage slip lane 11870-11905"
"4aa54b66-29c6-4b5c-a5bd-15d458a9369d","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-078 - Zone 6 - Stage 1 - Waterview Rd - Roundabout CH12800 - CH12820"
"f88ef9a2-ab87-4492-9a29-52d7d4022a26","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-079 - Zone 6 - Stage 1 - Waterview Rd - SW CH12730 - CH12800"
"eb5f8fae-c560-4c16-ae30-d7a4f4aaf662","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-080 - East Highlander Bull nose (11868-11930)"
"1fc7d004-d51d-48f5-82b0-5f825a419434","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-081 - Zone 5 Aitken South West Corner cross over towards Waterview - CH50560 to CH50545 - NB"
"2bb490c1-1d6c-4916-9ab4-57a15f25870f","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-082 - Zone 7 East Stage 2, West of Whites Lane - Pavement Rectification Layer 1 (CH21370-21450)"
"cfa27891-93d7-4567-8773-bf11630568cb","","checklist-sectioned","","88462cf3f7c265802cf6d7239c4651d95fa4aebab531a908b9bd28a4064e9d3a","checklist","FALSE","FALSE","AREA 2 ITP's","ITP-011 - Cement Treated Crushed Rock","ITP-011-A2-LOT-083 - Zone 7 East Stage 2, West of Whites Lane - Pavement Rectification Layer 2 (CH21370-21450)"
