"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6f69b477-4022-42c0-853f-fb7bbe343980","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"9ef568b4-1073-4238-8132-76c41e82e311","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Central Utilities (CU)"
"97cef4a0-db76-47a1-b524-632a936e2205","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 33 - MA15-233 - #AST446 - L1"
"6d039ec7-7f43-4a84-80d6-79f9edebb6c2","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 34 - MA15-234 - #AST447 - L1"
"561d5ab4-7d33-48e3-bc57-ba6d77e0e3cc","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Double Cell 35 - MA15-235 - #AST448 - L1"
"0435c08a-d5f6-4b3c-8288-7efea967db59","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Double Cell 36 - MA15-236 - #AST449 - L1"
"154ab842-2a40-4e13-b74e-04930c1b1818","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 37 (Acc) - MA15-237 - #AST450 - GR"
"aacd8dc6-a525-4da5-b5c2-58ab8e2b2ebd","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Double Cell 38 - MA15-238 - #AST451 - GR"
"67ab0c9f-7ec4-4496-8778-c25f618b0ff4","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 39 - MA15-239 - #AST452 - GR"
"183fabd0-da7e-4b1e-a9a7-d4ca87ba19d6","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 40 - MA15-240 - #AST453 - GR"
"98609d9f-7822-44ce-9192-f17c4ef97835","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 41 - MA15-241 - #AST454 - GR"
"f9bbc394-b957-4460-b84a-d9a10f60f951","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 42 - MA15-242 - #AST455 - GR"
"1e21e2a3-621f-466c-8dfc-b339c37096ce","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 43 - MA15-243 - #AST456 - GR"
"16a631a2-0cad-4e17-abed-74c3c66a867f","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 44 - MA15-244 - #AST457 - GR"
"78971c4c-9294-4ef5-8e33-3415528cd3e0","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 45 - MA15-245 - #AST458 - GR"
"9c3d5be1-2134-4b52-9f84-8806ee921ba3","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 46 - MA15-246 - #AST459 - GR"
"b29b8ab9-a19f-434b-800f-26bed25195fd","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 47 - MA15-247 - #AST460 - GR"
"2ed311ad-bfab-4b92-bb91-7770f8bc65f2","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 48 - MA15-248 - #AST461 - GR"
"a6140678-9216-4a97-be06-eca9b9b880ad","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 49 - MA15-249 - #AST462 - GR"
"3ccdf9b0-9c55-410c-83be-f9fb1d24f97d","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 50 - MA15-250 - #AST463 - GR"
"8fbac12f-05da-458f-9774-70bec64da1ba","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 51 - MA15-251 - #AST464 - GR"
"d7fddcfc-f78c-4171-a2a0-e0d0ca342dcc","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 52 - MA15-252 - #AST465 - GR"
"9488013a-5bed-41a4-bdb5-1d42ba8bd9c4","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 53 - MA15-253 - #AST466 - GR"
"987d5a0d-1e97-4dc9-b0f7-9b66ceb22efb","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 54 - MA15-254 - #AST467 - GR"
"090c04c3-d16c-4984-9b47-c4adf2b8bbe7","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Double Cell 55 - MA15-255 - #AST468 - L1"
"fc9ed55b-5379-4271-a39f-33ce90da197b","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Double Cell 56 - MA15-256 - #AST469 - L1"
"c611416a-c01a-4eb7-8e9f-afea1a3a6f25","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 57 - MA15-257 - #AST470 - L1"
"8b997d72-e6b5-4ac7-8922-86edc69fb8f9","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 58 - MA15-258 - #AST471 - L1"
"b11debed-4698-44c2-b7e1-c44348a60166","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 59 - MA15-259 - #AST472 - L1"
"19548f9d-d10c-4ff5-af16-64086e73d29d","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 60 - MA15-260 - #AST473 - L1"
"cb0e6963-65e3-45dd-ad11-2d9934690764","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 61 - MA15-261 - #AST474 - L1"
"edff8eb3-411f-4e04-b219-619e34baad43","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 62 - MA15-262 - #AST475 - L1"
"70d586c9-ad99-403b-8843-499feddfd561","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 63 - MA15-263 - #AST476 - L1"
"2a45a827-72d9-4113-8348-cc3cc90488c4","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 64 - MA15-264 - #AST477 - L1"
"cce9d65d-2042-436e-bf13-6e40f61d7f58","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 65 - MA15-265 - #AST478 - L1"
"4b7e90ce-f047-48c6-82dc-b51b64992050","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 66 - MA15-266 - #AST479 - L1"
"69ac818d-bc3e-47a5-9284-8da397069c27","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 67 - MA15-267 - #AST480 - L1"
"533ad960-edbf-45ab-9377-9671e8cd2780","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 68 - MA15-268 - #AST481 - L1"
"73457247-c266-4021-bae2-56f628fb1e0a","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 69 - MA15-269 - #AST482 - L1"
"0058f3c8-81ec-4604-b5f8-92b88042e578","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 70 - MA15-270 - #AST483 - L1"
"cbcd3541-600d-465d-ac69-4bd91338d23c","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 71 - MA15-271 - #AST484 - L1"
"e553b406-6b9b-41be-9cba-33f112e3acf8","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 15 (Hailar 1)","Cell 72 - MA15-272 - #AST485 - L1"
"4a5a9b7c-1920-4826-a81c-4ae4eb5a8892","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)"
"8ebfc245-e9d5-48ca-a0b8-58c0e275f846","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Store 2 - MA16-011 - #AST244 - GR"
"88e33ce5-50d7-4ea2-949c-9a3f1eb95a22","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 1 - MA16-201 - #AST248 - GR"
"66ca4781-9187-4dfe-bd94-088cae518f83","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 2 - MA16-202 - #AST249 - GR"
"843d2df3-2350-4abe-9f92-af700e35d406","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 3 - MA16-203 - #AST250 - GR"
"05753c50-2dbc-4579-b3d5-3371db394485","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 4 - MA16-204 - #AST251 - GR"
"2f2cda27-8460-452b-845b-d4c0db111d49","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 5 - MA16-205 - #AST252 - GR"
"150327e8-f42c-46bc-905a-8a200ecc52af","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 6 - MA16-206 - #AST253 - GR"
"7e32fb02-6f7c-4db2-8788-6875b84b8e46","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 7 - MA16-207 - #AST254 - GR"
"1bfc10cb-a3e0-4d8e-aee5-52ff509c40ae","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 8 - MA16-208 - #AST255 - GR"
"a84e1a8c-8e51-468d-806b-db8991eb56c1","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 9 - MA16-209 - #AST256 - GR"
"daa7249a-39a4-4e05-99b7-3891212289d3","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 10 - MA16-210 - #AST257 - GR"
"130febc4-f23c-4fd6-a091-e4af336c4fd0","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 11 - MA16-211 - #AST258 - GR"
"0639f7e8-e6c8-49fd-ac1a-8f60ba66965d","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 12 - MA16-212 - #AST259 - GR"
"22e0c4bc-dc3f-4919-a79d-e5add1163194","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 13 - MA16-213 - #AST260 - GR"
"36112348-cad3-42a3-b65b-ed8b5506f2ee","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 14 - MA16-214 - #AST261 - GR"
"4deaeb89-a21f-4e5d-a52d-da631d94d9ed","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 15 - MA16-215 - #AST262 - GR"
"4199006c-2e01-4faa-8cba-a9af2ade58aa","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 16 - MA16-216 - #AST263 - GR"
"2ba05626-671d-4783-9dca-2ae5dbe8b0a6","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Double Cell 17 - MA16-217 - #AST264 - GR"
"460d1ab4-4696-49d4-b9f5-f3a8fbc96ce8","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 18 (Acc) - MA16-218 - #AST265 - GR"
"753152b1-9d28-4e3c-a7b7-7023c3513f4f","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 19 - MA16-219 - #AST266 - L1"
"3a304d6c-9f0d-4452-bd99-d3cc627682f3","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 20 - MA16-220 - #AST267 - L1"
"dd644049-a9f1-47fc-b1c9-c4c4b0b2d857","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 21 - MA16-221 - #AST268 - L1"
"8e560b91-7f93-48cc-bf80-653243095406","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 22 - MA16-222 - #AST269 - L1"
"68efa2ca-5f52-4832-9e0d-11db3010a11f","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 23 - MA16-223 - #AST270 - L1"
"2b3481dc-d082-4e69-9964-f14958311003","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 24 - MA16-224 - #AST271 - L1"
"a60c33df-e6b3-45b8-93cc-e971e26abfe8","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 25 - MA16-225 - #AST272 - L1"
"26bc6b16-6b74-432f-8638-37fd18f6e3e0","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 26 - MA16-226 - #AST273 - L1"
"ae0e3a66-408e-494a-bc18-5ed8b7ee3eea","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 27 - MA16-227 - #AST274 - L1"
"ea50b85d-4a03-4b78-9433-329e6e310e49","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 28 - MA16-228 - #AST275 - L1"
"a220ef4f-44a9-4540-b23e-d561582ba6f5","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 29 - MA16-229 - #AST276 - L1"
"ef1a3c7e-a670-4a2d-80e8-518966290f54","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 30 - MA16-230 - #AST277 - L1"
"c7580e30-1022-4653-abb0-2864c09e1ad3","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 31 - MA16-231 - #AST278 - L1"
"2a2f72b1-275d-4781-bbe2-b4fd714923d8","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 32 - MA16-232 - #AST279 - L1"
"01d83e7e-9141-4920-a2bc-8db494327fef","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 33 - MA16-233 - #AST280 - L1"
"37fd5f6f-7ce0-4214-9627-2bb01a90a9ea","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 34 - MA16-234 - #AST281 - L1"
"d788e760-5f02-4079-8e7c-7fe1e5a40828","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Double Cell 35 - MA16-235 - #AST282 - L1"
"23057ed5-e992-438a-857c-8e07df763182","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Double Cell 36 - MA16-236 - #AST283 - L1"
"b5c6af18-876b-42d7-9779-7562242bba4b","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 37 (Acc) - MA16-237 - #AST284 - GR"
"e926f2e1-df6d-4085-b752-839365382e8f","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Double Cell 38 - MA16-238 - #AST285 - GR"
"4c38c254-2d56-421e-b1b3-95a6ba788b75","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 39 - MA16-239 - #AST286 - GR"
"62301b0b-c9cc-4e89-8168-53fdbda4a63d","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 40 - MA16-240 - #AST287 - GR"
"10f3f518-811e-4236-924b-5e4d3f1dafb2","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 41 - MA16-241 - #AST288 - GR"
"cc2b657b-1cc6-4555-8923-60de56d6493c","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 42 - MA16-242 - #AST289 - GR"
"1b29d34b-8f2c-45c3-8d21-3673a962183a","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 43 - MA16-243 - #AST290 - GR"
"2e780ffe-9daa-4cc8-bada-9e902ad26a3d","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 44 - MA16-244 - #AST291 - GR"
"ee04c040-ea59-432c-a532-14cda91feb6d","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 45 - MA16-245 - #AST292 - GR"
"f7081107-b938-4c91-a539-59d7f93d21c7","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 46 - MA16-246 - #AST293 - GR"
"93b09d21-1e86-411d-a1f1-ee17bbccda95","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 47 - MA16-247 - #AST294 - GR"
"7ac1a645-784d-4168-bd6d-d01afe7f12dc","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 48 - MA16-248 - #AST295 - GR"
"edac5da1-ab16-4d13-85c6-8f9f5180de08","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 49 - MA16-249 - #AST296 - GR"
"79c2fa51-a00f-4411-a0ae-c5c40a1ffc2b","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 50 - MA16-250 - #AST297 - GR"
"17f8e762-ea77-41d0-89c4-f722b14cf4b5","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 51 - MA16-251 - #AST298 - GR"
"fd6fcb4b-4546-42ea-9dbd-18ec5fa6a08e","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 52 - MA16-252 - #AST299 - GR"
"00ceb35e-b2dc-40b1-8862-9772392a9d47","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 53 - MA16-253 - #AST300 - GR"
"61137cdb-09d0-4745-bc63-d2158e1c12a5","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 54 - MA16-254 - #AST301 - GR"
"d48f6e56-3af8-4a1a-b71d-832b56329665","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Double Cell 55 - MA16-255 - #AST302 - L1"
"49085996-a926-4e8e-b309-91853a323f3b","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Double Cell 56 - MA16-256 - #AST303 - L1"
"a2a4b163-bdcb-473e-9f15-4dd8eea13e19","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 57 - MA16-257 - #AST304 - L1"
"232d9af0-90e7-42be-9879-7ad90f927252","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 58 - MA16-258 - #AST305 - L1"
"2f0de929-41ea-4889-8e6e-bdd2024c2405","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 59 - MA16-259 - #AST306 - L1"
"e48d7ee1-f006-46c2-9092-99b81608a025","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 60 - MA16-260 - #AST307 - L1"
"88d5e8aa-2515-4b71-8fce-6a02cebc5859","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 61 - MA16-261 - #AST308 - L1"
"40b0b8a0-df1d-420c-adf0-1e202a0af23e","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 62 - MA16-262 - #AST309 - L1"
"f510ce65-8206-4d9d-b736-087c2e6ba131","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Main Accommodation 16 (Hailar 2)","Cell 63 - MA16-263 - #AST310 - L1"
