"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"5f4a45ef-cd55-4fd9-8c6a-45ecc7b2cb6d","","fail","","folder","TRUE","FALSE","Site QA"
"814870b6-b7cc-4989-8267-435bbe94e0ef","","work-in-progress","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1"
"d7c2e6e4-dbf9-4bb5-99a8-4b06e4084056","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine"
"f8d6b573-5821-475c-9872-8161427a810f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","CFA Piling"
"ef138f94-23cf-457e-beed-667345ecd4c7","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Screw Piles"
"62049bc3-0062-44f3-8d4d-b6acabd0758d","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Precast Panels"
"2e19cc1e-20e5-4913-8ee3-f78bc93237ff","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete"
"7a7e7d5b-7d52-4b62-b6ae-ece85e7a7718","","pass","HPP-UGL-CIV-GN-GEN-ITP-015 FRP (structures) - Rev.2","checklist","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit"
"83330a30-3dd0-52a0-be7c-73ca8c0e77ee","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit","1.0 Preliminaries"
"4bee290b-0300-58d3-b569-29f5393557bd","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","1.0 Preliminaries"
"c71ddfbe-f04d-5f30-a645-3e2ea3d8f686","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","1.0 Preliminaries","1.1 - Documentation"
"e839700b-307d-51f9-9f8f-3390c643f7ec","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","1.0 Preliminaries","1.2 - Lot Traceability"
"af63771d-f036-5c9f-a0e8-a0e6c123ce54","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","1.0 Preliminaries","1.3 - Material Classification and Source"
"1ec46b7c-2d32-524a-b906-9d038593aa5e","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"759f1e41-2b1a-5691-a907-f3654be87bbe","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","1.0 Preliminaries","1.4 - Set Out"
"18ae7a83-ca1b-5a70-bcbf-a0d619b74d3e","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction"
"c9d94ba3-2c70-57ed-b08c-87834de841d4","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","2.1 - Delivery of Material"
"4f0c0ff5-6ca1-5bab-9251-5b20c826306a","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","2.2 - Stockpiling of Materials (if required)"
"a64f1cea-c817-585d-9b85-ac31286394cb","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","2.3 - Spreading Material"
"20d8dd0e-bbb7-5f74-8b3a-f3d71b1598cf","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"ef8f35d2-4fdb-5db6-be96-bb1e30d4bc32","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","2.4 - Moisture"
"3e435966-37ae-552e-a969-73dd4dce89f6","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","2.5 - Compaction"
"73e6f5e9-97e2-5e93-881f-0b1466046efb","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"07f204d7-9082-544d-97e8-1e11fcf1d4ca","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","2.6 - Removal & Replacement"
"73886e19-bf33-5f9c-993b-d23f3ad1c072","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"c2b99c8a-a33e-5d95-b02e-182a1f2d25a1","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","2.0 Pavement construction","2.7 - Maintenance of Base"
"5c92c4f0-9d0a-5354-9737-8357a861c8ab","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","3.0 Conformance check"
"e57874ca-dcac-51aa-8523-82c5ab781b6c","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","3.0 Conformance check","3.1 - Pavement finish"
"f7227992-13cf-54f3-b504-57b8954dcedf","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","3.0 Conformance check","3.2 - Width and alignment"
"e0d10191-d715-5097-bf28-44ce89124f32","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","3.0 Conformance check","AUTHORITY HOLDPOINT"
"3a236f6c-402f-52c2-8222-28d533c162be","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","3.0 Conformance check","3.3 - Surface level of pavement courses"
"a65d7ec1-7f71-5181-b941-c5a7692e74cf","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","3.0 Conformance check","AUTHORITY HOLDPOINT"
"2ce68539-e8b4-5d6f-8002-11cb6d0577f5","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","3.0 Conformance check","3.4 - Acceptance and closure of non-conforming items"
"1f616158-6803-54a5-952d-75be19fa36db","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-045 - SB ROAD KNSS Access Road North","3.0 Conformance check","AUTHORITY HOLDPOINT"
"68c0511f-91e9-497c-9468-0cd44fc3f382","","pass","INF-HSEQ CC0375-ITP-009 Unbound Flexible Pavement & Checklist- Rev.7","checklist","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner"
"bac49052-a782-52a5-a95a-f562984b0314","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","1.0 Preliminaries"
"5cc31ffe-a74c-583a-9bcd-9f5e00729ae8","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","1.0 Preliminaries","1.1 - Documentation"
"d11d6737-2af7-52b9-b11d-26baf35d61cb","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","1.0 Preliminaries","1.2 - Lot Traceability"
"3dbc0c1b-fa8d-5b31-8c8a-8ef59dca0f84","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","1.0 Preliminaries","1.3 - Material Classification and Source"
"f46f2569-52de-5df8-8ba5-1942173d962e","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"713fa9e6-bfc6-50bc-b126-205e258c0070","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","1.0 Preliminaries","1.4 - Set Out"
"d979e465-3372-5049-b86f-b09d890c6c90","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction"
"015debc0-e88a-5b14-85a5-96f6022ad3b2","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","2.1 - Delivery of Material"
"0afc1b36-277a-5b6a-a1aa-84e6f1f0c900","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","2.2 - Stockpiling of Materials (if required)"
"381eb2c3-d770-5892-93b9-d352bd922953","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","2.3 - Spreading Material"
"60c96e5b-f88d-57d9-84bc-1baddf46222f","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"279826ee-4f30-5f09-91de-d438e5cf43be","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","2.4 - Moisture"
"ce7801d7-9065-50ff-a9f2-23ee17988cfd","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","2.5 - Compaction"
"6eb2077c-fc77-57e0-83e9-5a2710eec323","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"84070fd8-a005-55c4-9fd8-cd661b3f5348","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","2.6 - Removal & Replacement"
"3963f595-c880-58a6-9457-3249fffb392a","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"febf22b6-36c1-590f-8bfb-b1371268cec1","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","2.0 Pavement construction","2.7 - Maintenance of Base"
"5bf87443-f5f5-568e-ab09-1c65d7371897","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","3.0 Conformance check"
"a3b6a057-281a-578f-9b54-35bafc3861fc","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","3.0 Conformance check","3.1 - Pavement finish"
"4689c03b-846e-5637-820a-bff39cb2bcfc","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","3.0 Conformance check","3.2 - Width and alignment"
"c4a43b9f-9d5e-5b18-8cff-801b44a47b70","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","3.0 Conformance check","AUTHORITY HOLDPOINT"
"8ccab2ef-4ec1-5f4b-8b3b-f098f7910fc5","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","3.0 Conformance check","3.3 - Surface level of pavement courses"
"170fe7b1-1aaf-5482-8cb3-256d1a2f49bf","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","3.0 Conformance check","AUTHORITY HOLDPOINT"
"5c1c2d29-5ad2-5d4a-bbc8-2781bc0bdc65","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","3.0 Conformance check","3.4 - Acceptance and closure of non-conforming items"
"30e129dc-9919-5f57-a737-4e3c9b0da8eb","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-046 - SB ROAD NW Corner","3.0 Conformance check","AUTHORITY HOLDPOINT"
"0e72dd8b-c80c-4199-8623-e644382854ad","","work-in-progress","INF-HSEQ CC0375-ITP-009 Unbound Flexible Pavement & Checklist- Rev.7","checklist","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner"
"06fcc065-69e2-5c3c-a00c-9a4a5f4c96d7","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","1.0 Preliminaries"
"35729710-74ab-5f14-9446-f23cddf5889e","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","1.0 Preliminaries","1.1 - Documentation"
"0780a9f4-ebc1-5619-a65b-f7533562bf9a","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","1.0 Preliminaries","1.2 - Lot Traceability"
"bc5242dd-dbfa-52a2-b350-cd7faae6b4ae","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","1.0 Preliminaries","1.3 - Material Classification and Source"
"4f9277e9-e68f-5dac-a597-e88a8dc9c38e","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"1e71d585-d111-5f2a-8bc8-fb54e3b9c5c5","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","1.0 Preliminaries","1.4 - Set Out"
"802c62bc-bc49-57bf-a5ab-fc237c66eb37","","work-in-progress","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction"
"347b3cb9-1e3d-566a-bcc4-add1dfac54b2","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","2.1 - Delivery of Material"
"b18d8f5f-f290-5a26-bdfb-d141f1885897","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","2.2 - Stockpiling of Materials (if required)"
"49a6e811-c17b-54e9-b02e-8731f4e8d1f5","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","2.3 - Spreading Material"
"817146af-36dc-5422-b3e9-f5e90dce714e","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"89baef90-1e3f-5740-ac13-48dea1ae00dd","","not-started","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","2.4 - Moisture"
"de08772c-b0d8-5dd3-9821-dbfa593e6bed","","not-started","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","2.5 - Compaction"
"b26a4b9f-4672-5d2f-bf1f-bfb30f08136a","","not-started","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"86962b0c-8021-5b9c-87b0-0c384b6f65dd","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","2.6 - Removal & Replacement"
"3e1b7929-184b-5bf9-a8c6-bba592b765ac","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","AUTHORITY HOLDPOINT"
"02958272-6856-5b9b-ab12-c1a6f6d96b10","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","2.0 Pavement construction","2.7 - Maintenance of Base"
"a2ecf829-7db6-528d-a41b-910611121351","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","3.0 Conformance check"
"c6ded60e-52d7-5551-843c-f80bcce32e2f","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","3.0 Conformance check","3.1 - Pavement finish"
"3de5c787-5492-5ec7-a3de-ee12565f33d7","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","3.0 Conformance check","3.2 - Width and alignment"
"a48b75d8-21e8-501f-a6f5-0a84b910a610","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","3.0 Conformance check","AUTHORITY HOLDPOINT"
"36db8c8d-11bf-5aae-9b65-d2cd781a7fe8","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","3.0 Conformance check","3.3 - Surface level of pavement courses"
"f9369df5-1dc6-5b89-8bb0-3691d82b0db8","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","3.0 Conformance check","AUTHORITY HOLDPOINT"
"c3231f6d-638b-5faf-80a4-cd5f77c1c48f","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","3.0 Conformance check","3.4 - Acceptance and closure of non-conforming items"
"83232ad2-d8d8-507d-b5d2-d27a7403c6d7","","not-applicable","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-047 - SB HARDSTAND NW Corner","3.0 Conformance check","AUTHORITY HOLDPOINT"
"efeddb62-573c-493a-8d21-78051f04f285","","work-in-progress","INF-HSEQ CC0375-ITP-009 Unbound Flexible Pavement & Checklist- Rev.7","checklist","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater"
"3380dbe5-6100-5329-9e3c-7888a3ba62d1","","pass","","section","FALSE","FALSE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","1.0 Preliminaries"
"8fbc8f4e-75b0-55e2-b6f4-5c96e3b9c481","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","1.0 Preliminaries","1.1 - Documentation"
"71a8b3dc-e8da-55db-818a-3f38a8db9140","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","1.0 Preliminaries","1.2 - Lot Traceability"
"e92015f9-74ad-552f-9226-91851940cac1","","pass","","checkpoint","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","1.0 Preliminaries","1.3 - Material Classification and Source"
"53192019-eeed-5a63-84f6-88971e4416f5","","pass","","signoff","TRUE","TRUE","Site QA","04-00-00 - Civil Infrastructure","04-03-00 Roads & Pavements","Flexible Pavements","Sub-Base","HPP-RW-PAV-048 - SB HARDSTAND GT1 North Fuel Gas Heater","1.0 Preliminaries","AUTHORITY HOLDPOINT"
