type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Bitumen Emulsion shall comply with the requirements of AS 1160.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 408.08 (b), AS 1160",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.5 Cutback Bitumen,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Test cert. upon request,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Cutback bitumen shall comply with the requirements of AS 2157.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 408.08 (c), AS 2157",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.6 Cutter,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Test cert. upon request,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Cutters shall comply with the properties in the Table 408.091.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.09 (d) Table 408.091,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.7 Polymer Modified Binder (PMB),,,,,,,,,,,,,,,,,,
label,FREQUENCY: Test cert. upon request,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The class of PMB shall comply with the requirements of Austroads Technical Specification ATS-3110. Alternative or 'ungraded' PMMBs which do not comply with the specified test requirements of ATS-3110 shall not be used without approval by the Superintendent and will be subject to the Contractor providing evidence that the product has delievered satisfactory fiels performance for a period of at least three years.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 408.08 (d), AST-3110",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.8 Primer,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Test cert. upon request,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The primer shall be cutback bitumen complying with the requirements of clause 408.08(c) and shall be water resistant, of uniform appearance and capable of providing a strong bond between the bituminous surfacing and the pavement.Bitumen emulsion alternative acceptable upon providing evidence that the emulsion product meets the same functional requirements.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.08 (e),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,3 - Aggregate,,,,,,,,,,,,,,,,,,
checkpoint-status,3.1 Aggregate Specification,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Aggregate shall comply with sections:,,,,,,,,,,,,,,,,,,
label,○ 801 - Source Rock for the Production of Crushed Rock and Aggregates,,,,,,,,,,,,,,,,,,
label,○ 831 - Aggregate for Sprayed Bituminous Surfacing,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.11 (a),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.2 Aggregate Precoating,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Supply plant precoated aggregate or field precoated aggregate.,,,,,,,,,,,,,,,,,,
label,○ Aggregate precoating shall be undertaken using a purpose-built item of plant to apply to the precoating material in a controlled manner that produces a uniform coating.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.11 (b),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.3 Removal of loose aggregate,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All areas – within 8 hours of sealing as it is mfreeway and AADT is greater than 5000, as per table 408.141, unless otherwise agreed with the Superintendent.",,,,,,,,,,,,,,,,,,
label,"○ For seal of nominal size ≥ 10mm, < 40 loose stones/m2 to remain after removal of loose aggregate. For seal of nominal size ≤ 7mm, < 60 loose stones/m2 to remain after.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Table 408.141,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,4 - Asphalt Placement,,,,,,,,,,,,,,,,,,
checkpoint-status,4.1 Tack Coat,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing paving,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Tack coat shall consist of a bituminous based binder. From 1 July 2022 only trackles stack coat will be permitted. The contractor shall submit the details of the trackless tack coat proposed to be used in the works,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.08 (d) AS2150 11,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Hold Point Release,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer/ Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,4.2 Application of Tack Coat,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Asphalt placement,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: A tack coat shall be applied to all asphalt, concrete or sprayed seals on which asphalt is to be placed. The tack coat shall achieve an effective bond between the asphalt and the underlying layer.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.19,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.3 Commencement of Asphalt Placement,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing Paving,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The placement of asphalt on the sub-base or granular base for a new pavement or for an overlay of an existing bituminous surfaced pavement shall not commence until approval to proceed is obtained from the Superintendent,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.23,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Hold Point Release,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,4.4 Delivery of Mix,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each load,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Asphalt delivered to site, which is segregated, has been overheated, is too cold, contains separated binder, uncoated particles or which does not comply with the Specification shall be removed from the site.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.20 (a),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Delivery Docket /Asphalt Traceability Sheet,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Foreman / FH Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.5 Layer Thickness and Scale of Level,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Regularly during paving,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Thickness of asphalt layer conforms to asphalt thickness and Scale for Level as specified on drawings or specifications,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.30 Drawings,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Dips using ruler or dip stick,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Foreman / FH Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.6 Paver Stoppages,,,,,,,,,,,,,,,,,,
label,FREQUENCY: If paver stops,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: If the paver is required to stop and asphalt in front of the screed cools to below 120°C , a transverse joint shall be constructed.",,,,,,,,,,,,,,,,,,
label,○ Hand spreading shall only be used for small areas where it is not practical to use a paver,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.25,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Thermometer,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Foreman / FH Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.7 Surface Finish of Wearing Course,,,,,,,,,,,,,,,,,,
label,FREQUENCY: During paving and after final roll,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The finished surface of asphalt wearing course shall be of uniform appearance, free of dragged areas, cracks, open textured patches and roller marks",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.29 (i),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Foreman / FH Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.8 Kerb and Channel,,,,,,,,,,,,,,,,,,
label,FREQUENCY: During paving and after final roll,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Where asphalt is placed against kerb and channel the surface at the edge of the wearing course shall be either flush with or not more than 5mm above the lip of the channel.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.29 (ii),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Foreman / FH Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.9 Alignment of layers not placed against concrete edge,,,,,,,,,,,,,,,,,,
label,FREQUENCY: During paving and at completion of work,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Where asphalt is not placed against a concrete edging, the edge of asphalt layers shall not be more than 50mm inside nor more than 100mm outside, the designated offset from centreline or design line. Within these tolerances, the rate of change of offset of the edge of layer shall not be greater than 25mm in 10 m.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.29 (iv) Drawings,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Foreman / FH Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.10 Width of layers not placed against concrete edge,,,,,,,,,,,,,,,,,,
label,FREQUENCY: During paving and at completion of work,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Where asphalt placement is not placed against a concrete edging, the width of asphalt layers shall not be less than the design or specified width of layer by more than 50mm or greater than the design or specified width by more than 100mm. The average width over any 300 m shall not be less than the design or specified width.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.29 (v),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Foreman / FH Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,5 - Spray Sealing,,,,,,,,,,,,,,,,,,
checkpoint-status,5.1 Rates of Application,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,"○ At least one week prior to the commencement of work, the Contractor shall submit the initial design rates of application for bituminous material, aggregate, and rates for pre-treatment for review by the Superintendent.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.13 (a),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,5.2 Surface Pre-treatment,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Surface pre-treatments to correct variable surface texture shall be allowed for and carried out as part of the works to meet the requirements of Surface Texture and Aggregate Loss specified in Tables 408.152 and 408.153.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.13 (b),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.3 Calibration of Bitumen Sprayer,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing works,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All sprayers used for application of bituminous materials shall have a current Certificate of Calibration showing compliance with Austroads Test Methods AGPT-T530, and AGTP-T536 and renewed every 12 months.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.07,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.4 Commencement of seal works,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing works,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,"○ Work shall not commence until the Contractor & Superintendent have agreed that the road or pavement surface is fit and ready for surfacing no more than 24 hours prior to the works occuring. For Periodic Resurfacing and Maintenance Works this includes patching and other preparatory works, and for the Initial Seals on Construction Projects the requirements of Standard Section 310 shall be satisfied.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.04,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,5.5 Commencement of seal works,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing works,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,○ Written confirmation of the works that will be undertaken the following day and obtain agreement from the superintendent to any variation in the design rates of appliaction to those provided under clause 408.13(a).,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.04,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,5.6 Records,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Job completion report using the proforma included as Attachment A to Section 408, or an equivlant proforma as approved by the Superintendent, completed and submitted within 7 days of completion of sealing each job.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.17,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.7 Binder application rates,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The Contractor shall produce evidence to show that the actual rate of application complies with the design rates of application. Variation between the actual rates and the design rates will be assessed in accordance with Table 408.151.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.15 (a),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.8 Surface Texture,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Acceptance of work for surface texture and surface enrichment shall be based on visual assessment, or tested in accordance with VicRoads Test Method RC 317.01 and assessed in accordance with Table 408.152 if required by the Superintendent",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.15 (b),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.9 Aggregate retention,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Acceptance of work for aggregate retention shall be based on visual assessment, or tested in accordance with the VicRoads Test Method RC 317.03 and assessed in accordance with Table 408.153 if required by the Superintendent.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.15 (c),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.10 Visual Uniformity,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Provide a surface with uniform colour, texture and consistent appearance",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.15 (d),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.11 Maintenance of seals,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,○ The contractor shall be responsible for the monitoring and maintenance of seals from the time of application until the end of the defects liability period. The Contractor shall advise the Superintendent in writing of the proposed treatment to effect the above work before undertaking the work,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.16,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer / Spray Supervisor / Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,5.12 Maintenance of seals,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The Contractor shall obatin the agreement of the Superintendent of the proposed treatment before undertaking the work.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.16,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer / Spray Supervisor / Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-group,6 - Testing,,,,,,,,,,,,,,,,,,
checkpoint-status,6.1 Compaction of Asphalt layers,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: For layers <= 50mm, if characteristic density ration is:",,,,,,,,,,,,,,,,,,
label,• 95.0% or more - Accept Lot,,,,,,,,,,,,,,,,,,
label,• 94.9% to 93.0% - Lot may be accepted at reduced rate,,,,,,,,,,,,,,,,,,
label,"○ For layers >= 50mm, if characteristic density ratio is:",,,,,,,,,,,,,,,,,,
label,• 96.0% or more - Accept lot,,,,,,,,,,,,,,,,,,
label,• 94% to 95.9% Lot may be accepted at reduced rate,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.27 Table 407.271 Cl 173.04,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Test Report,,,,,,,,,,,,,,,,,,
label,TP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer/ Lab Technician,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,6.2 Level Conformance for Asphalt layers,,,,,,,,,,,,,,,,,,
label,"FREQUENCY: Per 4,000m2 at completion of work",,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Individual departures from design not to exceed ±5mm with a standard deviation of ±8mm (Scale B),,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.29 Table 407.293,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Visual match existing / This ITP signed off,,,,,,,,,,,,,,,,,,
label,SCP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer/ Surveyor,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,Final Inspection,,,,,,,,,,,,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,,,,,,,,,,
text,Print Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date:,,,,,,,,,,,,,,,,,,
holdpoint,Add Signature,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 407.171 Minimum Pavement Temperatures Prior to Laying Asphalt,,,,,,,,,,,,,,,,,,
label,Asphalt Type || Intermediate or Base Courses || Wearing Course,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,All asphalt with a specified binder class of C170 or C320 || 5°C || 10°C,,,,,,,,,,,,,,,,,,
