"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b3c00575-27e4-4cec-93d0-1946f3ac9c32","","checklist-flat","pass","33e11ea08c3fa156ecb2b71326c329db44ccf0570380e5ecf555176e03d1ff69","checklist-flat","FALSE","FALSE","Anura - Project Details"
"95744827-80e3-52a6-a030-d5645a13b5f4","","checkpoint-status","pass","","","TRUE","TRUE","Anura - Project Details","Project details entered below"
"d50b6007-ca75-40b2-a0bd-6e9617b931bd","","folder-normal","fail","","step","TRUE","FALSE","Podium"
"620852fd-3a2b-48b8-a680-058a733800f5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA"
"4fd240fd-59b5-426e-8645-e8ab19fad1db","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2"
"78d56342-1876-49c7-a099-34d39c56f250","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2","Panel"
"5780880b-dafa-47a7-aef0-1f6cad079971","","checklist-sectioned","pass","227c737d3e83fef9e686b63f909d0164c376d77f0e52f2c2659a4fd07d2d56a0","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63"
"e0955c4b-d15c-5c00-82ad-1d1f8d5655ae","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63","Manufacturing Documents"
"07151efb-294a-5900-b34d-15e3fbaafc91","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-64","HOLD POINT - Confirmation that Props can be removed"
"05bdd6bf-2b3e-572d-a1a0-1d9b2917d102","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-64","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"0262d679-ddd1-5d8e-af76-04c4a5071ac7","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-64","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"d38446b0-b1f6-5140-bfcf-d002b8055429","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-64","Basic Patch"
"32a9f540-34b8-5a2e-8dde-ebf8dad898f5","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-64","Basic Patch","Have the lifting anchors been patching as per project requirements"
"2c6212a9-9941-5302-8112-fd7a59d882e7","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-64","Basic Patch","Have the prop points been patching as per project requirements"
"cc755a77-3f59-5f45-8e13-804a005a7e24","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-64","Basic Patch","Have the grout tubes been patching as per project requirements"
"303e056e-d500-5e1d-976f-b834d8a0b02b","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-64","Final Finish"
"378793a0-f482-5a61-bd6c-4de77c16c35f","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-64","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"8c914e0e-c11c-598e-97d6-8f81f7a7293f","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-64","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"c55a8905-0910-475e-b95d-cb0a078f560f","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-65"
"8060645b-f93b-5f75-9560-63c691a8f36c","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Install & Grouting"
"6f807b71-a3f8-54ab-96f0-7e66cfea20f2","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"5839070c-6756-5394-8e32-eb116574f834","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"6e49bcba-f212-5828-bb85-6cc5db3b4b71","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"bbc586b2-6b30-5785-9ada-cf92145b45cd","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"ee80feee-02a2-5d23-b8c1-b4ab523daefa","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"1383550c-c457-582a-957d-7357de2bce56","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"4bcd62e0-e48d-51df-9fe4-fcdb588c29db","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"f2cd120e-c11f-5cf4-9d50-93bdbcc323f2","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Caulking"
"843c2f75-44d9-59b1-92f6-51fb434e6539","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Element Caulking","Element caulked as per project requirements"
"99cc5e59-ef54-5e4c-b2e3-1be615777e62","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-65","HOLD POINT - Confirmation that Props can be removed"
"32017dda-7932-5b1c-8ad8-1f5002c7c38e","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"4e42d987-4450-562c-8f62-67aad81dae5c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"28c174e4-bd20-5320-b5aa-58e4fdccd25c","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-65","Basic Patch"
"f87b332c-4bd3-5178-aa57-5109944eb38c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Basic Patch","Have the lifting anchors been patching as per project requirements"
"726d7dc1-d9e2-52f0-be7e-74bbab97c60a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Basic Patch","Have the prop points been patching as per project requirements"
"7ec67eca-b7dd-544a-b85a-a270a41addbc","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Basic Patch","Have the grout tubes been patching as per project requirements"
"44eb0275-d8b3-50b6-ace2-dbae292efedb","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-65","Final Finish"
"e4cee127-7bca-51ca-b6af-46f92876e5d3","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"dc328adf-7140-5847-af83-75e1db6e8273","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-65","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"1fc56a26-3fc1-4624-aae0-b35daf6f2672","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-66"
"754484e2-ee6c-5dda-a41a-145b0fa7f115","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Install & Grouting"
"9605c577-2512-546f-ba1e-482243ce7afa","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"43421c08-64f8-52a8-bd2d-7ea0ea79a628","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"4bad341a-a519-5948-8962-0cdcb717267e","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"ae1009d1-696d-5f30-9ced-78802aea72b1","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"c9b7a394-bcfc-507e-836a-1e5736ea40d6","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"39420033-9c88-54b0-9d6e-1027a09e650e","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"b03e714e-c425-55e0-b1e3-de9b4cc90d88","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"f7751ecc-bf46-5bce-9e90-05f091550129","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Caulking"
"a3dca5c7-c842-576e-9319-5785d8ceb4cc","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Element Caulking","Element caulked as per project requirements"
"792141da-02e5-519f-ad36-2d6e82b80f9b","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-66","HOLD POINT - Confirmation that Props can be removed"
"8486289b-8dc6-56a7-af98-9178635e772a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"eb352554-1174-5217-a4e6-937c3578092a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"d353eb6a-7bc1-53bb-b1e7-a7e56f6484ea","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-66","Basic Patch"
"3887b3a3-980d-58ee-be59-e0740da9b00e","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Basic Patch","Have the lifting anchors been patching as per project requirements"
"331d0929-adec-5f09-8f44-d5b93ae245a4","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Basic Patch","Have the prop points been patching as per project requirements"
"c479b98a-567f-5ad4-8c1a-8503c6fca808","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Basic Patch","Have the grout tubes been patching as per project requirements"
"41df322d-c0a9-5fd2-96a1-193bba9fbad1","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-66","Final Finish"
"d66d0995-8f81-5177-8022-7915b8e2b6db","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"30bbcd7c-b6dc-5349-80cf-f09c2f96398f","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-66","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"c559938b-2cb2-485d-a9ee-2a18ca6507ca","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-67"
"a07885ac-6d81-5bf1-af91-ec6e4ed86fa4","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Install & Grouting"
"ee54d172-b524-5da6-b7fe-ccb1d612b0d9","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"a7eb583a-2015-507d-a07a-c7f4005277d4","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"6424a3d0-caa6-5e9f-8ae4-71e2ef219f21","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"a43b0a89-7156-5b61-a5ba-f02a246da6ae","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"6906fcd4-cee4-5ad6-9250-b8cba7edc4a7","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"1cf3128c-0881-5ea1-9987-45c6c3b5e513","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"dd692061-fb08-5166-b601-544064b36d7c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"44350038-638c-5477-b3a2-83acccd8371f","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Caulking"
"07f2e0a2-de0f-5217-97e4-72be3eef3c2f","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Element Caulking","Element caulked as per project requirements"
"06f06f7b-dc51-5886-8225-d1e38b2348a7","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-67","HOLD POINT - Confirmation that Props can be removed"
"00feb7be-a129-5b33-84f8-917db8a2b4e9","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"132571b0-7ba1-5c12-975c-6567e8fdb773","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"e99a8634-fbaf-51af-9e50-50dae46afb61","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-67","Basic Patch"
"4b815524-b50a-52d7-80ce-e69d58965a69","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Basic Patch","Have the lifting anchors been patching as per project requirements"
"14383eaa-8c0c-562e-9fb4-0ba033f3b7f9","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Basic Patch","Have the prop points been patching as per project requirements"
"8f37a1eb-0caa-583f-b71c-e68dd068181d","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Basic Patch","Have the grout tubes been patching as per project requirements"
"6c1bdfbf-9eb5-5d5c-ab7f-d1cf8b0b7550","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-67","Final Finish"
"464c154e-f4b2-5b43-b69c-15c7c83102a6","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"7b414360-f693-5359-a35f-117dafdac379","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-67","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"f8c32731-3712-43f2-916b-c3f00408ef71","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-68"
"0c9353c4-3054-57c8-b4bb-29c15135b440","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Install & Grouting"
"429d58f1-1a6e-58e7-a03a-ea5b2052054c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"dcfaf14d-c675-5384-b588-6322bd2793c0","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"187ad553-21aa-5fef-b596-d0fcf454a971","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"d1a74a0f-6ac3-5791-9230-9830bb43af8a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"28e7a837-9eaa-5fe4-8e50-019d065b7a63","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"fcce5444-3fc6-55fd-bee8-60077f363263","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"fbd64c7a-ee87-52e4-83b0-6ec107f2d688","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"9d72caa0-869f-5332-9d84-ce510c825451","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Caulking"
"54dab8eb-3982-50e6-8380-5c6c82a6b6fb","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Element Caulking","Element caulked as per project requirements"
"4d19cfa7-0a85-58c6-bac7-72c04119de6a","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-68","HOLD POINT - Confirmation that Props can be removed"
"f452cc5c-a769-54cf-bf02-e9894b47b7d8","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"b3244693-ec3d-505a-aada-ee6122fc7ecc","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"06d2b795-11d4-5437-b483-6d4c9971df5a","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-68","Basic Patch"
"c5dfe62f-79ae-5dc3-a7aa-28f0e2e81001","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Basic Patch","Have the lifting anchors been patching as per project requirements"
"aebbf790-9bdd-5029-94ee-252e0e73ef23","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Basic Patch","Have the prop points been patching as per project requirements"
"6c047d6e-1f86-5d3b-8ff8-1bd83f2518aa","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Basic Patch","Have the grout tubes been patching as per project requirements"
"13b35e71-b772-54ff-9e47-cd38cd5de490","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-68","Final Finish"
"30a4ca88-1d9b-5f64-912c-fb96b776fa0c","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"4a92ac2e-0be8-5710-b9f8-48498cfa9e2f","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-68","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"2e6539cc-ce88-4954-93de-3ab9b44023ee","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-69"
"b1dfe4b6-652e-5b96-b9c6-28c8dd7e9ad2","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Install & Grouting"
"c8ef4e1d-1c73-5629-9878-abec7a0880be","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"e4f23909-d220-558b-bb70-f172e5f11b94","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"10320112-0a43-5987-a58e-6c73eba4e3a6","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"c5c8f93d-9bb7-53b3-8142-323db4a52f85","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"ce077cef-9f0c-5d8e-bd2c-af99ef335ddc","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"56795398-2f25-57ab-b0c3-16b77cde9ac0","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"6fc5b8ff-52f3-5636-adef-eae3bbf2c191","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"cccfe4e1-c62f-5085-918d-8b3cf2e34234","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Caulking"
"fdbffaf1-571e-5911-b5d5-5afd51abbcd1","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Element Caulking","Element caulked as per project requirements"
"12b8847b-6d15-57f0-82eb-f22f530668a9","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-69","HOLD POINT - Confirmation that Props can be removed"
"999a82c6-76bb-5f22-86c6-c30b395100ed","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"4e60399d-a73c-57de-9113-053cad7e1240","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"1d02ca80-2ea0-5641-b8b7-7b7048712453","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-69","Basic Patch"
"11d50843-6b79-5c2a-90a6-51afaaa0963f","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Basic Patch","Have the lifting anchors been patching as per project requirements"
"84c16142-fbad-59b2-a6e1-22400fdd005d","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Basic Patch","Have the prop points been patching as per project requirements"
"884f119a-3235-58c1-8a07-80010fdad188","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Basic Patch","Have the grout tubes been patching as per project requirements"
"d8fb1f02-a2e4-5385-b5be-5608e928c5eb","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-69","Final Finish"
"4cf67d6d-9933-5e3e-be39-8b0bc36ba332","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"073bf9a4-06eb-551e-b2d0-1b706d1d731a","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-69","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"501bd21b-2f7e-47eb-80d6-aadf6e9ced76","","checklist-sectioned","not-started","Installation Checklist","checklist","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-70"
"5cb60631-880a-5665-8b93-5e7c0d0776b7","","checkpoint-group","not-started","","","FALSE","FALSE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Install & Grouting"
"20fb9cf4-f8c0-5406-a48a-cfa4ec1bc787","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"b5b02a57-3fc0-5151-a768-d40c62a07013","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"dc688fcb-e7ac-5018-b64c-92850f68e247","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"01bbdf46-c969-5dab-a99b-54ca7cecdbef","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"a6fd7802-fa55-5b12-8e2b-622a7e15e678","","checkpoint-status","not-started","","","TRUE","TRUE","Tower 2","Installation QA","Level 6","Panel","06-70","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
