type,name,values,prefix,postfix,usage count,user addable,template name,,,
Label ,Patching products must be fully cured as per PDS before applying the membrane.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint , Acceptance of Puddle Flanges - AS3740-2021 Section 4.3.1 ,,,,,,,,,
Label ,All Puddle flanges to be recessed into substrate to finish flush ready for waterproofing.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
checkpoint ,Acceptance of wall - AS3740- 2021 Section 4.4.4,,,,,,,,,
Label ,FC sheeting to have max 6mm gap at floor/wall junction.,,,,,,,,,
Label ,"Sheets to be set with manufacturers base coat, including all nails, penetrations and corners.",,,,,,,,,
Label ,"Mortar in block work needs to be a flush joint, smooth and level with the blocks, no blow outs of mortar.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint,Falls in Substrate- AS3740- 2021 Section 2.3,,,,,,,,,
Label ,Builder to confirm compliant falls; minimum 1-100 falls and 1-80 in Showers ,,,,,,,,,
Label ,Records - Site Engineer/ Foreman Confirmation,,,,,,,,,
SIGNOFF ,Hold Point (Mandatory) - work not to proceed without approval,,,,,,,,,
Checkpoint ,Cracks in Substrate - AS2870 Table 2.10 ,,,,,,,,,
Label ,Ensure no substrate cracks greater than 1.6mm.,,,,,,,,,
Label ,"Cracks of 1.6mm and over, movement structural joints, cold joints and Live cracks are to be referred to engineers for treatment methodology.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site engineer/foreman pre commencement inspection review ,,,,,,,,,
SIGNOFF ,Site engineer/ foreman inspection - sign off,,,,,,,,,
SECTION ,SUBSTRATE PREPERATION: AS 4654.2-2012,,,,,,,,,
Checkpoint ,Substrate Preperation - AS 4654.2-2012 ,,,,,,,,,
Label ,Ensure Surface is prepared to receive primer application.,,,,,,,,,
Label ,"Clean substrate so that it is free of mould, paint, sealers, coatings, curing agents, loose particles and other contamination or foreign matter that may interfere with the adhesion.",,,,,,,,,
Label ,Achieve CSP2 and CSP3 Concrete finish.,,,,,,,,,
Label ,"Remove all sharp edges including screws, nails and concrete/mortar projection.",,,,,,,,,
Label ,"Steel surfaces should be treated with appropriate degreasers, then grit blasted and/or wire brushed where necessary.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site engineer/foreman substrate preperation inspection review ,,,,,,,,,
Label ,Ensure Surface is prepared to receive primer application.,,,,,,,,,
Label ,"Clean Substrate so that it is free of mould, paint, sealers, coatings, curing agents, loose particles and other contamination or foreign matter that may interfere with the adhesion.",,,,,,,,,
Label ,Achieve CSP2 and CSP3 Concrete finish.,,,,,,,,,
Label ,"Remove all sharp edges including screws, nails and concrete/mortar projection.",,,,,,,,,
Label ,"Steel surfaces should be treated with appropriate degreasers, then grit blasted and/or wire brushed where necessary.",,,,,,,,,
SIGNOFF ,Site Engineer/Foreman Inspection sign off,,,,,,,,,
SECTION ,PRIME COAT- EACH LOCATION ,,,,,,,,,
Checkpoint ,Moisture Content - Enviro Epoxy B-LV Product TDS ,,,,,,,,,
Label ,"Check moisture content of substrate, not to exceed 6% (Min.1 test per 10m2).",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Weather/RH - Enviro Epoxy BL-V Product TDS ,,,,,,,,,
Label ,Apply within 5-35°C,,,,,,,,,
Label ,RH must be 0-85% ,,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Product Mixing - Enviro Epoxy BL-V Product TDS ,,,,,,,,,
Label ,"Mix Part A (12L) and Part B (6L) seperately add Part B, liquid hardener, to the Enviro Epoxy B-LV Part A base.",,,,,,,,,
Label ,Enviro Epoxy B-LV should be thoroughly mixed with a mechanical mixer at low speed with a suitable mixing paddle attached.,,,,,,,,,
Label ,Mix for 3 minutes or until uniform with a mechanical mixer at low speed (less than 400 RPM) prior to application.,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Application - Enviro Epoxy BL-V Product TDS ,,,,,,,,,
Label ,Apply primer using a brush or roller and casting aggregate for every 5 m2 applied. ,,,,,,,,,
Label ,"Applications of excessive build should be avoided, and material must not be allowed to pool on the substrate surface",,,,,,,,,
Label ,Ensure Primer is dry and tack free (within 24 hours) prior to next coat.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman Priming Inspection Review ,,,,,,,,,
SIGNOFF ,Site Engineer/Foreman Inspection sign off,,,,,,,,,
SECTION ,BOND BREAKER- EACH LOCATION ,,,,,,,,,
Checkpoint ,Caulking - AS 3740 2021 & AS 4654.1,,,,,,,,,
Label ,"Apply compatible sealant to form smooth flexible cove to all internal corners, penetrations and joints.",,,,,,,,,
Label ,This is to be a 12mm x 12mm coved fillet as per AS3740 class III membrane requirements for internal areas and 15mm x 15mm coved fillet as per AS4654.1 class III membrane requirements for external areas. ,,,,,,,,,
Label ,Bond breaker to be tack free prior to coating. ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
Label ,Records - Thickness with fillet gauge,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman bond breaker inspection review ,,,,,,,,,
SECTION , BASE COAT - EACH LOCATION ,,,,,,,,,
Checkpoint,Weather/RH - HP!200 Product TDS,,,,,,,,,
Label ,Apply within 5-35°C,,,,,,,,,
Label ,RH must be 0-85%,,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint,Product Mixing - HP1200 Product TDS,,,,,,,,,
Label ,Mixing by way of 1:1 mix ratio (by volume) in heated plural component.,,,,,,,,,
Label ,Mix Part B thoroughly with a mechanical power mixer before use,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Application- HP1200 Product TDS ,,,,,,,,,
Label ,HP1200 must be sprayed using high pressue plural component dispensing equipment - Drums of component must be pre-heated to at least 25C prior to mixing or dispensing                                   ,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Subcontractor base coat inspection review ,,,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman base coat inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman inspection sign off,,,,,,,,,
Section ,QA TESTING - EACH LOCATION ,,,,,,,,,
Checkpoint ,Inspection ,,,,,,,,,
Label ,Inspect after installation of reinforcement/finishes to check for any damage to waterproofing and rectify as required.,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Thickness Testing - Delfasco Positector ,,,,,,,,,
Label ,Thickness testing of application to the recommended DFT of 1.0mm to manufacturers instructions.( 1 test per 10m2),,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,ELT Testing - Delfasco Holiday Tester ,,,,,,,,,
Label ,Conduct Electronic Leak Testing ( ELT) on area membraned,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,HOLDPOINT - Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman QA inspection review ,,,,,,,,,
SIGNOFF ,HOLD POINT - Site Engineer/foreman inspection sign off,,,,,,,,,
SECTION ,WEAR COAT- EACH LOCATION ,,,,,,,,,
Checkpoint,Weather/RH - Enviro 900 product TDS ,,,,,,,,,
Label ,"Apply within 5-35°C
RH must be 0-85%",,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint,Mixing of Product - Enviro 900 product TDS,,,,,,,,,
Label ,"Mix Part A and Part B separately, before combining.",,,,,,,,,
Label ,Enviro 900 should be thoroughly mixed with a mechanical mixer at low speed (less than 400 RPM) for a minimum of thirty seconds prior to application.,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Application - Enviro 900 product TDS ,,,,,,,,,
Label ,"Enviro 900 to be applied by squeegee, roller or brush to finished membrane.",,,,,,,,,
Label ,Aggregate should be uniformly broadcasted to the wet Enviro 900 within 10 minutes.,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Subcontractor wear coat inspection review ,,,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman wear coat inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman inspection sign off,,,,,,,,,
SECTION ,FIRST TOP COAT - EACH LOCATION ,,,,,,,,,
Checkpoint,Weather/RH - Enviro 800 product TDS ,,,,,,,,,
Label ,Apply within 10-35°C,,,,,,,,,
Label ,RH must be 0-85% ,,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Mixing - Enviro 800 product TDS ,,,,,,,,,
Label ,Mixing by way of 4:1 mix ratio (A:B) by volume.,,,,,,,,,
Label ,Enviro 800 TC should be thoroughly mixed with a mechanical mixer at low speed (less than 400 RPM) prior to application.,,,,,,,,,
Label ,Add Part B to Part A and mix to a uniform colour and consistency of a minimum 3 minutes - allow to react for 10 minutes before application.,,,,,,,,,
Checkpoint ,Application - Enviro 800 product TDS ,,,,,,,,,
Label ,Enviro 800TC to be applied by roller or brush to finished membrane.,,,,,,,,,
Label ,Allow coat to sufficiently dry ( 24H) before proceeding to the next coat.,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Subcontractor first top coat inspection review ,,,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman first top coat inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman inspection sign off,,,,,,,,,
SECTION ,SECOND TOP COAT - EACH LOCATION ,,,,,,,,,
Checkpoint,Weather/RH - Enviro 800 product TDS ,,,,,,,,,
Label ,Apply within 10-35°C,,,,,,,,,
Label ,RH must be 0-85% ,,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Mixing - Enviro 800 product TDS ,,,,,,,,,
Label ,Mixing by way of 4:1 mix ratio (A:B) by volume.,,,,,,,,,
Label ,Enviro 800 TC should be thoroughly mixed with a mechanical mixer at low speed (less than 400 RPM) prior to application.,,,,,,,,,
Label ,Add Part B to Part A and mix to a uniform colour and consistency of a minimum 3 minutes - allow to react for 10 minutes before application.,,,,,,,,,
Checkpoint ,Application - Enviro 800 product TDS ,,,,,,,,,
Label ,Enviro 800TC to be applied by roller or brush to finished membrane.,,,,,,,,,
Label ,Allow coat to sufficiently dry (24H) before proceeding to the next coat.,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Subcontractor second top coat inspection review ,,,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman second top coat inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman inspection sign off,,,,,,,,,
SECTION ,DETAILING- EACH LOCATION ,,,,,,,,,
CHECKPOINT ,Vertical Termination Detailing - AS 4654.2,,,,,,,,,
Label ,"Ensure Vertical terminations of membrane on a building element are provided with a pressure seal, reglet or by being overcoated with a waterproof or water resistant material to protect the membrane edge.",,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman Detailing inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman inspection sign off,,,,,,,,,
,,,,,,,,,,
checklist,Sealer V1.0,,,,,,Sealer V1.0,e090525f-618b-4ea6-98a1-d057baed003a,,
SECTION ,DETAILS,,,,,,,,,
Checkpoint ,Attach any relevant documents or photos,,,,,,,,,
text,ITP No. ,,,,,,,,,
text,Revision No. & Date ,,,,,,,,,
text,Prepared By,,,,,,,,,
text,Reviewed By,,,,,,,,,
text,Approved By,,,,,,,,,
text,CIDD Alerts ,,,,,,,,,
SECTION ,BATCH DETAIL NUMBER OF PRODUCTS - EACH DELIVERY ,,,,,,,,,
Checkpoint ,Enviro Seal WB,,,,,,,,,
Label ,Records -  Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Enviro CSH,,,,,,,,,
Label ,Records -  Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Site engineer/foreman batch inspection review ,,,,,,,,,
SIGNOFF ,site engineer/foreman sign off,,,,,,,,,
SECTION ,PRE COMMENCEMENT - EACH LOCATION ,,,,,,,,,
Checkpoint ,Samples Submitted ,,,,,,,,,
Label ,Submit samples for approval as per Specific Material Requirements.,,,,,,,,,
Label ,Sample Approval Ref.,,,,,,,,,
SIGNOFF ,Hold Point (Mandatory) - Subcontractor Contracts Admin inspection sign off,,,,,,,,,
Checkpoint ,First Of Type Inspection,,,,,,,,,
Label ,First of type of inspection conducted by builder prior to commencment of works taking place.,,,,,,,,,
Label ,Records - Site Engineer/ Foreman Confirmation,,,,,,,,,
SIGNOFF ,Hold Point (Mandatory) - Site engineer/ foreman first of type inspection sign off,,,,,,,,,
Checkpoint ,Material Management & Storage - Envirosystems TDS ,,,,,,,,,
Label ,"Store materials in a dry, clean place away from direct sunlight as per TDS",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Acceptance of Substrate - AS 4654 .2.2012 Section 2.5,,,,,,,,,
Label ,Obtain clearance for work initiation.,,,,,,,,,
Label ,"Ensure a smooth substrate without protrusions, voids, or formwork distortions. The substrate should be free of honeycombing/bug holes.",,,,,,,,,
Label ,Patching products must be fully cured as per PDS before applying the membrane.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Cracks in Substrate - AS2870 Table 2.10 ,,,,,,,,,
Label ,Ensure no substrate cracks greater than 1.6mm.,,,,,,,,,
Label ,"Cracks of 1.6mm and over, movement structural joints, cold joints and Live cracks are to be referred to engineers for treatment methodology.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site engineer/foreman pre commencement inspection review ,,,,,,,,,
SIGNOFF ,Site engineer/ foreman inspection - sign off,,,,,,,,,
SECTION ,SUBSTRATE PREPERATION - EACH LOCATION ,,,,,,,,,
Checkpoint ,Substrate Preperation - AS 4654.2-2012 ,,,,,,,,,
Label ,Ensure Surface is prepared to receive primer application.,,,,,,,,,
Label ,"Clean substrate so that it is free of mould, paint, sealers, coatings, curing agents, loose particles and other contamination or foreign matter that may interfere with the adhesion.",,,,,,,,,
Label ,Achieve CSP2 and CSP3 Concrete finish.,,,,,,,,,
Label ,"Remove all sharp edges including screws, nails and concrete/mortar projection.",,,,,,,,,
Label ,"Steel surfaces should be treated with appropriate degreasers, then grit blasted and/or wire brushed where necessary.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site engineer/foreman substrate preperation inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/Foreman Inspection sign off,,,,,,,,,
SECTION ,FIRST SEALER COAT - EACH LOCATION ,,,,,,,,,
Checkpoint,Application,,,,,,,,,
Label ,Spray or roll concrete Sealer on substrate,,,,,,,,,
Label ,Allow membrane to dry for 24 Hours before proceeding to the second coat.,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Subcontractor first Sealer coat inspection review ,,,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman first sealer coat inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman inspection sign off,,,,,,,,,
SECTION ,SECOND SEALER COAT - EACH LOCATION ,,,,,,,,,
Checkpoint,Application,,,,,,,,,
Label ,Spray or roll concrete Sealer on substrate,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Subcontractor second Sealer coat inspection review ,,,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman second sealer coat inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman inspection sign off,,,,,,,,,
