"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"416fecf0-9d58-450c-b59d-63a9ef5e77e4","","checklist-flat","pass","145daa2aaf83ce100e03308fa2592b119272de55359c236a0b0a3350dee5e8a6","checklist-flat","FALSE","FALSE","Job Details"
"d9d7402b-8dab-4e1b-bd41-6bba72d81581","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Site Info"
"19286452-2361-4871-b3bf-d1140e1e708d","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Latest Drawings"
"27236dc0-d9cd-473b-b425-c0f46442d0dc","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Scope of Works Attached"
"9bfb00cf-0148-4596-93a6-02192c565d20","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Additional Pre Start Docs"
"65e74bd6-3b12-4b69-9292-dd36f6703c36","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Fixing Plan Attached "
"b76bd201-f7db-40d1-8ead-081fa4319f07","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"b7c9081b-4ca0-42b0-816f-26ec1abc70dc","","folder-normal","pass","","step","TRUE","FALSE","QA","Ground Floor"
"124bb2ed-e0bd-4e7b-9963-3b761a9d7600","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Ground Floor","G01"
"91281e25-782f-4911-bc05-ad76aff15742","","checkpoint-group","pass","","","FALSE","FALSE","QA","Ground Floor","G01","Prestart"
"a552ccca-b35c-41aa-b36a-b72c960217c2","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","204","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"bb44d123-49f1-4409-a4ba-6731be81f68f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","204","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"82ebe83e-1427-4c44-93e9-86c60ee24f7a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","204","Fiberclad Flashings","Probe of weld with QA hook"
"fc250d29-71a3-4231-a24b-664030537670","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","204","Review and Sign Off"
"ec1a884a-da17-4bf7-b719-bec7a665a7c0","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","204","Review and Sign Off","Area left clean and tidy"
"7f624299-557a-4a7c-bc72-969022bb860b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","204","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"38c0198c-7432-4f80-aaef-4e445473a8bd","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","204","Review and Sign Off","Client / Main Contractor sign off"
"d8617b26-4f63-42ff-bc2b-501ffa941b8a","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 2","205"
"dbaae7c1-87e7-4b8d-93aa-905702631177","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","205","Prestart"
"ff155022-2302-4e61-93fc-a853239c70f4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Prestart","Area accessible"
"815163cc-a5a3-4f3c-aa7e-5b4bcb010962","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Prestart","Edge protection and safety installed"
"ad6ecb5a-c4d7-4807-b1c9-f89ae13ebe5b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Prestart","Substrate complete and ready for SWP"
"eae8a922-a710-40a1-9a47-290713769619","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","205","Concrete Substrate"
"2478703f-01b3-422d-b5c3-e7099772b540","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"4ccbeb63-6a56-4bfd-9779-eb182e995f58","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"787ef4c2-68ed-4219-9814-6aa4031500b4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Concrete Substrate","Large holes filled with grout"
"26ecf171-58ea-4f4a-a1b8-b925ac89b8ab","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite"
"4dc132ea-ff51-4ddb-94fe-c3dabb018835","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Adhesive installed to substrate"
"5ef013b8-2312-49ee-93c8-67163ee6a2c4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Laying of membrane into adhesive"
"bc86905d-a5a6-4989-a548-4f61637389b8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Broom/rolling of membrane"
"e86a74eb-8703-4a3a-8020-4f59c22abed3","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Wipe and clean laps prior to welding"
"d55383d8-e171-4152-90e2-332284e09b5b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Test weld with the welding machines"
"7d5d43b2-6eda-47d7-ad1d-66c0912dcb2c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Probe of seam with QA hook"
"af4e095b-bb5c-428f-9dd1-4bd11ae2148c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Pressure bars installed"
"17460f7c-ce94-4fe4-8dea-86b636103cf9","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Membrane dressed into drains/outlets"
"3b0c829f-1d7f-4af2-8363-56a6dac29687","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Claps/rings/baskets installed"
"76a52abf-30a4-437b-b9cc-18775af16654","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 2","205","Fibertite","Flood/ILD tested"
"6c590fd8-062c-4e61-b98f-bcef68281816","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","205","Fiberclad Flashings"
"b5986d3a-d30b-431f-acb5-cca82f4c1746","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"816fade3-8cda-465e-a7ef-d3ad758bf7e0","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"444d2ccc-b6db-481e-af3b-9b6f57875843","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Fiberclad Flashings","Probe of weld with QA hook"
"9a74cd3e-12d5-4c3b-aea6-6349f67a862d","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","205","Review and Sign Off"
"09c1c5a3-c900-4ad3-a677-679b549ef220","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Review and Sign Off","Area left clean and tidy"
"5284ea63-02ef-464d-8cfb-cf1163b4d829","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"807d3131-5d55-4892-8a98-0211942ea634","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","205","Review and Sign Off","Client / Main Contractor sign off"
"b68a9c2d-bc05-4407-8561-5d6cf4e3c052","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 2","206"
"eb7a2102-a899-4520-b6ab-676957b74ef6","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","206","Prestart"
"a4083b91-b11c-43b1-8e1a-3ec6d444788b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Prestart","Area accessible"
"7d0eb9ab-dd88-42e1-b3c7-cb685b0e58b1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Prestart","Edge protection and safety installed"
"54cb1222-e44f-47d6-9352-a07b481c7308","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Prestart","Substrate complete and ready for SWP"
"67227992-19bc-4aca-9b00-1a01751520b0","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","206","Concrete Substrate"
"70b8fd65-348e-4e03-b07f-5e0aa63ebd34","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"1b5b9684-0090-454b-af01-98b0b1102f73","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"3f68c382-9f44-4b28-afbe-ffa38e2bf95f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Concrete Substrate","Large holes filled with grout"
"150cc029-91f9-4e0a-8e25-170d5b4d4440","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite"
"3f0d1ca7-5de4-42fb-966c-fc636da9a758","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Adhesive installed to substrate"
"87f105e6-0c70-47a5-ac8c-7c497f9d6531","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Laying of membrane into adhesive"
"6d50df5c-12ae-436b-823d-23a8ddeca5b8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Broom/rolling of membrane"
"81185ba5-bacd-4a63-a6a2-b8396f82c02f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Wipe and clean laps prior to welding"
"d34a5f72-87f6-45d2-81c9-5eb312b46be3","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Test weld with the welding machines"
"80f7afea-735d-4b2d-b5eb-f959e2d50879","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Probe of seam with QA hook"
"a4ee3cf4-3e87-42fb-818a-45bf232cac87","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Pressure bars installed"
"f863e999-28cb-4770-af05-d4284678110f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Membrane dressed into drains/outlets"
"8c8c003c-b747-4b7f-ae57-bc58d8f512dd","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Claps/rings/baskets installed"
"7eeff2ad-8b73-4d3d-b77e-e6ea5692f12e","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 2","206","Fibertite","Flood/ILD tested"
"5daef283-0cad-4a8c-af24-8b6f912f1c9f","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","206","Fiberclad Flashings"
"970d8d45-f35a-41fb-9a4e-a059788a1814","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"021db10d-fd5d-4af4-9e52-4739a03dfaab","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"872d80be-63bc-428e-a34f-f6f66e9c2d44","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Fiberclad Flashings","Probe of weld with QA hook"
"ae8a3d5d-3bb9-4873-89de-b5fb6fe1c3a4","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","206","Review and Sign Off"
"12822f75-1217-47b1-9be8-e202640a4908","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Review and Sign Off","Area left clean and tidy"
"6a37168f-3465-4e4b-9d88-5794e876314d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"cf70ec1e-c3d3-4959-9f27-74011ef1930a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","206","Review and Sign Off","Client / Main Contractor sign off"
"50c4c7f3-954f-41f4-91ac-2a37554be36b","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 2","207"
"ea166039-68a9-480e-aee7-fdad8c05eb07","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","207","Prestart"
"ae2a0148-9bfa-4ed1-9f93-48490cafeb0a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Prestart","Area accessible"
"cccbe9f3-47f7-4416-ada2-65e07f8c4475","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Prestart","Edge protection and safety installed"
"823444a5-22ec-46c2-bd36-5851b80e944f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Prestart","Substrate complete and ready for SWP"
"a747b3ae-0cda-4e92-9257-6eccfcca005d","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","207","Concrete Substrate"
"0c6b7447-409a-43cb-91c6-dc4011ee0efe","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"c5d479c0-75fc-40f0-a1e4-e70f05074af8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"c535e3fe-242d-4abb-a08d-55979ffa997f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Concrete Substrate","Large holes filled with grout"
"2f0b39cb-7128-493f-aaa8-11b223acd318","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite"
"9438ecf4-7eaf-4b48-a52e-068fd3e8d647","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Adhesive installed to substrate"
"93356102-d94b-4cb5-b130-5f93db37d4cb","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Laying of membrane into adhesive"
"7c0c93f2-5e35-4add-95ca-0eda2b6ce18f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Broom/rolling of membrane"
"8dc7052b-562c-4b29-8723-d5b7cfd3a6fc","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Wipe and clean laps prior to welding"
"666d5079-4434-42e1-ad6d-b5500a5334f2","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Test weld with the welding machines"
"52255d30-8c5f-4882-b814-06a0919facd0","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Probe of seam with QA hook"
"498b9076-c13a-4290-9910-fcd47f0a22f1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Pressure bars installed"
"c55b1457-8975-463f-8740-4aa74ce65bd5","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Membrane dressed into drains/outlets"
"d5476c1f-94a8-4a8a-968f-78a62cc14c5d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Claps/rings/baskets installed"
"bae6323a-59bf-4e52-a05b-307d8e341af8","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 2","207","Fibertite","Flood/ILD tested"
"606f66f9-89b5-4904-a2fe-f2a839ba45b6","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","207","Fiberclad Flashings"
"3366e070-f130-4db8-9433-04707ceae861","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"15ba8c88-231e-417c-9407-ae3d30ffc6dc","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"34b030a8-59bc-4fb6-a8b8-2e122c228714","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Fiberclad Flashings","Probe of weld with QA hook"
"cb0b66c8-11f7-483f-a919-12f329de277b","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 2","207","Review and Sign Off"
"d17870bd-e226-4c53-adb6-a371f37a3fff","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Review and Sign Off","Area left clean and tidy"
"c109537b-8044-4a94-aac9-94caeba73ec5","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"42bc8280-7a63-491f-910d-6b42daa30d6e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 2","207","Review and Sign Off","Client / Main Contractor sign off"
"40be8424-10d2-4699-ada9-61002f5560a6","","folder-normal","pass","","step","TRUE","FALSE","QA","Level 3"
"4c9a0830-3cad-4990-84b7-3bfe185e57bd","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 3","301"
"ab88d4a7-3685-4d93-9da4-9e40c16a377c","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","301","Prestart"
"157d5ee1-58e2-4762-ab66-3be401584f47","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Prestart","Area accessible"
"1e5e8885-0591-489f-b170-d9cd31d86123","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Prestart","Edge protection and safety installed"
"ee1256c9-398f-4bda-a828-7427c555e598","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Prestart","Substrate complete and ready for SWP"
"7289cc70-442a-48f4-a7ef-c1eecc29d2b1","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","301","Concrete Substrate"
"441f047c-fc6a-4a8f-a8f4-4b4f57b1aebc","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"b1f3f94b-3bd4-4c65-9354-ffd0fbf20767","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"1d437698-f549-43d5-a6c5-0295bd0c1461","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Concrete Substrate","Large holes filled with grout"
"2a81c3e2-634c-4c91-87c8-bffccba70b58","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite"
"96181260-1598-448e-a5f8-2f80e8063831","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Adhesive installed to substrate"
"d238c6e1-852c-4216-8b52-f7971f287085","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Laying of membrane into adhesive"
"81d6dddd-38c7-4666-8f8c-defdf6ef092b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Broom/rolling of membrane"
"fff2f127-9b99-40b8-be6c-c8424bd5f7a0","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Wipe and clean laps prior to welding"
"eb9aec3e-21c6-450f-8367-478d5018955f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Test weld with the welding machines"
"a1b07496-397d-478d-8b0a-b503502b630e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Probe of seam with QA hook"
"7d3c5b25-fe31-4f10-90ef-ec09d771cc00","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Pressure bars installed"
"281402f0-f1ff-4fe1-8478-a1c86f0c20b8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Membrane dressed into drains/outlets"
"1169f074-8ab9-4f02-a032-6fd4fb2a5a7f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Claps/rings/baskets installed"
"09b3af14-e8e3-4b9a-bc4b-db0036a1cde0","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 3","301","Fibertite","Flood/ILD tested"
"26fa6498-c245-419e-bcd4-333b7ee4c368","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","301","Fiberclad Flashings"
"3a6909d1-a79f-4cc0-b05e-0ef8bb028195","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"22cf42a1-964c-44d2-9f89-267e7cc5ac13","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"ace826d3-b0bf-4a04-93b5-d0d54d2b2063","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Fiberclad Flashings","Probe of weld with QA hook"
"4191d24d-b6f0-476e-9fb9-4cfb9b3e2b85","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","301","Review and Sign Off"
"df5437e4-dfe9-4be1-b7fa-1e413b320aa6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Review and Sign Off","Area left clean and tidy"
"82f5f8bf-839e-4534-9554-6318585bb1c6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"571efcd3-6bc9-43f3-8446-9b0211d1e122","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","301","Review and Sign Off","Client / Main Contractor sign off"
"5edf1ff8-6bed-471b-b771-7bae348bceb1","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 3","302"
"2bfa2667-ac25-4d28-854b-96e7f9d3c15b","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","302","Prestart"
"366a28e3-ed42-4376-b367-ec1ee8712c24","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Prestart","Area accessible"
"84350951-7bb1-4917-83e4-1b86ed6171d1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Prestart","Edge protection and safety installed"
"aef742c8-d94b-44b3-a3e5-213ecbead0d6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Prestart","Substrate complete and ready for SWP"
"d6ac32ac-d35c-495d-a86d-6219ce1d46a8","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","302","Concrete Substrate"
"2f379026-1118-41b0-ab84-a031936be546","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"014f1813-b809-439b-8265-ab0eec35cce5","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"299841d4-3941-4e7d-8029-a146bfb6697a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Concrete Substrate","Large holes filled with grout"
"ef49f178-9dd1-4324-93b3-9cf19d1d3901","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite"
"113aa83c-fad0-415e-86ff-de9961027c90","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Adhesive installed to substrate"
"3ea4c349-4331-4a0b-b4d1-d2d5c47bb2ef","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Laying of membrane into adhesive"
"ed70a9b8-db15-4a21-bc03-7c82fcbe4dcb","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Broom/rolling of membrane"
"557c25ea-b357-4538-81d2-71ad8df41ed1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Wipe and clean laps prior to welding"
"707d1dc5-c354-4288-9161-3409f33e3a34","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Test weld with the welding machines"
"679ade40-6237-46ca-bdb6-59d892ef7b4b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Probe of seam with QA hook"
"1b279e41-87cf-42e7-b365-e561a9807d7d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Pressure bars installed"
"3405cd7e-c557-4a04-8ca2-14601436631a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Membrane dressed into drains/outlets"
"143309bd-4e2b-499a-9ca6-3f694d41be22","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Claps/rings/baskets installed"
"d817f8be-85c7-4554-9d81-c1a89e269ddd","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 3","302","Fibertite","Flood/ILD tested"
"4f7b6795-4b2c-401b-be16-8fc4ea4ab071","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","302","Fiberclad Flashings"
"70c40a16-9e0f-4ff3-857a-c09f1561141e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"07a63666-9d0b-477c-b30e-102887321078","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"5ee76dc8-cd0b-4917-892e-1f1464548f72","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Fiberclad Flashings","Probe of weld with QA hook"
"6fb025dd-28c8-4f1b-b816-ceceab6dfe3a","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","302","Review and Sign Off"
"20c43355-200b-476c-bca3-e9779b95398c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Review and Sign Off","Area left clean and tidy"
"bbcc33fd-f93c-4ee8-87bf-0fb36063d201","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"31aa7bb4-ce14-4340-9468-0a1a1b9e2845","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","302","Review and Sign Off","Client / Main Contractor sign off"
"daa9dcaf-3ce7-473f-b0ae-45b7b9cb365a","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 3","303"
"dbc17422-2ef3-48ff-95e0-593e3c1cf389","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","303","Prestart"
"f4826b44-80b5-4baa-892c-8add5ea48ece","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Prestart","Area accessible"
"bae6e829-aa03-4484-91f5-3f5da7217951","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Prestart","Edge protection and safety installed"
"f5074a9f-07b7-443c-b12a-f754ddd0921f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Prestart","Substrate complete and ready for SWP"
"8343b2eb-38f8-4922-b6a5-f6b519c23e87","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","303","Concrete Substrate"
"18d0bb4e-7d7a-4ab3-8f34-5453e183c8d9","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"572a7f27-cc6b-456e-9c9f-300e576cb6c7","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"ecd327c7-1435-440b-93e6-70175c2a65fc","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Concrete Substrate","Large holes filled with grout"
"e3efc8cf-d438-4164-896b-b6389e90175d","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite"
"66771cce-29f7-4c06-97cc-d88eb8d23df8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Adhesive installed to substrate"
"a8fc1665-f198-42e2-9279-61e1f129687a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Laying of membrane into adhesive"
"5d0173d6-b6c4-4422-af55-84134f6ed667","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Broom/rolling of membrane"
