"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4f9ba366-ad64-4213-a85c-9de4e162e345","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT"
"2c786fa7-8b5a-4e6e-bad7-eb60e7d42036","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT","COLUMNS"
"b370301b-31f1-45b1-acef-53dd3559b132","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02"
"804f54a8-0b6e-5003-9cf8-a69eea668ab8","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02","Drawing"
"ed957e55-bace-5810-b320-e105055984d9","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B008","Post Pour","ID TAG filled out and correct"
"bc6aba80-1aa1-51df-a14d-9c0a968a1e08","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B008","Post Pour","Strongbacks installed - (photo required)"
"3d80edb2-d2df-5d4a-8d43-bfb12431263e","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B008","Post Pour","Chamfers Installed"
"ca690e37-13b7-5f79-8060-97662d56be79","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B008","Post Pour","Panels QA sticker completed"
"86a8e496-6cd1-545b-a0c7-6dcd3f492d1c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B008","Post Pour","Panel ready for delivery, damage free"
"95446812-f8a9-4f32-990a-ade6c47eeca7","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B010"
"4ab40cb0-fcc6-59b4-8bce-79feb12d1b34","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B010","Drawing"
"05af9318-b08f-55e2-8d91-baf43e8deabd","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"732f899b-4d03-544d-8ca7-35667756194e","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B010","Panel Properties"
"17a98824-5f1a-5df4-8472-5b0797feb09e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Panel Properties","Properties - Pass once entered"
"9a8cfba5-cc9a-5a7b-bc11-a9c38a933385","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B010","Formwork"
"41efc8cb-9751-5ab6-826d-c40003ecaec6","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Formwork","Correct Dimensions & Square"
"2ce2b91b-f578-540f-99c0-4ab3476e62e5","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Formwork","Grout tube set out"
"dea7f834-26ca-5c5b-9b84-93c6b7aece12","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Formwork","Magnets Locked Down"
"0457944e-a295-5a5b-bf37-d57512e95bc2","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Formwork","Fillet Installed"
"3d2d4dba-0908-5e16-abe1-8db8e5919852","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Formwork","ID TAG Installed (photo required)"
"cf2267e2-35c2-57ae-a480-d86ad29f87c5","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Formwork","Starter bars & couplers (photo required)"
"9150c7dd-cb3a-563f-bc8a-824de6e75c94","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B010","Reinforcement"
"9f8042e2-cbc0-557b-aed2-a99f96cc2088","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Reinforcement","Correct Mesh/Cage (photo required)"
"68c70983-3088-5337-aac4-e995ae14364e","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Reinforcement","Correct Lig Spacing/Mesh Centers"
"4ce26b64-fb01-5c65-8072-1baee3e6f0c5","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Reinforcement","Correct Cover"
"063e1726-a832-5994-bce1-3864a10ca5fe","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Reinforcement","Lifter location & Type Correct (photo required)"
"2fd8a798-d5db-5852-8543-88b88221dc43","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Reinforcement","Starter bars & couplers (photo required)"
"9e9f9437-e328-546c-966e-7897612f9e38","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Reinforcement","Strongbacks installed - If required"
"ccf37ac7-5be4-5596-9cef-bf7119b7ac8c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"20c18985-d042-57ec-98e2-aceae5a7f9ee","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Reinforcement","Ferrues Installed - (photo required)"
"29b99c35-d476-5ae7-b1c4-cd7458c75fd6","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B010","Concrete"
"4e18a15b-e995-5a05-94a6-0529c5af40b4","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"9aef1219-b2d0-58b1-ab58-84a37946d077","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Concrete","Concrete Test"
"6666cfd0-6f2c-559e-bf32-805a7fe5b848","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Concrete","Concrete Test Report - (photo required)"
"21ba5d8d-eb81-5cd0-acb8-11bb09562d42","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B010","Post Pour"
"fd07d9b0-16d9-5a77-8006-9525069f5fa1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","Ferrules exposed"
"2bbd5c8d-a438-5737-a499-c253d5664015","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","Grout Tubes Open"
"beaf35ba-0f8d-55e6-8b6c-cb005f09c9bd","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","Lifters installed central to panel"
"0c0f61c5-55cf-5030-bba4-7f35a545f74a","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","Lifters Cleaned"
"26009385-1290-5911-8419-56237ead6baa","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","Patching required - Pass=No / Fail=Yes"
"4cf9455c-d292-55a5-a5f8-2fc00d19c213","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","ID TAG filled out and correct"
"28b671aa-9e91-5d20-8546-2b0508144dad","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","Strongbacks installed - (photo required)"
"6418de73-cc8c-5526-a4d1-6f654adeaeea","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","Chamfers Installed"
"40349068-1459-59ff-a8e3-650714297880","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","Panels QA sticker completed"
"9ea53f83-a69d-5c54-8b09-9624b3211324","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B010","Post Pour","Panel ready for delivery, damage free"
"f8f64f44-faeb-4567-8a26-69c752710f1e","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B014"
"b7c14fe9-5b77-5378-b3e8-5cb5b99512a0","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B014","Drawing"
"b66b5183-4c01-5f91-a8f3-522f2e15422a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"59b0f461-c090-5dde-8f71-4e02cb8d47cc","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B014","Panel Properties"
"799b4fe2-96dc-5d75-84a2-eeebcc5a9385","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Panel Properties","Properties - Pass once entered"
"b16b6c2c-b105-515e-be0a-2d599a3a4244","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B014","Formwork"
"b1dacc8e-d27e-55ee-82df-9025b740583a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Formwork","Correct Dimensions & Square"
"ecfbf9b5-81aa-589d-a3ed-3e352016cda8","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Formwork","Grout tube set out"
"58562467-cd97-514d-bcdf-f07e566a0764","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Formwork","Magnets Locked Down"
"a3dc98d8-5ac3-56a9-b68f-a3b4fdcad967","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Formwork","Fillet Installed"
"ce0343a0-5184-5bd0-9fe9-943cf5a1026f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Formwork","ID TAG Installed (photo required)"
"a23b97b9-79eb-5d73-9b83-4a7ff1913391","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Formwork","Starter bars & couplers (photo required)"
"47fdf67b-55e4-5b59-858b-129a986c452c","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B014","Reinforcement"
"549b7588-d4cf-5e15-b288-8d200ccea976","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Reinforcement","Correct Mesh/Cage (photo required)"
"d00503d2-a905-573e-97fa-ecbdfe7ee82e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Reinforcement","Correct Lig Spacing/Mesh Centers"
"8ea9044d-f132-584f-978e-9da3a7ea2b97","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Reinforcement","Correct Cover"
"8609a3fd-61b7-5960-bc08-c26dda5e8ef2","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Reinforcement","Lifter location & Type Correct (photo required)"
"c8422709-71c4-55cd-8355-cfaa5e89191d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Reinforcement","Starter bars & couplers (photo required)"
"472a7bb4-2896-5eb3-bbbc-f077bd296c2d","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Reinforcement","Strongbacks installed - If required"
"fc18673a-0296-526c-bf00-4eb8ab290e12","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"2a3761c3-5bb8-5871-aef5-927b115d9871","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Reinforcement","Ferrues Installed - (photo required)"
"01c2a3b4-9299-5e2b-a0be-8cef3471d596","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B014","Concrete"
"2aeeefca-fb0b-5865-b4a4-f07013e6a7ce","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"db35792a-69fe-5f8f-8cce-097fd5ebda7d","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Concrete","Concrete Test"
"1246596a-ef9f-57b1-81b2-bccc11c1381d","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Concrete","Concrete Test Report - (photo required)"
"ea05eb14-6898-5814-b533-4230b1f1a9fa","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B014","Post Pour"
"a9213c66-e5ba-5d37-8dab-e3bccf1db001","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","Ferrules exposed"
"a8ab6a71-3148-57f7-8c2a-181b6468e6d8","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","Grout Tubes Open"
"c1a5a1b3-53e1-55bd-87c3-d6b6e1fc6c27","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","Lifters installed central to panel"
"c78cd2f4-1e96-519a-9be6-7335496248c7","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","Lifters Cleaned"
"181e4675-55a0-53ad-8a43-6a2859efd3b1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","Patching required - Pass=No / Fail=Yes"
"30961981-adff-56c1-9872-9955acc986d9","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","ID TAG filled out and correct"
"02871543-0337-55cc-a565-fbfaaa73716b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","Strongbacks installed - (photo required)"
"4d2736c0-6414-5871-92a1-8e9037a14dba","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","Chamfers Installed"
"5b5efacb-1db8-53d2-a09e-6e5e39ad0058","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","Panels QA sticker completed"
"89d4cc28-3272-5b45-b5b2-7b457feb2c95","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B014","Post Pour","Panel ready for delivery, damage free"
"8c5e1718-71b5-4560-98ed-85923085a3b7","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B009"
"c273410a-3383-51cd-8a63-982a9147e8bd","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B009","Drawing"
"36a869f0-fc20-5542-a1b8-aa188e226f05","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"2af8dab7-f58b-50d6-86e7-69fd808784e7","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B009","Panel Properties"
"28e67bf1-3ef8-5487-9bc4-ab764ee0ed56","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Panel Properties","Properties - Pass once entered"
"6fded868-eb36-5d36-b13f-f4a63b0c6eae","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B009","Formwork"
"cb6193b3-6d49-582e-a48b-c7fd109e0a0b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Formwork","Correct Dimensions & Square"
"5d04a231-578d-5d74-a022-f998f4f39217","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Formwork","Grout tube set out"
"298c80c9-1adb-5251-8272-8e7d30a9ef53","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Formwork","Magnets Locked Down"
"54a64efe-ec5b-5df5-b563-471179ac8975","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Formwork","Fillet Installed"
"6cc7fde4-b86f-58a4-91b2-bf13d1a0f6c9","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Formwork","ID TAG Installed (photo required)"
"fcb84be3-0c69-5878-abec-273febe4a488","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Formwork","Starter bars & couplers (photo required)"
"533270e6-15b6-59a6-b765-4054b33e88fe","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B009","Reinforcement"
"ed597f1e-0caa-52a0-8f18-3f609d28e34c","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Reinforcement","Correct Mesh/Cage (photo required)"
"c9071197-c97e-56ef-9fd9-779329e2db84","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Reinforcement","Correct Lig Spacing/Mesh Centers"
"f2f16f0d-c2f2-57e1-ab82-01feb2228e48","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Reinforcement","Correct Cover"
"84815ef5-2344-50c1-a98e-3df4b2e0cd53","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Reinforcement","Lifter location & Type Correct (photo required)"
"c996f6d6-3de9-503a-b403-98e7c3044137","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Reinforcement","Starter bars & couplers (photo required)"
"b9c88276-4f70-5ecf-a879-64d7c1e622f2","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Reinforcement","Strongbacks installed - If required"
"868bfc8f-a170-5e1c-9610-65ddbb72be87","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"23a3c84d-0a81-55e9-ae4a-4cd18251518a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Reinforcement","Ferrues Installed - (photo required)"
"3cd30bf6-29bc-5cc8-9e34-b3d43c35b67f","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B009","Concrete"
"73cd4f5c-f664-58ad-adc5-66bf7b168981","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"d304e197-e8b5-5dbe-b4e9-001538d922ba","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Concrete","Concrete Test"
"03838c7a-ee82-515a-a0c8-970a7de5b77c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Concrete","Concrete Test Report - (photo required)"
"29d99898-ac40-5f34-85fa-20ae538e6a0c","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B009","Post Pour"
"a9b929c9-60b6-5a00-a945-d94b19c681d7","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","Ferrules exposed"
"aa33f768-5cec-559e-b592-ce136ed7632f","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","Grout Tubes Open"
"f0db6a6b-7255-5d12-8b37-524f71f78e9f","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","Lifters installed central to panel"
"25570aa5-96d8-5241-b220-4a8d58bd8b17","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","Lifters Cleaned"
"098fc194-830d-5db7-b3c1-59b6b1fd63be","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","Patching required - Pass=No / Fail=Yes"
"930af525-d75d-54cc-afcb-f4e64422737d","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","ID TAG filled out and correct"
"4528e3ed-c7be-5ff9-aa5c-9ec5884e3399","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","Strongbacks installed - (photo required)"
"94fde315-f872-5eb7-bd24-892fa52dba83","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","Chamfers Installed"
"40ccbb53-7b7e-574f-b264-b83ddd207db9","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","Panels QA sticker completed"
"902a40a5-75ec-54e5-9ef9-d80155418182","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B009","Post Pour","Panel ready for delivery, damage free"
"721c76b9-c95b-4261-98de-2e9bb2bf83a9","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B011"
"b59675ec-95f2-5a7a-b8b3-c1a5f061f310","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B011","Drawing"
"bcbec422-4e83-53bc-aa35-2d8f86bd4e3b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"ee3c14ec-b2fc-5dda-ac7a-14bfe6d466c1","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B011","Panel Properties"
"c18e1889-0057-55a4-a478-91ee39832e65","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Panel Properties","Properties - Pass once entered"
"889828cd-e244-58f5-addb-e7e8ee045f62","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B011","Formwork"
"50dd86a2-c74a-55ba-b06e-f27437fdadcb","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Formwork","Correct Dimensions & Square"
"2d457862-8224-5f9e-82e9-82236778c8e5","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Formwork","Grout tube set out"
"101f1b0b-28ae-51b7-b804-124597551b39","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Formwork","Magnets Locked Down"
"3c4159ae-a09f-57f5-b1b8-7ec5620eaee9","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Formwork","Fillet Installed"
"14821bc4-adb8-554c-ae51-cd49e0b676e4","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Formwork","ID TAG Installed (photo required)"
"13b38dea-fe12-51c1-afb3-f5de7074a77e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Formwork","Starter bars & couplers (photo required)"
"d8f5b041-f882-5a16-bdfc-80609215cd7b","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B011","Reinforcement"
"d633de24-3322-5c76-8551-f3e7ffe807e6","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Reinforcement","Correct Mesh/Cage (photo required)"
"cf9a7787-75a8-59ee-b110-2d013bb8f370","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Reinforcement","Correct Lig Spacing/Mesh Centers"
"6d33431d-36af-57eb-b4aa-59840a5d32c4","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Reinforcement","Correct Cover"
"f072bd3e-1ccd-52c4-aeca-a213b2085a08","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Reinforcement","Lifter location & Type Correct (photo required)"
"d16e0c2b-91a7-553c-a95a-c644b210b1e2","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Reinforcement","Starter bars & couplers (photo required)"
"6f75e447-80ec-5af0-a50a-1e6988f8854c","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Reinforcement","Strongbacks installed - If required"
"27c20253-bfe7-511e-9aef-bb479e533482","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"8fac7a42-9387-51ea-b6fb-1b288601de42","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Reinforcement","Ferrues Installed - (photo required)"
"5c5b1117-7992-54d7-a2c4-e71c98ee6c83","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B011","Concrete"
"b6b1bb78-6a76-5394-9b51-079354a237cc","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"94918e6f-7347-5dc9-9e25-70ba9c66ae11","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Concrete","Concrete Test"
"52ebac5a-8b3d-5f4d-9836-2eca6f68f962","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Concrete","Concrete Test Report - (photo required)"
"674f4764-7688-5c5c-b8fc-c713945acf85","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B011","Post Pour"
"c2ca84dc-f55b-5d0b-b2c7-8c6080469faa","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","Ferrules exposed"
"15b340b9-32ed-56a7-bab9-d66294160982","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","Grout Tubes Open"
"dff0c1cf-9ba6-5d92-80f2-a2e3ea4516a4","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","Lifters installed central to panel"
"5e233117-3e92-5a4e-b67d-35dafaea75e1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","Lifters Cleaned"
"f3716cf1-2a6e-5140-86df-f1d2618e89e9","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","Patching required - Pass=No / Fail=Yes"
"e9ecb8fb-7f13-5e1b-b951-3674a2b0921e","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","ID TAG filled out and correct"
"cd3368c0-9260-506f-926d-24fae83951da","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","Strongbacks installed - (photo required)"
"0ba4ea5c-34f5-5c5c-91ef-993fc38a1b97","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","Chamfers Installed"
"5fb11f43-2601-534a-926f-9e2f5a7745ae","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","Panels QA sticker completed"
"c286edcc-1fe7-5dd5-af7d-e74942b35031","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B011","Post Pour","Panel ready for delivery, damage free"
"5fbc69ba-d298-4ee1-b515-b1283c9d7c01","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","PANELS","1B017"
"71d26d52-02f2-5168-9e4b-0e60f3170e85","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B017","Drawing"
"c831f71b-448a-5342-b832-237c7363bc6f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"5cd93f0d-a939-531a-b525-222c3c77981c","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","PANELS","1B017","Panel Properties"
"d60cb389-d6ea-5dfd-aedd-3f152cad6986","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","PANELS","1B017","Panel Properties","Properties - Pass once entered"
"0faaddb9-44a5-5928-9c7b-2702aefc93f2","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","PANELS","1B017","Formwork"
