"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9d25ad23-f47f-4f93-a4b9-59639a47e1f6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits"
"25906010-d397-446e-88b5-7ea455170f54","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building"
"92193f65-edbb-45e7-9215-ebc67a8dccc2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements"
"41173abf-2852-4d6d-8be0-646affbc8995","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements","Slab on ground"
"9237bc2a-9a25-4ec7-85f3-0ba9d967e3a9","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.37","AE-ITCX-010 - Torque Settings for Bolts"
"0b2b2c8a-820b-41ed-8569-91afcd4eb197","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.38"
"80a20674-cbe1-479b-b873-13802f3c5c49","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.38","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"8c01df9b-255c-46c6-ae1e-f0a60a36efcc","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.38","AE-ITCX-010 - Torque Settings for Bolts"
"4ead2b55-dab0-4294-8dcd-3796926c083d","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.39"
"28d96e1a-9b9f-4ae5-9d47-de44b8eb44d5","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.39","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"81df537c-b7bb-41c1-aa53-0e4cf9941aa2","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.39","AE-ITCX-010 - Torque Settings for Bolts"
"83dc10d4-57dc-4893-a560-fdfd5117540c","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.40"
"c907922a-4307-49ea-b8ad-41de44fad7d1","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.40","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"1b7b38ed-6b57-4daf-9dd1-2cd211599362","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.40","AE-ITCX-010 - Torque Settings for Bolts"
"3cbe591a-d6fc-477e-b5d0-169b468199da","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.41"
"9d1c9049-04e4-4a36-8dc6-3f5ae7baa797","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.41","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"015e8504-a025-4949-9c85-9c9326107c0a","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.41","AE-ITCX-010 - Torque Settings for Bolts"
"ce0d2d36-ff59-452b-8e5d-064bf4605af4","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.42"
"01f31498-fa4c-49bb-89ef-1d9aff55ed60","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.42","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"8d256460-d9f9-4d39-bf97-d494641262d7","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.42","AE-ITCX-010 - Torque Settings for Bolts"
"c7496afa-b7bf-49f0-a2dd-381592fa52c2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.43"
"d713579c-ab1c-40b9-9305-13617843d424","","checklist-sectioned","pass","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.43","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"a61fa9e1-20c1-4130-a947-741370fc2fe4","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.43","AE-ITCX-010 - Torque Settings for Bolts"
"aa61cc7d-de4b-4372-96df-b5fd223dd9e2","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.44"
"1dd19ae9-b4e8-4e47-b622-82ed5cf906e7","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.44","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"4ffcc952-38d7-4dd9-bd3e-14c1c5718812","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.44","AE-ITCX-010 - Torque Settings for Bolts"
"6a180b6e-4d96-4aa6-816b-927c3f5fdad0","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.45"
"c3fb236e-73b2-47a1-b078-5f03cb89a899","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.45","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"f70e67a6-8402-42ed-81df-661eaded33c8","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.45","AE-ITCX-010 - Torque Settings for Bolts"
"1226219c-f9d1-45bd-b327-877ecc8e5751","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.46"
"a3849ca3-c4f9-4629-bce8-db1c5af135b7","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.46","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"656565f3-af2d-4376-a130-978629969907","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.46","AE-ITCX-010 - Torque Settings for Bolts"
"07efab3f-f083-46df-a3a8-74051babd8b1","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.47"
"d56d88e8-0612-4c93-b431-a088e35c7595","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.47","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"78c02b76-2d1a-419d-a9bd-2e08c81f5cf7","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.47","AE-ITCX-010 - Torque Settings for Bolts"
"27cc486b-5513-4891-a2e7-f053084de8fa","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.48"
"fa70ffa9-5e86-4086-801d-16bd092bd14c","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.48","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"9d88bb05-c2b7-4b83-ab92-6d2553920bb9","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.48","AE-ITCX-010 - Torque Settings for Bolts"
"49991130-3e07-4336-bffc-5c676eaacbe5","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.49"
"9b4c129d-f0d3-4801-8e61-22f2689c3a43","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.49","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"2f9cd2bf-d543-451e-998d-2eec8385d429","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.49","AE-ITCX-010 - Torque Settings for Bolts"
"90e3b8f8-e81d-4bfc-a1ab-779bdb730552","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.50"
"34a8eb19-fd57-4203-b715-775a56430e5d","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.50","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"260a4629-7555-4ac4-aa86-641cce107526","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.50","AE-ITCX-010 - Torque Settings for Bolts"
"dfc9886d-1b2b-424b-aff2-6524c0abc272","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.51"
"5f3e54d2-75b8-4e1c-b5e4-18a7e19ddb1a","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.51","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"2b7a9dce-5d5d-4720-ba14-e9009c3cbb00","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.51","AE-ITCX-010 - Torque Settings for Bolts"
"2c765e2c-0b33-436b-adbc-7ef8eb5232e5","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.52"
"496af859-e1f0-4886-bfde-b12d0c2812b8","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.52","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"3471290b-6718-4681-a90b-c26eb7ebf541","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.52","AE-ITCX-010 - Torque Settings for Bolts"
"933fca0f-7991-4d6a-ad8f-006d05746989","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.53"
"6252b982-a6db-4271-b49b-9a74dca6c2ff","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.53","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"674e3e4e-351e-41ee-a099-6ffc385109db","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.53","AE-ITCX-010 - Torque Settings for Bolts"
"3f2e503c-2fd6-49be-93ee-b03e4a518e14","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.54"
"cba96f08-7909-48b0-b049-d2317abdf0b0","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.54","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"44d48cb6-96e3-4840-83c9-d1dae9828d3b","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.54","AE-ITCX-010 - Torque Settings for Bolts"
"0efe0d7a-c246-4c23-9e6a-36d6dfce3273","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.55"
"842e32a3-66ff-407a-86f7-8813be2c3c32","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.55","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"15bb3fc5-5000-4696-b268-33e7e2a7e53c","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.55","AE-ITCX-010 - Torque Settings for Bolts"
"1b6770d9-35b7-4cca-bc40-2800760b0cb0","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.62"
"62c50102-18a8-4417-b3e9-4df52d4fec59","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.62","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"b9f378b3-db64-45f3-9e1b-b0938c057521","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.62","AE-ITCX-010 - Torque Settings for Bolts"
"11675df4-7697-49b8-b1a2-4713653f5382","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.64"
"c3fccbcc-573d-4ef6-9930-816fda96398d","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.64","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"f0549cc3-22b9-4fd3-b2ad-63950bf8f228","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.64","AE-ITCX-010 - Torque Settings for Bolts"
"b17302c6-8419-46bc-8f86-255d65ffc5f0","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-1.65"
"02eae47e-174f-4d6a-972f-bd7ae6c7da43","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.65","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"8ddb0ddd-9420-4aad-92ec-4ff305bcdae6","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-1.65","AE-ITCX-010 - Torque Settings for Bolts"
"a1618bce-8baa-454f-a84b-2ad1bd47b765","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-4.30"
"6ed41c14-5f21-4baa-ba22-063180571ecf","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-4.30","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"4d023cbc-7897-4038-b86c-f105a5b980c1","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-4.30","AE-ITCX-010 - Torque Settings for Bolts"
"40f53c46-e7b3-4198-98d9-c3b50055206a","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-6.56"
"960c42f3-728a-4288-9036-391bc2062234","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.56","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"83974f53-5c52-4978-b636-81fa01ee4879","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.56","AE-ITCX-010 - Torque Settings for Bolts"
"3609e4b5-5828-4895-9a8f-9a99b1d70ff7","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-6.57"
"5a63c832-27d2-4750-8e6d-d70951d7b4e5","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.57","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"f2e56a44-e535-4d5a-b90e-0f6c0b0086f1","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.57","AE-ITCX-010 - Torque Settings for Bolts"
"8b63b671-45a3-489d-a07c-468aff2a85e6","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-6.58"
"281791e0-17df-4fc7-93ad-8ccc35119a87","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.58","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"0f1f2ee7-b4f2-4886-9281-3dde7acb7d98","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.58","AE-ITCX-010 - Torque Settings for Bolts"
"ebd1c0d1-950d-4787-ad80-44ae04fa2ca6","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-6.59"
"479b9367-e7b0-4a00-aad3-3859d4fc2f53","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.59","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"515cee1c-6f1b-41e9-9ec4-1444e7be6c7a","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.59","AE-ITCX-010 - Torque Settings for Bolts"
"e6463b6d-6cfc-4b31-9045-d1901902e42f","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-6.60"
"2adf5dff-e5e5-401d-aec2-626ca4957599","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.60","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"395a5147-56cc-4431-bbc8-ac709246d836","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.60","AE-ITCX-010 - Torque Settings for Bolts"
"ad4b01b5-1d31-4a38-b6de-7b4dd68e00f2","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-6.61"
"0783648b-3f6a-4ff1-ad22-614f4dbfcc89","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.61","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"bb7039ec-502f-4e54-ab70-5e86f77e10b4","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-6.61","AE-ITCX-010 - Torque Settings for Bolts"
"701bc5bb-df28-4bfd-9a4b-db7e1861b2a6","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-7.01"
"efa8c73c-9eae-479e-803b-ff4308eade4c","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.01","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"8cb03526-5aea-4784-8677-8e578341a53a","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.01","AE-ITCX-010 - Torque Settings for Bolts"
"e53a3a7c-78ff-4356-ae06-a46198448dd2","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-7.02"
"3714b8ae-36c9-4901-ba2c-86f15fc45480","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.02","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"91117818-d8c0-4e64-8313-a85dc894e23f","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.02","AE-ITCX-010 - Torque Settings for Bolts"
"80a809dc-9758-45f7-a7c2-421c89152db5","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-7.11"
"61dfc49b-0917-4bdf-950d-31d152037651","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.11","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"3bb844db-d584-4fa0-a499-c0f1d657a862","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.11","AE-ITCX-010 - Torque Settings for Bolts"
"4346d507-ddb2-4d50-9d7d-1fc520fc8e37","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-7.12"
"88f35a39-4e94-41d1-aae5-5072d6f91627","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.12","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"0fe45c41-cd9e-49c4-b876-898ad9987165","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.12","AE-ITCX-010 - Torque Settings for Bolts"
"dd75c73c-95de-4562-a63f-c7abc00ea605","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-7.13"
"f5e401af-db06-4411-9929-87385a4d0d23","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.13","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"cef27e50-d292-4ba2-966a-6be0db40a0ec","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.13","AE-ITCX-010 - Torque Settings for Bolts"
"6c8a9d24-6838-4bc1-8f3c-d6cdf6a45e3c","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-LS-7.14"
"b1c75450-c34e-48c2-9502-c9ed0800c609","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.14","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"1b8f2067-536a-46e6-8175-358c914e6d75","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-LS-7.14","AE-ITCX-010 - Torque Settings for Bolts"
"9845dbee-13e3-4d39-b0bb-86623633c637","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-ME-0.02"
"f7db0b60-7aab-43af-9d37-68accd36be0d","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-ME-0.02","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"dea7f4e7-3bea-4117-8521-7ac0e14f5c1d","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-ME-0.02","AE-ITCX-010 - Torque Settings for Bolts"
"3a04a0aa-ce1a-46f6-988f-01703ba8f057","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-ME-0.03"
"dba99dd7-66cc-421e-a8dc-f0e2bfc6b57d","","checklist-sectioned","not-started","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-ME-0.03","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names)"
"be1a7d42-43e2-4f81-9818-47eb2cc69a30","","checklist-sectioned","not-started","AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names)","checklist","FALSE","FALSE","Mains Cables","PH1B","1B-ME-0.03","AE-ITCX-010 - Torque Settings for Bolts"
"8642a37f-8d24-4350-a5f4-c80361f02c7a","","folder-normal","not-started","","step","TRUE","FALSE","Mains Cables","PH1B","1B-ME-0.04"
